profile,readout,seed,intervention,effective_mask_id,probe_type,feature_dim,probe_C,val_ba,test_ba,test_accuracy,test_macro_f1
s6,output_lif,11,reset67,s6,l3_fixed250_ordered,2048,0.1,0.49468494468494467,0.5332264957264957,0.541095890410959,0.5402313638633748
s6,output_lif,11,reset67,s6,l3_relative10_ordered,1280,0.1,0.5767676767676768,0.6441572316572316,0.6575342465753424,0.6399746569793008
s6,output_lif,11,reset567,s6,l3_whole_count,128,0.1,0.45430495430495427,0.48606532356532345,0.5,0.49927905215261537
s6,output_lif,11,reset567,s6,l3_fixed250_ordered,2048,0.1,0.49468494468494467,0.5332264957264957,0.541095890410959,0.5402313638633748
s6,output_lif,11,reset567,s6,l3_relative10_ordered,1280,0.1,0.5767676767676768,0.6441572316572316,0.6575342465753424,0.6399746569793008
s6,output_lif,23,normal,none,l3_whole_count,128,0.1,0.3461038961038961,0.4138569763569763,0.4246575342465753,0.4030668655668656
s6,output_lif,23,normal,none,l3_fixed250_ordered,2048,0.1,0.4758958633958634,0.39816156066156067,0.4041095890410959,0.4007884225275529
s6,output_lif,23,normal,none,l3_relative10_ordered,1280,1.0,0.5021524771524772,0.47485292485292474,0.4863013698630137,0.478732356150088
s6,output_lif,23,resetall250,s6,l3_whole_count,128,0.1,0.43314694564694567,0.48581904206904203,0.5,0.4673561259674774
s6,output_lif,23,resetall250,s6,l3_fixed250_ordered,2048,0.1,0.5473905723905724,0.48896520146520145,0.5,0.47840197195606704
s6,output_lif,23,resetall250,s6,l3_relative10_ordered,1280,1.0,0.569023569023569,0.581533744033744,0.5958904109589042,0.5845748262414928
s6,output_lif,23,reset234,none,l3_whole_count,128,0.1,0.3461038961038961,0.4138569763569763,0.4246575342465753,0.4030668655668656
s6,output_lif,23,reset234,none,l3_fixed250_ordered,2048,0.1,0.4758958633958634,0.39816156066156067,0.4041095890410959,0.4007884225275529
s6,output_lif,23,reset234,none,l3_relative10_ordered,1280,1.0,0.5021524771524772,0.47485292485292474,0.4863013698630137,0.478732356150088
s6,output_lif,23,reset2345,none,l3_whole_count,128,0.1,0.3461038961038961,0.4138569763569763,0.4246575342465753,0.4030668655668656
s6,output_lif,23,reset2345,none,l3_fixed250_ordered,2048,0.1,0.4758958633958634,0.39816156066156067,0.4041095890410959,0.4007884225275529
s6,output_lif,23,reset2345,none,l3_relative10_ordered,1280,1.0,0.5021524771524772,0.47485292485292474,0.4863013698630137,0.478732356150088
s6,output_lif,23,reset23456,s6,l3_whole_count,128,0.1,0.43314694564694567,0.48581904206904203,0.5,0.4673561259674774
s6,output_lif,23,reset23456,s6,l3_fixed250_ordered,2048,0.1,0.5473905723905724,0.48896520146520145,0.5,0.47840197195606704
s6,output_lif,23,reset23456,s6,l3_relative10_ordered,1280,1.0,0.569023569023569,0.581533744033744,0.5958904109589042,0.5845748262414928
s6,output_lif,23,reset67,s6,l3_whole_count,128,0.1,0.43314694564694567,0.48581904206904203,0.5,0.4673561259674774
s6,output_lif,23,reset67,s6,l3_fixed250_ordered,2048,0.1,0.5473905723905724,0.48896520146520145,0.5,0.47840197195606704
s6,output_lif,23,reset67,s6,l3_relative10_ordered,1280,1.0,0.569023569023569,0.581533744033744,0.5958904109589042,0.5845748262414928
s6,output_lif,23,reset567,s6,l3_whole_count,128,0.1,0.43314694564694567,0.48581904206904203,0.5,0.4673561259674774
s6,output_lif,23,reset567,s6,l3_fixed250_ordered,2048,0.1,0.5473905723905724,0.48896520146520145,0.5,0.47840197195606704
s6,output_lif,23,reset567,s6,l3_relative10_ordered,1280,1.0,0.569023569023569,0.581533744033744,0.5958904109589042,0.5845748262414928
s6,output_lif,101,normal,none,l3_whole_count,128,1.0,0.41893939393939394,0.41944999444999437,0.4178082191780822,0.40648027259280467
s6,output_lif,101,normal,none,l3_fixed250_ordered,2048,1.0,0.45669793169793177,0.4713716838716839,0.4863013698630137,0.4843728829201818
s6,output_lif,101,normal,none,l3_relative10_ordered,1280,0.1,0.5178090428090427,0.5382319069819069,0.547945205479452,0.5463946056380268
s6,output_lif,101,resetall250,s6,l3_whole_count,128,0.1,0.5065716690716692,0.48977411477411475,0.5068493150684932,0.5073659979420063
s6,output_lif,101,resetall250,s6,l3_fixed250_ordered,2048,1.0,0.5673400673400674,0.5490231990231991,0.5684931506849316,0.5676754951685966
s6,output_lif,101,resetall250,s6,l3_relative10_ordered,1280,0.01,0.6030002405002405,0.6164384226884226,0.6301369863013698,0.6192846633697803
s6,output_lif,101,reset234,none,l3_whole_count,128,1.0,0.41893939393939394,0.41944999444999437,0.4178082191780822,0.40648027259280467
s6,output_lif,101,reset234,none,l3_fixed250_ordered,2048,1.0,0.45669793169793177,0.4713716838716839,0.4863013698630137,0.4843728829201818
s6,output_lif,101,reset234,none,l3_relative10_ordered,1280,0.1,0.5178090428090427,0.5382319069819069,0.547945205479452,0.5463946056380268
s6,output_lif,101,reset2345,none,l3_whole_count,128,1.0,0.41893939393939394,0.41944999444999437,0.4178082191780822,0.40648027259280467
s6,output_lif,101,reset2345,none,l3_fixed250_ordered,2048,1.0,0.45669793169793177,0.4713716838716839,0.4863013698630137,0.4843728829201818
s6,output_lif,101,reset2345,none,l3_relative10_ordered,1280,0.1,0.5178090428090427,0.5382319069819069,0.547945205479452,0.5463946056380268
s6,output_lif,101,reset23456,s6,l3_whole_count,128,0.1,0.5065716690716692,0.48977411477411475,0.5068493150684932,0.5073659979420063
s6,output_lif,101,reset23456,s6,l3_fixed250_ordered,2048,1.0,0.5673400673400674,0.5490231990231991,0.5684931506849316,0.5676754951685966
s6,output_lif,101,reset23456,s6,l3_relative10_ordered,1280,0.01,0.6030002405002405,0.6164384226884226,0.6301369863013698,0.6192846633697803
s6,output_lif,101,reset67,s6,l3_whole_count,128,0.1,0.5065716690716692,0.48977411477411475,0.5068493150684932,0.5073659979420063
s6,output_lif,101,reset67,s6,l3_fixed250_ordered,2048,1.0,0.5673400673400674,0.5490231990231991,0.5684931506849316,0.5676754951685966
s6,output_lif,101,reset67,s6,l3_relative10_ordered,1280,0.01,0.6030002405002405,0.6164384226884226,0.6301369863013698,0.6192846633697803
s6,output_lif,101,reset567,s6,l3_whole_count,128,0.1,0.5065716690716692,0.48977411477411475,0.5068493150684932,0.5073659979420063
s6,output_lif,101,reset567,s6,l3_fixed250_ordered,2048,1.0,0.5673400673400674,0.5490231990231991,0.5684931506849316,0.5676754951685966
s6,output_lif,101,reset567,s6,l3_relative10_ordered,1280,0.01,0.6030002405002405,0.6164384226884226,0.6301369863013698,0.6192846633697803
s7,hidden_count_linear,11,normal,none,l3_whole_count,128,0.1,0.38906926406926406,0.4273962148962149,0.4315068493150685,0.4275887886585826
s7,hidden_count_linear,11,normal,none,l3_fixed250_ordered,2048,0.1,0.49497955747955746,0.4565268065268065,0.4657534246575342,0.4514117714409334
s7,hidden_count_linear,11,normal,none,l3_relative10_ordered,1280,0.01,0.517478354978355,0.502741008991009,0.5136986301369864,0.5116406984828038
s7,hidden_count_linear,11,resetall250,s7,l3_whole_count,128,1.0,0.49253848003848005,0.520327589077589,0.5273972602739726,0.5070874369729353
s7,hidden_count_linear,11,resetall250,s7,l3_fixed250_ordered,2048,0.01,0.5289081289081289,0.5433413808413808,0.5547945205479452,0.547250938348601
s7,hidden_count_linear,11,resetall250,s7,l3_relative10_ordered,1280,0.1,0.6277717652717653,0.6208957708957709,0.6438356164383562,0.6124304313257801
s7,hidden_count_linear,11,reset234,none,l3_whole_count,128,0.1,0.38906926406926406,0.4273962148962149,0.4315068493150685,0.4275887886585826
s7,hidden_count_linear,11,reset234,none,l3_fixed250_ordered,2048,0.1,0.49497955747955746,0.4565268065268065,0.4657534246575342,0.4514117714409334
s7,hidden_count_linear,11,reset234,none,l3_relative10_ordered,1280,0.01,0.517478354978355,0.502741008991009,0.5136986301369864,0.5116406984828038
s7,hidden_count_linear,11,reset2345,none,l3_whole_count,128,0.1,0.38906926406926406,0.4273962148962149,0.4315068493150685,0.4275887886585826
s7,hidden_count_linear,11,reset2345,none,l3_fixed250_ordered,2048,0.1,0.49497955747955746,0.4565268065268065,0.4657534246575342,0.4514117714409334
s7,hidden_count_linear,11,reset2345,none,l3_relative10_ordered,1280,0.01,0.517478354978355,0.502741008991009,0.5136986301369864,0.5116406984828038
s7,hidden_count_linear,11,reset23456,none,l3_whole_count,128,0.1,0.38906926406926406,0.4273962148962149,0.4315068493150685,0.4275887886585826
s7,hidden_count_linear,11,reset23456,none,l3_fixed250_ordered,2048,0.1,0.49497955747955746,0.4565268065268065,0.4657534246575342,0.4514117714409334
s7,hidden_count_linear,11,reset23456,none,l3_relative10_ordered,1280,0.01,0.517478354978355,0.502741008991009,0.5136986301369864,0.5116406984828038
s7,hidden_count_linear,11,reset67,s7,l3_whole_count,128,1.0,0.49253848003848005,0.520327589077589,0.5273972602739726,0.5070874369729353
s7,hidden_count_linear,11,reset67,s7,l3_fixed250_ordered,2048,0.01,0.5289081289081289,0.5433413808413808,0.5547945205479452,0.547250938348601
s7,hidden_count_linear,11,reset67,s7,l3_relative10_ordered,1280,0.1,0.6277717652717653,0.6208957708957709,0.6438356164383562,0.6124304313257801
s7,hidden_count_linear,11,reset567,s7,l3_whole_count,128,1.0,0.49253848003848005,0.520327589077589,0.5273972602739726,0.5070874369729353
s7,hidden_count_linear,11,reset567,s7,l3_fixed250_ordered,2048,0.01,0.5289081289081289,0.5433413808413808,0.5547945205479452,0.547250938348601
s7,hidden_count_linear,11,reset567,s7,l3_relative10_ordered,1280,0.1,0.6277717652717653,0.6208957708957709,0.6438356164383562,0.6124304313257801
s7,hidden_count_linear,23,normal,none,l3_whole_count,128,0.01,0.34439033189033186,0.35442335442335443,0.363013698630137,0.3441129316887659
s7,hidden_count_linear,23,normal,none,l3_fixed250_ordered,2048,0.01,0.4635942760942761,0.43016497391497394,0.4383561643835616,0.42243666419815923
s7,hidden_count_linear,23,normal,none,l3_relative10_ordered,1280,0.01,0.4684944684944685,0.4823544511044511,0.4931506849315068,0.4772732855085797
s7,hidden_count_linear,23,resetall250,s7,l3_whole_count,128,0.1,0.4516654641654642,0.49886502386502385,0.5136986301369864,0.49148242841171913
s7,hidden_count_linear,23,resetall250,s7,l3_fixed250_ordered,2048,0.1,0.5608525733525734,0.5445381007881007,0.5616438356164384,0.5496265260490161
s7,hidden_count_linear,23,resetall250,s7,l3_relative10_ordered,1280,0.01,0.5837121212121212,0.6627546065046066,0.678082191780822,0.6581032896250287
s7,hidden_count_linear,23,reset234,none,l3_whole_count,128,0.01,0.34439033189033186,0.35442335442335443,0.363013698630137,0.3441129316887659
s7,hidden_count_linear,23,reset234,none,l3_fixed250_ordered,2048,0.01,0.4635942760942761,0.43016497391497394,0.4383561643835616,0.42243666419815923
s7,hidden_count_linear,23,reset234,none,l3_relative10_ordered,1280,0.01,0.4684944684944685,0.4823544511044511,0.4931506849315068,0.4772732855085797
s7,hidden_count_linear,23,reset2345,none,l3_whole_count,128,0.01,0.34439033189033186,0.35442335442335443,0.363013698630137,0.3441129316887659
s7,hidden_count_linear,23,reset2345,none,l3_fixed250_ordered,2048,0.01,0.4635942760942761,0.43016497391497394,0.4383561643835616,0.42243666419815923
s7,hidden_count_linear,23,reset2345,none,l3_relative10_ordered,1280,0.01,0.4684944684944685,0.4823544511044511,0.4931506849315068,0.4772732855085797
s7,hidden_count_linear,23,reset23456,none,l3_whole_count,128,0.01,0.34439033189033186,0.35442335442335443,0.363013698630137,0.3441129316887659
s7,hidden_count_linear,23,reset23456,none,l3_fixed250_ordered,2048,0.01,0.4635942760942761,0.43016497391497394,0.4383561643835616,0.42243666419815923
s7,hidden_count_linear,23,reset23456,none,l3_relative10_ordered,1280,0.01,0.4684944684944685,0.4823544511044511,0.4931506849315068,0.4772732855085797
s7,hidden_count_linear,23,reset67,s7,l3_whole_count,128,0.1,0.4516654641654642,0.49886502386502385,0.5136986301369864,0.49148242841171913
s7,hidden_count_linear,23,reset67,s7,l3_fixed250_ordered,2048,0.1,0.5608525733525734,0.5445381007881007,0.5616438356164384,0.5496265260490161
s7,hidden_count_linear,23,reset67,s7,l3_relative10_ordered,1280,0.01,0.5837121212121212,0.6627546065046066,0.678082191780822,0.6581032896250287
s7,hidden_count_linear,23,reset567,s7,l3_whole_count,128,0.1,0.4516654641654642,0.49886502386502385,0.5136986301369864,0.49148242841171913
s7,hidden_count_linear,23,reset567,s7,l3_fixed250_ordered,2048,0.1,0.5608525733525734,0.5445381007881007,0.5616438356164384,0.5496265260490161
s7,hidden_count_linear,23,reset567,s7,l3_relative10_ordered,1280,0.01,0.5837121212121212,0.6627546065046066,0.678082191780822,0.6581032896250287
s7,hidden_count_linear,101,normal,none,l3_whole_count,128,0.01,0.40923520923520923,0.4115460927960928,0.4178082191780822,0.3983623507810814
s7,hidden_count_linear,101,normal,none,l3_fixed250_ordered,2048,0.001,0.4751743626743627,0.36580710955710954,0.3767123287671233,0.36940174946088994
s7,hidden_count_linear,101,normal,none,l3_relative10_ordered,1280,0.01,0.4742544492544492,0.4728958541458541,0.4794520547945205,0.46954478429020763
s7,hidden_count_linear,101,resetall250,s7,l3_whole_count,128,0.1,0.45648749398749394,0.4829628704628704,0.4931506849315068,0.4979629011452756
s7,hidden_count_linear,101,resetall250,s7,l3_fixed250_ordered,2048,10.0,0.5305675805675806,0.501494338994339,0.5205479452054794,0.5253967082931278
s7,hidden_count_linear,101,resetall250,s7,l3_relative10_ordered,1280,1.0,0.6069023569023569,0.6116515429015429,0.6232876712328768,0.6191827500045485
s7,hidden_count_linear,101,reset234,none,l3_whole_count,128,0.01,0.40923520923520923,0.4115460927960928,0.4178082191780822,0.3983623507810814
s7,hidden_count_linear,101,reset234,none,l3_fixed250_ordered,2048,0.001,0.4751743626743627,0.36580710955710954,0.3767123287671233,0.36940174946088994
s7,hidden_count_linear,101,reset234,none,l3_relative10_ordered,1280,0.01,0.4742544492544492,0.4728958541458541,0.4794520547945205,0.46954478429020763
s7,hidden_count_linear,101,reset2345,none,l3_whole_count,128,0.01,0.40923520923520923,0.4115460927960928,0.4178082191780822,0.3983623507810814
s7,hidden_count_linear,101,reset2345,none,l3_fixed250_ordered,2048,0.001,0.4751743626743627,0.36580710955710954,0.3767123287671233,0.36940174946088994
s7,hidden_count_linear,101,reset2345,none,l3_relative10_ordered,1280,0.01,0.4742544492544492,0.4728958541458541,0.4794520547945205,0.46954478429020763
s7,hidden_count_linear,101,reset23456,none,l3_whole_count,128,0.01,0.40923520923520923,0.4115460927960928,0.4178082191780822,0.3983623507810814
s7,hidden_count_linear,101,reset23456,none,l3_fixed250_ordered,2048,0.001,0.4751743626743627,0.36580710955710954,0.3767123287671233,0.36940174946088994
s7,hidden_count_linear,101,reset23456,none,l3_relative10_ordered,1280,0.01,0.4742544492544492,0.4728958541458541,0.4794520547945205,0.46954478429020763
s7,hidden_count_linear,101,reset67,s7,l3_whole_count,128,0.1,0.45648749398749394,0.4829628704628704,0.4931506849315068,0.4979629011452756
s7,hidden_count_linear,101,reset67,s7,l3_fixed250_ordered,2048,10.0,0.5305675805675806,0.501494338994339,0.5205479452054794,0.5253967082931278
s7,hidden_count_linear,101,reset67,s7,l3_relative10_ordered,1280,1.0,0.6069023569023569,0.6116515429015429,0.6232876712328768,0.6191827500045485
s7,hidden_count_linear,101,reset567,s7,l3_whole_count,128,0.1,0.45648749398749394,0.4829628704628704,0.4931506849315068,0.4979629011452756
s7,hidden_count_linear,101,reset567,s7,l3_fixed250_ordered,2048,10.0,0.5305675805675806,0.501494338994339,0.5205479452054794,0.5253967082931278
s7,hidden_count_linear,101,reset567,s7,l3_relative10_ordered,1280,1.0,0.6069023569023569,0.6116515429015429,0.6232876712328768,0.6191827500045485
s7,output_lif,11,normal,none,l3_whole_count,128,0.1,0.39042207792207795,0.41741661116661116,0.4246575342465753,0.41670394112849357
s7,output_lif,11,normal,none,l3_fixed250_ordered,2048,0.01,0.47824675324675314,0.3525287212787213,0.363013698630137,0.3657690176564064
s7,output_lif,11,normal,none,l3_relative10_ordered,1280,0.01,0.4712722462722463,0.48647602397602396,0.5,0.4818520603599714
s7,output_lif,11,resetall250,s7,l3_whole_count,128,0.1,0.5145683020683021,0.5250624375624375,0.5342465753424658,0.5102815190791598
s7,output_lif,11,resetall250,s7,l3_fixed250_ordered,2048,0.1,0.5959776334776336,0.5561029248529249,0.5684931506849316,0.5515976591586542
s7,output_lif,11,resetall250,s7,l3_relative10_ordered,1280,1.0,0.6317640692640693,0.5575771450771451,0.5616438356164384,0.5487168627293096
s7,output_lif,11,reset234,none,l3_whole_count,128,0.1,0.39042207792207795,0.41741661116661116,0.4246575342465753,0.41670394112849357
s7,output_lif,11,reset234,none,l3_fixed250_ordered,2048,0.01,0.47824675324675314,0.3525287212787213,0.363013698630137,0.3657690176564064
s7,output_lif,11,reset234,none,l3_relative10_ordered,1280,0.01,0.4712722462722463,0.48647602397602396,0.5,0.4818520603599714
s7,output_lif,11,reset2345,none,l3_whole_count,128,0.1,0.39042207792207795,0.41741661116661116,0.4246575342465753,0.41670394112849357
s7,output_lif,11,reset2345,none,l3_fixed250_ordered,2048,0.01,0.47824675324675314,0.3525287212787213,0.363013698630137,0.3657690176564064
s7,output_lif,11,reset2345,none,l3_relative10_ordered,1280,0.01,0.4712722462722463,0.48647602397602396,0.5,0.4818520603599714
s7,output_lif,11,reset23456,none,l3_whole_count,128,0.1,0.39042207792207795,0.41741661116661116,0.4246575342465753,0.41670394112849357
s7,output_lif,11,reset23456,none,l3_fixed250_ordered,2048,0.01,0.47824675324675314,0.3525287212787213,0.363013698630137,0.3657690176564064
s7,output_lif,11,reset23456,none,l3_relative10_ordered,1280,0.01,0.4712722462722463,0.48647602397602396,0.5,0.4818520603599714
s7,output_lif,11,reset67,s7,l3_whole_count,128,0.1,0.5145683020683021,0.5250624375624375,0.5342465753424658,0.5102815190791598
s7,output_lif,11,reset67,s7,l3_fixed250_ordered,2048,0.1,0.5959776334776336,0.5561029248529249,0.5684931506849316,0.5515976591586542
s7,output_lif,11,reset67,s7,l3_relative10_ordered,1280,1.0,0.6317640692640693,0.5575771450771451,0.5616438356164384,0.5487168627293096
s7,output_lif,11,reset567,s7,l3_whole_count,128,0.1,0.5145683020683021,0.5250624375624375,0.5342465753424658,0.5102815190791598
s7,output_lif,11,reset567,s7,l3_fixed250_ordered,2048,0.1,0.5959776334776336,0.5561029248529249,0.5684931506849316,0.5515976591586542
s7,output_lif,11,reset567,s7,l3_relative10_ordered,1280,1.0,0.6317640692640693,0.5575771450771451,0.5616438356164384,0.5487168627293096
s7,output_lif,23,normal,none,l3_whole_count,128,0.1,0.3603234728234728,0.37213134088134087,0.3767123287671233,0.36151812426365154
s7,output_lif,23,normal,none,l3_fixed250_ordered,2048,1.0,0.4449194324194324,0.3636377511377511,0.3698630136986301,0.3582643696927952
s7,output_lif,23,normal,none,l3_relative10_ordered,1280,1.0,0.4469396344396344,0.4399211899211899,0.4520547945205479,0.42426087620223835
s7,output_lif,23,resetall250,s7,l3_whole_count,128,0.1,0.43569624819624814,0.46711899211899205,0.4794520547945205,0.4588098317601423
s7,output_lif,23,resetall250,s7,l3_fixed250_ordered,2048,1.0,0.5446488696488697,0.488507326007326,0.5,0.49312292276654907
s7,output_lif,23,resetall250,s7,l3_relative10_ordered,1280,0.1,0.5386363636363637,0.6157328782328783,0.636986301369863,0.6255931688356203
s7,output_lif,23,reset234,none,l3_whole_count,128,0.1,0.3603234728234728,0.37213134088134087,0.3767123287671233,0.36151812426365154
s7,output_lif,23,reset234,none,l3_fixed250_ordered,2048,1.0,0.4449194324194324,0.3636377511377511,0.3698630136986301,0.3582643696927952
s7,output_lif,23,reset234,none,l3_relative10_ordered,1280,1.0,0.4469396344396344,0.4399211899211899,0.4520547945205479,0.42426087620223835
s7,output_lif,23,reset2345,none,l3_whole_count,128,0.1,0.3603234728234728,0.37213134088134087,0.3767123287671233,0.36151812426365154
s7,output_lif,23,reset2345,none,l3_fixed250_ordered,2048,1.0,0.4449194324194324,0.3636377511377511,0.3698630136986301,0.3582643696927952
s7,output_lif,23,reset2345,none,l3_relative10_ordered,1280,1.0,0.4469396344396344,0.4399211899211899,0.4520547945205479,0.42426087620223835
s7,output_lif,23,reset23456,none,l3_whole_count,128,0.1,0.3603234728234728,0.37213134088134087,0.3767123287671233,0.36151812426365154
s7,output_lif,23,reset23456,none,l3_fixed250_ordered,2048,1.0,0.4449194324194324,0.3636377511377511,0.3698630136986301,0.3582643696927952
s7,output_lif,23,reset23456,none,l3_relative10_ordered,1280,1.0,0.4469396344396344,0.4399211899211899,0.4520547945205479,0.42426087620223835
s7,output_lif,23,reset67,s7,l3_whole_count,128,0.1,0.43569624819624814,0.46711899211899205,0.4794520547945205,0.4588098317601423
s7,output_lif,23,reset67,s7,l3_fixed250_ordered,2048,1.0,0.5446488696488697,0.488507326007326,0.5,0.49312292276654907
s7,output_lif,23,reset67,s7,l3_relative10_ordered,1280,0.1,0.5386363636363637,0.6157328782328783,0.636986301369863,0.6255931688356203
s7,output_lif,23,reset567,s7,l3_whole_count,128,0.1,0.43569624819624814,0.46711899211899205,0.4794520547945205,0.4588098317601423
s7,output_lif,23,reset567,s7,l3_fixed250_ordered,2048,1.0,0.5446488696488697,0.488507326007326,0.5,0.49312292276654907
s7,output_lif,23,reset567,s7,l3_relative10_ordered,1280,0.1,0.5386363636363637,0.6157328782328783,0.636986301369863,0.6255931688356203
s7,output_lif,101,normal,none,l3_whole_count,128,1.0,0.37867965367965367,0.34988206238206226,0.3493150684931507,0.3521070970131341
s7,output_lif,101,normal,none,l3_fixed250_ordered,2048,1.0,0.4972282347282348,0.3977855477855478,0.4041095890410959,0.3999663527233906
s7,output_lif,101,normal,none,l3_relative10_ordered,1280,0.1,0.49172077922077917,0.4501776001776001,0.4589041095890411,0.4514101165955386
s7,output_lif,101,resetall250,s7,l3_whole_count,128,0.1,0.4997174122174122,0.5001144688644689,0.5136986301369864,0.5199725547995074
s7,output_lif,101,resetall250,s7,l3_fixed250_ordered,2048,0.1,0.5682299182299182,0.4991133866133866,0.5205479452054794,0.5135708547633101
s7,output_lif,101,resetall250,s7,l3_relative10_ordered,1280,0.1,0.575643338143338,0.5738719613719613,0.5958904109589042,0.5785085655508996
s7,output_lif,101,reset234,none,l3_whole_count,128,1.0,0.37867965367965367,0.34988206238206226,0.3493150684931507,0.3521070970131341
s7,output_lif,101,reset234,none,l3_fixed250_ordered,2048,1.0,0.4972282347282348,0.3977855477855478,0.4041095890410959,0.3999663527233906
s7,output_lif,101,reset234,none,l3_relative10_ordered,1280,0.1,0.49172077922077917,0.4501776001776001,0.4589041095890411,0.4514101165955386
s7,output_lif,101,reset2345,none,l3_whole_count,128,1.0,0.37867965367965367,0.34988206238206226,0.3493150684931507,0.3521070970131341
s7,output_lif,101,reset2345,none,l3_fixed250_ordered,2048,1.0,0.4972282347282348,0.3977855477855478,0.4041095890410959,0.3999663527233906
s7,output_lif,101,reset2345,none,l3_relative10_ordered,1280,0.1,0.49172077922077917,0.4501776001776001,0.4589041095890411,0.4514101165955386
s7,output_lif,101,reset23456,none,l3_whole_count,128,1.0,0.37867965367965367,0.34988206238206226,0.3493150684931507,0.3521070970131341
s7,output_lif,101,reset23456,none,l3_fixed250_ordered,2048,1.0,0.4972282347282348,0.3977855477855478,0.4041095890410959,0.3999663527233906
s7,output_lif,101,reset23456,none,l3_relative10_ordered,1280,0.1,0.49172077922077917,0.4501776001776001,0.4589041095890411,0.4514101165955386
s7,output_lif,101,reset67,s7,l3_whole_count,128,0.1,0.4997174122174122,0.5001144688644689,0.5136986301369864,0.5199725547995074
s7,output_lif,101,reset67,s7,l3_fixed250_ordered,2048,0.1,0.5682299182299182,0.4991133866133866,0.5205479452054794,0.5135708547633101
s7,output_lif,101,reset67,s7,l3_relative10_ordered,1280,0.1,0.575643338143338,0.5738719613719613,0.5958904109589042,0.5785085655508996
s7,output_lif,101,reset567,s7,l3_whole_count,128,0.1,0.4997174122174122,0.5001144688644689,0.5136986301369864,0.5199725547995074
s7,output_lif,101,reset567,s7,l3_fixed250_ordered,2048,0.1,0.5682299182299182,0.4991133866133866,0.5205479452054794,0.5135708547633101
s7,output_lif,101,reset567,s7,l3_relative10_ordered,1280,0.1,0.575643338143338,0.5738719613719613,0.5958904109589042,0.5785085655508996
s234567,hidden_count_linear,11,normal,none,l3_whole_count,128,0.1,0.43443963443963446,0.46208236208236203,0.4726027397260274,0.462201577662104
s234567,hidden_count_linear,11,normal,none,l3_fixed250_ordered,2048,0.1,0.5570526695526695,0.47672882672882677,0.4863013698630137,0.47267402161292976
s234567,hidden_count_linear,11,normal,none,l3_relative10_ordered,1280,10.0,0.5547739297739298,0.5176601176601175,0.5342465753424658,0.5050840098447873
s234567,hidden_count_linear,11,resetall250,s234567,l3_whole_count,128,0.1,0.4950877825877826,0.5089799089799089,0.5205479452054794,0.5069258040184342
s234567,hidden_count_linear,11,resetall250,s234567,l3_fixed250_ordered,2048,0.01,0.5886303511303511,0.5591762404262405,0.5684931506849316,0.5555271273272416
s234567,hidden_count_linear,11,resetall250,s234567,l3_relative10_ordered,1280,1.0,0.6195286195286195,0.6451492951492951,0.6575342465753424,0.6364496571105641
s234567,hidden_count_linear,11,reset234,s234,l3_whole_count,128,0.01,0.47362313612313606,0.4525814463314462,0.4657534246575342,0.46136558383346765
s234567,hidden_count_linear,11,reset234,s234,l3_fixed250_ordered,2048,0.1,0.5703162578162578,0.5052350427350427,0.5136986301369864,0.49409403271116376
s234567,hidden_count_linear,11,reset234,s234,l3_relative10_ordered,1280,0.1,0.5957190957190958,0.5997988122988123,0.6164383561643836,0.5908441955124457
s234567,hidden_count_linear,11,reset2345,s2345,l3_whole_count,128,0.1,0.5076238576238575,0.49594780219780216,0.5136986301369864,0.4940475984139092
s234567,hidden_count_linear,11,reset2345,s2345,l3_fixed250_ordered,2048,0.1,0.578944203944204,0.5546127483627483,0.5616438356164384,0.5527145091254432
s234567,hidden_count_linear,11,reset2345,s2345,l3_relative10_ordered,1280,0.01,0.6201599326599326,0.6527978965478964,0.6712328767123288,0.6385944704215493
s234567,hidden_count_linear,11,reset23456,s23456,l3_whole_count,128,1.0,0.49929052429052434,0.47610653235653233,0.4931506849315068,0.4657990617214316
s234567,hidden_count_linear,11,reset23456,s23456,l3_fixed250_ordered,2048,0.1,0.5766293891293891,0.5536317848817848,0.5616438356164384,0.5514379061850722
s234567,hidden_count_linear,11,reset23456,s23456,l3_relative10_ordered,1280,1.0,0.6062349687349687,0.6277881840381839,0.6438356164383562,0.6229637175689807
s234567,hidden_count_linear,11,reset67,s67,l3_whole_count,128,1.0,0.4806397306397307,0.4194409756909756,0.4315068493150685,0.41081300116387826
s234567,hidden_count_linear,11,reset67,s67,l3_fixed250_ordered,2048,10.0,0.5724987974987975,0.4787011599511599,0.4931506849315068,0.4738994546042338
s234567,hidden_count_linear,11,reset67,s67,l3_relative10_ordered,1280,10.0,0.5805675805675805,0.5551330613830614,0.5684931506849316,0.5418512897092357
s234567,hidden_count_linear,11,reset567,s567,l3_whole_count,128,0.1,0.46254810004810004,0.4901307026307025,0.5,0.48415463710582923
s234567,hidden_count_linear,11,reset567,s567,l3_fixed250_ordered,2048,0.01,0.5608525733525733,0.553088578088578,0.5684931506849316,0.549171252446164
s234567,hidden_count_linear,11,reset567,s567,l3_relative10_ordered,1280,0.1,0.6188973063973063,0.5889242701742701,0.6095890410958904,0.5719881559632908
s234567,hidden_count_linear,23,normal,none,l3_whole_count,128,0.1,0.46422558922558926,0.4746295371295372,0.4863013698630137,0.464784490308865
s234567,hidden_count_linear,23,normal,none,l3_fixed250_ordered,2048,0.01,0.5739838864838864,0.5176379176379177,0.5342465753424658,0.5217364842093654
