profile,readout,seed,intervention,effective_mask_id,active_neuron_fraction,event_rate_hz,events_per_neuron_gesture,mean_abs_mem,mean_abs_syn,n_neurons,nonzero_fraction,rms_mem,rms_syn,shift,split
s3,output_lif,11,reset567,none,0.984375,18.446712316741287,26.05735367063492,2.810226069374945,1.5774394944473706,128,0.2882298799490826,4.550971787228172,2.4410015024757987,3,val
s3,output_lif,11,reset567,none,0.9609375,19.757993704440025,25.526380565068493,3.2189185039502566,1.799105088706045,128,0.3087186516318754,4.940226685221548,2.645248191290041,all,test
s3,output_lif,11,reset567,none,0.9609375,19.757993704440025,25.526380565068493,3.2189185039502566,1.799105088706045,128,0.3087186516318754,4.940226685221548,2.645248191290041,3,test
s3,output_lif,23,normal,none,1.0,18.82589981074246,30.229077022375215,3.5201478679216844,1.935449884435661,128,0.29415468454285093,5.244661033128928,2.7753024704197533,all,train
s3,output_lif,23,normal,none,1.0,18.82589981074246,30.229077022375215,3.5201478679216844,1.935449884435661,128,0.29415468454285093,5.244661033128928,2.7753024704197533,3,train
s3,output_lif,23,normal,none,0.9609375,17.188218769203758,24.279637896825395,3.1382958585725573,1.7336663470612765,128,0.2685659182688087,4.888608077831129,2.5944090084040807,all,val
s3,output_lif,23,normal,none,0.9609375,17.188218769203758,24.279637896825395,3.1382958585725573,1.7336663470612765,128,0.2685659182688087,4.888608077831129,2.5944090084040807,3,val
s3,output_lif,23,normal,none,0.9765625,18.71027998674619,24.172784674657535,3.591638523352075,1.9804528946114976,128,0.2923481247929092,5.338242300961589,2.832304587723828,all,test
s3,output_lif,23,normal,none,0.9765625,18.71027998674619,24.172784674657535,3.591638523352075,1.9804528946114976,128,0.2923481247929092,5.338242300961589,2.832304587723828,3,test
s3,output_lif,23,resetall250,s3,1.0,16.58516589344633,26.631091329604132,2.0558192801147688,1.271379680800618,128,0.2591432170850989,3.339837722333667,1.9142403150963898,all,train
s3,output_lif,23,resetall250,s3,1.0,16.58516589344633,26.631091329604132,2.0558192801147688,1.271379680800618,128,0.2591432170850989,3.339837722333667,1.9142403150963898,3,train
s3,output_lif,23,resetall250,s3,0.9375,15.108726187340883,21.342199900793652,1.8554613771288737,1.1502666578878062,128,0.2360738466772013,3.1384365685639533,1.8022364732233551,all,val
s3,output_lif,23,resetall250,s3,0.9375,15.108726187340883,21.342199900793652,1.8554613771288737,1.1502666578878062,128,0.2360738466772013,3.1384365685639533,1.8022364732233551,3,val
s3,output_lif,23,resetall250,s3,0.96875,16.807074221338635,21.713934075342465,2.142002093073072,1.3242445756774457,128,0.26261053470841617,3.444112132855474,1.9757341986213979,all,test
s3,output_lif,23,resetall250,s3,0.96875,16.807074221338635,21.713934075342465,2.142002093073072,1.3242445756774457,128,0.26261053470841617,3.444112132855474,1.9757341986213979,3,test
s3,output_lif,23,reset234,s3,1.0,16.58516589344633,26.631091329604132,2.0558192801147688,1.271379680800618,128,0.2591432170850989,3.339837722333667,1.9142403150963898,all,train
s3,output_lif,23,reset234,s3,1.0,16.58516589344633,26.631091329604132,2.0558192801147688,1.271379680800618,128,0.2591432170850989,3.339837722333667,1.9142403150963898,3,train
s3,output_lif,23,reset234,s3,0.9375,15.108726187340883,21.342199900793652,1.8554613771288737,1.1502666578878062,128,0.2360738466772013,3.1384365685639533,1.8022364732233551,all,val
s3,output_lif,23,reset234,s3,0.9375,15.108726187340883,21.342199900793652,1.8554613771288737,1.1502666578878062,128,0.2360738466772013,3.1384365685639533,1.8022364732233551,3,val
s3,output_lif,23,reset234,s3,0.96875,16.807074221338635,21.713934075342465,2.142002093073072,1.3242445756774457,128,0.26261053470841617,3.444112132855474,1.9757341986213979,all,test
s3,output_lif,23,reset234,s3,0.96875,16.807074221338635,21.713934075342465,2.142002093073072,1.3242445756774457,128,0.26261053470841617,3.444112132855474,1.9757341986213979,3,test
s3,output_lif,23,reset2345,s3,1.0,16.58516589344633,26.631091329604132,2.0558192801147688,1.271379680800618,128,0.2591432170850989,3.339837722333667,1.9142403150963898,all,train
s3,output_lif,23,reset2345,s3,1.0,16.58516589344633,26.631091329604132,2.0558192801147688,1.271379680800618,128,0.2591432170850989,3.339837722333667,1.9142403150963898,3,train
s3,output_lif,23,reset2345,s3,0.9375,15.108726187340883,21.342199900793652,1.8554613771288737,1.1502666578878062,128,0.2360738466772013,3.1384365685639533,1.8022364732233551,all,val
s3,output_lif,23,reset2345,s3,0.9375,15.108726187340883,21.342199900793652,1.8554613771288737,1.1502666578878062,128,0.2360738466772013,3.1384365685639533,1.8022364732233551,3,val
s3,output_lif,23,reset2345,s3,0.96875,16.807074221338635,21.713934075342465,2.142002093073072,1.3242445756774457,128,0.26261053470841617,3.444112132855474,1.9757341986213979,all,test
s3,output_lif,23,reset2345,s3,0.96875,16.807074221338635,21.713934075342465,2.142002093073072,1.3242445756774457,128,0.26261053470841617,3.444112132855474,1.9757341986213979,3,test
s3,output_lif,23,reset23456,s3,1.0,16.58516589344633,26.631091329604132,2.0558192801147688,1.271379680800618,128,0.2591432170850989,3.339837722333667,1.9142403150963898,all,train
s3,output_lif,23,reset23456,s3,1.0,16.58516589344633,26.631091329604132,2.0558192801147688,1.271379680800618,128,0.2591432170850989,3.339837722333667,1.9142403150963898,3,train
s3,output_lif,23,reset23456,s3,0.9375,15.108726187340883,21.342199900793652,1.8554613771288737,1.1502666578878062,128,0.2360738466772013,3.1384365685639533,1.8022364732233551,all,val
s3,output_lif,23,reset23456,s3,0.9375,15.108726187340883,21.342199900793652,1.8554613771288737,1.1502666578878062,128,0.2360738466772013,3.1384365685639533,1.8022364732233551,3,val
s3,output_lif,23,reset23456,s3,0.96875,16.807074221338635,21.713934075342465,2.142002093073072,1.3242445756774457,128,0.26261053470841617,3.444112132855474,1.9757341986213979,all,test
s3,output_lif,23,reset23456,s3,0.96875,16.807074221338635,21.713934075342465,2.142002093073072,1.3242445756774457,128,0.26261053470841617,3.444112132855474,1.9757341986213979,3,test
s3,output_lif,23,reset67,none,1.0,18.82589981074246,30.229077022375215,3.5201478679216844,1.935449884435661,128,0.29415468454285093,5.244661033128928,2.7753024704197533,all,train
s3,output_lif,23,reset67,none,1.0,18.82589981074246,30.229077022375215,3.5201478679216844,1.935449884435661,128,0.29415468454285093,5.244661033128928,2.7753024704197533,3,train
s3,output_lif,23,reset67,none,0.9609375,17.188218769203758,24.279637896825395,3.1382958585725573,1.7336663470612765,128,0.2685659182688087,4.888608077831129,2.5944090084040807,all,val
s3,output_lif,23,reset67,none,0.9609375,17.188218769203758,24.279637896825395,3.1382958585725573,1.7336663470612765,128,0.2685659182688087,4.888608077831129,2.5944090084040807,3,val
s3,output_lif,23,reset67,none,0.9765625,18.71027998674619,24.172784674657535,3.591638523352075,1.9804528946114976,128,0.2923481247929092,5.338242300961589,2.832304587723828,all,test
s3,output_lif,23,reset67,none,0.9765625,18.71027998674619,24.172784674657535,3.591638523352075,1.9804528946114976,128,0.2923481247929092,5.338242300961589,2.832304587723828,3,test
s3,output_lif,23,reset567,none,1.0,18.82589981074246,30.229077022375215,3.5201478679216844,1.935449884435661,128,0.29415468454285093,5.244661033128928,2.7753024704197533,all,train
s3,output_lif,23,reset567,none,1.0,18.82589981074246,30.229077022375215,3.5201478679216844,1.935449884435661,128,0.29415468454285093,5.244661033128928,2.7753024704197533,3,train
s3,output_lif,23,reset567,none,0.9609375,17.188218769203758,24.279637896825395,3.1382958585725573,1.7336663470612765,128,0.2685659182688087,4.888608077831129,2.5944090084040807,all,val
s3,output_lif,23,reset567,none,0.9609375,17.188218769203758,24.279637896825395,3.1382958585725573,1.7336663470612765,128,0.2685659182688087,4.888608077831129,2.5944090084040807,3,val
s3,output_lif,23,reset567,none,0.9765625,18.71027998674619,24.172784674657535,3.591638523352075,1.9804528946114976,128,0.2923481247929092,5.338242300961589,2.832304587723828,all,test
s3,output_lif,23,reset567,none,0.9765625,18.71027998674619,24.172784674657535,3.591638523352075,1.9804528946114976,128,0.2923481247929092,5.338242300961589,2.832304587723828,3,test
s3,output_lif,101,normal,none,0.9921875,22.481492957274693,36.098926957831324,3.393392387774884,1.8995388744724238,128,0.3512733274574171,5.130219796031467,2.7507307802582504,all,train
s3,output_lif,101,normal,none,0.9921875,22.481492957274693,36.098926957831324,3.393392387774884,1.8995388744724238,128,0.3512733274574171,5.130219796031467,2.7507307802582504,3,train
s3,output_lif,101,normal,none,0.9453125,20.85058379422351,29.45300099206349,2.967123853261347,1.67521851132473,128,0.32579037178474235,4.688199366959887,2.5264907330600748,all,val
s3,output_lif,101,normal,none,0.9453125,20.85058379422351,29.45300099206349,2.967123853261347,1.67521851132473,128,0.32579037178474235,4.688199366959887,2.5264907330600748,3,val
s3,output_lif,101,normal,none,0.9609375,22.279324055666002,28.783818493150687,3.494145316900679,1.95853409410076,128,0.3481144383697813,5.2617538982398635,2.826944979909674,all,test
s3,output_lif,101,normal,none,0.9609375,22.279324055666002,28.783818493150687,3.494145316900679,1.95853409410076,128,0.3481144383697813,5.2617538982398635,2.826944979909674,3,test
s3,output_lif,101,resetall250,s3,1.0,19.953782638551594,32.040138231497416,1.9688886981425964,1.2498719986245332,128,0.31177785372736866,3.2551715404684836,1.8995786401086312,all,train
s3,output_lif,101,resetall250,s3,1.0,19.953782638551594,32.040138231497416,1.9688886981425964,1.2498719986245332,128,0.31177785372736866,3.2551715404684836,1.8995786401086312,3,train
s3,output_lif,101,resetall250,s3,0.953125,18.44368360986744,26.053075396825395,1.7410805405583356,1.113392443184312,128,0.2881825564041787,2.996763449782635,1.7571410830964995,all,val
s3,output_lif,101,resetall250,s3,0.953125,18.44368360986744,26.053075396825395,1.7410805405583356,1.113392443184312,128,0.2881825564041787,2.996763449782635,1.7571410830964995,3,val
s3,output_lif,101,resetall250,s3,0.9609375,20.211066931742877,26.111729452054796,2.0739444962710714,1.3131903161111456,128,0.31579792080848246,3.388013911065947,1.9766989562505732,all,test
s3,output_lif,101,resetall250,s3,0.9609375,20.211066931742877,26.111729452054796,2.0739444962710714,1.3131903161111456,128,0.31579792080848246,3.388013911065947,1.9766989562505732,3,test
s3,output_lif,101,reset234,s3,1.0,19.953782638551594,32.040138231497416,1.9688886981425964,1.2498719986245332,128,0.31177785372736866,3.2551715404684836,1.8995786401086312,all,train
s3,output_lif,101,reset234,s3,1.0,19.953782638551594,32.040138231497416,1.9688886981425964,1.2498719986245332,128,0.31177785372736866,3.2551715404684836,1.8995786401086312,3,train
s3,output_lif,101,reset234,s3,0.953125,18.44368360986744,26.053075396825395,1.7410805405583356,1.113392443184312,128,0.2881825564041787,2.996763449782635,1.7571410830964995,all,val
s3,output_lif,101,reset234,s3,0.953125,18.44368360986744,26.053075396825395,1.7410805405583356,1.113392443184312,128,0.2881825564041787,2.996763449782635,1.7571410830964995,3,val
s3,output_lif,101,reset234,s3,0.9609375,20.211066931742877,26.111729452054796,2.0739444962710714,1.3131903161111456,128,0.31579792080848246,3.388013911065947,1.9766989562505732,all,test
s3,output_lif,101,reset234,s3,0.9609375,20.211066931742877,26.111729452054796,2.0739444962710714,1.3131903161111456,128,0.31579792080848246,3.388013911065947,1.9766989562505732,3,test
s3,output_lif,101,reset2345,s3,1.0,19.953782638551594,32.040138231497416,1.9688886981425964,1.2498719986245332,128,0.31177785372736866,3.2551715404684836,1.8995786401086312,all,train
s3,output_lif,101,reset2345,s3,1.0,19.953782638551594,32.040138231497416,1.9688886981425964,1.2498719986245332,128,0.31177785372736866,3.2551715404684836,1.8995786401086312,3,train
s3,output_lif,101,reset2345,s3,0.953125,18.44368360986744,26.053075396825395,1.7410805405583356,1.113392443184312,128,0.2881825564041787,2.996763449782635,1.7571410830964995,all,val
s3,output_lif,101,reset2345,s3,0.953125,18.44368360986744,26.053075396825395,1.7410805405583356,1.113392443184312,128,0.2881825564041787,2.996763449782635,1.7571410830964995,3,val
s3,output_lif,101,reset2345,s3,0.9609375,20.211066931742877,26.111729452054796,2.0739444962710714,1.3131903161111456,128,0.31579792080848246,3.388013911065947,1.9766989562505732,all,test
s3,output_lif,101,reset2345,s3,0.9609375,20.211066931742877,26.111729452054796,2.0739444962710714,1.3131903161111456,128,0.31579792080848246,3.388013911065947,1.9766989562505732,3,test
s3,output_lif,101,reset23456,s3,1.0,19.953782638551594,32.040138231497416,1.9688886981425964,1.2498719986245332,128,0.31177785372736866,3.2551715404684836,1.8995786401086312,all,train
s3,output_lif,101,reset23456,s3,1.0,19.953782638551594,32.040138231497416,1.9688886981425964,1.2498719986245332,128,0.31177785372736866,3.2551715404684836,1.8995786401086312,3,train
s3,output_lif,101,reset23456,s3,0.953125,18.44368360986744,26.053075396825395,1.7410805405583356,1.113392443184312,128,0.2881825564041787,2.996763449782635,1.7571410830964995,all,val
s3,output_lif,101,reset23456,s3,0.953125,18.44368360986744,26.053075396825395,1.7410805405583356,1.113392443184312,128,0.2881825564041787,2.996763449782635,1.7571410830964995,3,val
s3,output_lif,101,reset23456,s3,0.9609375,20.211066931742877,26.111729452054796,2.0739444962710714,1.3131903161111456,128,0.31579792080848246,3.388013911065947,1.9766989562505732,all,test
s3,output_lif,101,reset23456,s3,0.9609375,20.211066931742877,26.111729452054796,2.0739444962710714,1.3131903161111456,128,0.31579792080848246,3.388013911065947,1.9766989562505732,3,test
s3,output_lif,101,reset67,none,0.9921875,22.481492957274693,36.098926957831324,3.393392387774884,1.8995388744724238,128,0.3512733274574171,5.130219796031467,2.7507307802582504,all,train
s3,output_lif,101,reset67,none,0.9921875,22.481492957274693,36.098926957831324,3.393392387774884,1.8995388744724238,128,0.3512733274574171,5.130219796031467,2.7507307802582504,3,train
s3,output_lif,101,reset67,none,0.9453125,20.85058379422351,29.45300099206349,2.967123853261347,1.67521851132473,128,0.32579037178474235,4.688199366959887,2.5264907330600748,all,val
s3,output_lif,101,reset67,none,0.9453125,20.85058379422351,29.45300099206349,2.967123853261347,1.67521851132473,128,0.32579037178474235,4.688199366959887,2.5264907330600748,3,val
s3,output_lif,101,reset67,none,0.9609375,22.279324055666002,28.783818493150687,3.494145316900679,1.95853409410076,128,0.3481144383697813,5.2617538982398635,2.826944979909674,all,test
s3,output_lif,101,reset67,none,0.9609375,22.279324055666002,28.783818493150687,3.494145316900679,1.95853409410076,128,0.3481144383697813,5.2617538982398635,2.826944979909674,3,test
s3,output_lif,101,reset567,none,0.9921875,22.481492957274693,36.098926957831324,3.393392387774884,1.8995388744724238,128,0.3512733274574171,5.130219796031467,2.7507307802582504,all,train
s3,output_lif,101,reset567,none,0.9921875,22.481492957274693,36.098926957831324,3.393392387774884,1.8995388744724238,128,0.3512733274574171,5.130219796031467,2.7507307802582504,3,train
s3,output_lif,101,reset567,none,0.9453125,20.85058379422351,29.45300099206349,2.967123853261347,1.67521851132473,128,0.32579037178474235,4.688199366959887,2.5264907330600748,all,val
s3,output_lif,101,reset567,none,0.9453125,20.85058379422351,29.45300099206349,2.967123853261347,1.67521851132473,128,0.32579037178474235,4.688199366959887,2.5264907330600748,3,val
s3,output_lif,101,reset567,none,0.9609375,22.279324055666002,28.783818493150687,3.494145316900679,1.95853409410076,128,0.3481144383697813,5.2617538982398635,2.826944979909674,all,test
s3,output_lif,101,reset567,none,0.9609375,22.279324055666002,28.783818493150687,3.494145316900679,1.95853409410076,128,0.3481144383697813,5.2617538982398635,2.826944979909674,3,test
s4,hidden_count_linear,11,normal,none,1.0,22.12375433366272,35.5244997848537,5.20684505428593,2.8196957512310115,128,0.34568366146348,8.148203304109373,4.2638530864914355,all,train
s4,hidden_count_linear,11,normal,none,1.0,22.12375433366272,35.5244997848537,5.20684505428593,2.8196957512310115,128,0.34568366146348,8.148203304109373,4.2638530864914355,4,train
s4,hidden_count_linear,11,normal,none,0.9609375,20.656439294179616,29.17875744047619,4.484894187296989,2.4504536201826004,128,0.3227568639715565,7.408685322468264,3.895275152056318,all,val
s4,hidden_count_linear,11,normal,none,0.9609375,20.656439294179616,29.17875744047619,4.484894187296989,2.4504536201826004,128,0.3227568639715565,7.408685322468264,3.895275152056318,4,val
s4,hidden_count_linear,11,normal,none,0.9609375,21.671056991385022,27.997966609589042,5.081854656565813,2.7686330745992795,128,0.33861026549039097,7.993208705613122,4.199995224120058,all,test
s4,hidden_count_linear,11,normal,none,0.9609375,21.671056991385022,27.997966609589042,5.081854656565813,2.7686330745992795,128,0.33861026549039097,7.993208705613122,4.199995224120058,4,test
s4,hidden_count_linear,11,resetall250,s4,1.0,18.695739193059442,30.020075839070568,2.155092541101755,1.3553677195251395,128,0.2921209248915538,3.725491100612638,2.1591505116570064,all,train
s4,hidden_count_linear,11,resetall250,s4,1.0,18.695739193059442,30.020075839070568,2.155092541101755,1.3553677195251395,128,0.2921209248915538,3.725491100612638,2.1591505116570064,4,train
s4,hidden_count_linear,11,resetall250,s4,0.9921875,17.447195154069004,24.64546130952381,1.9194026877030113,1.2151155174589587,128,0.2726124242823282,3.4825083062699793,2.024512552002505,all,val
s4,hidden_count_linear,11,resetall250,s4,0.9921875,17.447195154069004,24.64546130952381,1.9194026877030113,1.2151155174589587,128,0.2726124242823282,3.4825083062699793,2.024512552002505,4,val
s4,hidden_count_linear,11,resetall250,s4,0.9609375,18.911530815109344,24.432791095890412,2.222903585971152,1.3985396904057426,128,0.2954926689860835,3.801994297436029,2.2055830246773116,all,test
s4,hidden_count_linear,11,resetall250,s4,0.9609375,18.911530815109344,24.432791095890412,2.222903585971152,1.3985396904057426,128,0.2954926689860835,3.801994297436029,2.2055830246773116,4,test
s4,hidden_count_linear,11,reset234,s4,1.0,18.695739193059442,30.020075839070568,2.155092541101755,1.3553677195251395,128,0.2921209248915538,3.725491100612638,2.1591505116570064,all,train
s4,hidden_count_linear,11,reset234,s4,1.0,18.695739193059442,30.020075839070568,2.155092541101755,1.3553677195251395,128,0.2921209248915538,3.725491100612638,2.1591505116570064,4,train
s4,hidden_count_linear,11,reset234,s4,0.9921875,17.447195154069004,24.64546130952381,1.9194026877030113,1.2151155174589587,128,0.2726124242823282,3.4825083062699793,2.024512552002505,all,val
s4,hidden_count_linear,11,reset234,s4,0.9921875,17.447195154069004,24.64546130952381,1.9194026877030113,1.2151155174589587,128,0.2726124242823282,3.4825083062699793,2.024512552002505,4,val
s4,hidden_count_linear,11,reset234,s4,0.9609375,18.911530815109344,24.432791095890412,2.222903585971152,1.3985396904057426,128,0.2954926689860835,3.801994297436029,2.2055830246773116,all,test
s4,hidden_count_linear,11,reset234,s4,0.9609375,18.911530815109344,24.432791095890412,2.222903585971152,1.3985396904057426,128,0.2954926689860835,3.801994297436029,2.2055830246773116,4,test
s4,hidden_count_linear,11,reset2345,s4,1.0,18.695739193059442,30.020075839070568,2.155092541101755,1.3553677195251395,128,0.2921209248915538,3.725491100612638,2.1591505116570064,all,train
s4,hidden_count_linear,11,reset2345,s4,1.0,18.695739193059442,30.020075839070568,2.155092541101755,1.3553677195251395,128,0.2921209248915538,3.725491100612638,2.1591505116570064,4,train
s4,hidden_count_linear,11,reset2345,s4,0.9921875,17.447195154069004,24.64546130952381,1.9194026877030113,1.2151155174589587,128,0.2726124242823282,3.4825083062699793,2.024512552002505,all,val
s4,hidden_count_linear,11,reset2345,s4,0.9921875,17.447195154069004,24.64546130952381,1.9194026877030113,1.2151155174589587,128,0.2726124242823282,3.4825083062699793,2.024512552002505,4,val
s4,hidden_count_linear,11,reset2345,s4,0.9609375,18.911530815109344,24.432791095890412,2.222903585971152,1.3985396904057426,128,0.2954926689860835,3.801994297436029,2.2055830246773116,all,test
s4,hidden_count_linear,11,reset2345,s4,0.9609375,18.911530815109344,24.432791095890412,2.222903585971152,1.3985396904057426,128,0.2954926689860835,3.801994297436029,2.2055830246773116,4,test
s4,hidden_count_linear,11,reset23456,s4,1.0,18.695739193059442,30.020075839070568,2.155092541101755,1.3553677195251395,128,0.2921209248915538,3.725491100612638,2.1591505116570064,all,train
s4,hidden_count_linear,11,reset23456,s4,1.0,18.695739193059442,30.020075839070568,2.155092541101755,1.3553677195251395,128,0.2921209248915538,3.725491100612638,2.1591505116570064,4,train
s4,hidden_count_linear,11,reset23456,s4,0.9921875,17.447195154069004,24.64546130952381,1.9194026877030113,1.2151155174589587,128,0.2726124242823282,3.4825083062699793,2.024512552002505,all,val
s4,hidden_count_linear,11,reset23456,s4,0.9921875,17.447195154069004,24.64546130952381,1.9194026877030113,1.2151155174589587,128,0.2726124242823282,3.4825083062699793,2.024512552002505,4,val
s4,hidden_count_linear,11,reset23456,s4,0.9609375,18.911530815109344,24.432791095890412,2.222903585971152,1.3985396904057426,128,0.2954926689860835,3.801994297436029,2.2055830246773116,all,test
s4,hidden_count_linear,11,reset23456,s4,0.9609375,18.911530815109344,24.432791095890412,2.222903585971152,1.3985396904057426,128,0.2954926689860835,3.801994297436029,2.2055830246773116,4,test
s4,hidden_count_linear,11,reset67,none,1.0,22.12375433366272,35.5244997848537,5.20684505428593,2.8196957512310115,128,0.34568366146348,8.148203304109373,4.2638530864914355,all,train
s4,hidden_count_linear,11,reset67,none,1.0,22.12375433366272,35.5244997848537,5.20684505428593,2.8196957512310115,128,0.34568366146348,8.148203304109373,4.2638530864914355,4,train
s4,hidden_count_linear,11,reset67,none,0.9609375,20.656439294179616,29.17875744047619,4.484894187296989,2.4504536201826004,128,0.3227568639715565,7.408685322468264,3.895275152056318,all,val
s4,hidden_count_linear,11,reset67,none,0.9609375,20.656439294179616,29.17875744047619,4.484894187296989,2.4504536201826004,128,0.3227568639715565,7.408685322468264,3.895275152056318,4,val
s4,hidden_count_linear,11,reset67,none,0.9609375,21.671056991385022,27.997966609589042,5.081854656565813,2.7686330745992795,128,0.33861026549039097,7.993208705613122,4.199995224120058,all,test
s4,hidden_count_linear,11,reset67,none,0.9609375,21.671056991385022,27.997966609589042,5.081854656565813,2.7686330745992795,128,0.33861026549039097,7.993208705613122,4.199995224120058,4,test
s4,hidden_count_linear,11,reset567,none,1.0,22.12375433366272,35.5244997848537,5.20684505428593,2.8196957512310115,128,0.34568366146348,8.148203304109373,4.2638530864914355,all,train
s4,hidden_count_linear,11,reset567,none,1.0,22.12375433366272,35.5244997848537,5.20684505428593,2.8196957512310115,128,0.34568366146348,8.148203304109373,4.2638530864914355,4,train
s4,hidden_count_linear,11,reset567,none,0.9609375,20.656439294179616,29.17875744047619,4.484894187296989,2.4504536201826004,128,0.3227568639715565,7.408685322468264,3.895275152056318,all,val
s4,hidden_count_linear,11,reset567,none,0.9609375,20.656439294179616,29.17875744047619,4.484894187296989,2.4504536201826004,128,0.3227568639715565,7.408685322468264,3.895275152056318,4,val
s4,hidden_count_linear,11,reset567,none,0.9609375,21.671056991385022,27.997966609589042,5.081854656565813,2.7686330745992795,128,0.33861026549039097,7.993208705613122,4.199995224120058,all,test
s4,hidden_count_linear,11,reset567,none,0.9609375,21.671056991385022,27.997966609589042,5.081854656565813,2.7686330745992795,128,0.33861026549039097,7.993208705613122,4.199995224120058,4,test
s4,hidden_count_linear,23,normal,none,0.9921875,19.12939018875509,30.716396837349397,6.008308215012478,3.2031915685660812,128,0.29889672169929826,9.1881074710169,4.752489550849047,all,train
s4,hidden_count_linear,23,normal,none,0.9921875,19.12939018875509,30.716396837349397,6.008308215012478,3.2031915685660812,128,0.29889672169929826,9.1881074710169,4.752489550849047,4,train
s4,hidden_count_linear,23,normal,none,0.9453125,17.543587042401896,24.781622023809526,5.187077517338249,2.783593544245457,128,0.2741185475375296,8.39015283815073,4.353897871398414,all,val
s4,hidden_count_linear,23,normal,none,0.9453125,17.543587042401896,24.781622023809526,5.187077517338249,2.783593544245457,128,0.2741185475375296,8.39015283815073,4.353897871398414,4,val
s4,hidden_count_linear,23,normal,none,0.9609375,18.792370775347912,24.278842037671232,5.919645700018638,3.1739934133803946,128,0.2936307933648111,9.144299919210155,4.748774838673514,all,test
s4,hidden_count_linear,23,normal,none,0.9609375,18.792370775347912,24.278842037671232,5.919645700018638,3.1739934133803946,128,0.2936307933648111,9.144299919210155,4.748774838673514,4,test
s4,hidden_count_linear,23,resetall250,s4,0.9921875,16.18873833888824,25.994540662650603,2.497313246876413,1.5265636710833739,128,0.25294903654512874,4.209818809047622,2.389340268768585,all,train
s4,hidden_count_linear,23,resetall250,s4,0.9921875,16.18873833888824,25.994540662650603,2.497313246876413,1.5265636710833739,128,0.25294903654512874,4.209818809047622,2.389340268768585,4,train
s4,hidden_count_linear,23,resetall250,s4,0.953125,14.796286542006847,20.900855654761905,2.234570981202265,1.370296108221403,128,0.23119197721885698,3.951222364423335,2.2453831608973793,all,val
s4,hidden_count_linear,23,resetall250,s4,0.953125,14.796286542006847,20.900855654761905,2.234570981202265,1.370296108221403,128,0.23119197721885698,3.951222364423335,2.2453831608973793,4,val
s4,hidden_count_linear,23,resetall250,s4,0.9609375,16.40709907223327,21.197185359589042,2.601592896235866,1.5905283933605399,128,0.2563609230036448,4.357156912740601,2.4752641348477136,all,test
s4,hidden_count_linear,23,resetall250,s4,0.9609375,16.40709907223327,21.197185359589042,2.601592896235866,1.5905283933605399,128,0.2563609230036448,4.357156912740601,2.4752641348477136,4,test
s4,hidden_count_linear,23,reset234,s4,0.9921875,16.18873833888824,25.994540662650603,2.497313246876413,1.5265636710833739,128,0.25294903654512874,4.209818809047622,2.389340268768585,all,train
s4,hidden_count_linear,23,reset234,s4,0.9921875,16.18873833888824,25.994540662650603,2.497313246876413,1.5265636710833739,128,0.25294903654512874,4.209818809047622,2.389340268768585,4,train
s4,hidden_count_linear,23,reset234,s4,0.953125,14.796286542006847,20.900855654761905,2.234570981202265,1.370296108221403,128,0.23119197721885698,3.951222364423335,2.2453831608973793,all,val
s4,hidden_count_linear,23,reset234,s4,0.953125,14.796286542006847,20.900855654761905,2.234570981202265,1.370296108221403,128,0.23119197721885698,3.951222364423335,2.2453831608973793,4,val
s4,hidden_count_linear,23,reset234,s4,0.9609375,16.40709907223327,21.197185359589042,2.601592896235866,1.5905283933605399,128,0.2563609230036448,4.357156912740601,2.4752641348477136,all,test
s4,hidden_count_linear,23,reset234,s4,0.9609375,16.40709907223327,21.197185359589042,2.601592896235866,1.5905283933605399,128,0.2563609230036448,4.357156912740601,2.4752641348477136,4,test
s4,hidden_count_linear,23,reset2345,s4,0.9921875,16.18873833888824,25.994540662650603,2.497313246876413,1.5265636710833739,128,0.25294903654512874,4.209818809047622,2.389340268768585,all,train
s4,hidden_count_linear,23,reset2345,s4,0.9921875,16.18873833888824,25.994540662650603,2.497313246876413,1.5265636710833739,128,0.25294903654512874,4.209818809047622,2.389340268768585,4,train
s4,hidden_count_linear,23,reset2345,s4,0.953125,14.796286542006847,20.900855654761905,2.234570981202265,1.370296108221403,128,0.23119197721885698,3.951222364423335,2.2453831608973793,all,val
s4,hidden_count_linear,23,reset2345,s4,0.953125,14.796286542006847,20.900855654761905,2.234570981202265,1.370296108221403,128,0.23119197721885698,3.951222364423335,2.2453831608973793,4,val
s4,hidden_count_linear,23,reset2345,s4,0.9609375,16.40709907223327,21.197185359589042,2.601592896235866,1.5905283933605399,128,0.2563609230036448,4.357156912740601,2.4752641348477136,all,test
s4,hidden_count_linear,23,reset2345,s4,0.9609375,16.40709907223327,21.197185359589042,2.601592896235866,1.5905283933605399,128,0.2563609230036448,4.357156912740601,2.4752641348477136,4,test
s4,hidden_count_linear,23,reset23456,s4,0.9921875,16.18873833888824,25.994540662650603,2.497313246876413,1.5265636710833739,128,0.25294903654512874,4.209818809047622,2.389340268768585,all,train
s4,hidden_count_linear,23,reset23456,s4,0.9921875,16.18873833888824,25.994540662650603,2.497313246876413,1.5265636710833739,128,0.25294903654512874,4.209818809047622,2.389340268768585,4,train
s4,hidden_count_linear,23,reset23456,s4,0.953125,14.796286542006847,20.900855654761905,2.234570981202265,1.370296108221403,128,0.23119197721885698,3.951222364423335,2.2453831608973793,all,val
