profile,readout,seed,intervention,effective_mask_id,active_neuron_fraction,event_rate_hz,events_per_neuron_gesture,mean_abs_mem,mean_abs_syn,n_neurons,nonzero_fraction,rms_mem,rms_syn,shift,split,threshold,firing_rate_hz,spike_probability,mean_abs_input_current,mean_abs_pre_reset_membrane,pre_reset_above_threshold_probability
s3,hidden_count_linear,11,reset67,none,0.984375,18.43648494425424,26.042906746031747,2.4305811605653584,1.384061430076376,128,0.2880700772539724,3.948413555239054,2.1298736180107247,all,val,0.5,18.436484944254236,0.28807007725397243,1.384061430076376,2.5746163706544642,0.28807007725397243
s3,hidden_count_linear,11,reset67,none,0.984375,18.43648494425424,26.042906746031747,2.4305811605653584,1.384061430076376,128,0.2880700772539724,3.948413555239054,2.1298736180107247,3,val,0.5,18.436484944254236,0.28807007725397243,1.384061430076376,2.5746163706544642,0.28807007725397243
s3,hidden_count_linear,11,reset67,none,0.953125,19.566393306825717,25.278842037671232,2.798803310508045,1.5834819068175583,128,0.3057248954191517,4.305579415465787,2.317944747987025,all,test,0.5,19.566393306825713,0.30572489541915177,1.5834819068175583,2.9516657582176213,0.30572489541915177
s3,hidden_count_linear,11,reset67,none,0.953125,19.566393306825717,25.278842037671232,2.798803310508045,1.5834819068175583,128,0.3057248954191517,4.305579415465787,2.317944747987025,3,test,0.5,19.566393306825713,0.30572489541915177,1.5834819068175583,2.9516657582176213,0.30572489541915177
s3,hidden_count_linear,11,reset567,none,0.9921875,19.71000050245365,31.648692986230635,2.754954369619558,1.5546772448425226,128,0.3079687578508382,4.248497946178575,2.2819500618865383,all,train,0.5,19.71000050245365,0.30796875785083827,1.5546772448425226,2.908938715833152,0.30796875785083827
s3,hidden_count_linear,11,reset567,none,0.9921875,19.71000050245365,31.648692986230635,2.754954369619558,1.5546772448425226,128,0.3079687578508382,4.248497946178575,2.2819500618865383,3,train,0.5,19.71000050245365,0.30796875785083827,1.5546772448425226,2.908938715833152,0.30796875785083827
s3,hidden_count_linear,11,reset567,none,0.984375,18.43648494425424,26.042906746031747,2.4305811605653584,1.384061430076376,128,0.2880700772539724,3.948413555239054,2.1298736180107247,all,val,0.5,18.436484944254236,0.28807007725397243,1.384061430076376,2.5746163706544642,0.28807007725397243
s3,hidden_count_linear,11,reset567,none,0.984375,18.43648494425424,26.042906746031747,2.4305811605653584,1.384061430076376,128,0.2880700772539724,3.948413555239054,2.1298736180107247,3,val,0.5,18.436484944254236,0.28807007725397243,1.384061430076376,2.5746163706544642,0.28807007725397243
s3,hidden_count_linear,11,reset567,none,0.953125,19.566393306825717,25.278842037671232,2.798803310508045,1.5834819068175583,128,0.3057248954191517,4.305579415465787,2.317944747987025,all,test,0.5,19.566393306825713,0.30572489541915177,1.5834819068175583,2.9516657582176213,0.30572489541915177
s3,hidden_count_linear,11,reset567,none,0.953125,19.566393306825717,25.278842037671232,2.798803310508045,1.5834819068175583,128,0.3057248954191517,4.305579415465787,2.317944747987025,3,test,0.5,19.566393306825713,0.30572489541915177,1.5834819068175583,2.9516657582176213,0.30572489541915177
s3,hidden_count_linear,23,normal,none,0.9921875,16.81093506624014,26.99361284423408,3.2548410885658297,1.7855216738091848,128,0.2626708604100022,4.965729180255488,2.607559521812076,all,train,0.5,16.81093506624014,0.2626708604100022,1.7855216738091848,3.3861763879235265,0.2626708604100022
s3,hidden_count_linear,23,normal,none,0.9921875,16.81093506624014,26.99361284423408,3.2548410885658297,1.7855216738091848,128,0.2626708604100022,4.965729180255488,2.607559521812076,3,train,0.5,16.81093506624014,0.2626708604100022,1.7855216738091848,3.3861763879235265,0.2626708604100022
s3,hidden_count_linear,23,normal,none,0.9609375,15.394170836625406,21.74541170634921,2.883435250416996,1.5907110053989992,128,0.2405339193222719,4.627734874147666,2.4362695938344974,all,val,0.5,15.394170836625406,0.24053391932227197,1.5907110053989992,3.003702210078132,0.24053391932227197
s3,hidden_count_linear,23,normal,none,0.9609375,15.394170836625406,21.74541170634921,2.883435250416996,1.5907110053989992,128,0.2405339193222719,4.627734874147666,2.4362695938344974,3,val,0.5,15.394170836625406,0.24053391932227197,1.5907110053989992,3.003702210078132,0.24053391932227197
s3,hidden_count_linear,23,normal,none,0.9375,16.838262094102053,21.754227311643834,3.330661902607791,1.8334010018664055,128,0.2630978452203446,5.0850630110037045,2.6775192863962296,all,test,0.5,16.838262094102053,0.2630978452203446,1.8334010018664058,3.46221114879732,0.2630978452203446
s3,hidden_count_linear,23,normal,none,0.9375,16.838262094102053,21.754227311643834,3.330661902607791,1.8334010018664055,128,0.2630978452203446,5.0850630110037045,2.6775192863962296,3,test,0.5,16.838262094102053,0.2630978452203446,1.8334010018664058,3.46221114879732,0.2630978452203446
s3,hidden_count_linear,23,resetall250,s3,0.9921875,14.485604702966151,23.259789156626507,1.911769253788291,1.175154229717621,128,0.2263375734838461,3.173589065188451,1.7991616263673025,all,train,0.5,14.485604702966151,0.22633757348384612,1.175154229717621,2.02493807324204,0.22633757348384612
s3,hidden_count_linear,23,resetall250,s3,0.9921875,14.485604702966151,23.259789156626507,1.911769253788291,1.175154229717621,128,0.2263375734838461,3.173589065188451,1.7991616263673025,3,train,0.5,14.485604702966151,0.22633757348384612,1.175154229717621,2.02493807324204,0.22633757348384612
s3,hidden_count_linear,23,resetall250,s3,0.9609375,13.239267843033977,18.701450892857142,1.7162533400820823,1.0585660588677466,128,0.2068635600474058,2.9833258372682723,1.6935396455613727,all,val,0.5,13.239267843033975,0.20686356004740586,1.0585660588677466,1.8196851201057853,0.20686356004740586
s3,hidden_count_linear,23,resetall250,s3,0.9609375,13.239267843033977,18.701450892857142,1.7162533400820823,1.0585660588677466,128,0.2068635600474058,2.9833258372682723,1.6935396455613727,3,val,0.5,13.239267843033975,0.20686356004740586,1.0585660588677466,1.8196851201057853,0.20686356004740586
s3,hidden_count_linear,23,resetall250,s3,0.9296875,14.829812789927104,19.159407106164384,1.997245914972405,1.2285036020045097,128,0.231715824842611,3.291512483635879,1.8680086044829256,all,test,0.5,14.829812789927104,0.231715824842611,1.2285036020045095,2.1131038273937106,0.231715824842611
s3,hidden_count_linear,23,resetall250,s3,0.9296875,14.829812789927104,19.159407106164384,1.997245914972405,1.2285036020045097,128,0.231715824842611,3.291512483635879,1.8680086044829256,3,test,0.5,14.829812789927104,0.231715824842611,1.2285036020045095,2.1131038273937106,0.231715824842611
s3,hidden_count_linear,23,reset234,s3,0.9921875,14.485604702966151,23.259789156626507,1.911769253788291,1.175154229717621,128,0.2263375734838461,3.173589065188451,1.7991616263673025,all,train,0.5,14.485604702966151,0.22633757348384612,1.175154229717621,2.02493807324204,0.22633757348384612
s3,hidden_count_linear,23,reset234,s3,0.9921875,14.485604702966151,23.259789156626507,1.911769253788291,1.175154229717621,128,0.2263375734838461,3.173589065188451,1.7991616263673025,3,train,0.5,14.485604702966151,0.22633757348384612,1.175154229717621,2.02493807324204,0.22633757348384612
s3,hidden_count_linear,23,reset234,s3,0.9609375,13.239267843033977,18.701450892857142,1.7162533400820823,1.0585660588677466,128,0.2068635600474058,2.9833258372682723,1.6935396455613727,all,val,0.5,13.239267843033975,0.20686356004740586,1.0585660588677466,1.8196851201057853,0.20686356004740586
s3,hidden_count_linear,23,reset234,s3,0.9609375,13.239267843033977,18.701450892857142,1.7162533400820823,1.0585660588677466,128,0.2068635600474058,2.9833258372682723,1.6935396455613727,3,val,0.5,13.239267843033975,0.20686356004740586,1.0585660588677466,1.8196851201057853,0.20686356004740586
s3,hidden_count_linear,23,reset234,s3,0.9296875,14.829812789927104,19.159407106164384,1.997245914972405,1.2285036020045097,128,0.231715824842611,3.291512483635879,1.8680086044829256,all,test,0.5,14.829812789927104,0.231715824842611,1.2285036020045095,2.1131038273937106,0.231715824842611
s3,hidden_count_linear,23,reset234,s3,0.9296875,14.829812789927104,19.159407106164384,1.997245914972405,1.2285036020045097,128,0.231715824842611,3.291512483635879,1.8680086044829256,3,test,0.5,14.829812789927104,0.231715824842611,1.2285036020045095,2.1131038273937106,0.231715824842611
s3,hidden_count_linear,23,reset2345,s3,0.9921875,14.485604702966151,23.259789156626507,1.911769253788291,1.175154229717621,128,0.2263375734838461,3.173589065188451,1.7991616263673025,all,train,0.5,14.485604702966151,0.22633757348384612,1.175154229717621,2.02493807324204,0.22633757348384612
s3,hidden_count_linear,23,reset2345,s3,0.9921875,14.485604702966151,23.259789156626507,1.911769253788291,1.175154229717621,128,0.2263375734838461,3.173589065188451,1.7991616263673025,3,train,0.5,14.485604702966151,0.22633757348384612,1.175154229717621,2.02493807324204,0.22633757348384612
s3,hidden_count_linear,23,reset2345,s3,0.9609375,13.239267843033977,18.701450892857142,1.7162533400820823,1.0585660588677466,128,0.2068635600474058,2.9833258372682723,1.6935396455613727,all,val,0.5,13.239267843033975,0.20686356004740586,1.0585660588677466,1.8196851201057853,0.20686356004740586
s3,hidden_count_linear,23,reset2345,s3,0.9609375,13.239267843033977,18.701450892857142,1.7162533400820823,1.0585660588677466,128,0.2068635600474058,2.9833258372682723,1.6935396455613727,3,val,0.5,13.239267843033975,0.20686356004740586,1.0585660588677466,1.8196851201057853,0.20686356004740586
s3,hidden_count_linear,23,reset2345,s3,0.9296875,14.829812789927104,19.159407106164384,1.997245914972405,1.2285036020045097,128,0.231715824842611,3.291512483635879,1.8680086044829256,all,test,0.5,14.829812789927104,0.231715824842611,1.2285036020045095,2.1131038273937106,0.231715824842611
s3,hidden_count_linear,23,reset2345,s3,0.9296875,14.829812789927104,19.159407106164384,1.997245914972405,1.2285036020045097,128,0.231715824842611,3.291512483635879,1.8680086044829256,3,test,0.5,14.829812789927104,0.231715824842611,1.2285036020045095,2.1131038273937106,0.231715824842611
s3,hidden_count_linear,23,reset23456,s3,0.9921875,14.485604702966151,23.259789156626507,1.911769253788291,1.175154229717621,128,0.2263375734838461,3.173589065188451,1.7991616263673025,all,train,0.5,14.485604702966151,0.22633757348384612,1.175154229717621,2.02493807324204,0.22633757348384612
s3,hidden_count_linear,23,reset23456,s3,0.9921875,14.485604702966151,23.259789156626507,1.911769253788291,1.175154229717621,128,0.2263375734838461,3.173589065188451,1.7991616263673025,3,train,0.5,14.485604702966151,0.22633757348384612,1.175154229717621,2.02493807324204,0.22633757348384612
s3,hidden_count_linear,23,reset23456,s3,0.9609375,13.239267843033977,18.701450892857142,1.7162533400820823,1.0585660588677466,128,0.2068635600474058,2.9833258372682723,1.6935396455613727,all,val,0.5,13.239267843033975,0.20686356004740586,1.0585660588677466,1.8196851201057853,0.20686356004740586
s3,hidden_count_linear,23,reset23456,s3,0.9609375,13.239267843033977,18.701450892857142,1.7162533400820823,1.0585660588677466,128,0.2068635600474058,2.9833258372682723,1.6935396455613727,3,val,0.5,13.239267843033975,0.20686356004740586,1.0585660588677466,1.8196851201057853,0.20686356004740586
s3,hidden_count_linear,23,reset23456,s3,0.9296875,14.829812789927104,19.159407106164384,1.997245914972405,1.2285036020045097,128,0.231715824842611,3.291512483635879,1.8680086044829256,all,test,0.5,14.829812789927104,0.231715824842611,1.2285036020045095,2.1131038273937106,0.231715824842611
s3,hidden_count_linear,23,reset23456,s3,0.9296875,14.829812789927104,19.159407106164384,1.997245914972405,1.2285036020045097,128,0.231715824842611,3.291512483635879,1.8680086044829256,3,test,0.5,14.829812789927104,0.231715824842611,1.2285036020045095,2.1131038273937106,0.231715824842611
s3,hidden_count_linear,23,reset67,none,0.9921875,16.81093506624014,26.99361284423408,3.2548410885658297,1.7855216738091848,128,0.2626708604100022,4.965729180255488,2.607559521812076,all,train,0.5,16.81093506624014,0.2626708604100022,1.7855216738091848,3.3861763879235265,0.2626708604100022
s3,hidden_count_linear,23,reset67,none,0.9921875,16.81093506624014,26.99361284423408,3.2548410885658297,1.7855216738091848,128,0.2626708604100022,4.965729180255488,2.607559521812076,3,train,0.5,16.81093506624014,0.2626708604100022,1.7855216738091848,3.3861763879235265,0.2626708604100022
s3,hidden_count_linear,23,reset67,none,0.9609375,15.394170836625406,21.74541170634921,2.883435250416996,1.5907110053989992,128,0.2405339193222719,4.627734874147666,2.4362695938344974,all,val,0.5,15.394170836625406,0.24053391932227197,1.5907110053989992,3.003702210078132,0.24053391932227197
s3,hidden_count_linear,23,reset67,none,0.9609375,15.394170836625406,21.74541170634921,2.883435250416996,1.5907110053989992,128,0.2405339193222719,4.627734874147666,2.4362695938344974,3,val,0.5,15.394170836625406,0.24053391932227197,1.5907110053989992,3.003702210078132,0.24053391932227197
s3,hidden_count_linear,23,reset67,none,0.9375,16.838262094102053,21.754227311643834,3.330661902607791,1.8334010018664055,128,0.2630978452203446,5.0850630110037045,2.6775192863962296,all,test,0.5,16.838262094102053,0.2630978452203446,1.8334010018664058,3.46221114879732,0.2630978452203446
s3,hidden_count_linear,23,reset67,none,0.9375,16.838262094102053,21.754227311643834,3.330661902607791,1.8334010018664055,128,0.2630978452203446,5.0850630110037045,2.6775192863962296,3,test,0.5,16.838262094102053,0.2630978452203446,1.8334010018664058,3.46221114879732,0.2630978452203446
s3,hidden_count_linear,23,reset567,none,0.9921875,16.81093506624014,26.99361284423408,3.2548410885658297,1.7855216738091848,128,0.2626708604100022,4.965729180255488,2.607559521812076,all,train,0.5,16.81093506624014,0.2626708604100022,1.7855216738091848,3.3861763879235265,0.2626708604100022
s3,hidden_count_linear,23,reset567,none,0.9921875,16.81093506624014,26.99361284423408,3.2548410885658297,1.7855216738091848,128,0.2626708604100022,4.965729180255488,2.607559521812076,3,train,0.5,16.81093506624014,0.2626708604100022,1.7855216738091848,3.3861763879235265,0.2626708604100022
s3,hidden_count_linear,23,reset567,none,0.9609375,15.394170836625406,21.74541170634921,2.883435250416996,1.5907110053989992,128,0.2405339193222719,4.627734874147666,2.4362695938344974,all,val,0.5,15.394170836625406,0.24053391932227197,1.5907110053989992,3.003702210078132,0.24053391932227197
s3,hidden_count_linear,23,reset567,none,0.9609375,15.394170836625406,21.74541170634921,2.883435250416996,1.5907110053989992,128,0.2405339193222719,4.627734874147666,2.4362695938344974,3,val,0.5,15.394170836625406,0.24053391932227197,1.5907110053989992,3.003702210078132,0.24053391932227197
s3,hidden_count_linear,23,reset567,none,0.9375,16.838262094102053,21.754227311643834,3.330661902607791,1.8334010018664055,128,0.2630978452203446,5.0850630110037045,2.6775192863962296,all,test,0.5,16.838262094102053,0.2630978452203446,1.8334010018664058,3.46221114879732,0.2630978452203446
s3,hidden_count_linear,23,reset567,none,0.9375,16.838262094102053,21.754227311643834,3.330661902607791,1.8334010018664055,128,0.2630978452203446,5.0850630110037045,2.6775192863962296,3,test,0.5,16.838262094102053,0.2630978452203446,1.8334010018664058,3.46221114879732,0.2630978452203446
s3,hidden_count_linear,101,normal,none,0.9921875,22.53423384192808,36.18361391996557,2.83952932392768,1.6191171706206977,128,0.3520974037801263,4.427872766436638,2.393231266036469,all,train,0.5,22.53423384192808,0.3520974037801263,1.6191171706206977,3.0155780912413954,0.3520974037801263
s3,hidden_count_linear,101,normal,none,0.9921875,22.53423384192808,36.18361391996557,2.83952932392768,1.6191171706206977,128,0.3520974037801263,4.427872766436638,2.393231266036469,3,train,0.5,22.53423384192808,0.3520974037801263,1.6191171706206977,3.0155780912413954,0.3520974037801263
s3,hidden_count_linear,101,normal,none,0.9765625,20.925423580019316,29.55871775793651,2.458495193573874,1.4172702133263102,128,0.3269597434378017,4.040574082564087,2.194984109005121,all,val,0.5,20.925423580019313,0.32695974343780176,1.4172702133263102,2.621975065292775,0.32695974343780176
s3,hidden_count_linear,101,normal,none,0.9765625,20.925423580019316,29.55871775793651,2.458495193573874,1.4172702133263102,128,0.3269597434378017,4.040574082564087,2.194984109005121,3,val,0.5,20.925423580019313,0.32695974343780176,1.4172702133263102,2.621975065292775,0.32695974343780176
s3,hidden_count_linear,101,normal,none,0.984375,22.40813452617628,28.95023544520548,2.896795901026135,1.6548071394225792,128,0.3501271019715043,4.529639725817599,2.451557930205538,all,test,0.5,22.408134526176276,0.3501271019715043,1.6548071394225792,3.0718592902222084,0.3501271019715043
s3,hidden_count_linear,101,normal,none,0.984375,22.40813452617628,28.95023544520548,2.896795901026135,1.6548071394225792,128,0.3501271019715043,4.529639725817599,2.451557930205538,3,test,0.5,22.408134526176276,0.3501271019715043,1.6548071394225792,3.0718592902222084,0.3501271019715043
s3,hidden_count_linear,101,resetall250,s3,0.9921875,19.5908017485387,31.457293459552496,1.6481104962305508,1.0695337622682433,128,0.3061062773209171,2.812404939280763,1.6573519947729942,all,train,0.5,19.5908017485387,0.30610627732091716,1.0695337622682433,1.8011636021791833,0.30610627732091716
s3,hidden_count_linear,101,resetall250,s3,0.9921875,19.5908017485387,31.457293459552496,1.6481104962305508,1.0695337622682433,128,0.3061062773209171,2.812404939280763,1.6573519947729942,3,train,0.5,19.5908017485387,0.30610627732091716,1.0695337622682433,1.8011636021791833,0.30610627732091716
s3,hidden_count_linear,101,resetall250,s3,0.9765625,18.05969625142657,25.510664682539684,1.443000504784479,0.9453815992340444,128,0.2821827539285401,2.5845374026555645,1.5301672923384415,all,val,0.5,18.059696251426566,0.2821827539285401,0.9453815992340444,1.584091881748749,0.2821827539285401
s3,hidden_count_linear,101,resetall250,s3,0.9765625,18.05969625142657,25.510664682539684,1.443000504784479,0.9453815992340444,128,0.2821827539285401,2.5845374026555645,1.5301672923384415,3,val,0.5,18.059696251426566,0.2821827539285401,0.9453815992340444,1.584091881748749,0.2821827539285401
s3,hidden_count_linear,101,resetall250,s3,0.984375,19.85656891981445,25.65373501712329,1.720646923310398,1.114185836316735,128,0.3102588893721007,2.9200195640299818,1.7189264181779895,all,test,0.5,19.856568919814446,0.3102588893721007,1.114185836316735,1.8757763679964483,0.3102588893721007
s3,hidden_count_linear,101,resetall250,s3,0.984375,19.85656891981445,25.65373501712329,1.720646923310398,1.114185836316735,128,0.3102588893721007,2.9200195640299818,1.7189264181779895,3,test,0.5,19.856568919814446,0.3102588893721007,1.114185836316735,1.8757763679964483,0.3102588893721007
s3,hidden_count_linear,101,reset234,s3,0.9921875,19.5908017485387,31.457293459552496,1.6481104962305508,1.0695337622682433,128,0.3061062773209171,2.812404939280763,1.6573519947729942,all,train,0.5,19.5908017485387,0.30610627732091716,1.0695337622682433,1.8011636021791833,0.30610627732091716
s3,hidden_count_linear,101,reset234,s3,0.9921875,19.5908017485387,31.457293459552496,1.6481104962305508,1.0695337622682433,128,0.3061062773209171,2.812404939280763,1.6573519947729942,3,train,0.5,19.5908017485387,0.30610627732091716,1.0695337622682433,1.8011636021791833,0.30610627732091716
s3,hidden_count_linear,101,reset234,s3,0.9765625,18.05969625142657,25.510664682539684,1.443000504784479,0.9453815992340444,128,0.2821827539285401,2.5845374026555645,1.5301672923384415,all,val,0.5,18.059696251426566,0.2821827539285401,0.9453815992340444,1.584091881748749,0.2821827539285401
s3,hidden_count_linear,101,reset234,s3,0.9765625,18.05969625142657,25.510664682539684,1.443000504784479,0.9453815992340444,128,0.2821827539285401,2.5845374026555645,1.5301672923384415,3,val,0.5,18.059696251426566,0.2821827539285401,0.9453815992340444,1.584091881748749,0.2821827539285401
s3,hidden_count_linear,101,reset234,s3,0.984375,19.85656891981445,25.65373501712329,1.720646923310398,1.114185836316735,128,0.3102588893721007,2.9200195640299818,1.7189264181779895,all,test,0.5,19.856568919814446,0.3102588893721007,1.114185836316735,1.8757763679964483,0.3102588893721007
s3,hidden_count_linear,101,reset234,s3,0.984375,19.85656891981445,25.65373501712329,1.720646923310398,1.114185836316735,128,0.3102588893721007,2.9200195640299818,1.7189264181779895,3,test,0.5,19.856568919814446,0.3102588893721007,1.114185836316735,1.8757763679964483,0.3102588893721007
s3,hidden_count_linear,101,reset2345,s3,0.9921875,19.5908017485387,31.457293459552496,1.6481104962305508,1.0695337622682433,128,0.3061062773209171,2.812404939280763,1.6573519947729942,all,train,0.5,19.5908017485387,0.30610627732091716,1.0695337622682433,1.8011636021791833,0.30610627732091716
s3,hidden_count_linear,101,reset2345,s3,0.9921875,19.5908017485387,31.457293459552496,1.6481104962305508,1.0695337622682433,128,0.3061062773209171,2.812404939280763,1.6573519947729942,3,train,0.5,19.5908017485387,0.30610627732091716,1.0695337622682433,1.8011636021791833,0.30610627732091716
s3,hidden_count_linear,101,reset2345,s3,0.9765625,18.05969625142657,25.510664682539684,1.443000504784479,0.9453815992340444,128,0.2821827539285401,2.5845374026555645,1.5301672923384415,all,val,0.5,18.059696251426566,0.2821827539285401,0.9453815992340444,1.584091881748749,0.2821827539285401
s3,hidden_count_linear,101,reset2345,s3,0.9765625,18.05969625142657,25.510664682539684,1.443000504784479,0.9453815992340444,128,0.2821827539285401,2.5845374026555645,1.5301672923384415,3,val,0.5,18.059696251426566,0.2821827539285401,0.9453815992340444,1.584091881748749,0.2821827539285401
s3,hidden_count_linear,101,reset2345,s3,0.984375,19.85656891981445,25.65373501712329,1.720646923310398,1.114185836316735,128,0.3102588893721007,2.9200195640299818,1.7189264181779895,all,test,0.5,19.856568919814446,0.3102588893721007,1.114185836316735,1.8757763679964483,0.3102588893721007
s3,hidden_count_linear,101,reset2345,s3,0.984375,19.85656891981445,25.65373501712329,1.720646923310398,1.114185836316735,128,0.3102588893721007,2.9200195640299818,1.7189264181779895,3,test,0.5,19.856568919814446,0.3102588893721007,1.114185836316735,1.8757763679964483,0.3102588893721007
s3,hidden_count_linear,101,reset23456,s3,0.9921875,19.5908017485387,31.457293459552496,1.6481104962305508,1.0695337622682433,128,0.3061062773209171,2.812404939280763,1.6573519947729942,all,train,0.5,19.5908017485387,0.30610627732091716,1.0695337622682433,1.8011636021791833,0.30610627732091716
s3,hidden_count_linear,101,reset23456,s3,0.9921875,19.5908017485387,31.457293459552496,1.6481104962305508,1.0695337622682433,128,0.3061062773209171,2.812404939280763,1.6573519947729942,3,train,0.5,19.5908017485387,0.30610627732091716,1.0695337622682433,1.8011636021791833,0.30610627732091716
s3,hidden_count_linear,101,reset23456,s3,0.9765625,18.05969625142657,25.510664682539684,1.443000504784479,0.9453815992340444,128,0.2821827539285401,2.5845374026555645,1.5301672923384415,all,val,0.5,18.059696251426566,0.2821827539285401,0.9453815992340444,1.584091881748749,0.2821827539285401
s3,hidden_count_linear,101,reset23456,s3,0.9765625,18.05969625142657,25.510664682539684,1.443000504784479,0.9453815992340444,128,0.2821827539285401,2.5845374026555645,1.5301672923384415,3,val,0.5,18.059696251426566,0.2821827539285401,0.9453815992340444,1.584091881748749,0.2821827539285401
s3,hidden_count_linear,101,reset23456,s3,0.984375,19.85656891981445,25.65373501712329,1.720646923310398,1.114185836316735,128,0.3102588893721007,2.9200195640299818,1.7189264181779895,all,test,0.5,19.856568919814446,0.3102588893721007,1.114185836316735,1.8757763679964483,0.3102588893721007
s3,hidden_count_linear,101,reset23456,s3,0.984375,19.85656891981445,25.65373501712329,1.720646923310398,1.114185836316735,128,0.3102588893721007,2.9200195640299818,1.7189264181779895,3,test,0.5,19.856568919814446,0.3102588893721007,1.114185836316735,1.8757763679964483,0.3102588893721007
s3,hidden_count_linear,101,reset67,none,0.9921875,22.53423384192808,36.18361391996557,2.83952932392768,1.6191171706206977,128,0.3520974037801263,4.427872766436638,2.393231266036469,all,train,0.5,22.53423384192808,0.3520974037801263,1.6191171706206977,3.0155780912413954,0.3520974037801263
s3,hidden_count_linear,101,reset67,none,0.9921875,22.53423384192808,36.18361391996557,2.83952932392768,1.6191171706206977,128,0.3520974037801263,4.427872766436638,2.393231266036469,3,train,0.5,22.53423384192808,0.3520974037801263,1.6191171706206977,3.0155780912413954,0.3520974037801263
s3,hidden_count_linear,101,reset67,none,0.9765625,20.925423580019316,29.55871775793651,2.458495193573874,1.4172702133263102,128,0.3269597434378017,4.040574082564087,2.194984109005121,all,val,0.5,20.925423580019313,0.32695974343780176,1.4172702133263102,2.621975065292775,0.32695974343780176
s3,hidden_count_linear,101,reset67,none,0.9765625,20.925423580019316,29.55871775793651,2.458495193573874,1.4172702133263102,128,0.3269597434378017,4.040574082564087,2.194984109005121,3,val,0.5,20.925423580019313,0.32695974343780176,1.4172702133263102,2.621975065292775,0.32695974343780176
s3,hidden_count_linear,101,reset67,none,0.984375,22.40813452617628,28.95023544520548,2.896795901026135,1.6548071394225792,128,0.3501271019715043,4.529639725817599,2.451557930205538,all,test,0.5,22.408134526176276,0.3501271019715043,1.6548071394225792,3.0718592902222084,0.3501271019715043
s3,hidden_count_linear,101,reset67,none,0.984375,22.40813452617628,28.95023544520548,2.896795901026135,1.6548071394225792,128,0.3501271019715043,4.529639725817599,2.451557930205538,3,test,0.5,22.408134526176276,0.3501271019715043,1.6548071394225792,3.0718592902222084,0.3501271019715043
s3,hidden_count_linear,101,reset567,none,0.9921875,22.53423384192808,36.18361391996557,2.83952932392768,1.6191171706206977,128,0.3520974037801263,4.427872766436638,2.393231266036469,all,train,0.5,22.53423384192808,0.3520974037801263,1.6191171706206977,3.0155780912413954,0.3520974037801263
s3,hidden_count_linear,101,reset567,none,0.9921875,22.53423384192808,36.18361391996557,2.83952932392768,1.6191171706206977,128,0.3520974037801263,4.427872766436638,2.393231266036469,3,train,0.5,22.53423384192808,0.3520974037801263,1.6191171706206977,3.0155780912413954,0.3520974037801263
s3,hidden_count_linear,101,reset567,none,0.9765625,20.925423580019316,29.55871775793651,2.458495193573874,1.4172702133263102,128,0.3269597434378017,4.040574082564087,2.194984109005121,all,val,0.5,20.925423580019313,0.32695974343780176,1.4172702133263102,2.621975065292775,0.32695974343780176
s3,hidden_count_linear,101,reset567,none,0.9765625,20.925423580019316,29.55871775793651,2.458495193573874,1.4172702133263102,128,0.3269597434378017,4.040574082564087,2.194984109005121,3,val,0.5,20.925423580019313,0.32695974343780176,1.4172702133263102,2.621975065292775,0.32695974343780176
s3,hidden_count_linear,101,reset567,none,0.984375,22.40813452617628,28.95023544520548,2.896795901026135,1.6548071394225792,128,0.3501271019715043,4.529639725817599,2.451557930205538,all,test,0.5,22.408134526176276,0.3501271019715043,1.6548071394225792,3.0718592902222084,0.3501271019715043
s3,hidden_count_linear,101,reset567,none,0.984375,22.40813452617628,28.95023544520548,2.896795901026135,1.6548071394225792,128,0.3501271019715043,4.529639725817599,2.451557930205538,3,test,0.5,22.408134526176276,0.3501271019715043,1.6548071394225792,3.0718592902222084,0.3501271019715043
s3,output_lif,11,normal,none,0.9921875,19.86784631617733,31.90214877366609,3.193598760143283,1.778295762274524,128,0.3104350986902708,4.913904628319166,2.623149166624461,all,train,0.5,19.86784631617733,0.3104350986902708,1.778295762274524,3.3488163094884182,0.3104350986902708
s3,output_lif,11,normal,none,0.9921875,19.86784631617733,31.90214877366609,3.193598760143283,1.778295762274524,128,0.3104350986902708,4.913904628319166,2.623149166624461,3,train,0.5,19.86784631617733,0.3104350986902708,1.778295762274524,3.3488163094884182,0.3104350986902708
s3,output_lif,11,normal,none,0.984375,18.446712316741287,26.05735367063492,2.810226069374945,1.5774394944473706,128,0.2882298799490826,4.550971787228172,2.4410015024757987,all,val,0.5,18.446712316741287,0.2882298799490826,1.5774394944473706,2.9543410093494864,0.2882298799490826
s3,output_lif,11,normal,none,0.984375,18.446712316741287,26.05735367063492,2.810226069374945,1.5774394944473706,128,0.2882298799490826,4.550971787228172,2.4410015024757987,3,val,0.5,18.446712316741287,0.2882298799490826,1.5774394944473706,2.9543410093494864,0.2882298799490826
s3,output_lif,11,normal,none,0.9609375,19.757993704440025,25.526380565068493,3.2189185039502566,1.799105088706045,128,0.3087186516318754,4.940226685221548,2.645248191290041,all,test,0.5,19.757993704440025,0.3087186516318754,1.799105088706045,3.3732778297661943,0.3087186516318754
s3,output_lif,11,normal,none,0.9609375,19.757993704440025,25.526380565068493,3.2189185039502566,1.799105088706045,128,0.3087186516318754,4.940226685221548,2.645248191290041,3,test,0.5,19.757993704440025,0.3087186516318754,1.799105088706045,3.3732778297661943,0.3087186516318754
