profile,readout,seed,shifts_syn,tau_syn_ms,best_epoch,unique_effective_forward_count,native_train_accuracy,pre_lif_train_accuracy,native_train_balanced_accuracy,pre_lif_train_balanced_accuracy,native_train_macro_f1,pre_lif_train_macro_f1,native_train_loss,pre_lif_train_loss,native_val_accuracy,pre_lif_val_accuracy,native_val_balanced_accuracy,pre_lif_val_balanced_accuracy,native_val_macro_f1,pre_lif_val_macro_f1,native_val_loss,pre_lif_val_loss,native_test_accuracy,pre_lif_test_accuracy,native_test_balanced_accuracy,pre_lif_test_balanced_accuracy,native_test_macro_f1,pre_lif_test_macro_f1,native_test_loss,pre_lif_test_loss,l3_whole_count_val_ba,l3_whole_count_test_ba,l3_whole_count_C,l3_fixed250_ordered_val_ba,l3_fixed250_ordered_test_ba,l3_fixed250_ordered_C,l3_relative10_ordered_val_ba,l3_relative10_ordered_test_ba,l3_relative10_ordered_C
s4567,hidden_count_linear,23,"4,5,6,7","242.103,492.146,992.167,1992.177",11,7,0.7796901893287436,0.7796901893287436,0.775595181402461,0.775595181402461,0.7741677918609602,0.7741677918609602,1.0284324921346983,1.0284324900829034,0.3412698412698413,0.3412698412698413,0.3518578643578644,0.3518578643578644,0.3137585072863401,0.3137585072863401,6.494378089904785,6.494378089904785,0.3150684931506849,0.3150684931506849,0.3025689588189588,0.3025689588189588,0.28308916258191624,0.28308916258191624,5.920500644265789,5.9205005854776465,0.40662578162578167,0.39554195804195796,0.01,0.5038780663780664,0.47474678099678097,0.01,0.51991341991342,0.5158903596403596,10.0
s4567,hidden_count_linear,101,"4,5,6,7","242.103,492.146,992.167,1992.177",49,7,0.9931153184165232,0.9931153184165232,0.992441289998216,0.992441289998216,0.9929332154389553,0.9929332154389553,0.03190817920693073,0.03190817459680384,0.35714285714285715,0.35714285714285715,0.35943963443963445,0.35943963443963445,0.34300317926503876,0.34300317926503876,6.4992146492004395,6.499213695526123,0.3972602739726027,0.3972602739726027,0.3919046231546231,0.3919046231546231,0.3851516446018826,0.3851516446018826,5.435559690815129,5.4355606444894455,0.4214706589706589,0.402220695970696,0.01,0.4763949013949014,0.4797660672660673,0.01,0.5284571909571909,0.5155636030636029,0.01
s4567,output_lif,11,"4,5,6,7","242.103,492.146,992.167,1992.177",97,7,0.5559380378657487,0.5249569707401033,0.5344191316552596,0.5074579672373343,0.49267323396225865,0.4402584377749525,1.3008628285485166,11.60334567399936,0.3253968253968254,0.31746031746031744,0.3384259259259259,0.3193783068783069,0.2691208348817044,0.25384671984735924,3.177278995513916,14.201292037963867,0.2602739726027397,0.3013698630136986,0.2602550227550227,0.2989343989343989,0.2314911888840678,0.25448013974329764,2.875948373585531,12.46806579746612,0.43175204425204433,0.43017815517815516,0.1,0.5057599807599807,0.4101655289155289,0.01,0.5404882154882155,0.5500395437895437,0.1
s4567,output_lif,23,"4,5,6,7","242.103,492.146,992.167,1992.177",88,7,0.6609294320137694,0.6144578313253012,0.6451771731615589,0.5934581645931639,0.6361320913561109,0.5471438233728448,1.1323233184223536,7.534226606306644,0.3253968253968254,0.29365079365079366,0.32202380952380955,0.277020202020202,0.30066617741102863,0.2441973211810533,3.241594076156616,12.029321670532227,0.3150684931506849,0.3493150684931507,0.3090534465534465,0.3337336274836275,0.30310829521355837,0.2946591210476915,2.646698001312883,11.185063479697867,0.3669733044733045,0.4245365745365745,0.1,0.44154641654641663,0.4382138694638695,0.1,0.4833814333814334,0.5128489565989566,10.0
s4567,output_lif,101,"4,5,6,7","242.103,492.146,992.167,1992.177",49,7,0.504302925989673,0.47332185886402756,0.4871122851521945,0.458089712232794,0.4283090771765529,0.371126221116263,1.4643829886556288,18.360611887683966,0.3492063492063492,0.2777777777777778,0.3525252525252525,0.2587481962481963,0.29041940970351765,0.2158778985197228,2.7260990142822266,20.767847061157227,0.3013698630136986,0.3287671232876712,0.2904595404595404,0.3132950382950383,0.2509337563060701,0.23893696515544838,2.5557455232698625,18.00070203493719,0.4074194324194324,0.4598575036075036,0.01,0.5130050505050505,0.4704177766677766,10.0,0.5370911495911496,0.5166458541458541,0.01
s567,hidden_count_linear,11,"5,6,7","492.146,992.167,1992.177",32,5,0.9879518072289156,0.9879518072289156,0.9876021748649831,0.9876021748649831,0.9879343256487417,0.9879343256487417,0.05229302798678358,0.05229300860373268,0.3412698412698413,0.3412698412698413,0.3401214526214526,0.3401214526214526,0.3332751256216168,0.3332751256216168,7.35572624206543,7.355726718902588,0.3150684931506849,0.3150684931506849,0.31788281163281157,0.31788281163281157,0.31110139621156824,0.31110139621156824,6.301497472475653,6.301496936850352,0.4190536315536315,0.3070276945276945,0.001,0.4429292929292929,0.45260572760572754,0.1,0.48053150553150553,0.4870781995781996,0.001
s567,hidden_count_linear,23,"5,6,7","492.146,992.167,1992.177",96,5,0.9965576592082617,0.9965576592082617,0.9967634489693312,0.9967634489693312,0.9966651757309672,0.9966651757309672,0.016677762343261307,0.01667776039485754,0.3492063492063492,0.3492063492063492,0.34749278499278496,0.34749278499278496,0.32657913723703197,0.32657913723703197,6.962821960449219,6.962821960449219,0.363013698630137,0.363013698630137,0.3467227217227217,0.3467227217227217,0.3355786821537596,0.3355786821537596,6.736844768262889,6.736845245100048,0.3842712842712843,0.37049408924408916,10.0,0.46994348244348244,0.4667811355311355,0.1,0.45897065897065903,0.5314997502497502,10.0
s567,hidden_count_linear,101,"5,6,7","492.146,992.167,1992.177",15,5,0.9070567986230637,0.9070567986230637,0.9053187997909514,0.9053187997909514,0.9042974938471207,0.9042974938471207,0.39734936283705774,0.39734920218150915,0.35714285714285715,0.35714285714285715,0.35603054353054353,0.35603054353054353,0.35714190779980254,0.35714190779980254,6.733451843261719,6.733450889587402,0.3767123287671233,0.3767123287671233,0.37463369963369964,0.37463369963369964,0.36540834993110316,0.36540834993110316,5.463411324644742,5.463410965383869,0.39997594997594993,0.42179834054834053,0.01,0.4981541606541606,0.4459387834387834,0.01,0.516504329004329,0.5555167055167055,0.01
s567,output_lif,11,"5,6,7","492.146,992.167,1992.177",98,5,0.5352839931153184,0.5025817555938038,0.5163188213005098,0.4858398122324778,0.48010154915644754,0.3991410055386149,1.32348870451397,17.436981877443507,0.2777777777777778,0.2857142857142857,0.29814814814814816,0.29454665704665706,0.21576844361701933,0.23511537945414754,3.642394542694092,19.280733108520508,0.2328767123287671,0.2808219178082192,0.23668414918414915,0.28162670662670664,0.2003261417895564,0.20258294560762155,3.229090021081167,18.35435864696764,0.36198292448292446,0.38182928182928183,0.01,0.46856060606060607,0.41994671994671995,0.1,0.47934704184704185,0.45286727161727164,0.1
s567,output_lif,23,"5,6,7","492.146,992.167,1992.177",88,5,0.693631669535284,0.6265060240963856,0.6629223669121468,0.5983603003099859,0.6204198039178955,0.5258118467392571,1.0686175920671932,12.446032440395651,0.373015873015873,0.3412698412698413,0.3438492063492064,0.3152777777777778,0.3110839643448339,0.26480528786237884,3.6556007862091064,14.070984840393066,0.3561643835616438,0.363013698630137,0.3375735375735376,0.34155566655566655,0.2842446897164894,0.2787717160955542,3.0169842145214343,16.845623042485485,0.36273448773448774,0.386058386058386,1.0,0.4824194324194324,0.43922188922188926,10.0,0.48427128427128435,0.5232316294816295,1.0
s567,output_lif,101,"5,6,7","492.146,992.167,1992.177",98,5,0.5593803786574871,0.5662650602409639,0.5480369061181599,0.5526818452747976,0.5224190605937105,0.4971364370795977,1.3171494448246521,12.398187722683774,0.30158730158730157,0.30952380952380953,0.30438311688311687,0.30927128427128425,0.25413514379358787,0.26050957903257566,3.6644785404205322,15.342185020446777,0.3219178082191781,0.3287671232876712,0.31343656343656345,0.32785547785547786,0.2961388810359062,0.27211382637346127,2.9459216627356124,15.950627653566125,0.4154882154882155,0.3915577478077478,0.1,0.45989658489658486,0.41433011433011435,10.0,0.5607323232323232,0.4858537296037296,0.01
s67,hidden_count_linear,11,"6,7","992.167,1992.177",78,3,0.9931153184165232,0.9931153184165232,0.9935268979386627,0.9935268979386627,0.9933813769726488,0.9933813769726488,0.02281998715679227,0.02281998577423509,0.3412698412698413,0.3412698412698413,0.3305315055315055,0.3305315055315055,0.32943590202584544,0.32943590202584544,8.02514934539795,8.025150299072266,0.3698630136986301,0.3698630136986301,0.36463605838605834,0.36463605838605834,0.35167892916236715,0.35167892916236715,6.4410735091117965,6.441073809584526,0.40586820586820593,0.4143432955932956,1.0,0.46978114478114485,0.43929403929403926,1.0,0.4801046176046177,0.49092643467643465,0.01
s67,hidden_count_linear,23,"6,7","992.167,1992.177",50,3,0.9948364888123924,0.9948364888123924,0.9951608848667672,0.9951608848667672,0.9945333629195429,0.9945333629195429,0.02760423643421542,0.027604230198682175,0.373015873015873,0.373015873015873,0.38522727272727275,0.38522727272727275,0.36646673162018434,0.36646673162018434,7.0656938552856445,7.065694332122803,0.3561643835616438,0.3561643835616438,0.3375235875235875,0.3375235875235875,0.31769413894573745,0.31769413894573745,6.268341698058664,6.268341698058664,0.3682359307359308,0.3837135087135087,10.0,0.42989417989417983,0.4781919469419469,10.0,0.47361712361712366,0.4603348040848041,1.0
s67,hidden_count_linear,101,"6,7","992.167,1992.177",7,3,0.6557659208261618,0.6557659208261618,0.6452152975469362,0.6452152975469362,0.6375173724003109,0.6375173724003109,1.9584620515984226,1.9584618131798435,0.3412698412698413,0.3412698412698413,0.33979076479076475,0.33979076479076475,0.30015289449112975,0.30015289449112975,8.298654556274414,8.298654556274414,0.273972602739726,0.273972602739726,0.2693570318570318,0.2693570318570318,0.2395129189129467,0.2395129189129467,7.4162063859913445,7.41620680404036,0.4043109668109668,0.34311868686868685,0.01,0.4883056758056758,0.4038142413142413,10.0,0.48119889369889374,0.4789543789543789,0.01
s67,output_lif,11,"6,7","992.167,1992.177",97,3,0.5593803786574871,0.5576592082616179,0.5389672095005998,0.5369187956879425,0.5004269303591639,0.46677181552076114,1.4081649265272893,13.773735208888883,0.2857142857142857,0.2619047619047619,0.300462962962963,0.26197089947089947,0.24216209953827136,0.2339121599793895,4.31306266784668,17.176044464111328,0.2534246575342466,0.273972602739726,0.24727494727494725,0.2693098568098568,0.2289368575424067,0.2453937898276932,4.065155440813874,18.155393678848057,0.40107623857623853,0.4136585636585636,0.01,0.521542809042809,0.4373952436452437,0.1,0.5346440596440597,0.5145243645243645,0.01
s67,output_lif,23,"6,7","992.167,1992.177",92,3,0.648881239242685,0.5645438898450946,0.621024677919332,0.5403108369617803,0.5867410982142464,0.4907305143211797,1.2419377932655216,11.13871154358383,0.3968253968253968,0.2857142857142857,0.38591269841269843,0.26944444444444443,0.3394902041930905,0.2258635095305576,3.178386688232422,13.006824493408203,0.3835616438356164,0.3013698630136986,0.3597388722388722,0.2884213009213009,0.33619732828232873,0.24400209926525715,2.777091999576516,13.216013294376738,0.3539742664742665,0.3823107448107448,10.0,0.4364177489177489,0.43804043179043184,0.1,0.46221741221741225,0.5093788156288156,10.0
s67,output_lif,101,"6,7","992.167,1992.177",96,3,0.5645438898450946,0.5129087779690189,0.5493491219952111,0.4939970341332254,0.49242168771261063,0.43083976479979064,1.3134648161787994,15.171885964792486,0.30952380952380953,0.2857142857142857,0.3167989417989418,0.28650793650793654,0.2392920676241506,0.22582726401725117,4.073067665100098,18.076847076416016,0.2945205479452055,0.2808219178082192,0.28593628593628595,0.2754204129204129,0.2499451817292193,0.20701448934207556,2.7365500012489212,16.92941406981586,0.4143999518999519,0.32567779442779443,10.0,0.5006794131794131,0.37842157842157836,10.0,0.504551467051467,0.42848956598956595,0.01
