architecture,objective,seed,epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
short_mid,timestep_ce,37,30,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.4271906612251795,0.0002813589448696,0.0033967178058449,0.0003424853843571,0.0003778193172639,2.4275684401828945,0.0001556611613993,0.0902777777777777,2.4715585708618164,2.490370750427246,17,13,False,0.0047981244789563,0.0001701348378193,0.0354586127486909,0.0391168483211808,-0.0952765153166034,0.000503270350847,5.944754672552324e-05,
short_mid,timestep_ce,37,31,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.4245428907686586,0.0002834824618275,0.0035062071978693,0.0003534555474252,0.0003899212653821,2.4249328803687824,0.0001608225892256,0.1041666666666666,2.470327138900757,2.489028215408325,31,0,False,,,,,,0.0005055964623238,6.136846706682333e-05,
short_mid,timestep_ce,37,32,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.42090068667768,0.0002869574277759,0.0036539669680006,0.0003682662804631,0.0004062600190476,2.421306947832879,0.0001678135833011,0.0972222222222222,2.470721244812012,2.4894323348999023,31,1,False,,,,,,0.0005102146166639,6.370023207220737e-05,
short_mid,timestep_ce,37,33,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.416915992040848,0.0002920445155055,0.0038130844000682,0.00038422889417,0.0004238694787615,2.417339845696743,0.0001753761736681,0.1111111111111111,2.467201471328736,2.486480951309204,33,0,False,,,,,,0.0005175788407358,6.651019348110523e-05,
short_mid,timestep_ce,37,34,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.4122325200427213,0.0002945499286687,0.0039204028443066,0.0003949857826153,0.0004357361572248,2.412668196551771,0.0001806360512945,0.1111111111111111,2.467525720596313,2.489804267883301,33,1,False,,,,,,0.0005214560040386,6.764386100677506e-05,
short_mid,timestep_ce,37,35,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.4126783143632795,0.0002964245551786,0.004010214055159,0.0004039856448141,0.00044566452609,2.413123967109982,0.000184717756792,0.1041666666666666,2.461155891418457,2.4879791736602783,33,2,False,,,,,,0.0005245560994764,6.82930082259876e-05,
short_mid,timestep_ce,37,36,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.407945575073952,0.0003013289881699,0.0040874524216733,0.0004117585417174,0.0004542393417725,2.408399806785912,0.0001886418640332,0.0992063492063492,2.4601333141326904,2.487478733062744,33,3,False,,,,,,0.0005340811115426,6.857688063901903e-05,
short_mid,timestep_ce,37,37,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.406235903757985,0.000307380217977,0.0042326866237129,0.0004263424701073,0.0004703278812417,2.4067062576543443,0.0001954620827106,0.1180555555555555,2.4564807415008545,2.48404598236084,37,0,False,,,,,,0.0005444715570148,7.028887573334672e-05,
short_mid,timestep_ce,37,38,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.403792052999421,0.000311305644197,0.0044537697816123,0.0004484900395107,0.0004947603986359,2.404286842953523,0.0002058249581192,0.1111111111111111,2.449979543685913,2.482959985733032,38,0,False,,,,,,0.0005500887437657,7.252253574932718e-05,
short_mid,timestep_ce,37,39,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.400879306350025,0.0003143266008096,0.004606969656163,0.0004638402457585,0.0005116942695305,2.4013909776526763,0.0002131278603539,0.0992063492063492,2.460752248764038,2.493685245513916,38,1,False,,,,,,0.000554647360986,7.400584405197132e-05,
short_mid,timestep_ce,37,40,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.394849311874573,0.0003175734675155,0.0047215003056993,0.000475325782512,0.0005243647582215,2.39537372892777,0.000218955220114,0.0992063492063492,2.4592559337615967,2.49591064453125,38,2,False,,,,,,0.0005604163719511,7.473056708749468e-05,
short_mid,timestep_ce,37,41,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.388219152588442,0.0003232713795259,0.0049042422212211,0.0004936569400785,0.0005445871205612,2.388763717858188,0.0002280306310964,0.1319444444444444,2.4446558952331543,2.4763545989990234,41,0,False,,,,,,0.0005707082942948,7.583446863925696e-05,
short_mid,timestep_ce,37,42,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.384471564612988,0.0003287185196586,0.0049811089772044,0.0005013980889607,0.0005531269270909,2.385024663708501,0.000231970443808,0.1319444444444444,2.442474842071533,2.478825569152832,41,1,False,,,,,,0.0005810771280941,7.635991270080844e-05,
short_mid,timestep_ce,37,43,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.3808177806013835,0.0003325878114522,0.0051085991847445,0.0005141858157955,0.0005672339672782,2.3813850255923508,0.000238251735139,0.1130952380952381,2.4466001987457275,2.489003896713257,41,2,False,,,,,,0.0005881835502354,7.699208462876532e-05,
short_mid,timestep_ce,37,44,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.3765041114130856,0.0003350673484048,0.0052658740011093,0.0005299380821437,0.0005846113700294,2.3770886698606297,0.0002459963638278,0.125,2.4438347816467285,2.486717939376831,41,3,False,,,,,,0.0005914166268352,7.871807040651681e-05,
short_mid,timestep_ce,37,45,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.37955156209752,0.0003379707066574,0.0054967519634831,0.0005530549064815,0.0006101131205777,2.3801616818071847,0.0002563983610592,0.1200396825396825,2.432446002960205,2.4760901927948,45,0,False,,,,,,0.0005931404029322,8.280101044533498e-05,
short_mid,timestep_ce,37,46,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.368155438805611,0.0003398841820222,0.0055809032713766,0.0005614891674941,0.000619417560173,2.368774849863758,0.0002615611923199,0.1130952380952381,2.4226555824279785,2.468680620193481,46,0,False,,,,,,0.000598474911842,8.129346280961046e-05,
short_mid,timestep_ce,37,47,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.3659917343914407,0.0003428737577427,0.0056747313662594,0.0005709018926244,0.0006298013880553,2.366621514811163,0.0002661891750933,0.1130952380952381,2.423382520675659,2.479473829269409,46,1,False,,,,,,0.00060523956645,8.050794903551214e-05,
short_mid,timestep_ce,37,48,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.361877729478268,0.0003488653176343,0.0060984294063278,0.0006133315996779,0.0006766085246042,2.3625543310391923,0.0002864705975925,0.1388888888888888,2.4142887592315674,2.474861860275269,48,0,False,,,,,,0.0006132889267501,8.444171672133511e-05,
short_mid,timestep_ce,37,49,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.353487665189523,0.0003512513189834,0.0063557639163429,0.0006390889163213,0.000705023197044,2.354192668517568,0.0002995652823985,0.1200396825396825,2.417147636413574,2.471385717391968,48,1,False,,,,,,0.0006148872155457,8.761541384909255e-05,
short_mid,timestep_ce,37,50,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.346881341605917,0.0003509453187553,0.0062740224464868,0.0006309117054488,0.0006960023634565,2.3475773543786262,0.0002965647862623,0.126984126984127,2.408245086669922,2.4653899669647217,50,0,False,0.0048437994225959,0.0002089065528731,0.0431286547288968,0.0475782021503117,-0.3131401617500003,0.0006154998327427,8.639080236343709e-05,
short_mid,timestep_ce,37,51,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.34818094486624,0.0003532599081207,0.0063518796391823,0.000638720580347,0.0007046168780662,2.3488855398870787,0.0003000692427927,0.1408730158730158,2.411484241485596,2.472051858901977,51,0,False,,,,,,0.0006191505542186,8.736927164061293e-05,
short_mid,timestep_ce,37,52,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.338772623551282,0.0003529953556043,0.0065266983222902,0.0006561997855922,0.0007238993934145,2.339496516114463,0.000309521065077,0.1319444444444444,2.4200618267059326,2.484020471572876,51,1,False,,,,,,0.00061742742061,8.85633088448149e-05,
short_mid,timestep_ce,37,53,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.3385955643120404,0.0003530222483952,0.006703281471355,0.0006738583717203,0.0007433797945725,2.339338978063219,0.0003178744567537,0.1597222222222222,2.3991575241088867,2.4589126110076904,53,0,False,,,,,,0.0006161748021664,8.986969727889768e-05,
short_mid,timestep_ce,37,54,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.3313959929290613,0.000358170005589,0.0068197793835411,0.0006855596654379,0.0007562883139753,2.3321522862078194,0.0003243929029084,0.1527777777777777,2.389848232269287,2.453683376312256,54,0,False,,,,,,0.0006230982979671,9.324170224065613e-05,
short_mid,timestep_ce,37,55,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.3238821378468235,0.0003666427693163,0.0072709701870361,0.0007307634498762,0.0008061557388848,2.324688259377537,0.0003469004411866,0.1597222222222222,2.395364999771118,2.4627134799957275,54,1,False,,,,,,0.0006317580571612,0.0001015274792547,
short_mid,timestep_ce,37,56,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.3177030636398395,0.0003710796992637,0.0075001142832503,0.0007537222488802,0.0008314831713142,2.3185345445360457,0.0003587531053302,0.1666666666666666,2.396054744720459,2.469449043273926,56,0,False,,,,,,0.0006377235595569,0.0001044358367539,
short_mid,timestep_ce,37,57,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.315357364598732,0.0003762926602585,0.007628531141524,0.0007666160641863,0.0008457072334453,2.3162030677171663,0.0003652599146792,0.1597222222222222,2.388606548309326,2.465379476547241,56,1,False,,,,,,0.0006470272234174,0.0001055581093097,
short_mid,timestep_ce,37,58,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.3099796685827783,0.0003791790212229,0.0077910895512251,0.0007829007573614,0.0008636720052947,2.3108433224453164,0.0003738872757372,0.1597222222222222,2.4069745540618896,2.491355657577514,56,2,False,,,,,,0.0006520524454702,0.0001063055987039,
short_mid,timestep_ce,37,59,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.303468792450818,0.0003787415110539,0.0077061365372958,0.000774401095283,0.0008542954444038,2.304323067148048,0.0003708734614524,0.1597222222222222,2.410077810287476,2.494788646697998,56,3,False,,,,,,0.000652944056895,0.0001045389829707,
short_mid,timestep_ce,37,60,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2940116055861197,0.0003811031654709,0.0077478332820119,0.0007785943728709,0.0008589213271384,2.294870503798204,0.0003744189109797,0.1478174603174603,2.4002034664154053,2.477627277374268,56,4,False,,,,,,0.0006583835678167,0.0001038227685477,
short_mid,timestep_ce,37,61,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.291321882077216,0.0003846261502851,0.0078228348216904,0.0007861297555178,0.0008672341287998,2.292189125349928,0.0003784863818494,0.1547619047619048,2.396456480026245,2.474599838256836,56,5,False,,,,,,0.0006661454502977,0.000103106852489,
short_mid,timestep_ce,37,62,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2891848325319013,0.0003850733906009,0.0077324623575437,0.0007770970010314,0.0008572694920035,2.2900421475789634,0.0003744867953958,0.1666666666666666,2.404414176940918,2.4841628074646,56,6,False,,,,,,0.0006692498818556,0.0001008969155012,
short_mid,timestep_ce,37,63,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2819975243172834,0.0003882051278635,0.0078492536563778,0.000788807430246,0.0008701880814318,2.28286774966885,0.0003813273555992,0.173611111111111,2.3850514888763428,2.4686903953552246,63,0,False,,,,,,0.0006740233298269,0.0001023869298448,
short_mid,timestep_ce,37,64,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.277969941830266,0.0003960276457958,0.0081452249409871,0.0008184827863969,0.0009029249994488,2.2788728691009155,0.0003963726574562,0.175595238095238,2.3768372535705566,2.462614059448242,64,0,False,,,,,,0.0006853415006202,0.0001067137926996,
short_mid,timestep_ce,37,65,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.274997778890876,0.000401905098084,0.0084237023489149,0.0008463892964894,0.0009337106127317,2.275931530688182,0.000410422648055,0.2013888888888888,2.375805377960205,2.466616630554199,65,0,False,,,,,,0.0006924086828834,0.0001114015237664,
short_mid,timestep_ce,37,66,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.277704957019852,0.0004042043086548,0.008665113708264,0.0008705534383962,0.0009603677363585,2.278665319367243,0.0004216383396799,0.1755952380952381,2.3838002681732178,2.475656032562256,65,1,False,,,,,,0.0006942636311966,0.0001141449829071,
short_mid,timestep_ce,37,67,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.267315933092941,0.0004041128303565,0.0085772107853818,0.0008617622121405,0.0009506695417738,2.2682665904499784,0.0004192929304197,0.1825396825396825,2.38606595993042,2.475248098373413,65,2,False,,,,,,0.000695356070072,0.0001128695986559,
short_mid,timestep_ce,37,68,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.263140796178795,0.0004046235597017,0.0085706353835158,0.0008611098166696,0.0009499498241839,2.2640907329454274,0.0004197484424247,0.1825396825396825,2.3869123458862305,2.472606420516968,65,3,False,,,,,,0.0006971378733961,0.0001121092458821,
short_mid,timestep_ce,37,69,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2571329056908875,0.0004053873523128,0.0086969508470489,0.0008737489522199,0.0009638929343662,2.258096816412553,0.0004270430562311,0.1617063492063492,2.395162582397461,2.4803900718688965,65,4,False,,,,,,0.0006976669679096,0.0001131077470728,
short_mid,timestep_ce,37,70,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2526863515889994,0.0004085774408519,0.0088763678087347,0.0008917225652218,0.0009837208585028,2.2536700978336563,0.0004366878939045,0.1964285714285714,2.3742308616638184,2.46331787109375,65,5,False,,,,,,0.0007015601182821,0.0001155947568846,
short_mid,timestep_ce,37,71,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.250891529959779,0.0004130147229507,0.0090709613321954,0.0009112262973327,0.0010052367759525,2.251896731414401,0.0004465949436357,0.2013888888888888,2.3757975101470947,2.4672446250915527,65,6,False,,,,,,0.0007075221633831,0.0001185072952167,
short_mid,timestep_ce,37,72,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2436607331294,0.0004172631651211,0.0093743067520082,0.0009416033265985,0.0010387477582791,2.244699528623571,0.0004629700662587,0.2013888888888888,2.3667709827423096,2.4647223949432373,65,7,False,,,,,,0.0007116773885894,0.0001228489385721,
short_mid,timestep_ce,37,73,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.241739174995488,0.0004214416356719,0.0095204313457166,0.0009562575631805,0.0010549138781411,2.2427940955465715,0.0004705783303908,0.1875,2.366049766540528,2.463547468185425,65,8,False,,,,,,0.0007191685343156,0.0001237147467713,
short_mid,timestep_ce,37,74,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2374319361327237,0.000422162054008,0.0093099041898027,0.0009352120600092,0.0010316971384498,2.238463652523783,0.0004611077198768,0.1805555555555555,2.378515243530273,2.4679605960845947,65,9,False,,,,,,0.0007243201019572,0.0001200040021139,
short_mid,timestep_ce,37,75,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2351318148450474,0.0004238112070321,0.0094017182491245,0.0009444099474255,0.0010418439613175,2.236173661768744,0.0004661219326743,0.1875,2.371269464492798,2.462183713912964,65,10,False,0.00654379214442,0.0002304734734865,0.0352201702621366,0.0388538059216945,-0.1276616587560896,0.0007281699049544,0.0001194525065174,
short_mid,timestep_ce,37,76,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2313409200428684,0.0004284747032867,0.0096801500887691,0.0009722997660455,0.0010726111651504,2.2324134839791645,0.000480702502928,0.2013888888888888,2.368912935256958,2.4583137035369877,65,11,False,,,,,,0.0007342312380987,0.0001227181661328,
short_mid,timestep_ce,37,77,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.227157949785768,0.0004339213383852,0.0100687131183077,0.0010112105534538,0.0011155363310548,2.22827350785523,0.0005008788582606,0.2013888888888888,2.367569923400879,2.4613711833953857,65,12,False,,,,,,0.0007374640059274,0.000130378690329,
short_mid,timestep_ce,37,78,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2260585549366043,0.0004381404476514,0.0102357195302356,0.0010279533721782,0.0011340065207252,2.2271925931132803,0.0005094234912241,0.2152777777777778,2.353724479675293,2.457538604736328,78,0,False,,,,,,0.0007429281069308,0.0001333528045268,
short_mid,timestep_ce,37,79,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.223154680659152,0.0004403973027315,0.0101975471217332,0.0010241587171827,0.001129820360201,2.2242845327636664,0.0005082059156882,0.2152777777777777,2.352039098739624,2.4542508125305176,78,1,False,,,,,,0.0007462717621569,0.0001345228511956,
short_mid,timestep_ce,37,80,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.215131518762821,0.0004399685863775,0.0101379427013729,0.0010181939591639,0.0011232402191694,2.216254806354411,0.000507076085395,0.1944444444444444,2.359783887863159,2.466681241989136,78,2,False,,,,,,0.000745292384199,0.0001346447854753,
short_mid,timestep_ce,37,81,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.212264543556305,0.0004428290262483,0.010350948779903,0.0010395231917211,0.0011467699459617,2.213411299579114,0.0005183692652408,0.2152777777777778,2.3549532890319824,2.4591143131256104,78,3,False,,,,,,0.0007491879606589,0.0001364700819695,
short_mid,timestep_ce,37,82,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.207495384084994,0.000445994714206,0.0104429016046854,0.0010487501122371,0.0011569488270243,2.2086522841822878,0.0005241002247911,0.2097222222222222,2.352890491485596,2.452721118927002,82,0,False,,,,,,0.0007540479303608,0.0001379414886839,
short_mid,timestep_ce,37,83,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.2065138730658105,0.0004497808214916,0.0105940927342606,0.0010639070803716,0.0011736695422661,2.207687574902008,0.0005319112454232,0.2027777777777778,2.3465962409973145,2.451742649078369,83,0,False,,,,,,0.0007586470925731,0.0001409145565715,
short_mid,timestep_ce,37,84,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.199466937175101,0.000454831496923,0.0107505681448441,0.0010796051308923,0.0011909871633451,2.200657966009721,0.0005414890050017,0.1944444444444444,2.34981369972229,2.4514191150665283,84,0,False,,,,,,0.0007644039207048,0.0001452590812812,
short_mid,timestep_ce,37,85,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1905321615288056,0.0004536199063646,0.0105685065380215,0.001061386867585,0.0011708893072422,2.1917031028800085,0.0005345227647445,0.2013888888888888,2.3543832302093506,2.4485857486724854,85,0,False,,,,,,0.0007630448162045,0.0001441950125542,
short_mid,timestep_ce,37,86,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1860268046236286,0.0004533714717097,0.0103635559974177,0.0010408893440571,0.0011482770486996,2.1871750527117624,0.0005252804065672,0.2152777777777778,2.335672616958618,2.4373250007629395,86,0,False,,,,,,0.0007646352558824,0.0001421076809999,
short_mid,timestep_ce,37,87,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.185779514903661,0.0004580361176908,0.0106269274734076,0.0010672731051724,0.0011773828123319,2.1869569185883986,0.0005386557995918,0.2013888888888889,2.3526124954223637,2.458824634552002,86,1,False,,,,,,0.0007702103862458,0.0001458618482718,
short_mid,timestep_ce,37,88,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1849137649273502,0.0004666854449902,0.0111022470567035,0.0011148915873365,0.0012299140651586,2.1861436506556973,0.0005629119487009,0.2152777777777778,2.3471546173095703,2.455979585647583,86,2,False,,,,,,0.0007800376995485,0.0001533331924104,
short_mid,timestep_ce,37,89,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.181523027600602,0.0004713658484663,0.0111975068075777,0.0011244643893952,0.0012404744957354,2.1827635137226413,0.0005686277339459,0.2152777777777778,2.340266227722168,2.448543071746826,86,3,False,,,,,,0.0007869936089013,0.0001557380892586,
short_mid,timestep_ce,37,90,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1725571779293777,0.0004723745021226,0.0111283312941197,0.0011175568955918,0.0012328543611313,2.1737900280911417,0.0005674669341988,0.2222222222222222,2.329026460647583,2.440358638763428,90,0,False,,,,,,0.0007905386840738,0.000154210321649,
short_mid,timestep_ce,37,91,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1672447597713766,0.0004768353470532,0.011269035489457,0.0011316719170412,0.0012484256207394,2.1684932023440706,0.0005760427451079,0.2152777777777778,2.337263822555542,2.450278043746948,90,1,False,,,,,,0.0007966550244595,0.0001570156797656,
short_mid,timestep_ce,37,92,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1623567710029485,0.0004819054933979,0.0114302476643618,0.0011478438122853,0.0012662659440087,2.163623056805688,0.0005855952916693,0.2152777777777778,2.331983804702759,2.44205379486084,90,2,False,,,,,,0.0008040325936144,0.0001597783884978,
short_mid,timestep_ce,37,93,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1607488756951283,0.0004843083681561,0.0114180231194385,0.0011466454204393,0.0012649439310129,2.162013782281268,0.0005854192244371,0.2222222222222222,2.332781791687012,2.4413466453552246,90,3,False,,,,,,0.0008080256251272,0.0001605911062508,
short_mid,timestep_ce,37,94,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.158566049372268,0.0004846961969343,0.0113396832171231,0.001138815296038,0.0012563059676323,2.159822334315814,0.0005820095095063,0.2083333333333333,2.338859796524048,2.4490973949432373,90,4,False,,,,,,0.000808291572223,0.0001611008312634,
short_mid,timestep_ce,37,95,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.153397882251444,0.0004882637702694,0.0114816783842423,0.0011530505028824,0.0012720098142734,2.154669917183776,0.0005906989250605,0.2222222222222222,2.3218514919281006,2.435204029083252,95,0,False,,,,,,0.0008124854610415,0.0001640421021894,
short_mid,timestep_ce,37,96,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1478582667812014,0.0004926612891221,0.0118138729971344,0.0011863139311329,0.0013087049946942,2.149166961955532,0.0006093069616997,0.2152777777777778,2.3200528621673584,2.43808650970459,95,1,False,,,,,,0.00081660802634,0.00016871456042,
short_mid,timestep_ce,37,97,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1445762606372933,0.0004986834305774,0.0120477098410567,0.0012097578209611,0.0013345675799425,2.145910824022277,0.0006222989615421,0.2388888888888889,2.3137614727020264,2.434070110321045,97,0,False,,,,,,0.0008215789473575,0.0001757879284745,
short_mid,timestep_ce,37,98,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.14326880597822,0.0005042095764391,0.012210503178881,0.0012260924617194,0.0013525874577158,2.1446214075137746,0.0006310862426323,0.2305555555555556,2.309157133102417,2.430593729019165,98,0,False,,,,,,0.0008303037848204,0.0001781153697859,
short_mid,timestep_ce,37,99,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.144870802375413,0.0005096066315845,0.0122662858264889,0.0012317246773677,0.0013588007267808,2.1462296146944344,0.0006335116899703,0.2305555555555556,2.310641288757324,2.431004524230957,98,1,False,,,,,,0.0008392387570487,0.0001799745174662,
short_mid,timestep_ce,37,100,0.1,0.0906479286305152,1.1031691679090008,1.0,1.1031691679090008,0.01103169167909,0.1103169167909,2.1377035919031875,0.00051294229558,0.0124509227550275,0.0012502217238124,0.0013792061182011,2.139082814247801,0.0006451811763918,0.2328703703703703,2.330151319503784,2.4513988494873047,98,2,False,0.0075909222120984,0.0002834437450176,0.037339830009843,0.0411921492018221,-0.0991746515818539,0.0008443096410579,0.0001815749584926,
short_mid,timestep_ce,53,1,0.1,0.0211861674199606,4.720060878296679,0.1,0.4720060878296679,0.0047200608782966,0.0472006087829667,2.4909513308546423,8.739007943922577e-05,0.0010733085882043,0.0001082047634497,5.1073307015826096e-05,2.4910023988011374,2.050353468700768e-05,0.0833333333333333,2.484906911849976,2.4849066734313965,1,0,False,0.0026058653076791,6.529375978075864e-05,0.0250564599744833,0.0118268016474165,0.3700268627579975,0.0001582271914531,1.6552969059602738e-05,
