l2_width,objective,seed,last_layer,firing_rate,layer,neurons,scope,shift,split,tau_syn_ms,total_spikes_per_timestep
256,fixed250_sequence_ce,23,L2,0.19482126846762562,L2,85,tau_subgroup,4,test,242.10347130039656,16.559807819748176
256,fixed250_sequence_ce,101,L2,0.29448407593653764,L2,85,tau_subgroup,4,test,242.10347130039656,25.0311464546057
256,fixed250_sequence_ce,11,L2,0.020142167826375082,L1,128,whole_layer,-1,test,,2.5781974817760105
256,fixed250_sequence_ce,23,L2,0.01848479435884692,L1,128,whole_layer,-1,test,,2.3660536779324057
256,fixed250_sequence_ce,101,L2,0.027871184352220014,L1,128,whole_layer,-1,test,,3.5675115970841618
256,fixed250_sequence_ce,11,L2,0.12358013378064944,L2,256,whole_layer,-1,test,,31.636514247846257
256,fixed250_sequence_ce,23,L2,0.11446134391567263,L2,256,whole_layer,-1,test,,29.302104042412193
256,fixed250_sequence_ce,101,L2,0.21279808130384362,L2,256,whole_layer,-1,test,,54.476308813783966
256,fixed250_sequence_ce,11,L2,0.0007700394289789558,L1,43,tau_subgroup,2,train,54.31342963722199,0.033111695446095095
256,fixed250_sequence_ce,23,L2,0.0005858064244736214,L1,43,tau_subgroup,2,train,54.31342963722199,0.02518967625236572
256,fixed250_sequence_ce,101,L2,0.0005071276360802228,L1,43,tau_subgroup,2,train,54.31342963722199,0.02180648835144958
256,fixed250_sequence_ce,11,L2,0.007515771786331781,L1,43,tau_subgroup,3,train,117.0136826471659,0.32317818681226657
256,fixed250_sequence_ce,23,L2,0.007035909076922538,L1,43,tau_subgroup,3,train,117.0136826471659,0.3025440903076691
256,fixed250_sequence_ce,101,L2,0.010636437393301631,L1,43,tau_subgroup,3,train,117.0136826471659,0.4573668079119701
256,fixed250_sequence_ce,11,L2,0.045890766576783294,L1,42,tau_subgroup,4,train,242.10347130039656,1.9274121962248982
256,fixed250_sequence_ce,23,L2,0.04322337573882619,L1,42,tau_subgroup,4,train,242.10347130039656,1.8153817810307
256,fixed250_sequence_ce,101,L2,0.06134001995458776,L1,42,tau_subgroup,4,train,242.10347130039656,2.576280838092686
256,fixed250_sequence_ce,11,L2,0.0472029885475623,L2,86,tau_subgroup,2,train,54.31342963722199,4.0594570150903575
256,fixed250_sequence_ce,23,L2,0.0476458488564895,L2,86,tau_subgroup,2,train,54.31342963722199,4.097543001658097
256,fixed250_sequence_ce,101,L2,0.10717297375828708,L2,86,tau_subgroup,2,train,54.31342963722199,9.216875743212688
256,fixed250_sequence_ce,11,L2,0.09066805646002686,L2,85,tau_subgroup,3,train,117.0136826471659,7.706784799102283
256,fixed250_sequence_ce,23,L2,0.08501200470138982,L2,85,tau_subgroup,3,train,117.0136826471659,7.226020399618135
256,fixed250_sequence_ce,101,L2,0.1787022705978903,L2,85,tau_subgroup,3,train,117.0136826471659,15.189693000820673
256,fixed250_sequence_ce,11,L2,0.1847539799747591,L2,85,tau_subgroup,4,train,242.10347130039656,15.704088297854524
256,fixed250_sequence_ce,23,L2,0.1734450291078295,L2,85,tau_subgroup,4,train,242.10347130039656,14.742827474165509
256,fixed250_sequence_ce,101,L2,0.2664618100744912,L2,85,tau_subgroup,4,train,242.10347130039656,22.649253856331754
256,fixed250_sequence_ce,11,L2,0.017841422488150467,L1,128,whole_layer,-1,train,,2.28370207848326
256,fixed250_sequence_ce,23,L2,0.016743090215552616,L1,128,whole_layer,-1,train,,2.143115547590735
256,fixed250_sequence_ce,101,L2,0.023870735424657074,L1,128,whole_layer,-1,train,,3.0554541343561055
256,fixed250_sequence_ce,11,L2,0.10730597700018424,L2,256,whole_layer,-1,train,,27.470330112047165
256,fixed250_sequence_ce,23,L2,0.1018218393571943,L2,256,whole_layer,-1,train,,26.06639087544174
256,fixed250_sequence_ce,101,L2,0.18381180703267624,L2,256,whole_layer,-1,train,,47.05582260036512
256,fixed250_sequence_ce,11,L2,0.00016945242368005748,L1,43,tau_subgroup,2,val,54.31342963722199,0.007286454218242472
256,fixed250_sequence_ce,23,L2,0.00012862051435956172,L1,43,tau_subgroup,2,val,54.31342963722199,0.005530682117461154
256,fixed250_sequence_ce,101,L2,0.00012249572796148734,L1,43,tau_subgroup,2,val,54.31342963722199,0.005267316302343956
256,fixed250_sequence_ce,11,L2,0.004034192640864983,L1,43,tau_subgroup,3,val,117.0136826471659,0.17347028355719427
256,fixed250_sequence_ce,23,L2,0.00407094135925343,L1,43,tau_subgroup,3,val,117.0136826471659,0.17505047844789745
256,fixed250_sequence_ce,101,L2,0.006692349937629258,L1,43,tau_subgroup,3,val,117.0136826471659,0.28777104731805814
256,fixed250_sequence_ce,11,L2,0.034910601937201885,L1,42,tau_subgroup,4,val,242.10347130039656,1.4662452813624791
256,fixed250_sequence_ce,23,L2,0.03185472239988964,L1,42,tau_subgroup,4,val,242.10347130039656,1.3378983407953648
256,fixed250_sequence_ce,101,L2,0.05066447613195045,L1,42,tau_subgroup,4,val,242.10347130039656,2.127907997541919
256,fixed250_sequence_ce,11,L2,0.030959774444532913,L2,86,tau_subgroup,2,val,54.31342963722199,2.6625406022298304
256,fixed250_sequence_ce,23,L2,0.030631077574502924,L2,86,tau_subgroup,2,val,54.31342963722199,2.6342726714072513
256,fixed250_sequence_ce,101,L2,0.08152396935156886,L2,86,tau_subgroup,2,val,54.31342963722199,7.011061364234922
256,fixed250_sequence_ce,11,L2,0.06846375105217226,L2,85,tau_subgroup,3,val,117.0136826471659,5.8194188394346416
256,fixed250_sequence_ce,23,L2,0.06140451439991324,L2,85,tau_subgroup,3,val,117.0136826471659,5.2193837239926255
256,fixed250_sequence_ce,101,L2,0.1489183927455628,L2,85,tau_subgroup,3,val,117.0136826471659,12.658063383372838
256,fixed250_sequence_ce,11,L2,0.15854415508631686,L2,85,tau_subgroup,4,val,242.10347130039656,13.476253182336933
256,fixed250_sequence_ce,23,L2,0.14212871875112965,L2,85,tau_subgroup,4,val,242.10347130039656,12.080941093846018
256,fixed250_sequence_ce,101,L2,0.23843591690033927,L2,85,tau_subgroup,4,val,242.10347130039656,20.267052936528838
256,fixed250_sequence_ce,11,L2,0.012867203274514969,L1,128,whole_layer,-1,val,,1.647002019137916
256,fixed250_sequence_ce,23,L2,0.01186312110438065,L1,128,whole_layer,-1,val,,1.5184795013607233
256,fixed250_sequence_ce,101,L2,0.018913643446580634,L1,128,whole_layer,-1,val,,2.420946361162321
256,fixed250_sequence_ce,11,L2,0.08577426806250549,L2,256,whole_layer,-1,val,,21.958212624001405
256,fixed250_sequence_ce,23,L2,0.07786952144236678,L2,256,whole_layer,-1,val,,19.934597489245895
256,fixed250_sequence_ce,101,L2,0.1560006940786586,L2,256,whole_layer,-1,val,,39.9361776841366
32,relative10_sequence_ce,11,L2,0.0015045386595157735,L1,43,tau_subgroup,2,test,54.31342963722199,0.06469516235917826
32,relative10_sequence_ce,23,L2,0.001604712808420793,L1,43,tau_subgroup,2,test,54.31342963722199,0.06900265076209411
32,relative10_sequence_ce,101,L2,0.0016085656603017553,L1,43,tau_subgroup,2,test,54.31342963722199,0.06916832339297548
32,relative10_sequence_ce,11,L2,0.007010263997410883,L1,43,tau_subgroup,3,test,117.0136826471659,0.301441351888668
32,relative10_sequence_ce,23,L2,0.027438084670272936,L1,43,tau_subgroup,3,test,117.0136826471659,1.1798376408217361
32,relative10_sequence_ce,101,L2,0.01996933129902754,L1,43,tau_subgroup,3,test,117.0136826471659,0.8586812458581843
32,relative10_sequence_ce,11,L2,0.09876258323077408,L1,42,tau_subgroup,4,test,242.10347130039656,4.148028495692512
32,relative10_sequence_ce,23,L2,0.08479283031966929,L1,42,tau_subgroup,4,test,242.10347130039656,3.56129887342611
32,relative10_sequence_ce,101,L2,0.08962297642715138,L1,42,tau_subgroup,4,test,242.10347130039656,3.7641650099403576
32,relative10_sequence_ce,11,L2,0.33239954214109285,L2,11,tau_subgroup,2,test,54.31342963722199,3.6563949635520214
32,relative10_sequence_ce,23,L2,0.32144255678052897,L2,11,tau_subgroup,2,test,54.31342963722199,3.5358681245858183
32,relative10_sequence_ce,101,L2,0.28719350563286944,L2,11,tau_subgroup,2,test,54.31342963722199,3.159128561961564
32,relative10_sequence_ce,11,L2,0.33353665883486955,L2,11,tau_subgroup,3,test,117.0136826471659,3.6689032471835654
32,relative10_sequence_ce,23,L2,0.2775995541900114,L2,11,tau_subgroup,3,test,117.0136826471659,3.0535950960901257
32,relative10_sequence_ce,101,L2,0.3319552382673655,L2,11,tau_subgroup,3,test,117.0136826471659,3.6515076209410204
32,relative10_sequence_ce,11,L2,0.2909128561961564,L2,10,tau_subgroup,4,test,242.10347130039656,2.909128561961564
32,relative10_sequence_ce,23,L2,0.3009857521537442,L2,10,tau_subgroup,4,test,242.10347130039656,3.009857521537442
32,relative10_sequence_ce,101,L2,0.2589049039098741,L2,10,tau_subgroup,4,test,242.10347130039656,2.589049039098741
32,relative10_sequence_ce,11,L2,0.03526691414015905,L1,128,whole_layer,-1,test,,4.514165009940358
32,relative10_sequence_ce,23,L2,0.03757921222664016,L1,128,whole_layer,-1,test,,4.81013916500994
32,relative10_sequence_ce,101,L2,0.03665636389993373,L1,128,whole_layer,-1,test,,4.692014579191517
32,relative10_sequence_ce,11,L2,0.31982583664678593,L2,32,whole_layer,-1,test,,10.23442677269715
32,relative10_sequence_ce,23,L2,0.2999787731941683,L2,32,whole_layer,-1,test,,9.599320742213386
32,relative10_sequence_ce,101,L2,0.2937401631875414,L2,32,whole_layer,-1,test,,9.399685222001326
32,relative10_sequence_ce,11,L2,0.001929577810400479,L1,43,tau_subgroup,2,train,54.31342963722199,0.08297184584722059
32,relative10_sequence_ce,23,L2,0.0016514755583564857,L1,43,tau_subgroup,2,train,54.31342963722199,0.07101344900932889
32,relative10_sequence_ce,101,L2,0.001787410692758942,L1,43,tau_subgroup,2,train,54.31342963722199,0.0768586597886345
32,relative10_sequence_ce,11,L2,0.006489442046645616,L1,43,tau_subgroup,3,train,117.0136826471659,0.27904600800576146
32,relative10_sequence_ce,23,L2,0.023030294060024124,L1,43,tau_subgroup,3,train,117.0136826471659,0.9903026445810375
32,relative10_sequence_ce,101,L2,0.016908928523436735,L1,43,tau_subgroup,3,train,117.0136826471659,0.7270839265077796
32,relative10_sequence_ce,11,L2,0.08527635349448537,L1,42,tau_subgroup,4,train,242.10347130039656,3.5816068467683855
32,relative10_sequence_ce,23,L2,0.07338534924915081,L1,42,tau_subgroup,4,train,242.10347130039656,3.0821846684643344
32,relative10_sequence_ce,101,L2,0.07396516480878448,L1,42,tau_subgroup,4,train,242.10347130039656,3.1065369219689485
32,relative10_sequence_ce,11,L2,0.27589882106102986,L2,11,tau_subgroup,2,train,54.31342963722199,3.034887031671328
32,relative10_sequence_ce,23,L2,0.27229181289844195,L2,11,tau_subgroup,2,train,54.31342963722199,2.9952099418828615
32,relative10_sequence_ce,101,L2,0.2345468857770598,L2,11,tau_subgroup,2,train,54.31342963722199,2.5800157435476576
32,relative10_sequence_ce,11,L2,0.29779970979495324,L2,11,tau_subgroup,3,train,117.0136826471659,3.2757968077444857
32,relative10_sequence_ce,23,L2,0.251243572780411,L2,11,tau_subgroup,3,train,117.0136826471659,2.763679300584521
32,relative10_sequence_ce,101,L2,0.2841086091626229,L2,11,tau_subgroup,3,train,117.0136826471659,3.1251947007888523
32,relative10_sequence_ce,11,L2,0.27381881521429646,L2,10,tau_subgroup,4,train,242.10347130039656,2.738188152142965
32,relative10_sequence_ce,23,L2,0.30707789706399585,L2,10,tau_subgroup,4,train,242.10347130039656,3.0707789706399584
32,relative10_sequence_ce,101,L2,0.24702463697723884,L2,10,tau_subgroup,4,train,242.10347130039656,2.4702463697723887
32,relative10_sequence_ce,11,L2,0.030809567973604436,L1,128,whole_layer,-1,train,,3.943624700621368
32,relative10_sequence_ce,23,L2,0.03237109970355235,L1,128,whole_layer,-1,train,,4.143500762054701
32,relative10_sequence_ce,101,L2,0.030550621158323146,L1,128,whole_layer,-1,train,,3.9104795082653627
32,relative10_sequence_ce,11,L2,0.2827772497362118,L2,32,whole_layer,-1,train,,9.048871991558778
32,relative10_sequence_ce,23,L2,0.2759271316596044,L2,32,whole_layer,-1,train,,8.829668213107341
32,relative10_sequence_ce,101,L2,0.25548302544090307,L2,32,whole_layer,-1,train,,8.175456814108898
32,relative10_sequence_ce,11,L2,0.0007921390408176181,L1,43,tau_subgroup,2,val,54.31342963722199,0.03406197875515758
32,relative10_sequence_ce,23,L2,0.0006124786398074367,L1,43,tau_subgroup,2,val,54.31342963722199,0.02633658151171978
32,relative10_sequence_ce,101,L2,0.0007104752221766266,L1,43,tau_subgroup,2,val,54.31342963722199,0.030550434553594942
32,relative10_sequence_ce,11,L2,0.003438046764785745,L1,43,tau_subgroup,3,val,117.0136826471659,0.14783601088578702
32,relative10_sequence_ce,23,L2,0.016020399621896518,L1,43,tau_subgroup,3,val,117.0136826471659,0.6888771837415504
32,relative10_sequence_ce,101,L2,0.011735090738710487,L1,43,tau_subgroup,3,val,117.0136826471659,0.504608901764551
32,relative10_sequence_ce,11,L2,0.06824727959834623,L1,42,tau_subgroup,4,val,242.10347130039656,2.8663857431305417
32,relative10_sequence_ce,23,L2,0.05941616397239258,L1,42,tau_subgroup,4,val,242.10347130039656,2.495478886840488
32,relative10_sequence_ce,101,L2,0.06253056924639754,L1,42,tau_subgroup,4,val,242.10347130039656,2.626283908348696
32,relative10_sequence_ce,11,L2,0.2378911580913161,L2,11,tau_subgroup,2,val,54.31342963722199,2.616802739004477
32,relative10_sequence_ce,23,L2,0.2290803744583044,L2,11,tau_subgroup,2,val,54.31342963722199,2.5198841190413486
32,relative10_sequence_ce,101,L2,0.2143079464649125,L2,11,tau_subgroup,2,val,54.31342963722199,2.3573874111140376
32,relative10_sequence_ce,11,L2,0.2587529229615087,L2,11,tau_subgroup,3,val,117.0136826471659,2.8462821525765953
32,relative10_sequence_ce,23,L2,0.22186574728054845,L2,11,tau_subgroup,3,val,117.0136826471659,2.4405232200860327
32,relative10_sequence_ce,101,L2,0.24747607760512685,L2,11,tau_subgroup,3,val,117.0136826471659,2.7222368536563954
32,relative10_sequence_ce,11,L2,0.2571767184619436,L2,10,tau_subgroup,4,val,242.10347130039656,2.5717671846194365
32,relative10_sequence_ce,23,L2,0.251689930647002,L2,10,tau_subgroup,4,val,242.10347130039656,2.51689930647002
32,relative10_sequence_ce,101,L2,0.24574664208585725,L2,10,tau_subgroup,4,val,242.10347130039656,2.4574664208585726
32,relative10_sequence_ce,11,L2,0.023814716662277236,L1,128,whole_layer,-1,val,,3.0482837327714862
32,relative10_sequence_ce,23,L2,0.025083536344482488,L1,128,whole_layer,-1,val,,3.2106926520937584
32,relative10_sequence_ce,101,L2,0.024698775348959704,L1,128,whole_layer,-1,val,,3.161443244666842
32,relative10_sequence_ce,11,L2,0.25108912738126593,L2,32,whole_layer,-1,val,,8.03485207620051
32,relative10_sequence_ce,23,L2,0.2336658326749188,L2,32,whole_layer,-1,val,,7.477306645597402
32,relative10_sequence_ce,101,L2,0.2355340839259064,L2,32,whole_layer,-1,val,,7.537090685629005
64,relative10_sequence_ce,11,L2,0.0006646169494659947,L1,43,tau_subgroup,2,test,54.31342963722199,0.028578528827037774
64,relative10_sequence_ce,23,L2,0.00036409450275093623,L1,43,tau_subgroup,2,test,54.31342963722199,0.015656063618290257
64,relative10_sequence_ce,101,L2,0.0008322160062878542,L1,43,tau_subgroup,2,test,54.31342963722199,0.03578528827037773
64,relative10_sequence_ce,11,L2,0.013091990691509856,L1,43,tau_subgroup,3,test,117.0136826471659,0.5629555997349238
64,relative10_sequence_ce,23,L2,0.01651717601368533,L1,43,tau_subgroup,3,test,117.0136826471659,0.7102385685884692
64,relative10_sequence_ce,101,L2,0.017486168261747346,L1,43,tau_subgroup,3,test,117.0136826471659,0.7519052352551359
64,relative10_sequence_ce,11,L2,0.09046909022058128,L1,42,tau_subgroup,4,test,242.10347130039656,3.7997017892644136
64,relative10_sequence_ce,23,L2,0.05022641926220455,L1,42,tau_subgroup,4,test,242.10347130039656,2.109509609012591
64,relative10_sequence_ce,101,L2,0.08272783931332639,L1,42,tau_subgroup,4,test,242.10347130039656,3.4745692511597084
64,relative10_sequence_ce,11,L2,0.2904956623893006,L2,22,tau_subgroup,2,test,54.31342963722199,6.3909045725646125
64,relative10_sequence_ce,23,L2,0.15877462497740827,L2,22,tau_subgroup,2,test,54.31342963722199,3.493041749502982
64,relative10_sequence_ce,101,L2,0.21930161455509367,L2,22,tau_subgroup,2,test,54.31342963722199,4.824635520212061
64,relative10_sequence_ce,11,L2,0.3268247656915649,L2,21,tau_subgroup,3,test,117.0136826471659,6.863320079522863
64,relative10_sequence_ce,23,L2,0.18191249329420303,L2,21,tau_subgroup,3,test,117.0136826471659,3.820162359178264
64,relative10_sequence_ce,101,L2,0.29256997696361514,L2,21,tau_subgroup,3,test,117.0136826471659,6.143969516235918
64,relative10_sequence_ce,11,L2,0.26249250528574586,L2,21,tau_subgroup,4,test,242.10347130039656,5.512342611000663
64,relative10_sequence_ce,23,L2,0.25614172110195965,L2,21,tau_subgroup,4,test,242.10347130039656,5.378976143141153
64,relative10_sequence_ce,101,L2,0.3131528290574016,L2,21,tau_subgroup,4,test,242.10347130039656,6.5762094102054345
64,relative10_sequence_ce,11,L2,0.034306530608018554,L1,128,whole_layer,-1,test,,4.391235917826375
64,relative10_sequence_ce,23,L2,0.022151595634526178,L1,128,whole_layer,-1,test,,2.8354042412193508
64,relative10_sequence_ce,101,L2,0.0332989044897283,L1,128,whole_layer,-1,test,,4.262259774685222
64,relative10_sequence_ce,11,L2,0.29322761348575216,L2,64,whole_layer,-1,test,,18.766567263088138
64,relative10_sequence_ce,23,L2,0.19831531643472497,L2,64,whole_layer,-1,test,,12.692180251822398
64,relative10_sequence_ce,101,L2,0.27413772572895956,L2,64,whole_layer,-1,test,,17.54481444665341
64,relative10_sequence_ce,11,L2,0.0009593359198660435,L1,43,tau_subgroup,2,train,54.31342963722199,0.041251444554239874
64,relative10_sequence_ce,23,L2,0.0005986598899042261,L1,43,tau_subgroup,2,train,54.31342963722199,0.02574237526588172
64,relative10_sequence_ce,101,L2,0.001115524999795513,L1,43,tau_subgroup,2,train,54.31342963722199,0.04796757499120706
64,relative10_sequence_ce,11,L2,0.010895064697723495,L1,43,tau_subgroup,3,train,117.0136826471659,0.46848778200211033
64,relative10_sequence_ce,23,L2,0.014315644498074123,L1,43,tau_subgroup,3,train,117.0136826471659,0.6155727134171872
64,relative10_sequence_ce,101,L2,0.015157741233254952,L1,43,tau_subgroup,3,train,117.0136826471659,0.651782873029963
64,relative10_sequence_ce,11,L2,0.07965286035696541,L1,42,tau_subgroup,4,train,242.10347130039656,3.3454201349925468
64,relative10_sequence_ce,23,L2,0.044414111131581446,L1,42,tau_subgroup,4,train,242.10347130039656,1.8653926675264207
64,relative10_sequence_ce,101,L2,0.06866388004278035,L1,42,tau_subgroup,4,train,242.10347130039656,2.883882961796774
64,relative10_sequence_ce,11,L2,0.24893228599661682,L2,22,tau_subgroup,2,train,54.31342963722199,5.47651029192557
64,relative10_sequence_ce,23,L2,0.13137488066725844,L2,22,tau_subgroup,2,train,54.31342963722199,2.890247374679686
64,relative10_sequence_ce,101,L2,0.17658124447110662,L2,22,tau_subgroup,2,train,54.31342963722199,3.884787378364346
64,relative10_sequence_ce,11,L2,0.2938364888220014,L2,21,tau_subgroup,3,train,117.0136826471659,6.170566265262029
64,relative10_sequence_ce,23,L2,0.1679511136526227,L2,21,tau_subgroup,3,train,117.0136826471659,3.5269733867050763
64,relative10_sequence_ce,101,L2,0.2494036353717798,L2,21,tau_subgroup,3,train,117.0136826471659,5.237476342807376
64,relative10_sequence_ce,11,L2,0.2542471290356798,L2,21,tau_subgroup,4,train,242.10347130039656,5.3391897097492755
64,relative10_sequence_ce,23,L2,0.22930548942574333,L2,21,tau_subgroup,4,train,242.10347130039656,4.81541527794061
64,relative10_sequence_ce,101,L2,0.26639215151449896,L2,21,tau_subgroup,4,train,242.10347130039656,5.594235181804478
64,relative10_sequence_ce,11,L2,0.030118432512100758,L1,128,whole_layer,-1,train,,3.855159361548897
64,relative10_sequence_ce,23,L2,0.01958365434538664,L1,128,whole_layer,-1,train,,2.5067077562094897
64,relative10_sequence_ce,101,L2,0.02799713601420269,L1,128,whole_layer,-1,train,,3.5836334098179443
64,relative10_sequence_ce,11,L2,0.2654104104208887,L2,64,whole_layer,-1,train,,16.986266266936877
64,relative10_sequence_ce,23,L2,0.17550993811445895,L2,64,whole_layer,-1,train,,11.232636039325373
64,relative10_sequence_ce,101,L2,0.22994529535900313,L2,64,whole_layer,-1,train,,14.7164989029762
64,relative10_sequence_ce,11,L2,0.0002674490060492474,L1,43,tau_subgroup,2,val,54.31342963722199,0.011500307260117637
64,relative10_sequence_ce,23,L2,0.00012453732342751213,L1,43,tau_subgroup,2,val,54.31342963722199,0.0053551049073830214
64,relative10_sequence_ce,101,L2,0.0003552376110883133,L1,43,tau_subgroup,2,val,54.31342963722199,0.015275217276797471
64,relative10_sequence_ce,11,L2,0.006473899222764606,L1,43,tau_subgroup,3,val,117.0136826471659,0.2783776665788781
64,relative10_sequence_ce,23,L2,0.009601623476714583,L1,43,tau_subgroup,3,val,117.0136826471659,0.4128698094987271
64,relative10_sequence_ce,101,L2,0.010324348271687359,L1,43,tau_subgroup,3,val,117.0136826471659,0.4439469756825564
64,relative10_sequence_ce,11,L2,0.06367391131678728,L1,42,tau_subgroup,4,val,242.10347130039656,2.674304275305065
64,relative10_sequence_ce,23,L2,0.033570780607915185,L1,42,tau_subgroup,4,val,242.10347130039656,1.409972785532438
64,relative10_sequence_ce,101,L2,0.05685775319696837,L1,42,tau_subgroup,4,val,242.10347130039656,2.3880256342726716
64,relative10_sequence_ce,11,L2,0.19987869210940057,L2,22,tau_subgroup,2,val,54.31342963722199,4.397331226406813
64,relative10_sequence_ce,23,L2,0.09898564257268498,L2,22,tau_subgroup,2,val,54.31342963722199,2.1776841365990696
64,relative10_sequence_ce,101,L2,0.1450666794359183,L2,22,tau_subgroup,2,val,54.31342963722199,3.191466947590203
64,relative10_sequence_ce,11,L2,0.2578142309509178,L2,21,tau_subgroup,3,val,117.0136826471659,5.414098849969274
64,relative10_sequence_ce,23,L2,0.11944266777029484,L2,21,tau_subgroup,3,val,117.0136826471659,2.5082960231761917
64,relative10_sequence_ce,101,L2,0.2183386215516845,L2,21,tau_subgroup,3,val,117.0136826471659,4.585111052585375
64,relative10_sequence_ce,11,L2,0.23710448098122577,L2,21,tau_subgroup,4,val,242.10347130039656,4.979194100605741
64,relative10_sequence_ce,23,L2,0.21368164507485024,L2,21,tau_subgroup,4,val,242.10347130039656,4.487314546571855
64,relative10_sequence_ce,101,L2,0.23610536304768592,L2,21,tau_subgroup,4,val,242.10347130039656,4.958212624001405
64,relative10_sequence_ce,11,L2,0.023157673821437977,L1,128,whole_layer,-1,val,,2.964182249144061
64,relative10_sequence_ce,23,L2,0.014282794530769907,L1,128,whole_layer,-1,val,,1.828197699938548
64,relative10_sequence_ce,101,L2,0.0222441236502502,L1,128,whole_layer,-1,val,,2.8472478272320254
64,relative10_sequence_ce,11,L2,0.23110350276534106,L2,64,whole_layer,-1,val,,14.790624176981828
64,relative10_sequence_ce,23,L2,0.1433327297866737,L2,64,whole_layer,-1,val,,9.173294706347116
64,relative10_sequence_ce,101,L2,0.19898110350276535,L2,64,whole_layer,-1,val,,12.734790624176982
128,relative10_sequence_ce,11,L2,0.00047390078135836145,L1,43,tau_subgroup,2,test,54.31342963722199,0.020377733598409543
128,relative10_sequence_ce,23,L2,0.0006376469862992587,L1,43,tau_subgroup,2,test,54.31342963722199,0.027418820410868124
128,relative10_sequence_ce,101,L2,0.00031978670611986995,L1,43,tau_subgroup,2,test,54.31342963722199,0.013750828363154407
128,relative10_sequence_ce,11,L2,0.008137223172592353,L1,43,tau_subgroup,3,test,117.0136826471659,0.3499005964214712
128,relative10_sequence_ce,23,L2,0.015511581672754172,L1,43,tau_subgroup,3,test,117.0136826471659,0.6669980119284294
128,relative10_sequence_ce,101,L2,0.011423705827053186,L1,43,tau_subgroup,3,test,117.0136826471659,0.49121935056328697
128,relative10_sequence_ce,11,L2,0.070649515604784,L1,42,tau_subgroup,4,test,242.10347130039656,2.9672796554009278
128,relative10_sequence_ce,23,L2,0.0727322572501499,L1,42,tau_subgroup,4,test,242.10347130039656,3.0547548045062958
128,relative10_sequence_ce,101,L2,0.06576808987345767,L1,42,tau_subgroup,4,test,242.10347130039656,2.762259774685222
128,relative10_sequence_ce,11,L2,0.15015141707892182,L2,43,tau_subgroup,2,test,54.31342963722199,6.456510934393638
128,relative10_sequence_ce,23,L2,0.14886841740256138,L2,43,tau_subgroup,2,test,54.31342963722199,6.401341948310139
128,relative10_sequence_ce,101,L2,0.15153651733012777,L2,43,tau_subgroup,2,test,54.31342963722199,6.516070245195493
128,relative10_sequence_ce,11,L2,0.18626419775918135,L2,43,tau_subgroup,3,test,117.0136826471659,8.009360503644798
128,relative10_sequence_ce,23,L2,0.30782938030730345,L2,43,tau_subgroup,3,test,117.0136826471659,13.236663353214048
128,relative10_sequence_ce,101,L2,0.229055897175089,L2,43,tau_subgroup,3,test,117.0136826471659,9.849403578528827
128,relative10_sequence_ce,11,L2,0.26966968033071415,L2,42,tau_subgroup,4,test,242.10347130039656,11.326126573889994
128,relative10_sequence_ce,23,L2,0.3068907980687305,L2,42,tau_subgroup,4,test,242.10347130039656,12.88941351888668
128,relative10_sequence_ce,101,L2,0.3061275205907413,L2,42,tau_subgroup,4,test,242.10347130039656,12.857355864811133
128,relative10_sequence_ce,11,L2,0.026074671761100066,L1,128,whole_layer,-1,test,,3.3375579854208084
128,relative10_sequence_ce,23,L2,0.029290403412856197,L1,128,whole_layer,-1,test,,3.749171636845593
128,relative10_sequence_ce,101,L2,0.02552523401259112,L1,128,whole_layer,-1,test,,3.2672299536116634
128,relative10_sequence_ce,11,L2,0.20149998446819087,L2,128,whole_layer,-1,test,,25.79199801192843
128,relative10_sequence_ce,23,L2,0.2541204595344599,L2,128,whole_layer,-1,test,,32.527418820410865
128,relative10_sequence_ce,101,L2,0.22830335694168324,L2,128,whole_layer,-1,test,,29.222829688535455
128,relative10_sequence_ce,11,L2,0.0006956451290624254,L1,43,tau_subgroup,2,train,54.31342963722199,0.02991274054968429
128,relative10_sequence_ce,23,L2,0.0007828928944095605,L1,43,tau_subgroup,2,train,54.31342963722199,0.0336643944596111
128,relative10_sequence_ce,101,L2,0.000588922416093162,L1,43,tau_subgroup,2,train,54.31342963722199,0.025323663892005962
128,relative10_sequence_ce,11,L2,0.007094723418741365,L1,43,tau_subgroup,3,train,117.0136826471659,0.3050731070058787
128,relative10_sequence_ce,23,L2,0.013455241312128491,L1,43,tau_subgroup,3,train,117.0136826471659,0.5785753764215251
128,relative10_sequence_ce,101,L2,0.01036768311611626,L1,43,tau_subgroup,3,train,117.0136826471659,0.44581037399299916
128,relative10_sequence_ce,11,L2,0.06058075666329305,L1,42,tau_subgroup,4,train,242.10347130039656,2.5443917798583082
128,relative10_sequence_ce,23,L2,0.06478262499332056,L1,42,tau_subgroup,4,train,242.10347130039656,2.7208702497194635
128,relative10_sequence_ce,101,L2,0.05516781553092204,L1,42,tau_subgroup,4,train,242.10347130039656,2.3170482522987252
128,relative10_sequence_ce,11,L2,0.12615948969405247,L2,43,tau_subgroup,2,train,54.31342963722199,5.424858056844256
128,relative10_sequence_ce,23,L2,0.1311559822559857,L2,43,tau_subgroup,2,train,54.31342963722199,5.639707237007386
128,relative10_sequence_ce,101,L2,0.12441881887558663,L2,43,tau_subgroup,2,train,54.31342963722199,5.350009211650225
128,relative10_sequence_ce,11,L2,0.1597748072856558,L2,43,tau_subgroup,3,train,117.0136826471659,6.8703167132831995
