objective,l2_width,last_layer,split,scope,layer,shift,mean_neurons,mean_firing_rate,mean_total_spikes_per_timestep,sd_neurons,sd_firing_rate,sd_total_spikes_per_timestep
relative10_sequence_ce,256,L2,val,tau_subgroup,L1,2,43.0,0.00014971700084181786,0.0064378310361981675,0.0,4.303523114266703e-05,0.0018505149391346823
relative10_sequence_ce,256,L2,val,tau_subgroup,L1,3,43.0,0.005407505857677658,0.2325227518801393,0.0,0.0022305823410730796,0.09591504066614244
relative10_sequence_ce,256,L2,val,tau_subgroup,L1,4,42.0,0.0425426366959156,1.7867907412284552,0.0,0.0046151166842407386,0.19383490073811108
relative10_sequence_ce,256,L2,val,tau_subgroup,L2,2,86.0,0.0617027995037562,5.306440757323033,0.0,0.01397683459211777,1.2020077749221287
relative10_sequence_ce,256,L2,val,tau_subgroup,L2,3,85.0,0.12274706037274008,10.433500131682907,0.0,0.026349949447552454,2.239745703041958
relative10_sequence_ce,256,L2,val,tau_subgroup,L2,4,85.0,0.18853411964381925,16.025400169724637,0.0,0.02201377977399183,1.8711712807893033
relative10_sequence_ce,256,L2,val,whole_layer,L1,-1,128.0,0.015826182219881194,2.025751324144793,0.0,0.001904178888025606,0.24373489766727757
relative10_sequence_ce,256,L2,val,whole_layer,L2,-1,256.0,0.12408336351066633,31.76534105873058,0.0,0.01992505502210903,5.100814085659912
timestep_ce,32,L2,test,tau_subgroup,L1,2,43.0,0.006079800268158491,0.2614314115308151,0.0,0.00041591174681252234,0.017884205112938468
timestep_ce,32,L2,test,tau_subgroup,L1,3,43.0,0.02635093829786141,1.1330903468080404,0.0,0.0024988954951676947,0.1074525062922109
timestep_ce,32,L2,test,tau_subgroup,L1,4,42.0,0.12970983622077062,5.4478131212723655,0.0,0.007565611665106966,0.3177556899344925
timestep_ce,32,L2,test,tau_subgroup,L2,2,11.0,0.30127316906640966,3.314004859730506,0.0,0.045501429125460846,0.5005157203800694
timestep_ce,32,L2,test,tau_subgroup,L2,3,11.0,0.34317579372251344,3.7749337309476476,0.0,0.02172362198244211,0.2389598418068631
timestep_ce,32,L2,test,tau_subgroup,L2,4,10.0,0.35350397614314116,3.5350397614314115,0.0,0.020597341032361355,0.20597341032361352
timestep_ce,32,L2,test,whole_layer,L1,-1,128.0,0.053455741246962674,6.842334879611222,0.0,0.001733401821032573,0.22187543309216934
timestep_ce,32,L2,test,whole_layer,L2,-1,32.0,0.3319993235034239,10.623978352109566,0.0,0.013461903156266667,0.43078090100053334
timestep_ce,32,L2,train,tau_subgroup,L1,2,43.0,0.0058902628248047985,0.2532813014666064,0.0,0.0004509162156413938,0.01938939727257993
timestep_ce,32,L2,train,tau_subgroup,L1,3,43.0,0.023087939904985626,0.992781415914382,0.0,0.0016732075308186559,0.07194792382520211
timestep_ce,32,L2,train,tau_subgroup,L1,4,42.0,0.11363986196082936,4.772874202354832,0.0,0.0048577184604820835,0.2040241753402476
timestep_ce,32,L2,train,tau_subgroup,L2,2,11.0,0.26978918770501,2.96768106475511,0.0,0.03804643551474676,0.41851079066221425
timestep_ce,32,L2,train,tau_subgroup,L2,3,11.0,0.31872969567042286,3.506026652374652,0.0,0.018300954659657857,0.20131050125623653
timestep_ce,32,L2,train,tau_subgroup,L2,4,10.0,0.3610626336387135,3.610626336387135,0.0,0.00876945108377744,0.08769451083777437
timestep_ce,32,L2,train,whole_layer,L1,-1,128.0,0.04702294468543611,6.018936919735822,0.0,0.0011602836761618672,0.148516310548719
timestep_ce,32,L2,train,whole_layer,L2,-1,32.0,0.315135439172403,10.084334053516896,0.0,0.011872616085351166,0.3799237147312373
timestep_ce,32,L2,val,tau_subgroup,L1,2,43.0,0.0032420536000473655,0.1394083048020367,0.0,0.0003241768175522621,0.013939603154747281
timestep_ce,32,L2,val,tau_subgroup,L1,3,43.0,0.015334423545312191,0.6593802124484242,0.0,0.001387652779088332,0.05966906950079825
timestep_ce,32,L2,val,tau_subgroup,L1,4,42.0,0.09601077430943113,4.032452520996109,0.0,0.004429276979396751,0.1860296331346637
timestep_ce,32,L2,val,tau_subgroup,L2,2,11.0,0.24246414633562383,2.667105609691862,0.0,0.037242473343631954,0.4096672067799519
timestep_ce,32,L2,val,tau_subgroup,L2,3,11.0,0.2963078240929176,3.259386065022093,0.0,0.008215207842250221,0.09036728626475221
timestep_ce,32,L2,val,tau_subgroup,L2,4,10.0,0.3317414332952916,3.317414332952916,0.0,0.026147871502589713,0.2614787150258973
timestep_ce,32,L2,val,whole_layer,L1,-1,128.0,0.03774407061130132,4.831241038246569,0.0,0.0009905723425382314,0.12679325984489362
timestep_ce,32,L2,val,whole_layer,L2,-1,32.0,0.28887206273958976,9.243906007666872,0.0,0.015357845801741845,0.49145106565573904
timestep_ce,64,L2,test,tau_subgroup,L1,2,43.0,0.0062236400717144156,0.2676165230837199,0.0,0.0008864204277253907,0.03811607839219179
timestep_ce,64,L2,test,tau_subgroup,L1,3,43.0,0.024999229429623807,1.0749668654738238,0.0,0.0023103654494596964,0.09934571432676693
timestep_ce,64,L2,test,tau_subgroup,L1,4,42.0,0.11331482007426341,4.7592224431190635,0.0,0.010736819110524551,0.45094640264203056
timestep_ce,64,L2,test,tau_subgroup,L2,2,22.0,0.26762279856216237,5.887701568367572,0.0,0.017351375242340768,0.3817302553314967
timestep_ce,64,L2,test,tau_subgroup,L2,3,21.0,0.3275347912524851,6.878230616302187,0.0,0.0312687074263936,0.6566428559542656
timestep_ce,64,L2,test,tau_subgroup,L2,4,21.0,0.35514821126153134,7.458112436492158,0.0,0.02125013168879166,0.4462527654646252
timestep_ce,64,L2,test,whole_layer,L1,-1,128.0,0.047670358059973494,6.101805831676607,0.0,0.003562515144988774,0.4560019385585631
timestep_ce,64,L2,test,whole_layer,L2,-1,64.0,0.316000697205655,20.22404462116192,0.0,0.015287349519638347,0.9783903692568542
timestep_ce,64,L2,train,tau_subgroup,L1,2,43.0,0.006155122112465745,0.2646702508360271,0.0,0.00102561015849757,0.04410123681539549
timestep_ce,64,L2,train,tau_subgroup,L1,3,43.0,0.021615893530721016,0.9294834218210036,0.0,0.0017110089309185536,0.07357338402949785
timestep_ce,64,L2,train,tau_subgroup,L1,4,42.0,0.0994152396584272,4.175440065653944,0.0,0.006218319174905133,0.26116940534601557
timestep_ce,64,L2,train,tau_subgroup,L2,2,22.0,0.23681655518793543,5.20996421413458,0.0,0.012944465229990133,0.2847782350597835
timestep_ce,64,L2,train,tau_subgroup,L2,3,21.0,0.3063757646134922,6.433891056883335,0.0,0.02030694690778905,0.4264458850635693
timestep_ce,64,L2,train,tau_subgroup,L2,4,21.0,0.3485760224333591,7.320096471100541,0.0,0.00765464215405477,0.16074748523515042
timestep_ce,64,L2,train,whole_layer,L1,-1,128.0,0.041949951080554486,5.369593738310974,0.0,0.0021471211786305987,0.27483151086471663
timestep_ce,64,L2,train,whole_layer,L2,-1,64.0,0.2963117459706009,18.963951742118457,0.0,0.011589555199126994,0.7417315327441276
timestep_ce,64,L2,val,tau_subgroup,L1,2,43.0,0.0034244361283455797,0.1472507535188599,0.0,0.0007550656205713497,0.032467821684568035
timestep_ce,64,L2,val,tau_subgroup,L1,3,43.0,0.014076120206418912,0.6052731688760132,0.0,0.0013518342838063765,0.05812887420367415
timestep_ce,64,L2,val,tau_subgroup,L1,4,42.0,0.08282785211939807,3.4787697890147196,0.0,0.007138711080149113,0.2998258653662626
timestep_ce,64,L2,val,tau_subgroup,L2,2,22.0,0.20323328092619639,4.47113218037632,0.0,0.01586085575206437,0.3489388265454163
timestep_ce,64,L2,val,tau_subgroup,L2,3,21.0,0.283300795810672,5.949316712024113,0.0,0.026094118191903284,0.5479764820299688
timestep_ce,64,L2,val,tau_subgroup,L2,4,21.0,0.31941535575983826,6.707722470956604,0.0,0.013713216223558797,0.28797754069473414
timestep_ce,64,L2,val,whole_layer,L1,-1,128.0,0.03305698212038744,4.2312937114095925,0.0,0.002328296417622825,0.2980219414557216
timestep_ce,64,L2,val,whole_layer,L2,-1,64.0,0.2676276775524537,17.128171363357037,0.0,0.015829582002414053,1.0130932481544994
timestep_ce,128,L2,test,tau_subgroup,L1,2,43.0,0.005323357015529562,0.22890435166777115,0.0,0.0006537664498052198,0.028111957341624458
timestep_ce,128,L2,test,tau_subgroup,L1,3,43.0,0.028415424764077036,1.2218632648553125,0.0,0.003550681735067576,0.15267931460790582
timestep_ce,128,L2,test,tau_subgroup,L1,4,42.0,0.10414299914796933,4.374005964214711,0.0,0.010533402700196544,0.442402913408255
timestep_ce,128,L2,test,tau_subgroup,L2,2,43.0,0.16581133354909305,7.129887342611,0.0,0.008035973764126588,0.3455468718574437
timestep_ce,128,L2,test,tau_subgroup,L2,3,43.0,0.2835955841180309,12.194610117075326,0.0,0.009102589320212334,0.39141134076913003
timestep_ce,128,L2,test,tau_subgroup,L2,4,42.0,0.35682071591614334,14.98647006847802,0.0,0.03388758119602641,1.4232784102331106
timestep_ce,128,L2,test,whole_layer,L1,-1,128.0,0.045506043599514025,5.824773580737795,0.0,0.002736505503059278,0.3502727043915876
timestep_ce,128,L2,test,whole_layer,L2,-1,128.0,0.26805443381378397,34.31096752816435,0.0,0.008223122860014987,1.0525597260819184
timestep_ce,128,L2,train,tau_subgroup,L1,2,43.0,0.005445325188131241,0.2341489830896433,0.0,0.00042550444591758123,0.018296691174455964
timestep_ce,128,L2,train,tau_subgroup,L1,3,43.0,0.024307071626130865,1.045204079923627,0.0,0.0024812846959441706,0.10669524192559929
timestep_ce,128,L2,train,tau_subgroup,L1,4,42.0,0.0919653673853349,3.8625454301840656,0.0,0.007504055608632438,0.31517033556256263
timestep_ce,128,L2,train,tau_subgroup,L2,2,43.0,0.1539845158586446,6.621334181921718,0.0,0.008358396419501545,0.35941104603856655
timestep_ce,128,L2,train,tau_subgroup,L2,3,43.0,0.25873143047515107,11.125451510431496,0.0,0.008050447557531405,0.3461692449738506
timestep_ce,128,L2,train,tau_subgroup,L2,4,42.0,0.34065998483068505,14.307719362888774,0.0,0.025393333544949437,1.0665200088878775
timestep_ce,128,L2,train,whole_layer,L1,-1,128.0,0.040171081978104185,5.141898493197336,0.0,0.002043046476008424,0.26150994892907825
timestep_ce,128,L2,train,whole_layer,L2,-1,128.0,0.250425820744078,32.05450505524198,0.0,0.00633109321546829,0.8103799315799411
timestep_ce,128,L2,val,tau_subgroup,L1,2,43.0,0.0028105964248941267,0.12085564627044743,0.0,0.00034475973155210913,0.014824668456740691
timestep_ce,128,L2,val,tau_subgroup,L1,3,43.0,0.016347054896460485,0.702923360547801,0.0,0.0022657221396936464,0.0974260520068268
timestep_ce,128,L2,val,tau_subgroup,L1,4,42.0,0.07602980910855549,3.1932519825593304,0.0,0.0070713464101405275,0.2969965492259022
timestep_ce,128,L2,val,tau_subgroup,L2,2,43.0,0.12422087613027828,5.341497673601967,0.0,0.0080816158749602,0.3475094826232889
timestep_ce,128,L2,val,tau_subgroup,L2,3,43.0,0.23487535038882187,10.09964006671934,0.0,0.012658321111058624,0.5443078077755203
timestep_ce,128,L2,val,tau_subgroup,L2,4,42.0,0.31118203873010297,13.069645626664325,0.0,0.028930313466799668,1.2150731656055855
timestep_ce,128,L2,val,whole_layer,L1,-1,128.0,0.03138305460451233,4.017030989377578,0.0,0.0018158878177861953,0.232433640676633
timestep_ce,128,L2,val,whole_layer,L2,-1,128.0,0.22274049505457527,28.510783366985635,0.0,0.007377655977293555,0.944339965093575
timestep_ce,256,L2,test,tau_subgroup,L1,2,43.0,0.004692131449031907,0.20176165230837198,0.0,0.0009637759642233499,0.04144236646160403
timestep_ce,256,L2,test,tau_subgroup,L1,3,43.0,0.02099675846728415,0.9028606140932185,0.0,0.0021204431481674922,0.09117905537120233
timestep_ce,256,L2,test,tau_subgroup,L1,4,42.0,0.09269383697813122,3.8931411530815105,0.0,0.0077102012736044515,0.3238284534913872
timestep_ce,256,L2,test,tau_subgroup,L2,2,86.0,0.13435761400588717,11.554754804506295,0.0,0.009158412028960597,0.7876234344906127
timestep_ce,256,L2,test,tau_subgroup,L2,3,85.0,0.2325026962408555,19.762729180472718,0.0,0.012501575100950518,1.0626338835807938
timestep_ce,256,L2,test,tau_subgroup,L2,4,85.0,0.3384581400485973,28.76894190413077,0.0,0.025364413294237702,2.155975130010205
timestep_ce,256,L2,test,whole_layer,L1,-1,128.0,0.03904502671471173,4.9977634194831015,0.0,0.0034656348580913796,0.4436012618356966
timestep_ce,256,L2,test,whole_layer,L2,-1,256.0,0.23471260112933512,60.08642588910979,0.0,0.015263534643240094,3.907464868669464
timestep_ce,256,L2,train,tau_subgroup,L1,2,43.0,0.004806546906125429,0.20668151696339346,0.0,0.000742164302159344,0.031913064992851806
timestep_ce,256,L2,train,tau_subgroup,L1,3,43.0,0.018406811661546705,0.7914929014465083,0.0,0.0015487498268564324,0.06659624255482667
timestep_ce,256,L2,train,tau_subgroup,L1,4,42.0,0.08210478099268359,3.4484008016927103,0.0,0.007866840524128596,0.3304073020134012
timestep_ce,256,L2,train,tau_subgroup,L2,2,86.0,0.12099888824015674,10.40590438865348,0.0,0.01159753391915567,0.9973879170473887
timestep_ce,256,L2,train,tau_subgroup,L2,3,85.0,0.20992986338186773,17.844038387458756,0.0,0.01585433024460254,1.3476180707912164
timestep_ce,256,L2,train,tau_subgroup,L2,4,85.0,0.3217439936263919,27.34823945824331,0.0,0.026854125014097133,2.282600626198258
timestep_ce,256,L2,train,whole_layer,L1,-1,128.0,0.034738868907051655,4.446575220102612,0.0,0.003325371954020051,0.42564761011456653
timestep_ce,256,L2,train,whole_layer,L2,-1,256.0,0.2171803993529514,55.598182234355555,0.0,0.0175742343539242,4.499003994604595
timestep_ce,256,L2,val,tau_subgroup,L1,2,43.0,0.002531578377870738,0.10885787024844175,0.0,0.0006232352633940971,0.026799116325946167
timestep_ce,256,L2,val,tau_subgroup,L1,3,43.0,0.011959666239973214,0.5142656483188482,0.0,0.0013716528688086061,0.05898107335877005
timestep_ce,256,L2,val,tau_subgroup,L1,4,42.0,0.06630269232323487,2.784713077575864,0.0,0.004890251459697848,0.20539056130730973
timestep_ce,256,L2,val,tau_subgroup,L2,2,86.0,0.09292423843385128,7.9914845053112105,0.0,0.009781098881687763,0.8411745038251475
timestep_ce,256,L2,val,tau_subgroup,L2,3,85.0,0.1857906396690886,15.792204371872531,0.0,0.012856923501093945,1.0928384975929855
timestep_ce,256,L2,val,tau_subgroup,L2,4,85.0,0.288296401872135,24.505194159131477,0.0,0.02078855093091986,1.767026829128191
timestep_ce,256,L2,val,whole_layer,L1,-1,128.0,0.02662372340736839,3.407836596143154,0.0,0.00221298609153672,0.2832622197167002
timestep_ce,256,L2,val,whole_layer,L2,-1,256.0,0.18862844936060633,48.28888303631522,0.0,0.013921008953783088,3.5637782921684704
