condition,epoch,n,train_ba_mean,train_ba_std,val_ba_mean,val_ba_std,train_loss_mean,train_loss_std,val_loss_mean,val_loss_std,val_zero_bias_ba_mean,val_zero_bias_ba_std,val_direct_bias_delta_ba_mean,val_direct_bias_delta_ba_std,bias_l2_mean,bias_l2_std
mean_ce_bias1_with_bias,38.0,3,0.6084736153780307,0.026005219863649395,0.44016955266955266,0.02903058236797872,1.469855232753086,0.0247435554057751,1.6990182002385457,0.004406593850673931,0.42312008978675647,0.0017241978507283595,0.0170494628827962,0.03004333615795853,0.27059739736895777,0.001386611713746582
mean_ce_bias1_with_bias,39.0,3,0.6172680979466549,0.029058634575323736,0.46049583132916466,0.035544589124984795,1.4469088328274513,0.02982413754357815,1.676366130510966,0.016618440066736472,0.4442740901074235,0.0042893976215544185,0.0162217412217412,0.03128774219538631,0.274579287660314,0.0013626794017928662
mean_ce_bias1_with_bias,40.0,3,0.6374258631766095,0.027302930922210814,0.4420775212441878,0.028354685264335783,1.4159355615653049,0.025280537952323268,1.654818336168925,0.006808558910709246,0.44127384960718286,0.00526079349597752,0.0008036716370049997,0.026499871499373613,0.27870558512955523,0.0017543655489633363
mean_ce_bias1_with_bias,41.0,3,0.6419879195290402,0.025693381479806248,0.4447530864197531,0.03569703231258038,1.391082782616782,0.023397588675589543,1.6514724095662434,0.008823495662768832,0.43114077280743945,0.018020018054867453,0.013612313612313668,0.027939474331677802,0.2824609653281445,0.0019379400142477748
mean_ce_bias1_with_bias,42.0,3,0.6600808460970881,0.020566415685581346,0.44025372775372773,0.016288803165027604,1.3643260143026155,0.026057704111518486,1.6308445930480957,0.0035971657058896165,0.44033189033189024,0.022033239900608546,-7.816257816253373e-05,0.027499974734264892,0.2863585581255191,0.0021756107097476037
mean_ce_bias1_with_bias,43.0,3,0.663543794509259,0.025390840237008053,0.433617925284592,0.02471916956044571,1.3398740061110488,0.02476301100585414,1.6141999165217082,0.007291816812449098,0.44358666025332694,0.00903888824855301,-0.0099687349687349,0.02719140671592801,0.29013316786076127,0.0024724334834401447
mean_ce_bias1_with_bias,44.0,3,0.6695037941229002,0.032266330652791594,0.4341490299823632,0.02476455898169923,1.3140694102677408,0.02611663768671796,1.6073203086853027,0.01110359561772791,0.44281505531505533,0.036653586219318704,-0.008666025332692033,0.03051200990478515,0.2939905961872456,0.002533447776344486
mean_ce_bias1_with_bias,45.0,3,0.6789706504420193,0.018198796480369633,0.44548861632194964,0.016365153627283982,1.2946624756543306,0.024859188965450967,1.5834376414616902,0.009794758185994092,0.4575396825396825,0.023196907931348362,-0.012051066217732866,0.030491184117670458,0.2975892584708318,0.002570588520432344
mean_ce_bias1_with_bias,46.0,3,0.687083267329887,0.03647528362581767,0.44521204104537443,0.016640506870359686,1.2689988563885581,0.025302799366488767,1.581790844599406,0.0017272336501108823,0.4433762225428892,0.037366526808190935,0.0018358185024851675,0.0407483137398242,0.301115787517099,0.0028632770285119723
mean_ce_bias1_with_bias,47.0,3,0.7026227454361741,0.023461135668443676,0.45391013307679967,0.03823023862743266,1.2442214161379885,0.024183293730134843,1.5666240056355794,0.008369198165680382,0.45455347122013795,0.039848494432463674,-0.0006433381433381345,0.019599959924494377,0.30483014435360895,0.0031262979607552324
mean_ce_bias1_with_bias,48.0,3,0.7133522930889283,0.020575655713746394,0.4491141574474908,0.013179654859946035,1.2241832896750753,0.024002395377309745,1.558419108390808,0.003853052542769384,0.45675805675805675,0.03907045612739617,-0.007643899310566,0.026396049696179036,0.30802169245548816,0.003297142943280707
mean_ce_bias1_with_bias,49.0,3,0.727929884717437,0.013816712477182948,0.46610149110149107,0.002100439523707024,1.2007206761146234,0.024789817879923962,1.5465028683344524,0.0103740052777315,0.4565055315055315,0.030458425362141633,0.009595959595959535,0.03128417099864095,0.31139954029081723,0.003374378087829288
mean_ce_bias1_with_bias,50.0,3,0.7236708356307746,0.014941622360037406,0.4546817380150714,0.00884160128413258,1.1797743500886262,0.022044481768569605,1.529707630475362,0.004210995822708854,0.4657748116081449,0.0056399236462751365,-0.011093073593073535,0.012015945756521883,0.3146069025872574,0.0034580385811811727
mean_ce_bias1_with_bias,51.0,3,0.7405624774598017,0.019290821538429308,0.4656385281385281,0.008344842848013838,1.1574553414726148,0.02771376608859753,1.5210779905319214,0.017797814636937546,0.4515532307198975,0.01771245924532661,0.014085297418630667,0.022168653691488936,0.3179119794788902,0.003422264344583968
mean_ce_bias1_with_bias,52.0,3,0.7415789230252651,0.021851935181508225,0.45263147346480676,0.0013415330825359369,1.1374327054464193,0.02743010565564456,1.5076948006947835,0.011046621319119874,0.4593895302228635,0.009459275708746008,-0.0067580567580567,0.008885781450486557,0.3210760489892752,0.003705425260629563
mean_ce_bias1_with_bias,53.0,3,0.7591468488804357,0.02266622595098387,0.4746031746031745,0.0050358174737154945,1.1149494380904421,0.025864553657830056,1.504648208618164,0.02573514546724137,0.465189594356261,0.0311811171674055,0.009413580246913501,0.03398937251516422,0.32422205506282964,0.0038684813808759115
mean_ce_bias1_with_bias,54.0,3,0.7541005442540202,0.012069175241717495,0.4820085778419112,0.015602143270604107,1.0947526074385958,0.02778607574686553,1.4706482887268066,0.01652549178767507,0.48460197210197214,0.0074193560852249376,-0.0025933942600610154,0.009385490857875252,0.3273242806895483,0.004042600894055666
mean_ce_bias1_with_bias,55.0,3,0.7675902686026044,0.016481816701689505,0.46482283148949816,0.024791490957503732,1.0737173539499272,0.027430654478947117,1.4813119967778523,0.020055630219307008,0.4647927689594356,0.012445541149123877,3.00625300625329e-05,0.013572816501801423,0.3303461414742566,0.004369266766562528
mean_ce_bias1_with_bias,56.0,3,0.7775375918102414,0.010256479430927947,0.4640512265512266,0.021462893727933603,1.0547373131712618,0.025020328935188026,1.4598939418792725,0.02667950612804952,0.46977312810646144,0.023516261180808046,-0.0057219015552349,0.005187991036808896,0.33343714573655103,0.004523671402475888
mean_ce_bias1_with_bias,57.0,3,0.7854086418149397,0.016228911382224667,0.4818422318422319,0.01962792203409771,1.0317307021928392,0.02460877883430265,1.4451288779576619,0.015008097411794112,0.4736311527978194,0.01137129027588481,0.008211079044412466,0.012060818636706199,0.33647684839519537,0.004648762973459594
mean_ce_bias1_with_bias,58.0,3,0.7916727017461143,0.01259152266648266,0.482118807118807,0.010812767290134893,1.013638940236381,0.023520732658010784,1.446420431137085,0.028994284184892933,0.4791325957992625,0.013543198228163501,0.002986211319544567,0.003102159195580587,0.33931715232662213,0.004864471487721941
mean_ce_bias1_with_bias,59.0,3,0.8043455453068452,0.016169102390767954,0.49915023248356577,0.014535715735410381,0.9986169409697178,0.02747481128966955,1.4355694850285847,0.0212610146331587,0.49385922719256053,0.01873476377179697,0.005291005291005229,0.004216237420769675,0.3423680635715185,0.005182368699728378
mean_ce_bias1_with_bias,60.0,3,0.8101755497091151,0.013701752698689021,0.4909712201378868,0.018256355364673,0.9777089460991745,0.027955719443709528,1.424994985262553,0.030770482999059122,0.4875861792528458,0.02342180975704406,0.003385040885040867,0.00755456008109992,0.34510644353696684,0.005387753782588663
mean_ce_bias1_with_bias,61.0,3,0.8105400052980126,0.020345725994203426,0.4928230719897386,0.018163211999937142,0.9599021226595136,0.024450407933220432,1.4115415811538696,0.02328535817891414,0.4826940035273368,0.01986135986256241,0.010129068462401832,0.011443701673111978,0.3480619502407916,0.005436085656904053
mean_ce_bias1_with_bias,62.0,3,0.8180599314537139,0.015164741686675351,0.49560084976751645,0.02385114495387985,0.9401604960994755,0.024829871014611715,1.4137553373972576,0.025417632111328175,0.48171196087862755,0.012112854892233743,0.013888888888888867,0.012739809308497588,0.35097678501284757,0.005400988912355557
mean_ce_bias1_with_bias,63.0,3,0.824201974834165,0.0182427415333089,0.4988856822190155,0.030362448670506297,0.9249132312855636,0.023878053967651573,1.4043182134628296,0.03333850297738315,0.48980479397146065,0.02338255797983257,0.009080888247554833,0.011752007947408155,0.35378745892700403,0.00567781003899721
mean_ce_bias1_with_bias,64.0,3,0.8339470870416673,0.01206908590355407,0.4967913259579926,0.02379577880282032,0.906428420742011,0.02492104258965392,1.396226406097412,0.03308129473802969,0.4818783068783068,0.020802768596562278,0.014913019079685732,0.023289007910954927,0.3565698288602747,0.005701281213692301
mean_ce_bias1_with_bias,65.0,3,0.8337940209624225,0.014605098168694118,0.48720137886804554,0.023672740310491935,0.8903105557477823,0.027148873722640576,1.382063865661621,0.026543816876302643,0.4859788359788359,0.010557984525781883,0.0012225428892095672,0.013891281827877246,0.3594389341749875,0.005793970179448826
mean_ce_bias1_with_bias,66.0,3,0.8389574809056946,0.00816657292002864,0.49765111431778103,0.025196557104327805,0.8767003196789078,0.026111329901355795,1.3794973691304524,0.0340480323615097,0.5022927689594356,0.02664631797058962,-0.004641654641654666,0.002022902264433656,0.36229037178423845,0.005901747138189992
mean_ce_bias1_with_bias,67.0,3,0.8449676569229316,0.013681879702950425,0.49610790444123776,0.02316745316979865,0.8587436507778201,0.026117373990381755,1.3722633520762126,0.021210738989741892,0.48134920634920636,0.02359011465392925,0.014758698092031399,0.019562365262588245,0.3650547888432547,0.006235003304033839
mean_ce_bias1_with_bias,68.0,3,0.8505663744398434,0.007970413009994041,0.5039782748116082,0.012280760340266993,0.8416245760277503,0.025484907940325638,1.3574297428131104,0.034726561796026456,0.4990059323392657,0.003915855306069558,0.0049723424723424675,0.010315624167390314,0.36779264047388344,0.006419764035988992
mean_ce_bias1_with_bias,69.0,3,0.8541835533700383,0.012316324087362916,0.5008477633477634,0.031959327390092745,0.8284745137717487,0.024709160973414898,1.3537200689315796,0.025891368137479366,0.4947751322751322,0.026083861574712024,0.0060726310726311,0.0063072592311011815,0.3705209063442565,0.0065337751319669395
mean_ce_bias1_with_bias,70.0,2,0.8714756289563179,0.00036030784109375436,0.538320707070707,0.021016714766714795,0.7961338747183755,0.008066531200212002,1.3180990815162659,0.00517648458480835,0.5224296536796535,0.020998677248677322,0.01589105339105345,1.8037518037450004e-05,0.36952233294209613,0.0051408236658744555
mean_ce_bias1_with_bias,71.0,2,0.8689308128499946,0.0004745466102992757,0.5288961038961039,0.03936988936988939,0.7801813355513981,0.011899851737046996,1.3116647005081177,0.028562307357788086,0.5028860028860029,0.013359788359788405,0.02601010101010095,0.02601010101010095,0.37211979152448094,0.0053912788139788
mean_ce_bias1_with_bias,72.0,2,0.8787969371629849,0.002368261966140095,0.5140001202501202,0.0334325396825397,0.7647949369454343,0.00911521639758256,1.3150722980499268,0.012405753135681152,0.5040434102934103,0.005257936507936489,0.0099567099567099,0.0281746031746032,0.3743689736509663,0.005617958952517599
mean_ce_bias1_with_bias,73.0,2,0.8848917173193179,0.0010906886226684787,0.4958573833573834,0.02947931697931691,0.7518738273806909,0.006835330014795082,1.304834008216858,0.0122450590133667,0.530847162097162,0.006268037518037561,-0.03498977873977865,0.035747354497354444,0.3765857255767572,0.005656040577196958
mean_ce_bias1_with_bias,74.0,2,0.8820548797384908,0.002215171233000135,0.5117484367484367,0.030092592592592532,0.7395480264895139,0.005305387374661241,1.298882782459259,0.018149077892303467,0.5251082251082251,0.036507936507936545,-0.013359788359788249,0.0064153439153439495,0.37907125292168653,0.005835718729887751
mean_ce_bias1_with_bias,75.0,2,0.8881283700858202,0.004748043658699963,0.525571188071188,0.02817460317460313,0.7235145289803536,0.0035670919795864897,1.2960582971572876,0.018691658973693848,0.5146254208754208,0.026157407407407407,0.010945767195767099,0.0020171957671956996,0.38129098518542337,0.005886759203272612
mean_ce_bias1_with_bias,76.0,2,0.8903016003893465,0.0035340461586537697,0.5278018278018278,0.041516354016353924,0.7115509379751301,0.004530889544757832,1.2976473569869995,0.036505937576294056,0.5096831409331409,0.03804413179413177,0.01811868686868675,0.00347222222222215,0.38323562650096143,0.006148608825143093
mean_ce_bias1_with_bias,77.0,2,0.8907248302763665,0.002454952074102845,0.5147396584896584,0.04267376142376142,0.6995883518365082,0.00699106243514358,1.2766257524490356,0.028498291969299316,0.5222462722462722,0.031794131794131764,-0.007506613756613799,0.010879629629629598,0.38555860810742554,0.006024304837391747
mean_ce_bias1_with_bias,78.0,2,0.8982227785913244,0.00032798681829998566,0.5371452621452621,0.07447089947089947,0.686217827097274,0.0058927176433668516,1.2746050953865051,0.044074952602386364,0.5153018278018278,0.05957190957190958,0.021843434343434352,0.014898989898989851,0.3878948275404711,0.006227433417225564
mean_ce_bias1_with_bias,79.0,2,0.9042365138575108,0.00016222840665602867,0.512061087061087,0.05031265031265031,0.6750708998993629,0.007343626884092791,1.2804694771766663,0.027185261249542236,0.5190897065897067,0.04189514189514182,-0.007028619528619599,0.0084175084175084,0.38993364153710797,0.006500631922485484
mean_ce_bias1_with_bias,80.0,2,0.9020258133379868,0.001228650594517211,0.5224146224146224,0.07577561327561327,0.6574060841497169,0.00618743727211285,1.2722554206848145,0.05111098289489746,0.5231932419432419,0.07655423280423279,-0.0007786195286194722,0.0007786195286195277,0.3922554697092788,0.006617663185930184
mean_ce_bias1_with_bias,81.0,2,0.9099347814123959,0.0007597696660774922,0.5643759018759018,0.02577561327561323,0.6474889495799545,0.004551709467695841,1.260485291481018,0.026387691497802845,0.5494137806637807,0.02609126984126986,0.014962121212121149,0.0003156565656566501,0.3940065108099947,0.007091429083102591
mean_ce_bias1_with_bias,82.0,2,0.9043845756210451,0.004076510846512449,0.551034151034151,0.06197089947089951,0.6347528325711183,0.006303199289587835,1.2525291442871094,0.046796560287475586,0.5288119288119288,0.053006253006253,0.02222222222222215,0.00896464646464655,0.39606562331603756,0.007255413056680149
mean_ce_bias1_with_bias,83.0,2,0.9135817860625236,0.0026035566979210056,0.5479407166907168,0.04359968734968733,0.6199514268802899,0.0015720476792314142,1.2392522692680359,0.029432117938995472,0.5420244107744108,0.03348063973063975,0.005916305916306,0.0101190476190475,0.39781632431795577,0.007558041771135199
mean_ce_bias1_with_bias,84.0,2,0.9153908932983783,0.0001576114698330633,0.5552008177008176,0.0661375661375661,0.6128987951553627,0.00013659450765735048,1.2503204345703125,0.04429030418396007,0.5260341510341511,0.06613756613756616,0.02916666666666655,5.033688094314602e-17,0.39993328004914236,0.007677108033364244
mean_ce_bias1_with_bias,85.0,2,0.9186233165636128,0.0026890093262656456,0.5549031986531987,0.06445105820105818,0.5991380439362715,0.0010368592152292244,1.2334699034690857,0.040251076221466064,0.542800024050024,0.06127645502645504,0.01210317460317455,0.0031746031746031494,0.40184179026231753,0.008018709772931953
mean_ce_bias1_with_bias,86.0,2,0.9179259044078674,0.0006412885285450032,0.5560606060606061,0.0563492063492064,0.5865789772413683,0.0007542924195682033,1.2387364506721499,0.0314975380897522,0.5445887445887445,0.06011904761904768,0.0114718614718615,0.0037698412698413,0.40364188075957524,0.008224070780228632
mean_ce_bias1_with_bias,87.0,2,0.9222341483607192,0.0010778912323043954,0.577209595959596,0.035831529581529575,0.57872620101845,0.0012028390179402715,1.220763385295868,0.034924089908599854,0.5578463203463203,0.04761904761904767,0.0193632756132756,0.0117875180375181,0.40536516129675393,0.008610185682694754
mean_ce_bias1_with_bias,88.0,2,0.927223463941276,0.002797348904638508,0.5450998075998077,0.05603655603655605,0.5647380818290677,0.0003314914370978195,1.2292236685752869,0.0351138710975647,0.5323683261183261,0.05487914862914872,0.01273148148148145,0.00115740740740735,0.40715574321403647,0.008814881680997394
mean_ce_bias1_with_bias,89.0,2,0.9258241880628335,0.0003973923109359401,0.5431637806637806,0.057341269841269915,0.5532024102141238,0.0005535674690174686,1.2229251265525818,0.03771001100540161,0.5247294372294372,0.03827561327561327,0.01843434343434345,0.01906565656565655,0.4088343344506918,0.009177837369848896
mean_ce_bias1_with_bias,90.0,2,0.9334681395180595,0.005601225084740313,0.5630050505050505,0.05634920634920637,0.5502127821392118,0.001191233911530698,1.212973415851593,0.033166587352752686,0.5384018759018759,0.028174603174603186,0.02460317460317455,0.02817460317460315,0.41077360032856464,0.009360141357407259
mean_ce_bias1_with_bias,91.0,2,0.9318341344740702,0.0013022152924128672,0.5704785954785956,0.059193121693121686,0.5392650472266334,0.0020187352230955358,1.2059135437011719,0.04491591453552246,0.5548400673400674,0.04629629629629628,0.0156385281385281,0.012896825396825401,0.41288643713861006,0.009354019036630856
mean_ce_bias1_with_bias,92.0,2,0.9351828656506775,0.004079400186690008,0.5525883838383838,0.06121031746031744,0.5280851202146527,0.0063546251204256166,1.200159728527069,0.03750842809677113,0.5372474747474747,0.05357142857142866,0.015340909090909,0.007638888888888801,0.41473829460584766,0.009746300176978445
mean_ce_bias1_with_bias,93.0,2,0.9347694628076828,0.003858898578262826,0.5628577441077441,0.05712782587782583,0.5167709672615163,0.006470467978623606,1.2019532918930054,0.05291903018951416,0.5539321789321789,0.05001803751803752,0.0089255651755652,0.0071097883597883,0.4165275787412172,0.009958834961914298
mean_ce_bias1_with_bias,94.0,2,0.9328241461657327,0.0018542277102920335,0.5442550505050505,0.047321428571428625,0.5093816051487259,0.005528118493429767,1.1977323293685913,0.03916370868682861,0.5647276334776334,0.03303571428571428,-0.020472582972582847,0.014285714285714348,0.4181391678571613,0.010412435361745437
mean_ce_bias1_with_bias,95.0,2,0.9348620728574006,0.007802375897965785,0.5409331409331409,0.04429413179413185,0.49879974865461996,0.001355201467589523,1.2015959024429321,0.03151369094848633,0.5395622895622896,0.046296296296296224,0.00137085137085145,0.00200216450216435,0.41989275059861325,0.010761744178543642
mean_ce_bias1_with_bias,96.0,2,0.9426531878789077,0.010140059546923819,0.552209595959596,0.055871212121212155,0.49143202005278014,0.004868264709200154,1.180660367012024,0.04407477378845215,0.5803210678210677,0.042279942279942306,-0.02811147186147175,0.01359126984126985,0.4216208320818582,0.010784546481826335
mean_ce_bias1_with_bias,97.0,2,0.9430701513167046,0.007158993545024528,0.5271073833573834,0.06645322270322271,0.4818801719586328,0.0022616028631821106,1.2032901048660278,0.04235649108886719,0.5468855218855219,0.052861952861952916,-0.01977813852813845,0.013591269841269848,0.4233963581089046,0.011050585207044494
mean_ce_bias1_with_bias,98.0,2,0.9482998515126462,0.0024100625798522124,0.5452651515151516,0.040593434343434376,0.4715542127466448,0.003264805433466994,1.1841358542442322,0.03568238019943237,0.5592532467532467,0.05735930735930744,-0.0139880952380952,0.016765873015873,0.4252186155737944,0.011261959210383699
mean_ce_bias1_with_bias,99.0,2,0.9507224117048141,0.008549943033458296,0.5491161616161616,0.05972222222222226,0.4614401931863233,0.0030983596424637994,1.199041724205017,0.042526841163635254,0.5549873737373738,0.03023989898989904,-0.005871212121212201,0.0294823232323232,0.4270625997068537,0.011519543169389107
mean_ce_bias1_with_bias,100.0,2,0.9482351386079173,0.009563450698256204,0.5360058922558923,0.0336489898989899,0.4514808025397039,0.006156399410070539,1.2043080925941467,0.020677387714385986,0.5377916065416066,0.0298791486291487,-0.0017857142857142499,0.0037698412698411498,0.42865717216345456,0.012033532964473848
