epoch,optimization_train_loss,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,split_seed,representation,requested_duration_ms,actual_duration_ms,n_time_bins
61,0.9025848990216445,0.8701927976788215,0.7262004396452072,1.501317478361584,0.47069215506715506,0.4880952380952381,0.4592194804014936,11,relative_10bin,,,10
62,0.8667920646677477,0.8550834255898274,0.7104795728705612,1.4967608678908575,0.4393429487179487,0.4523809523809524,0.4320755144672855,11,relative_10bin,,,10
63,0.853005255168339,0.8352219723555527,0.7481555678503352,1.501584802355085,0.4444406288156288,0.4583333333333333,0.43413404163195596,11,relative_10bin,,,10
64,0.8388287583737003,0.8243991843809372,0.7395610306220771,1.510323933192662,0.468421855921856,0.48214285714285715,0.46280648895990234,11,relative_10bin,,,10
65,0.8253642764231444,0.8090822271830881,0.74344460536321,1.4814903622581845,0.4639575702075702,0.47619047619047616,0.4503746993228059,11,relative_10bin,,,10
66,0.8195197296092596,0.7951213108918452,0.7586304450403287,1.4891061328706288,0.4478136446886447,0.4642857142857143,0.4408523874263585,11,relative_10bin,,,10
67,0.808349141784684,0.7838461773950349,0.7508202965325057,1.4687149411156064,0.43253586691086693,0.44642857142857145,0.42720809165045986,11,relative_10bin,,,10
68,0.8024226322114093,0.7734693371274937,0.7544263400368051,1.493551254272461,0.43253586691086693,0.44642857142857145,0.4303289744365207,11,relative_10bin,,,10
69,0.7838467187101736,0.7636771452002056,0.7608588300448765,1.4667173340207054,0.4556013431013431,0.47023809523809523,0.4434660791429749,11,relative_10bin,,,10
70,0.7693058955844343,0.7554647577633647,0.7513991495096146,1.5097588584536599,0.44489850427350425,0.4583333333333333,0.44097746501595775,11,relative_10bin,,,10
71,0.7700569467224665,0.7512266930794066,0.7569281636505473,1.4532208896818615,0.479296398046398,0.49404761904761907,0.46996154541220947,11,relative_10bin,,,10
72,0.7516920105466303,0.7413647489727668,0.7701782695968742,1.5032863844008673,0.4438072344322344,0.4583333333333333,0.4377972871805224,11,relative_10bin,,,10
73,0.7441939670334822,0.7276191111630613,0.7575462968268201,1.4535351934887113,0.49013659951159955,0.5059523809523809,0.48127254689754695,11,relative_10bin,,,10
74,0.7304102433552532,0.7216180925349269,0.7699050690693131,1.5014377548581077,0.4626793345543346,0.47619047619047616,0.4525245888793632,11,relative_10bin,,,10
75,0.7230163698926162,0.6994683447623903,0.7907976842933238,1.46738372530256,0.46682310744810745,0.48214285714285715,0.4649485920689606,11,relative_10bin,,,10
76,0.7120345402313728,0.6885629529972996,0.7901473052272471,1.460677328563872,0.468421855921856,0.48214285714285715,0.45794617595633585,11,relative_10bin,,,10
77,0.7006486754247477,0.6766512049069194,0.783987551901796,1.4490339415413993,0.4608707264957265,0.47619047619047616,0.45308871267707757,11,relative_10bin,,,10
78,0.6867289730587846,0.6669132544559503,0.7954267196636383,1.4672326814560663,0.4549183455433456,0.47023809523809523,0.45335333040769626,11,relative_10bin,,,10
79,0.6692909548367594,0.6578666798973484,0.8059238441869255,1.4324845359438942,0.4639575702075702,0.47619047619047616,0.45036051052619847,11,relative_10bin,,,10
80,0.6591869092837319,0.6589039736573801,0.8069728030847215,1.5046282041640509,0.42813263125763124,0.44047619047619047,0.425539108317754,11,relative_10bin,,,10
81,0.6646781211379189,0.6415948807818335,0.7937171447345865,1.4398727871122814,0.4562690781440782,0.47023809523809523,0.4396804522286812,11,relative_10bin,,,10
82,0.6468846982879959,0.6289386989185645,0.8031103877397482,1.4378002711704798,0.45198031135531136,0.4642857142857143,0.4507583545494025,11,relative_10bin,,,10
83,0.639866126408367,0.6169968531066766,0.8213578958491748,1.437930561247326,0.47798382173382176,0.4880952380952381,0.4725526708285328,11,relative_10bin,,,10
84,0.6184438467025757,0.6067203145856878,0.8158876635620821,1.4456422215416318,0.44776404151404153,0.4642857142857143,0.44397857044438044,11,relative_10bin,,,10
85,0.6100785030009112,0.5967781538733397,0.8215014499171476,1.4421261151631672,0.47517933455433453,0.4880952380952381,0.4682188833929071,11,relative_10bin,,,10
86,0.6041604120526424,0.5887349606559962,0.8193817496143078,1.4445950190226238,0.46041285103785107,0.47619047619047616,0.45383407833120476,11,relative_10bin,,,10
87,0.5958891161082925,0.5767835301173309,0.8289111753137915,1.4212268647693453,0.4825816544566544,0.49404761904761907,0.4764773794007664,11,relative_10bin,,,10
88,0.5887550857831847,0.5693836252144547,0.8187989990315572,1.4510171526954287,0.45371642246642246,0.47023809523809523,0.45043379157867963,11,relative_10bin,,,10
89,0.5725825991270677,0.5620178846443225,0.8378027803173151,1.419251805260068,0.4987026862026862,0.5119047619047619,0.4874910872239346,11,relative_10bin,,,10
90,0.5670099384629751,0.5476031673279448,0.8278062682132449,1.4270166669573103,0.46834935897435903,0.48214285714285715,0.465549667381155,11,relative_10bin,,,10
91,0.5595475585830536,0.5453950654035844,0.8329271660667009,1.446878887358166,0.46661324786324787,0.48214285714285715,0.46261022931968804,11,relative_10bin,,,10
92,0.5611163690779943,0.5372989502592906,0.8281709795154563,1.4034009660993303,0.4896787240537241,0.5059523809523809,0.4796690134624097,11,relative_10bin,,,10
93,0.5441976966847913,0.5384458505882407,0.853910636032729,1.4837783858889626,0.46781517094017094,0.47619047619047616,0.4648541824020849,11,relative_10bin,,,10
94,0.5308168952195149,0.543281783097945,0.8207346645210017,1.3729981921968006,0.5037011599511599,0.5178571428571429,0.4919792402744522,11,relative_10bin,,,10
95,0.5396307209502726,0.5149292595981302,0.8409024691001434,1.478097189040411,0.4764957264957265,0.4880952380952381,0.47698690730299914,11,relative_10bin,,,10
96,0.5091962634392504,0.4998897176618596,0.8680133548229477,1.3852783611842565,0.4973672161172162,0.5059523809523809,0.4928981937602626,11,relative_10bin,,,10
97,0.5051560995463805,0.4926680358950697,0.8565229422787562,1.4533462524414062,0.4826961233211233,0.49404761904761907,0.4859810634235921,11,relative_10bin,,,10
98,0.49494522909948163,0.4887744795601323,0.8651020193534729,1.3792239597865514,0.4865880647130647,0.5,0.47572775691055263,11,relative_10bin,,,10
99,0.4919055024907774,0.4804832810375925,0.8651497386962502,1.4720455351329984,0.48691239316239315,0.5,0.48685315742938245,11,relative_10bin,,,10
100,0.4841443184036879,0.469445262565053,0.885113002700212,1.3915155501592726,0.5221535409035409,0.5297619047619048,0.5199633234602454,11,relative_10bin,,,10
101,0.4760746821542456,0.46182525482817516,0.8692340588779541,1.392030125572568,0.4943910256410257,0.5059523809523809,0.49414076377423743,11,relative_10bin,,,10
102,0.4648645501466667,0.4580113532908058,0.8766487400571702,1.452094940912156,0.47195512820512825,0.48214285714285715,0.4676090466747877,11,relative_10bin,,,10
103,0.45835729602497827,0.45303487277880655,0.8746058512773628,1.3976060095287504,0.49456272893772896,0.5059523809523809,0.4833695147942459,11,relative_10bin,,,10
104,0.46392493777804905,0.4325386003378302,0.8941130653339956,1.426365852355957,0.5038766788766789,0.5178571428571429,0.5056044679584545,11,relative_10bin,,,10
105,0.44386930485691417,0.4270343060763377,0.8960643709553593,1.3895366078331357,0.49994658119658125,0.5119047619047619,0.5022267297360538,11,relative_10bin,,,10
106,0.4318756960348013,0.4225260916495973,0.8953198004070096,1.4271835826692127,0.5074213980463981,0.5178571428571429,0.5057731449165268,11,relative_10bin,,,10
107,0.4333371190779864,0.41208438153536814,0.8973526901942598,1.4041094098772322,0.5054754273504273,0.5178571428571429,0.5049037750947826,11,relative_10bin,,,10
108,0.43273741281757316,0.4116191784040983,0.8880493092702394,1.4048840886070615,0.5006143162393163,0.5119047619047619,0.5028652155737806,11,relative_10bin,,,10
109,0.4291842070015721,0.40439607312344406,0.8995791083000385,1.4364042509169805,0.5065666971916972,0.5178571428571429,0.5038225199754148,11,relative_10bin,,,10
110,0.4140027522790857,0.404786843673738,0.8801927641680548,1.3968299229939778,0.47932310744810747,0.49404761904761907,0.4708888637867697,11,relative_10bin,,,10
111,0.4182620185351222,0.4068070377693736,0.897123593853245,1.448335329691569,0.5272626678876678,0.5297619047619048,0.5243225033979316,11,relative_10bin,,,10
112,0.4024938947874545,0.40690945879218465,0.8806530354858843,1.4179678417387462,0.480376221001221,0.49404761904761907,0.47972864142292154,11,relative_10bin,,,10
113,0.39737402174457814,0.3846194229285922,0.9095070208442301,1.4351988974071683,0.5063186813186813,0.5178571428571429,0.5043268461054304,11,relative_10bin,,,10
114,0.3815891424689903,0.3716727722615816,0.9109513613874078,1.421847207205636,0.5120230463980464,0.5238095238095238,0.5119592483270019,11,relative_10bin,,,10
115,0.371302086977089,0.3615922507999828,0.9153532069229744,1.4021069208780925,0.5009004884004884,0.5119047619047619,0.502497885256506,11,relative_10bin,,,10
116,0.36320335197748627,0.35323640435496717,0.9203509707870174,1.4226025172642298,0.5169833638583639,0.5297619047619048,0.5153511206142785,11,relative_10bin,,,10
117,0.35484417473245217,0.3495076277470939,0.9171017974797046,1.3914080574398948,0.4988782051282052,0.5119047619047619,0.4998675049892088,11,relative_10bin,,,10
118,0.35601776375960503,0.347252373925295,0.9263754937446799,1.4118454796927316,0.5330662393162393,0.5357142857142857,0.5303934150933677,11,relative_10bin,,,10
119,0.34372535997716636,0.3482819783112788,0.9273675478617339,1.471954618181501,0.5115270146520147,0.5238095238095238,0.5103474745947626,11,relative_10bin,,,10
120,0.35309432853067946,0.34149256092447405,0.9265608837919884,1.3697764532906669,0.5486912393162393,0.5535714285714286,0.5470244517053774,11,relative_10bin,,,10
121,0.335360402206205,0.3345715244861019,0.9306897962057846,1.5062101454961867,0.493956043956044,0.5059523809523809,0.4917059950549119,11,relative_10bin,,,10
122,0.3369183908968352,0.32346067488568386,0.9276032509680766,1.381969724382673,0.524671855921856,0.5297619047619048,0.5238495597718262,11,relative_10bin,,,10
123,0.32708763626386533,0.3153198750014075,0.9397447297883345,1.4469743910289945,0.49097985347985346,0.5059523809523809,0.49449272811902834,11,relative_10bin,,,10
124,0.31765395746540975,0.3069705063442014,0.9374338636693289,1.4183973584856306,0.5217338217338218,0.5297619047619048,0.5201226199937186,11,relative_10bin,,,10
125,0.30918468975421015,0.3024418449001992,0.9504371636639078,1.4356981913248699,0.5274000305250305,0.5357142857142857,0.5289012219687508,11,relative_10bin,,,10
126,0.30759657716351235,0.2897555533195192,0.9446398346834394,1.414670013246082,0.5179754273504275,0.5297619047619048,0.5174436036505001,11,relative_10bin,,,10
127,0.29849514283973966,0.28567568860963705,0.951866280718025,1.4436706588381814,0.5040865384615385,0.5178571428571429,0.5070633799909448,11,relative_10bin,,,10
128,0.29079312873336505,0.2806842931911381,0.9521347635446472,1.4151978492736816,0.5150373931623932,0.5238095238095238,0.5139211912751284,11,relative_10bin,,,10
129,0.28866140541290586,0.2808454781458313,0.9446398346834394,1.4431799025762648,0.5116987179487179,0.5238095238095238,0.5092433703826537,11,relative_10bin,,,10
130,0.2810655463666536,0.28807020087412066,0.9588647017789459,1.4861221313476562,0.5071771978021978,0.5119047619047619,0.5011300375649222,11,relative_10bin,,,10
131,0.29198067274483497,0.2682698347783439,0.9533052621352041,1.4079177039010184,0.5117750305250305,0.5238095238095238,0.5126188406492975,11,relative_10bin,,,10
132,0.27669136991540844,0.2632519264141219,0.96273525670328,1.4668138821919758,0.5003663003663004,0.5059523809523809,0.4977502553008286,11,relative_10bin,,,10
133,0.2715302970049516,0.25520778052212056,0.9672774078660707,1.432590507325672,0.537530525030525,0.5416666666666666,0.5389800866319553,11,relative_10bin,,,10
134,0.26095539284577157,0.25025323052076426,0.9643589734432757,1.4298738297962008,0.5202457264957264,0.5297619047619048,0.5239030696055135,11,relative_10bin,,,10
135,0.25391925918231223,0.24537747061227602,0.9652953782677619,1.4537272680373419,0.5070245726495727,0.5119047619047619,0.508332922772944,11,relative_10bin,,,10
136,0.24970772543793204,0.24523640478681968,0.9702627569633383,1.4421918505714053,0.5345543345543345,0.5416666666666666,0.5354140047403458,11,relative_10bin,,,10
137,0.2448674319800091,0.24147375374720031,0.9665231354911588,1.4801112583705358,0.5166971916971917,0.5297619047619048,0.5202737387522279,11,relative_10bin,,,10
138,0.24644746258073882,0.23584070545572405,0.9640722796609426,1.4480516797020322,0.5593940781440782,0.5654761904761905,0.5567485955460588,11,relative_10bin,,,10
139,0.23795077463990738,0.22568405199350802,0.9736923228929043,1.4445963814145042,0.5102869352869353,0.5178571428571429,0.516203132814957,11,relative_10bin,,,10
140,0.22873949273577276,0.22897343065753673,0.9781904289535103,1.4895656676519484,0.5129769536019536,0.5178571428571429,0.5109555250360823,11,relative_10bin,,,10
141,0.23275188027063007,0.21908174070922085,0.9727394469400283,1.4605640229724703,0.5275717338217337,0.5357142857142857,0.5307700219295892,11,relative_10bin,,,10
142,0.2272034902867531,0.2155322688680525,0.9755680513311328,1.463882945832752,0.5274000305250305,0.5357142857142857,0.5287155223911342,11,relative_10bin,,,10
143,0.2161050515417283,0.21725420482003713,0.971659433105654,1.5000257946196056,0.5270375457875458,0.5297619047619048,0.5265718323437044,11,relative_10bin,,,10
144,0.21618495134937438,0.21044399853272508,0.9791433049063863,1.4660453796386719,0.5340964590964591,0.5416666666666666,0.5337086737554567,11,relative_10bin,,,10
145,0.21233972519698632,0.20127677617582884,0.9799390195102404,1.4936489377702986,0.5186813186813186,0.5238095238095238,0.5194774375387395,11,relative_10bin,,,10
146,0.20351855725487322,0.19810155752569875,0.9813515120564539,1.479113260904948,0.5102869352869353,0.5178571428571429,0.5141112652606906,11,relative_10bin,,,10
147,0.20363386447074777,0.19805870316063584,0.9743907376538191,1.4675409680321103,0.5226495726495727,0.5357142857142857,0.523170114527873,11,relative_10bin,,,10
148,0.19466924001960634,0.18577529899229295,0.9871214204426414,1.4789339701334636,0.5246336996336997,0.5297619047619048,0.5256162160552394,11,relative_10bin,,,10
149,0.19044612173139425,0.1819911333000135,0.9839162922375132,1.4937691461472284,0.5274000305250305,0.5357142857142857,0.5278757670424338,11,relative_10bin,,,10
150,0.18188091862626546,0.1795215446744075,0.985227481048702,1.477954728262765,0.529544413919414,0.5357142857142857,0.5330811456151566,11,relative_10bin,,,10
151,0.18539647426870134,0.17490495725747673,0.985227481048702,1.5043959617614746,0.5326083638583639,0.5416666666666666,0.5333565202227154,11,relative_10bin,,,10
152,0.1834956975165653,0.17137019139415813,0.9884648418442024,1.4972934268769764,0.5330662393162393,0.5416666666666666,0.5333806762475368,11,relative_10bin,,,10
153,0.17405631076114983,0.17068654986047646,0.985227481048702,1.492001669747489,0.5416971916971917,0.5476190476190477,0.544387020179271,11,relative_10bin,,,10
154,0.1703792189089757,0.16303865764625916,0.9942741367159972,1.5214903695242745,0.5338102869352869,0.5416666666666666,0.53249359049364,11,relative_10bin,,,10
155,0.17083561479795403,0.15993528845925,0.9916699700493306,1.483557315099807,0.5382745726495727,0.5476190476190477,0.5392017561824468,11,relative_10bin,,,10
156,0.17169078498828835,0.16514914890505233,0.985227481048702,1.5550280525570823,0.5418841575091575,0.5476190476190477,0.5433386491892473,11,relative_10bin,,,10
157,0.1722294226507471,0.16860427096704766,0.9853431452268663,1.5109679585411435,0.5293460012210012,0.5357142857142857,0.5284602907336134,11,relative_10bin,,,10
158,0.1627718054336072,0.15933775152050475,0.9890594049387654,1.5678661891392298,0.5328067765567766,0.5416666666666666,0.5371221117420598,11,relative_10bin,,,10
159,0.16276994897384564,0.151679177954012,0.9936079545454546,1.5094138781229656,0.5397626678876678,0.5476190476190477,0.540289798078364,11,relative_10bin,,,10
160,0.15093714876619774,0.1509609512313107,0.9909973894348895,1.5632865996587844,0.5434333028083028,0.5476190476190477,0.5410267407106488,11,relative_10bin,,,10
161,0.1545973842498891,0.14603758358105673,0.9897319855532065,1.5311120351155598,0.5390186202686202,0.5476190476190477,0.5404147407287647,11,relative_10bin,,,10
162,0.14750382073020535,0.14103626355185198,0.9928913288288288,1.5864430836268835,0.5361416361416361,0.5416666666666666,0.5356587655500699,11,relative_10bin,,,10
163,0.1380209153834379,0.13959637427979796,0.9917140151515151,1.5214495885939825,0.5341575091575091,0.5416666666666666,0.5369940018971278,11,relative_10bin,,,10
1,2.496169204422922,2.489090736466225,0.08333333333333333,2.4899709290562413,0.08333333333333333,0.08839779005524862,0.01353637901861252,23,raw_timestep,15.625,15.625,256
2,2.4868868037907763,2.4816448327266807,0.08333333333333333,2.483888489106742,0.08333333333333333,0.08839779005524862,0.01353637901861252,23,raw_timestep,15.625,15.625,256
3,2.4798502955773865,2.4761511446249607,0.08316864295125165,2.478825943246072,0.09313725490196079,0.09944751381215469,0.029040404040404044,23,raw_timestep,15.625,15.625,256
4,2.4757560359107122,2.472341518209438,0.09980237154150197,2.475431326344527,0.09129901960784315,0.09944751381215469,0.027988932576088543,23,raw_timestep,15.625,15.625,256
5,2.4724318841491084,2.4695632318053584,0.10458364869789477,2.4730342633157805,0.08517156862745097,0.09392265193370165,0.026793868232224394,23,raw_timestep,15.625,15.625,256
6,2.4694731432982167,2.466868051856455,0.0913926499032882,2.4708925531714003,0.09466911764705882,0.10497237569060773,0.03756585672721554,23,raw_timestep,15.625,15.625,256
7,2.4670896481985998,2.4642600011343907,0.17856365214001338,2.4696441144574415,0.14642565359477125,0.15469613259668508,0.08470402000637163,23,raw_timestep,15.625,15.625,256
8,2.464516466795796,2.461431961830216,0.15594027858995696,2.467678006841333,0.1428513071895425,0.15469613259668508,0.06916310238563307,23,raw_timestep,15.625,15.625,256
9,2.4614693121476607,2.4585736977933634,0.10864802153149505,2.465425775854627,0.10026552287581698,0.11049723756906077,0.048846073517126144,23,raw_timestep,15.625,15.625,256
10,2.4583502938049007,2.4550970058248502,0.11161697107903247,2.4633349845422567,0.09513888888888888,0.09944751381215469,0.035986394557823126,23,raw_timestep,15.625,15.625,256
11,2.4544655823948407,2.451283803612295,0.1631405730605976,2.461117401966074,0.12455065359477124,0.13259668508287292,0.07035347601385337,23,raw_timestep,15.625,15.625,256
12,2.4521712500639636,2.4469814724392362,0.10650105708245243,2.4581577870068627,0.10034722222222221,0.10497237569060773,0.03613183702355677,23,raw_timestep,15.625,15.625,256
13,2.4471859151666813,2.441994900173611,0.13052356547424637,2.4540175127061032,0.10524918300653595,0.11049723756906077,0.04634532956178585,23,raw_timestep,15.625,15.625,256
14,2.442096410134826,2.4365976661142676,0.14076908371193378,2.4508847399969786,0.1013888888888889,0.10497237569060773,0.03059314954051796,23,raw_timestep,15.625,15.625,256
15,2.435173942585184,2.42987236254143,0.1740335665238318,2.446862152268215,0.11570669934640522,0.12154696132596685,0.05473975582830054,23,raw_timestep,15.625,15.625,256
16,2.429084397325612,2.4222211741437816,0.19078993688797272,2.4431542665260273,0.14385212418300655,0.15469613259668508,0.07059640522875817,23,raw_timestep,15.625,15.625,256
17,2.4201064856365475,2.4125920151219225,0.18273758767460765,2.4366029349479885,0.12489787581699346,0.13259668508287292,0.06630257123341139,23,raw_timestep,15.625,15.625,256
18,2.41160776831887,2.401769341362847,0.19585451246757532,2.429529010920235,0.14191176470588235,0.14917127071823205,0.08129527427548695,23,raw_timestep,15.625,15.625,256
19,2.4000396742965235,2.3879203411063763,0.20542383041307377,2.4215247222731784,0.12195669934640523,0.1270718232044199,0.06584789385176983,23,raw_timestep,15.625,15.625,256
20,2.385485978560014,2.371870006214489,0.2566065208590433,2.4108777125237397,0.16182598039215687,0.1712707182320442,0.1049790725420016,23,raw_timestep,15.625,15.625,256
21,2.3685016131160235,2.3532581059619635,0.21955061446380852,2.4002127041474233,0.14808006535947713,0.15469613259668508,0.08553668553668553,23,raw_timestep,15.625,15.625,256
22,2.349877055967697,2.3302277227844854,0.2774242088453736,2.3842330848314486,0.15592320261437911,0.16574585635359115,0.10341591591591591,23,raw_timestep,15.625,15.625,256
23,2.3258549805843467,2.304620854541509,0.29008156853094785,2.3692739075718663,0.19450571895424837,0.20441988950276244,0.1352276919745732,23,raw_timestep,15.625,15.625,256
24,2.306040668005895,2.2790975243154197,0.25003292527091553,2.355531724118396,0.1778390522875817,0.1878453038674033,0.09817512783569228,23,raw_timestep,15.625,15.625,256
25,2.274564727629074,2.2490316371725063,0.272505699295601,2.331387472416156,0.15853758169934642,0.16574585635359115,0.10291927164894331,23,raw_timestep,15.625,15.625,256
26,2.239738054949828,2.217667797358349,0.29847173553259654,2.3119048229238603,0.197140522875817,0.20994475138121546,0.13885169131021532,23,raw_timestep,15.625,15.625,256
27,2.2134964889950224,2.185973627880366,0.26679743993358646,2.288781856305033,0.18300653594771243,0.19337016574585636,0.11376620667238517,23,raw_timestep,15.625,15.625,256
28,2.18082319317442,2.153389655219184,0.3261496978342384,2.268298533739965,0.1869893790849673,0.19889502762430938,0.1506435271311837,23,raw_timestep,15.625,15.625,256
29,2.1556634488731925,2.1235181866270123,0.30098164903792773,2.252209531668141,0.2033496732026144,0.2154696132596685,0.14434118264149995,23,raw_timestep,15.625,15.625,256
30,2.1230162259304164,2.092645849362768,0.3096325495683863,2.2251558251143817,0.20612430869783813,0.2154696132596685,0.1535384557357627,23,raw_timestep,15.625,15.625,256
31,2.1003130484108974,2.0715004044349747,0.33570881681024095,2.207339882192032,0.24069308278867105,0.24861878453038674,0.19979215375004875,23,raw_timestep,15.625,15.625,256
32,2.0735549069414234,2.055581063935251,0.30444067391795593,2.2145280363809996,0.22912581699346404,0.2430939226519337,0.18164549525608806,23,raw_timestep,15.625,15.625,256
33,2.0418610235657355,2.0284336745136917,0.3099985583334335,2.1784465642265194,0.2181309703368527,0.2265193370165746,0.18233684376157497,23,raw_timestep,15.625,15.625,256
34,2.018009559554283,1.995941917342369,0.33008751224147176,2.16596175557342,0.21572712418300655,0.2265193370165746,0.16766538486739727,23,raw_timestep,15.625,15.625,256
35,1.995706063569194,1.972892899946733,0.3533390138156934,2.1419762458590514,0.2457961496564438,0.2541436464088398,0.2158703298149541,23,raw_timestep,15.625,15.625,256
36,1.9766486403918024,1.9519526471995343,0.3598364596474121,2.133091626246331,0.24914896514161222,0.2596685082872928,0.2167589647133492,23,raw_timestep,15.625,15.625,256
37,1.948566658087451,1.9339613943388967,0.35747043664965267,2.125279041943629,0.2150326797385621,0.2265193370165746,0.1767695959413745,23,raw_timestep,15.625,15.625,256
38,1.9322191597235323,1.9155692977134628,0.3441764477788401,2.111324837194622,0.27145288671023965,0.281767955801105,0.22353261975346794,23,raw_timestep,15.625,15.625,256
39,1.917822355694241,1.89759547686336,0.37099286355627387,2.097668136680982,0.24953703703703703,0.2596685082872928,0.21179664848395496,23,raw_timestep,15.625,15.625,256
40,1.8972219243194117,1.8808289653123027,0.36795006041692996,2.0906878729551535,0.2697277735880677,0.27624309392265195,0.24793112589165223,23,raw_timestep,15.625,15.625,256
41,1.891199367455762,1.8663602732648754,0.3612968134494821,2.070807778374266,0.2909455128205128,0.30386740331491713,0.27138800296317245,23,raw_timestep,15.625,15.625,256
42,1.8723925828933716,1.8522068062213937,0.3810196196025423,2.0741139617414106,0.2860770697167756,0.287292817679558,0.2476167970212889,23,raw_timestep,15.625,15.625,256
43,1.8591432956734089,1.8377027723524306,0.3714024693503751,2.0537141831540273,0.2906428062678063,0.2983425414364641,0.2630273049390697,23,raw_timestep,15.625,15.625,256
44,1.8435230799395628,1.8252018013385811,0.38361707507362913,2.0559439053192983,0.30976673789173786,0.30939226519337015,0.29523640360555403,23,raw_timestep,15.625,15.625,256
45,1.8326602615491308,1.8124270506579467,0.39053055886172294,2.045098067647186,0.276661220043573,0.287292817679558,0.2360572339277329,23,raw_timestep,15.625,15.625,256
46,1.817173310000487,1.798164922540838,0.39102933510916005,2.036190180488713,0.2506300276520865,0.26519337016574585,0.21288433265817733,23,raw_timestep,15.625,15.625,256
47,1.8018532372484304,1.784530608822601,0.4058322319528029,2.0250067947977812,0.29259259259259257,0.292817679558011,0.2817221868402209,23,raw_timestep,15.625,15.625,256
48,1.790244434819077,1.7748076621932212,0.3966279499224339,2.023599276885143,0.25501089324618736,0.26519337016574585,0.23256766326617787,23,raw_timestep,15.625,15.625,256
49,1.7793214085126163,1.7612652402935607,0.3929321001696924,2.0154331270502417,0.3089937363834423,0.30939226519337015,0.28406682323493193,23,raw_timestep,15.625,15.625,256
50,1.7724938700897526,1.7532002458668718,0.41512045084722193,2.0130122063568283,0.27427151416122003,0.27624309392265195,0.24653819243600375,23,raw_timestep,15.625,15.625,256
51,1.7622985083647449,1.7438965768525094,0.40480554391876805,2.008213359348023,0.2728522498743087,0.27624309392265195,0.26034254762060266,23,raw_timestep,15.625,15.625,256
52,1.744175915766244,1.7344617901426373,0.3690067302974172,2.007780802184047,0.3037445533769063,0.3149171270718232,0.25921131234092676,23,raw_timestep,15.625,15.625,256
53,1.7410172939300537,1.7208862921204229,0.4242248520307166,1.996583885909444,0.30455840455840455,0.30386740331491713,0.295424170441507,23,raw_timestep,15.625,15.625,256
54,1.7348446723186608,1.7162001022184739,0.4202708488138109,2.003083118417645,0.30584202698173285,0.30386740331491713,0.2851673702018878,23,raw_timestep,15.625,15.625,256
55,1.726909300534412,1.7082045429884785,0.39991993451645375,1.9865877773221685,0.2829216943187532,0.2983425414364641,0.26232588224523706,23,raw_timestep,15.625,15.625,256
56,1.7295320416941786,1.6947389853121055,0.4138827269555169,1.990322091961434,0.3024782135076252,0.30386740331491713,0.27224981399063714,23,raw_timestep,15.625,15.625,256
57,1.7225214926883428,1.6911588572492504,0.41814907450623734,1.9824497370430119,0.29908454834925424,0.2983425414364641,0.28531106811157964,23,raw_timestep,15.625,15.625,256
58,1.702990928081551,1.693393345071812,0.4209820935728794,2.004055929447406,0.2961056644880174,0.2983425414364641,0.2785660605497562,23,raw_timestep,15.625,15.625,256
59,1.683504851659139,1.6766700205176768,0.4188757400832246,1.9759613374320184,0.3040273588067706,0.30386740331491713,0.2860321104738397,23,raw_timestep,15.625,15.625,256
60,1.6833731116670552,1.666564818102904,0.4101091048093177,1.9757877581685945,0.2707175925925926,0.281767955801105,0.24757199629059104,23,raw_timestep,15.625,15.625,256
61,1.6660734831684767,1.6536819458007812,0.43897566250469455,1.9715986304520243,0.30999455337690635,0.30939226519337015,0.2842075032365259,23,raw_timestep,15.625,15.625,256
62,1.6695124493704903,1.6496941460503471,0.44565722562839777,1.9691102254456578,0.3188086559410089,0.3149171270718232,0.3049484148605834,23,raw_timestep,15.625,15.625,256
63,1.6541527914278435,1.6423503374812578,0.4326184758310483,1.9671085842406553,0.296343954248366,0.30386740331491713,0.25739644689686464,23,raw_timestep,15.625,15.625,256
64,1.6446804012915102,1.6333816220061947,0.41995112963585307,1.9661631294376942,0.3030228758169935,0.30939226519337015,0.28286129076372585,23,raw_timestep,15.625,15.625,256
65,1.637754821536517,1.6236196190419823,0.4448880533008064,1.9612812864187672,0.30498366013071904,0.30939226519337015,0.27597801808328126,23,raw_timestep,15.625,15.625,256
66,1.6298611077395353,1.619056886615175,0.4603794129324968,1.9563419489570744,0.3308687363834422,0.3314917127071823,0.302247522582956,23,raw_timestep,15.625,15.625,256
67,1.6248508494309706,1.6084404839409723,0.44652534370280644,1.9540330244032718,0.31425705966147144,0.3149171270718232,0.2995338145517414,23,raw_timestep,15.625,15.625,256
68,1.6179570243816184,1.59983841096512,0.4449783622298305,1.9465698326490202,0.27470410172616055,0.281767955801105,0.26285701633100234,23,raw_timestep,15.625,15.625,256
69,1.6154975224022914,1.5969132394501657,0.44903018862772964,1.9519595994475138,0.3245270864756159,0.3314917127071823,0.303732949000286,23,raw_timestep,15.625,15.625,256
70,1.602843220787819,1.5896483296095723,0.4542480763994543,1.946809926744324,0.3155977668845316,0.3259668508287293,0.2940202919259714,23,raw_timestep,15.625,15.625,256
71,1.5882449867749455,1.5805588385071416,0.4655954366730349,1.9441430950691687,0.3402610189374895,0.3425414364640884,0.32607289574340587,23,raw_timestep,15.625,15.625,256
