shift,objective,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
7,fixed250_sequence_ce,23,4,2.1935461694971092,0.2794091327378567,2.4500019494877305,0.18899711399711397
7,fixed250_sequence_ce,23,5,1.9667008625854216,0.32298793807308634,2.3510174437086713,0.23796296296296293
7,fixed250_sequence_ce,23,6,1.795429273779169,0.363799053122467,2.2504123088925385,0.27763949013949013
7,fixed250_sequence_ce,23,7,1.6337115196954637,0.4211232066157782,2.3094805488290713,0.24817821067821066
7,fixed250_sequence_ce,23,8,1.5008496386664254,0.49724803851914584,2.265062792356624,0.24329004329004325
7,fixed250_sequence_ce,23,9,1.3937673055871171,0.5389908312484772,2.3071624881537387,0.24969336219336222
7,fixed250_sequence_ce,23,10,1.2943417227326943,0.5638428295933339,2.2407742285913277,0.2563071188071188
7,fixed250_sequence_ce,23,11,1.2139672792603817,0.5788329969853879,2.291826322097187,0.27797619047619043
7,fixed250_sequence_ce,23,12,1.1350065988468614,0.6345195154017672,2.350588883540427,0.20524891774891776
7,fixed250_sequence_ce,23,13,1.0559747968792719,0.6660837771698002,2.364986157232477,0.22192159692159694
7,fixed250_sequence_ce,23,14,0.9612980769772835,0.7039762227677541,2.3283344534940498,0.2827320827320827
7,fixed250_sequence_ce,23,15,0.907761407505311,0.7450258755247825,2.321765136349109,0.31798941798941793
7,fixed250_sequence_ce,23,16,0.8470483929261394,0.730843544986338,2.4609407935031626,0.23290043290043286
7,fixed250_sequence_ce,23,17,0.7793495009098147,0.7603207529043909,2.4288127625635427,0.26824795574795574
7,fixed250_sequence_ce,23,18,0.699448974751095,0.788685176443871,2.4689590302548665,0.30486411736411734
7,fixed250_sequence_ce,23,19,0.6608400151060132,0.8105661559070683,2.511780722196712,0.26626382876382876
7,fixed250_sequence_ce,23,20,0.6509101806798788,0.8069354387728335,2.4349530390066696,0.28197450697450693
7,fixed250_sequence_ce,23,21,0.6045347216289815,0.8488347519272886,2.491091306819472,0.31395502645502643
7,fixed250_sequence_ce,23,22,0.5730170658460783,0.8382641263710847,2.506252359050189,0.2846200096200096
7,fixed250_sequence_ce,23,23,0.5145262544867636,0.8565877709480304,2.4754971275033877,0.2646765271765272
7,fixed250_sequence_ce,23,24,0.4604897209380452,0.8883790707074258,2.451467617537624,0.27771765271765275
7,fixed250_sequence_ce,23,25,0.4289888610393543,0.8980808970098236,2.556448965109596,0.2889550264550264
7,fixed250_sequence_ce,23,26,0.37562544147173565,0.9208103671423129,2.514145618261293,0.286014911014911
7,fixed250_sequence_ce,23,27,0.3513212330725001,0.9354889479105822,2.573308826416962,0.30452140452140447
7,fixed250_sequence_ce,23,28,0.30593874081602235,0.9511125895978809,2.589148578717727,0.26916786916786917
7,fixed250_sequence_ce,23,29,0.29083978655107307,0.9557100258917458,2.6278739585432898,0.33002645502645506
7,fixed250_sequence_ce,23,30,0.25129823134646234,0.9661991707208767,2.697813401850619,0.2800805675805676
7,fixed250_sequence_ce,23,31,0.23039780344281877,0.9745885561827071,2.7933045468589133,0.25666786916786916
7,fixed250_sequence_ce,23,32,0.19165347496962118,0.9830202740514524,2.756042157032693,0.26811568061568064
7,fixed250_sequence_ce,23,33,0.1825908441555324,0.9815481240673973,2.7337289466414343,0.2868025493025493
7,fixed250_sequence_ce,23,34,0.16581527472814708,0.9895638201674433,2.788507474485294,0.23752405002405
7,fixed250_sequence_ce,23,35,0.15743620808684375,0.9911070300439864,2.6788086817246075,0.30356541606541604
7,fixed250_sequence_ce,23,36,0.1396892792216467,0.9898118360404591,2.849599328151969,0.2526034151034151
7,fixed250_sequence_ce,23,37,0.12139886035316291,0.9928431411550975,2.835263740184695,0.2779341029341029
7,fixed250_sequence_ce,23,38,0.1104937116867803,0.9928431411550975,2.8651702644289,0.28983886483886484
7,fixed250_sequence_ce,23,39,0.10433115901911787,0.9898548375715558,2.9090166110401006,0.2651394901394902
7,fixed250_sequence_ce,23,40,0.09214407400104213,0.9960058097312999,2.9945339213970095,0.26467051467051467
7,fixed250_sequence_ce,23,41,0.08680218399451871,0.9975490196078431,3.0543266377707785,0.2313011063011063
7,fixed250_sequence_ce,23,42,0.08009238538679427,1.0,3.0985928358033648,0.24796777296777295
7,fixed250_sequence_ce,23,43,0.07267742460878024,0.9960058097312999,3.040429414704789,0.28534151034151034
7,fixed250_sequence_ce,23,44,0.06721529541980653,1.0,3.0235052459923795,0.2805856180856181
7,fixed250_sequence_ce,23,45,0.062225034848858767,0.9984567901234568,3.109561744586442,0.27856541606541607
7,fixed250_sequence_ce,23,46,0.058457781632594484,1.0,3.0667991712111835,0.27763949013949013
7,fixed250_sequence_ce,23,47,0.05400468711855964,1.0,3.05532355086748,0.2845839345839346
7,fixed250_sequence_ce,23,48,0.04963770906986861,1.0,3.0916800147803256,0.2595839345839346
7,fixed250_sequence_ce,23,49,0.04627769861266335,1.0,3.1518316194992657,0.26791726791726794
7,fixed250_sequence_ce,23,50,0.044512508311637715,1.0,3.2480895814969557,0.2754930254930255
7,fixed250_sequence_ce,23,51,0.04254028951666625,1.0,3.2281557534092156,0.24863516113516113
7,fixed250_sequence_ce,23,52,0.04007466824966894,1.0,3.2993813392727875,0.2778379028379029
7,fixed250_sequence_ce,23,53,0.03829648800512351,1.0,3.3228354472522588,0.28045334295334295
7,fixed250_sequence_ce,23,54,0.03626846314112737,1.0,3.3068382499753968,0.2637866762866763
7,fixed250_sequence_ce,23,55,0.03472474410713991,1.0,3.2367083804551946,0.2687469937469938
7,fixed250_sequence_ce,23,56,0.033643811237684805,1.0,3.250004396882168,0.28815536315536316
7,fixed250_sequence_ce,23,57,0.03155405681782168,1.0,3.310721977736599,0.2901755651755652
7,fixed250_sequence_ce,23,58,0.029481546720872175,1.0,3.2797501364419626,0.27195165945165944
7,fixed250_sequence_ce,23,59,0.027794506312126203,1.0,3.3194143236145495,0.2656385281385281
7,fixed250_sequence_ce,23,60,0.026783636105912074,1.0,3.340204957843751,0.2586940836940837
7,fixed250_sequence_ce,23,61,0.026596865254302916,1.0,3.4123775219732475,0.2596200096200096
7,fixed250_sequence_ce,23,62,0.02519369149834456,1.0,3.47638519050539,0.2596200096200096
7,fixed250_sequence_ce,23,63,0.02390391714503906,1.0,3.467477469481239,0.26795334295334294
7,fixed250_sequence_ce,23,64,0.023027887173327318,1.0,3.5072824474453004,0.2586940836940837
7,fixed250_sequence_ce,23,65,0.02228680780625402,1.0,3.4432146604671034,0.2586940836940837
7,fixed250_sequence_ce,23,66,0.021898566459249,1.0,3.4247148794721265,0.25806277056277055
7,fixed250_sequence_ce,23,67,0.021085665070364627,1.0,3.4516439068225004,0.28154761904761905
7,fixed250_sequence_ce,23,68,0.020187941667347022,1.0,3.499201087064521,0.27460317460317457
7,fixed250_sequence_ce,23,69,0.01994033050471045,1.0,3.516558375469474,0.27460317460317457
7,fixed250_sequence_ce,23,70,0.019125623050434835,1.0,3.4701196278712545,0.26626984126984127
7,fixed250_sequence_ce,23,71,0.01891004819306736,1.0,3.5091538983722064,0.2503607503607504
7,fixed250_sequence_ce,23,72,0.01824165349413315,1.0,3.5711602332980132,0.25793650793650796
7,fixed250_sequence_ce,23,73,0.017667907077592776,1.0,3.578039232150529,0.25036075036075034
7,fixed250_sequence_ce,23,74,0.017123218679308206,1.0,3.5112942503404247,0.2573051948051948
7,fixed250_sequence_ce,23,75,0.0166105001993563,1.0,3.5275585780772127,0.24063852813852812
7,fixed250_sequence_ce,23,76,0.016207473182803012,1.0,3.595361365828403,0.25317460317460316
7,fixed250_sequence_ce,23,77,0.015836741971020238,1.0,3.574033408201942,0.24063852813852812
7,fixed250_sequence_ce,23,78,0.015715408785810025,1.0,3.5557497859925262,0.2608766233766234
7,fixed250_sequence_ce,23,79,0.015539292187991206,1.0,3.5509675972221433,0.24926647426647427
7,fixed250_sequence_ce,23,80,0.015577348828474778,1.0,3.582200471744981,0.2644179894179894
7,fixed250_sequence_ce,23,81,0.01476179783757048,1.0,3.622546541598416,0.2287337662337662
7,fixed250_sequence_ce,23,82,0.014714905030242425,1.0,3.562545648840971,0.2393819143819144
7,fixed250_sequence_ce,23,83,0.014395354324814135,1.0,3.5553527987280558,0.25327080327080326
7,fixed250_sequence_ce,23,84,0.014084051730193822,1.0,3.5758913986442624,0.26580687830687827
7,fixed250_sequence_ce,23,85,0.013755985705429697,1.0,3.6341632521429728,0.2522186147186147
7,fixed250_sequence_ce,23,86,0.013240927776814192,1.0,3.656520411025646,0.24013949013949012
7,fixed250_sequence_ce,23,87,0.012646129968069946,1.0,3.677302584167599,0.20663780663780662
7,fixed250_sequence_ce,23,88,0.012141640424232911,1.0,3.704804305882417,0.21572871572871574
7,fixed250_sequence_ce,23,89,0.01201474914795219,1.0,3.700850433157396,0.22191558441558443
7,fixed250_sequence_ce,23,90,0.011878118778415306,1.0,3.69906647260799,0.229491341991342
7,fixed250_sequence_ce,23,91,0.011524900440768948,1.0,3.695248711016751,0.23445165945165944
7,fixed250_sequence_ce,23,92,0.0121127106356381,1.0,3.7647293186927024,0.23012265512265515
7,fixed250_sequence_ce,23,93,0.014443323022283749,1.0,3.757815338844477,0.2512866762866763
7,fixed250_sequence_ce,23,94,0.01337768593940682,1.0,3.7563912073771157,0.2701358826358827
7,fixed250_sequence_ce,23,95,0.013084862609080395,1.0,3.7864416662112688,0.23938191438191436
7,fixed250_sequence_ce,23,96,0.012642695797891746,1.0,3.7528085302012837,0.25327080327080326
7,fixed250_sequence_ce,23,97,0.01207355964983919,1.0,3.732298355693965,0.25065536315536313
7,fixed250_sequence_ce,23,98,0.011669830368657418,1.0,3.7838162636572075,0.23613516113516111
7,fixed250_sequence_ce,23,99,0.011160280638067005,1.0,3.833535157432852,0.2423220298220298
7,fixed250_sequence_ce,23,100,0.010675871237035848,1.0,3.882134851559188,0.229491341991342
7,fixed250_sequence_ce,101,1,4.758308265009537,0.07386873693742237,3.3430784358534704,0.1316919191919192
7,fixed250_sequence_ce,101,2,3.0674951143061193,0.16421892704980715,2.7662326125211494,0.15847162097162096
7,fixed250_sequence_ce,101,3,2.4589760076432,0.23349187843591668,2.5462578008341237,0.20902477152477153
7,fixed250_sequence_ce,101,4,2.16689312281867,0.26021810289138847,2.2987289909244506,0.2676406926406927
7,fixed250_sequence_ce,101,5,1.9153575584023261,0.35096388316807103,2.224960075792416,0.24635040885040885
7,fixed250_sequence_ce,101,6,1.7435398031338094,0.3774880793991969,2.1752608691075053,0.25467772967772967
7,fixed250_sequence_ce,101,7,1.576239483697074,0.46124344062443884,2.1599058217780533,0.28958032708032705
7,fixed250_sequence_ce,101,8,1.4615333710593739,0.4865368535522107,2.110504664191904,0.25790043290043285
7,fixed250_sequence_ce,101,9,1.3389849142096508,0.5632463755116829,2.1704787579617757,0.3092171717171717
7,fixed250_sequence_ce,101,10,1.259393431087237,0.5694850726831796,2.0130991750909377,0.32875781625781625
7,fixed250_sequence_ce,101,11,1.1602776030993032,0.6229898936589443,2.036583183347717,0.3428571428571429
7,fixed250_sequence_ce,101,12,1.0551314099473124,0.6598613096874758,2.0244181470353473,0.37033429533429535
7,fixed250_sequence_ce,101,13,0.9955409555795354,0.6757680122090745,2.0311718578486477,0.2936087061087061
7,fixed250_sequence_ce,101,14,0.9291470003832737,0.6731928546369598,2.129567785780559,0.35270562770562774
7,fixed250_sequence_ce,101,15,0.8649136874280344,0.736651734174853,2.110581919204357,0.31233766233766236
7,fixed250_sequence_ce,101,16,0.8170337923641863,0.752963827982998,2.0789450675018073,0.3687830687830688
7,fixed250_sequence_ce,101,17,0.7720842613962483,0.7730735756499367,2.105680735536324,0.3079304954304955
7,fixed250_sequence_ce,101,18,0.7141256814911252,0.7765216304717969,2.2489440163900687,0.2995069745069745
7,fixed250_sequence_ce,101,19,0.6577363679757455,0.8292403500389502,2.1447068554486415,0.3301948051948052
7,fixed250_sequence_ce,101,20,0.6493921272077389,0.8180110136696478,2.1601085551949435,0.3553210678210678
7,fixed250_sequence_ce,101,21,0.568249387008999,0.8555983485092598,2.066758171532505,0.37173520923520914
7,fixed250_sequence_ce,101,22,0.5277144519859934,0.8705605439809246,2.1803871494855067,0.36647426647426645
7,fixed250_sequence_ce,101,23,0.46827067843407444,0.9003346909240029,2.144950083059858,0.37299783549783544
7,fixed250_sequence_ce,101,24,0.4279740056870215,0.9131328292932538,2.2186514869216802,0.3677729677729678
7,fixed250_sequence_ce,101,25,0.3922390264439074,0.9075888552904038,2.2499556652335233,0.37593795093795085
7,fixed250_sequence_ce,101,26,0.346217174835393,0.9454527986685138,2.3133950307387714,0.4009379509379509
7,fixed250_sequence_ce,101,27,0.3326170751809682,0.9409573174528628,2.259466444799142,0.35027056277056273
7,fixed250_sequence_ce,101,28,0.31107778688173965,0.9487283998159691,2.25956139823263,0.3496392496392496
7,fixed250_sequence_ce,101,29,0.28139894202424975,0.9513690684690953,2.3441111061924187,0.36352813852813853
7,fixed250_sequence_ce,101,30,0.2574698489972915,0.9704968189040976,2.2803472881169284,0.35936748436748434
7,fixed250_sequence_ce,101,31,0.22290622737803092,0.9765718613530394,2.413411066513653,0.3287758537758538
7,fixed250_sequence_ce,101,32,0.23382336410199872,0.9795864361799577,2.3500229591547055,0.36088263588263586
7,fixed250_sequence_ce,101,33,0.18263691042248642,0.9817203553793505,2.501541721728421,0.3409331409331409
7,fixed250_sequence_ce,101,34,0.1686342511271021,0.9871179722996767,2.3272061237069064,0.2969576719576719
7,fixed250_sequence_ce,101,35,0.1494793562074796,0.9919886936255984,2.3897473313087643,0.35722101972101966
7,fixed250_sequence_ce,101,36,0.13552060791815834,0.9954254850088183,2.5277101531509283,0.3108826358826358
7,fixed250_sequence_ce,101,37,0.12074779867147185,0.9936300196716864,2.501185284104458,0.3233826358826359
7,fixed250_sequence_ce,101,38,0.11201026707838713,0.9951774691358025,2.560508968294129,0.323977873977874
7,fixed250_sequence_ce,101,39,0.10512071966586638,0.9969135802469135,2.5007887108381404,0.3004930254930254
7,fixed250_sequence_ce,101,40,0.08717040576909367,0.9969416386083053,2.450259430463924,0.3099266474266474
7,fixed250_sequence_ce,101,41,0.1052099531898749,0.9904454837490553,2.504226614338483,0.3042027417027417
7,fixed250_sequence_ce,101,42,0.09278348747683668,0.9952409583361964,2.4938997723335445,0.33555194805194805
7,fixed250_sequence_ce,101,43,0.07833124593218363,0.9984567901234568,2.592541132786477,0.31484487734487737
7,fixed250_sequence_ce,101,44,0.07147783795845723,0.9984567901234568,2.669241335964942,0.2966209716209716
7,fixed250_sequence_ce,101,45,0.0608850677722487,0.9984567901234568,2.6781678051911584,0.33988095238095234
7,fixed250_sequence_ce,101,46,0.05648287200355177,0.9967206790123457,2.662252141523731,0.3408068783068783
7,fixed250_sequence_ce,101,47,0.049632854068465224,0.9984567901234568,2.6820296132287313,0.31144179894179896
7,fixed250_sequence_ce,101,48,0.048264266968947915,0.9984567901234568,2.611594403436942,0.33525132275132274
7,fixed250_sequence_ce,101,49,0.043960680392966876,0.9984567901234568,2.6187848157660905,0.327044252044252
7,fixed250_sequence_ce,101,50,0.043700473282137525,0.9984567901234568,2.6161715559257095,0.31147186147186146
7,fixed250_sequence_ce,101,51,0.03859769515020311,0.9984567901234568,2.610186761663866,0.3187109187109187
7,fixed250_sequence_ce,101,52,0.0370605679592867,0.9984567901234568,2.6748165677684224,0.3120670995670996
7,fixed250_sequence_ce,101,53,0.03432365934164164,0.9984567901234568,2.693464914957682,0.3032647907647908
7,fixed250_sequence_ce,101,54,0.03249037311043841,0.9984567901234568,2.745571912721146,0.29123376623376623
7,fixed250_sequence_ce,101,55,0.031127490381571067,0.9984567901234568,2.783641682114712,0.2809163059163059
7,fixed250_sequence_ce,101,56,0.029555360188674065,0.9984567901234568,2.8527649095816208,0.2886183261183261
7,fixed250_sequence_ce,101,57,0.027927779872429195,0.9984567901234568,2.885153944178145,0.2697691197691197
7,fixed250_sequence_ce,101,58,0.02677987491458116,0.9984567901234568,2.8806850743848225,0.25786435786435785
7,fixed250_sequence_ce,101,59,0.025367548964513934,0.9984567901234568,2.8519530887751614,0.29123376623376623
7,fixed250_sequence_ce,101,60,0.024450982524745767,1.0,2.83097850444705,0.2961940836940837
7,fixed250_sequence_ce,101,61,0.023168957212630948,1.0,2.8500234988308693,0.27734487734487734
7,fixed250_sequence_ce,101,62,0.02271223053862211,1.0,2.834518791169159,0.28428932178932176
7,fixed250_sequence_ce,101,63,0.022043789695636393,1.0,2.818406053291735,0.2988095238095238
7,fixed250_sequence_ce,101,64,0.02126943510888245,1.0,2.8387867498767467,0.2842893217893218
7,fixed250_sequence_ce,101,65,0.020261752273893513,1.0,2.8430644782014594,0.27536075036075036
7,fixed250_sequence_ce,101,66,0.019837351396606473,1.0,2.8362494291261187,0.290007215007215
7,fixed250_sequence_ce,101,67,0.019169448702083824,1.0,2.8265217404032863,0.2969516594516594
7,fixed250_sequence_ce,101,68,0.018704683900686907,1.0,2.839260275049727,0.26976911976911977
7,fixed250_sequence_ce,101,69,0.01799181714189072,1.0,2.8441327782564385,0.29249639249639253
7,fixed250_sequence_ce,101,70,0.017874563752087857,1.0,2.839476973511452,0.27314213564213563
7,fixed250_sequence_ce,101,71,0.017352909514946595,1.0,2.8665476621583452,0.2862734487734488
7,fixed250_sequence_ce,101,72,0.01703200868999185,1.0,2.8749281047850617,0.306511544011544
7,fixed250_sequence_ce,101,73,0.016660073692550997,1.0,2.8563951484916745,0.3001984126984127
7,fixed250_sequence_ce,101,74,0.01615452648970881,1.0,2.871394615764766,0.28567821067821064
7,fixed250_sequence_ce,101,75,0.015864459698337736,1.0,2.9109932544619537,0.29523809523809524
7,fixed250_sequence_ce,101,76,0.015313534313822028,1.0,2.9111757315406503,0.2884199134199134
7,fixed250_sequence_ce,101,77,0.015102412929369997,1.0,2.8957047906032827,0.29956709956709954
7,fixed250_sequence_ce,101,78,0.014636164882842738,1.0,2.897958049478457,0.29956709956709954
7,fixed250_sequence_ce,101,79,0.014339398121696779,1.0,2.9040764949118443,0.31147186147186146
7,fixed250_sequence_ce,101,80,0.014118609347415871,1.0,2.946788462557534,0.3009559884559884
7,fixed250_sequence_ce,101,81,0.013811071641889992,1.0,2.9569602641024333,0.31547619047619047
7,fixed250_sequence_ce,101,82,0.013634342830230548,1.0,2.965976404589276,0.3198051948051948
7,fixed250_sequence_ce,101,83,0.013598040209651874,1.0,2.94863167104795,0.32242063492063494
7,fixed250_sequence_ce,101,84,0.013162853254375394,1.0,2.9789107381835462,0.29662698412698413
7,fixed250_sequence_ce,101,85,0.012888926633424164,1.0,2.988553668177405,0.30158730158730157
7,fixed250_sequence_ce,101,86,0.012613248806416205,1.0,3.0218395262725593,0.31547619047619047
7,fixed250_sequence_ce,101,87,0.01237172647478741,1.0,3.014623216880384,0.32936507936507936
7,fixed250_sequence_ce,101,88,0.012183856029424369,1.0,3.0024729366450345,0.32936507936507936
7,fixed250_sequence_ce,101,89,0.012003782803226379,1.0,2.987781753835752,0.32936507936507936
7,fixed250_sequence_ce,101,90,0.011865813734716383,1.0,3.0114816953969554,0.3224206349206349
7,fixed250_sequence_ce,101,91,0.011561302623401085,1.0,2.979059485502021,0.32242063492063494
7,fixed250_sequence_ce,101,92,0.011277495244172308,1.0,3.0269632672154625,0.32936507936507936
7,fixed250_sequence_ce,101,93,0.011189844051746067,1.0,3.0255846903305645,0.3299963924963925
7,fixed250_sequence_ce,101,94,0.011097762006532235,1.0,3.006685219993887,0.3383297258297258
7,fixed250_sequence_ce,101,95,0.010989287430007617,1.0,3.0512922198273413,0.3299963924963925
7,fixed250_sequence_ce,101,96,0.010895599948306536,1.0,3.0520740368569546,0.32305194805194803
7,fixed250_sequence_ce,101,97,0.010671756276937297,1.0,3.072393151216729,0.3313852813852814
7,fixed250_sequence_ce,101,98,0.010603562625177046,1.0,3.0547891217608782,0.3313852813852814
7,fixed250_sequence_ce,101,99,0.010500282620359671,1.0,3.1105316553929057,0.32305194805194803
7,fixed250_sequence_ce,101,100,0.010245457875017804,1.0,3.072670286015947,0.3383297258297258
2,relative10_sequence_ce,11,1,2.4855046209639124,0.08493589743589743,2.4851367418156114,0.08333333333333333
2,relative10_sequence_ce,11,2,2.4842252277192616,0.08645104895104895,2.4849175759988236,0.08333333333333333
2,relative10_sequence_ce,11,3,2.482117860383784,0.08645104895104895,2.484712938929713,0.08333333333333333
2,relative10_sequence_ce,11,4,2.479704173327667,0.08642494201704727,2.484522638394851,0.08333333333333333
2,relative10_sequence_ce,11,5,2.4755130362236635,0.08799520817064677,2.4843357496483383,0.08333333333333333
2,relative10_sequence_ce,11,6,2.470514530423044,0.09515090816171261,2.4840689611065296,0.08333333333333333
2,relative10_sequence_ce,11,7,2.4656370739239972,0.09526113743860855,2.4832607757213503,0.08333333333333333
2,relative10_sequence_ce,11,8,2.456529082531608,0.09908388142903547,2.4830690687016923,0.08333333333333333
2,relative10_sequence_ce,11,9,2.4448529816613407,0.10229971321629583,2.480351067328638,0.0925925925925926
2,relative10_sequence_ce,11,10,2.4305159521024606,0.1045569316828639,2.4786680465520816,0.0925925925925926
2,relative10_sequence_ce,11,11,2.4141134742054056,0.11207533920127143,2.477161409318909,0.0925925925925926
2,relative10_sequence_ce,11,12,2.391547163523281,0.11576553826748674,2.473779563755952,0.0925925925925926
2,relative10_sequence_ce,11,13,2.365374896718168,0.12036811162006007,2.4745414608208707,0.10016835016835017
2,relative10_sequence_ce,11,14,2.3279508362066963,0.13116907762935945,2.481174668600393,0.10016835016835017
2,relative10_sequence_ce,11,15,2.2977726169799153,0.14446316487089148,2.476968628491542,0.11468855218855219
2,relative10_sequence_ce,11,16,2.254669528876619,0.16862842861948857,2.477328607278277,0.10542929292929293
2,relative10_sequence_ce,11,17,2.2144001841740852,0.1785094797828052,2.4627757312715515,0.11931818181818182
2,relative10_sequence_ce,11,18,2.172827179991749,0.21523480399724093,2.4599940518076107,0.1268939393939394
2,relative10_sequence_ce,11,19,2.1139637464764474,0.24281736026502124,2.45420932954596,0.171506734006734
2,relative10_sequence_ce,11,20,2.0572010644746728,0.2645821417385258,2.4057119631952095,0.19234006734006737
2,relative10_sequence_ce,11,21,2.002613380624743,0.2826659680695326,2.4006115613981733,0.20686026936026938
2,relative10_sequence_ce,11,22,1.9496018142731515,0.2968331782314934,2.3683938813763996,0.2234006734006734
2,relative10_sequence_ce,11,23,1.90440950526784,0.3102469760094026,2.3235234234684197,0.24284511784511786
2,relative10_sequence_ce,11,24,1.8549147689675267,0.33049607910625006,2.314392856849256,0.23295454545454544
2,relative10_sequence_ce,11,25,1.8004496600631814,0.34413764442388056,2.264759523924007,0.2335858585858586
2,relative10_sequence_ce,11,26,1.7563000737348409,0.36239388898502606,2.2624859199967493,0.24949494949494952
2,relative10_sequence_ce,11,27,1.7106390339987618,0.3859618673936907,2.1898503931917888,0.2881313131313131
2,relative10_sequence_ce,11,28,1.6618879782938214,0.4174100082026395,2.1563797237337097,0.28055555555555556
2,relative10_sequence_ce,11,29,1.602272400127843,0.42710452852466335,2.09082369102064,0.2816077441077441
2,relative10_sequence_ce,11,30,1.5549155970903845,0.4425604670134126,2.1002888550129972,0.300462962962963
2,relative10_sequence_ce,11,31,1.4982119683170163,0.4588149455581442,2.1542398023974987,0.33939393939393936
2,relative10_sequence_ce,11,32,1.4419374599049635,0.47785618368285804,2.176013462303221,0.33939393939393936
2,relative10_sequence_ce,11,33,1.3872075883430017,0.49770488395336926,2.0696312216825263,0.3585798460798461
2,relative10_sequence_ce,11,34,1.3340053303879862,0.5289163879264489,2.070436019306035,0.3823593073593074
2,relative10_sequence_ce,11,35,1.2821532031781175,0.5568821219009391,2.0404645786728968,0.3789502164502165
2,relative10_sequence_ce,11,36,1.2329982299914306,0.5581096329028862,1.9724517681801965,0.4090428090428091
2,relative10_sequence_ce,11,37,1.1864336196620673,0.586273729607236,1.9778994848561842,0.4079906204906205
2,relative10_sequence_ce,11,38,1.148640532798955,0.6007733030421228,2.0157890024111254,0.4041606541606542
2,relative10_sequence_ce,11,39,1.1110683617920711,0.6179250122218644,1.9634463251099106,0.42528860028860027
2,relative10_sequence_ce,11,40,1.083577822190396,0.6389785694378551,1.9037560714307682,0.41804353054353055
2,relative10_sequence_ce,11,41,1.0361677486516767,0.6507308762385681,1.9279871097830839,0.4631192881192881
2,relative10_sequence_ce,11,42,0.9930401382775143,0.6584877850732475,1.9726184135259583,0.46636002886002886
2,relative10_sequence_ce,11,43,0.9714846174509458,0.6681231587134705,1.9152735000432923,0.4422859547859548
2,relative10_sequence_ce,11,44,0.9342504477461766,0.687969414606016,1.8171567547228908,0.46156204906204906
2,relative10_sequence_ce,11,45,0.8966926704290856,0.7034473450954485,1.9855898036513218,0.45209836459836467
2,relative10_sequence_ce,11,46,0.8579622351477298,0.7105554596951782,1.8617432505585427,0.46896344396344397
2,relative10_sequence_ce,11,47,0.8331477518739372,0.7193792162494294,1.840407408485117,0.4708152958152958
2,relative10_sequence_ce,11,48,0.7869055603916814,0.7428591019736657,1.8946631860363392,0.49733044733044723
2,relative10_sequence_ce,11,49,0.7641693392802146,0.7559271800991484,1.895141978596532,0.4697631072631074
2,relative10_sequence_ce,11,50,0.7346164614500474,0.7710889464748872,1.8599040970321774,0.47254689754689744
2,relative10_sequence_ce,11,51,0.699853065663762,0.7761272181791962,1.820347508718801,0.5004509379509379
2,relative10_sequence_ce,11,52,0.6665581275872605,0.8031169288918778,1.8358960114708243,0.5010822510822511
2,relative10_sequence_ce,11,53,0.6402174382178458,0.7987323369176159,1.8120444024256033,0.5283910533910533
2,relative10_sequence_ce,11,54,0.6259389687054263,0.8069044741628956,1.8470044136047363,0.5171476671476671
2,relative10_sequence_ce,11,55,0.6011419217966264,0.8020549254839362,1.8717579102331354,0.5438431938431939
2,relative10_sequence_ce,11,56,0.5815744443088525,0.8107410710639552,1.8049150326455285,0.6000300625300625
2,relative10_sequence_ce,11,57,0.5477648017245952,0.8292326174231328,1.7546332640241282,0.587854737854738
2,relative10_sequence_ce,11,58,0.5324828251339924,0.8287084094234346,1.8106077475141185,0.5949675324675324
2,relative10_sequence_ce,11,59,0.5148384785417266,0.8364987562018765,1.7420532500096995,0.6101250601250601
2,relative10_sequence_ce,11,60,0.494532072974739,0.846342918924559,1.8298124564710514,0.6241402116402116
2,relative10_sequence_ce,11,61,0.4815355513874925,0.8529473516333151,1.7160232972729115,0.6233826358826359
2,relative10_sequence_ce,11,62,0.4656614901984266,0.8529371899533539,1.7762473276419233,0.6406445406445407
2,relative10_sequence_ce,11,63,0.4623311697360134,0.8571567295436577,1.7968562961548797,0.6372715247715247
2,relative10_sequence_ce,11,64,0.44519417650985404,0.8643727828395246,1.7816373174504716,0.6128607503607504
2,relative10_sequence_ce,11,65,0.4307876915865148,0.8690912227005083,1.776683016340862,0.6819203944203944
2,relative10_sequence_ce,11,66,0.41891284979427196,0.8690830802581554,1.7681545878565588,0.6726611351611352
2,relative10_sequence_ce,11,67,0.4108839855699116,0.8711502096085665,1.751620085664498,0.6901214526214526
2,relative10_sequence_ce,11,68,0.39902696238558477,0.8762449118523915,1.6305928045465041,0.6967712842712843
2,relative10_sequence_ce,11,69,0.3847320800148599,0.8773023632309581,1.6362180192341176,0.683008658008658
2,relative10_sequence_ce,11,70,0.3632164941045451,0.8900549788971076,1.7356882982475812,0.6641594516594516
2,relative10_sequence_ce,11,71,0.3590290015945685,0.8875390911651309,1.7668569328248962,0.6941257816257816
2,relative10_sequence_ce,11,72,0.34128286294357724,0.8900549788971076,1.7780166448548782,0.6584415584415584
2,relative10_sequence_ce,11,73,0.3373209311457103,0.890456876758355,1.821848425754281,0.6514971139971139
2,relative10_sequence_ce,11,74,0.32921078972432805,0.8915701304122591,1.8302031598349875,0.6667748917748918
