split_seed,representation,training_mode,accuracy,balanced_accuracy,cohort,coverage,curve_type,macro_f1,n_samples,prefix_index,time_ms
37,fixed250,whole,0.6012658227848101,0.6102904040404041,test,1.0,endpoint_aware,0.5966612134799741,158,9,2250.0
37,fixed250,whole,0.6666666666666666,0.75,test,0.0189873417721519,active,0.5555555555555555,3,10,2500.0
37,fixed250,whole,0.6075949367088608,0.6167006604506605,test,1.0,endpoint_aware,0.6032773750961357,158,10,2500.0
37,fixed250,whole,0.5,0.5,test,0.012658227848101266,active,0.3333333333333333,2,11,2750.0
37,fixed250,whole,0.6012658227848101,0.6102904040404041,test,1.0,endpoint_aware,0.5961742004929611,158,11,2750.0
37,fixed250,whole,0.6012658227848101,0.6102904040404041,test,1.0,endpoint_aware,0.5961742004929611,158,12,3000.0
37,fixed250,whole,0.6012658227848101,0.6102904040404041,test,1.0,endpoint_aware,0.5961742004929611,158,13,3250.0
37,fixed250,whole,0.6012658227848101,0.6102904040404041,test,1.0,endpoint_aware,0.5961742004929611,158,14,3500.0
37,fixed250,whole,0.6012658227848101,0.6102904040404041,test,1.0,endpoint_aware,0.5961742004929611,158,15,3750.0
37,fixed250,whole,0.6012658227848101,0.6102904040404041,test,1.0,endpoint_aware,0.5961742004929611,158,16,4000.0
53,fixed250,whole,0.1245136186770428,0.11606463182550138,train,1.0,active,0.04391989371895414,514,1,250.0
53,fixed250,whole,0.1245136186770428,0.11606463182550138,train,1.0,endpoint_aware,0.04391989371895414,514,1,250.0
53,fixed250,whole,0.14396887159533073,0.13271012401447183,train,1.0,active,0.07846225068047356,514,2,500.0
53,fixed250,whole,0.14396887159533073,0.13271012401447183,train,1.0,endpoint_aware,0.07846225068047356,514,2,500.0
53,fixed250,whole,0.33852140077821014,0.32812215931295247,train,1.0,active,0.29134574938585434,514,3,750.0
53,fixed250,whole,0.33852140077821014,0.32812215931295247,train,1.0,endpoint_aware,0.29134574938585434,514,3,750.0
53,fixed250,whole,0.5402750491159135,0.5517710443365446,train,0.9902723735408561,active,0.4937791659858936,509,4,1000.0
53,fixed250,whole,0.5447470817120622,0.5526547488257633,train,1.0,endpoint_aware,0.49634326854999616,514,4,1000.0
53,fixed250,whole,0.6420824295010846,0.6619435114314003,train,0.896887159533074,active,0.6256105902155192,461,5,1250.0
53,fixed250,whole,0.6789883268482491,0.6791737517928061,train,1.0,endpoint_aware,0.6579467698029694,514,5,1250.0
53,fixed250,whole,0.75,0.7982640803420584,train,0.7237354085603113,active,0.7303574120654307,372,6,1500.0
53,fixed250,whole,0.8190661478599222,0.8210208585813548,train,1.0,endpoint_aware,0.8131308264518918,514,6,1500.0
53,fixed250,whole,0.8114754098360656,0.8528007647628865,train,0.47470817120622566,active,0.6887235816770931,244,7,1750.0
53,fixed250,whole,0.9105058365758755,0.9110364299626302,train,1.0,endpoint_aware,0.9078510377486735,514,7,1750.0
53,fixed250,whole,0.8707482993197279,0.8868887285553951,train,0.28599221789883267,active,0.7195484150381687,147,8,2000.0
53,fixed250,whole,0.9630350194552529,0.96302582055181,train,1.0,endpoint_aware,0.9628108547539563,514,8,2000.0
53,fixed250,whole,0.9069767441860465,0.9221628679962013,train,0.16731517509727625,active,0.8298675610595115,86,9,2250.0
53,fixed250,whole,0.9844357976653697,0.9851885042998596,train,1.0,endpoint_aware,0.9849416322834624,514,9,2250.0
53,fixed250,whole,0.9,0.9122023809523809,train,0.07782101167315175,active,0.9162774725274725,40,10,2500.0
53,fixed250,whole,0.9922178988326849,0.9925171095008052,train,1.0,endpoint_aware,0.992420019064756,514,10,2500.0
53,fixed250,whole,0.9333333333333333,0.9714285714285714,train,0.029182879377431907,active,0.9555555555555556,15,11,2750.0
53,fixed250,whole,0.9980544747081712,0.9981481481481481,train,1.0,endpoint_aware,0.9980348638276229,514,11,2750.0
53,fixed250,whole,1.0,1.0,train,0.0038910505836575876,active,1.0,2,12,3000.0
53,fixed250,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,514,12,3000.0
53,fixed250,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,514,13,3250.0
53,fixed250,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,514,14,3500.0
53,fixed250,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,514,15,3750.0
53,fixed250,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,514,16,4000.0
53,fixed250,whole,0.07537688442211055,0.06743421052631579,val,1.0,active,0.017947330447330448,199,1,250.0
53,fixed250,whole,0.07537688442211055,0.06743421052631579,val,1.0,endpoint_aware,0.017947330447330448,199,1,250.0
53,fixed250,whole,0.10050251256281408,0.0909173976608187,val,1.0,active,0.04323322472493743,199,2,500.0
53,fixed250,whole,0.10050251256281408,0.0909173976608187,val,1.0,endpoint_aware,0.04323322472493743,199,2,500.0
53,fixed250,whole,0.2663316582914573,0.25549463937621836,val,1.0,active,0.19455141064122752,199,3,750.0
53,fixed250,whole,0.2663316582914573,0.25549463937621836,val,1.0,endpoint_aware,0.19455141064122752,199,3,750.0
53,fixed250,whole,0.38461538461538464,0.3868904089976071,val,0.9798994974874372,active,0.3258886236573189,195,4,1000.0
53,fixed250,whole,0.3869346733668342,0.3832899556583767,val,1.0,endpoint_aware,0.3258858619955115,199,4,1000.0
53,fixed250,whole,0.5030674846625767,0.5614721900906111,val,0.8190954773869347,active,0.48544981753366084,163,5,1250.0
53,fixed250,whole,0.507537688442211,0.5064605289934238,val,1.0,endpoint_aware,0.4848656456391127,199,5,1250.0
53,fixed250,whole,0.6311475409836066,0.6722687857222054,val,0.6130653266331658,active,0.5444244244340668,122,6,1500.0
53,fixed250,whole,0.6030150753768844,0.5945045573335047,val,1.0,endpoint_aware,0.595612373550035,199,6,1500.0
53,fixed250,whole,0.7384615384615385,0.6229156645823313,val,0.32663316582914576,active,0.48652005888848,65,7,1750.0
53,fixed250,whole,0.6482412060301508,0.6422178576783839,val,1.0,endpoint_aware,0.6443700091129231,199,7,1750.0
53,fixed250,whole,0.6923076923076923,0.6040816326530613,val,0.1306532663316583,active,0.4925595238095238,26,8,2000.0
53,fixed250,whole,0.6633165829145728,0.6585696345564767,val,1.0,endpoint_aware,0.6571984404910172,199,8,2000.0
53,fixed250,whole,0.0,0.0,val,0.010050251256281407,active,0.0,2,9,2250.0
53,fixed250,whole,0.6532663316582915,0.6466038225906646,val,1.0,endpoint_aware,0.6458885029735976,199,9,2250.0
53,fixed250,whole,0.6532663316582915,0.6466038225906646,val,1.0,endpoint_aware,0.6458885029735976,199,10,2500.0
53,fixed250,whole,0.6532663316582915,0.6466038225906646,val,1.0,endpoint_aware,0.6458885029735976,199,11,2750.0
53,fixed250,whole,0.6532663316582915,0.6466038225906646,val,1.0,endpoint_aware,0.6458885029735976,199,12,3000.0
53,fixed250,whole,0.6532663316582915,0.6466038225906646,val,1.0,endpoint_aware,0.6458885029735976,199,13,3250.0
53,fixed250,whole,0.6532663316582915,0.6466038225906646,val,1.0,endpoint_aware,0.6458885029735976,199,14,3500.0
53,fixed250,whole,0.6532663316582915,0.6466038225906646,val,1.0,endpoint_aware,0.6458885029735976,199,15,3750.0
53,fixed250,whole,0.6532663316582915,0.6466038225906646,val,1.0,endpoint_aware,0.6458885029735976,199,16,4000.0
53,fixed250,whole,0.10714285714285714,0.10780885780885781,test,1.0,active,0.039325396825396826,140,1,250.0
53,fixed250,whole,0.10714285714285714,0.10780885780885781,test,1.0,endpoint_aware,0.039325396825396826,140,1,250.0
53,fixed250,whole,0.1,0.10372960372960371,test,1.0,active,0.046355558317280804,140,2,500.0
53,fixed250,whole,0.1,0.10372960372960371,test,1.0,endpoint_aware,0.046355558317280804,140,2,500.0
53,fixed250,whole,0.16428571428571428,0.17006604506604506,test,1.0,active,0.11537981399852504,140,3,750.0
53,fixed250,whole,0.16428571428571428,0.17006604506604506,test,1.0,endpoint_aware,0.11537981399852504,140,3,750.0
53,fixed250,whole,0.2357142857142857,0.2491744366744367,test,1.0,active,0.18672026181118528,140,4,1000.0
53,fixed250,whole,0.2357142857142857,0.2491744366744367,test,1.0,endpoint_aware,0.18672026181118528,140,4,1000.0
53,fixed250,whole,0.2706766917293233,0.2907439782439783,test,0.95,active,0.23867922583092863,133,5,1250.0
53,fixed250,whole,0.2785714285714286,0.28404234654234656,test,1.0,endpoint_aware,0.24498967085620738,140,5,1250.0
53,fixed250,whole,0.27927927927927926,0.3053418803418803,test,0.7928571428571428,active,0.2711233211233211,111,6,1500.0
53,fixed250,whole,0.35,0.34965034965034963,test,1.0,endpoint_aware,0.3443050377676815,140,6,1500.0
53,fixed250,whole,0.3103448275862069,0.2736596736596736,test,0.6214285714285714,active,0.23502968279284067,87,7,1750.0
53,fixed250,whole,0.4,0.39486208236208237,test,1.0,endpoint_aware,0.40042213722515013,140,7,1750.0
53,fixed250,whole,0.3157894736842105,0.3006628787878788,test,0.40714285714285714,active,0.2536457659987072,57,8,2000.0
53,fixed250,whole,0.42857142857142855,0.42103729603729606,test,1.0,endpoint_aware,0.4237289835180078,140,8,2000.0
53,fixed250,whole,0.47058823529411764,0.4589285714285714,test,0.24285714285714285,active,0.36775058275058276,34,9,2250.0
53,fixed250,whole,0.4785714285714286,0.46697746697746695,test,1.0,endpoint_aware,0.4651749866662147,140,9,2250.0
53,fixed250,whole,0.3333333333333333,0.3,test,0.10714285714285714,active,0.2074829931972789,15,10,2500.0
53,fixed250,whole,0.4785714285714286,0.4664432789432789,test,1.0,endpoint_aware,0.46205379464322366,140,10,2500.0
53,fixed250,whole,0.16666666666666666,0.08333333333333333,test,0.04285714285714286,active,0.08,6,11,2750.0
53,fixed250,whole,0.4785714285714286,0.4664432789432789,test,1.0,endpoint_aware,0.461972573070774,140,11,2750.0
53,fixed250,whole,0.0,0.0,test,0.02857142857142857,active,0.0,4,12,3000.0
53,fixed250,whole,0.4785714285714286,0.4664432789432789,test,1.0,endpoint_aware,0.461972573070774,140,12,3000.0
53,fixed250,whole,0.0,0.0,test,0.02142857142857143,active,0.0,3,13,3250.0
53,fixed250,whole,0.4785714285714286,0.4664432789432789,test,1.0,endpoint_aware,0.461972573070774,140,13,3250.0
53,fixed250,whole,0.0,0.0,test,0.014285714285714285,active,0.0,2,14,3500.0
53,fixed250,whole,0.4785714285714286,0.4664432789432789,test,1.0,endpoint_aware,0.461972573070774,140,14,3500.0
53,fixed250,whole,0.0,0.0,test,0.014285714285714285,active,0.0,2,15,3750.0
53,fixed250,whole,0.4785714285714286,0.4664432789432789,test,1.0,endpoint_aware,0.461972573070774,140,15,3750.0
53,fixed250,whole,0.0,0.0,test,0.007142857142857143,active,0.0,1,16,4000.0
53,fixed250,whole,0.4785714285714286,0.4664432789432789,test,1.0,endpoint_aware,0.461972573070774,140,16,4000.0
71,fixed250,whole,0.10934393638170974,0.10536354444342311,train,1.0,active,0.042194983010241466,503,1,250.0
71,fixed250,whole,0.10934393638170974,0.10536354444342311,train,1.0,endpoint_aware,0.042194983010241466,503,1,250.0
71,fixed250,whole,0.14314115308151093,0.13612234580384228,train,1.0,active,0.0878619358253822,503,2,500.0
71,fixed250,whole,0.14314115308151093,0.13612234580384228,train,1.0,endpoint_aware,0.0878619358253822,503,2,500.0
71,fixed250,whole,0.32803180914512925,0.3201971239447023,train,1.0,active,0.2847743652215142,503,3,750.0
71,fixed250,whole,0.32803180914512925,0.3201971239447023,train,1.0,endpoint_aware,0.2847743652215142,503,3,750.0
71,fixed250,whole,0.5100401606425703,0.5224453236748378,train,0.9900596421471173,active,0.45629054844392747,498,4,1000.0
71,fixed250,whole,0.5149105367793241,0.5232103175548868,train,1.0,endpoint_aware,0.4590378011911802,503,4,1000.0
71,fixed250,whole,0.6302895322939867,0.6610629369600295,train,0.8926441351888668,active,0.6157467379483602,449,5,1250.0
71,fixed250,whole,0.6699801192842942,0.6753281020088143,train,1.0,endpoint_aware,0.6496964853034481,503,5,1250.0
71,fixed250,whole,0.7084468664850136,0.7742420726139417,train,0.7296222664015904,active,0.7041228279762001,367,6,1500.0
71,fixed250,whole,0.7872763419483101,0.7921902712384091,train,1.0,endpoint_aware,0.7812376166989846,503,6,1500.0
71,fixed250,whole,0.7611336032388664,0.8367384409841715,train,0.49105367793240556,active,0.6844724735996556,247,7,1750.0
71,fixed250,whole,0.882703777335984,0.8858917611567413,train,1.0,endpoint_aware,0.8816969296080747,503,7,1750.0
71,fixed250,whole,0.8113207547169812,0.8422454625353176,train,0.31610337972166996,active,0.6551874504120799,159,8,2000.0
71,fixed250,whole,0.9403578528827038,0.9428685756103253,train,1.0,endpoint_aware,0.9410390118528232,503,8,2000.0
71,fixed250,whole,0.8514851485148515,0.8427109067975942,train,0.20079522862823063,active,0.7419632218030388,101,9,2250.0
71,fixed250,whole,0.9701789264413518,0.9711420341186048,train,1.0,endpoint_aware,0.9712053805793798,503,9,2250.0
71,fixed250,whole,0.8367346938775511,0.7958333333333334,train,0.09741550695825049,active,0.6811728395061728,49,10,2500.0
71,fixed250,whole,0.9840954274353877,0.9845600774279525,train,1.0,endpoint_aware,0.9847093978093405,503,10,2500.0
71,fixed250,whole,0.75,0.8511904761904762,train,0.039761431411530816,active,0.801046572475144,20,11,2750.0
71,fixed250,whole,0.9900596421471173,0.9903476769968546,train,1.0,endpoint_aware,0.9905045249130309,503,11,2750.0
71,fixed250,whole,0.6666666666666666,0.6666666666666666,train,0.011928429423459244,active,0.575,6,12,3000.0
71,fixed250,whole,0.9960238568588469,0.9960735402808574,train,1.0,endpoint_aware,0.9961193996155681,503,12,3000.0
71,fixed250,whole,0.6666666666666666,0.6666666666666666,train,0.005964214711729622,active,0.5,3,13,3250.0
71,fixed250,whole,0.9980119284294234,0.9979674796747968,train,1.0,endpoint_aware,0.9980133390095075,503,13,3250.0
71,fixed250,whole,1.0,1.0,train,0.003976143141153081,active,1.0,2,14,3500.0
71,fixed250,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,503,14,3500.0
71,fixed250,whole,1.0,1.0,train,0.003976143141153081,active,1.0,2,15,3750.0
71,fixed250,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,503,15,3750.0
71,fixed250,whole,1.0,1.0,train,0.0019880715705765406,active,1.0,1,16,4000.0
71,fixed250,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,503,16,4000.0
71,fixed250,whole,0.10588235294117647,0.09890491452991453,val,1.0,active,0.03939270152505447,170,1,250.0
71,fixed250,whole,0.10588235294117647,0.09890491452991453,val,1.0,endpoint_aware,0.03939270152505447,170,1,250.0
71,fixed250,whole,0.12352941176470589,0.11212606837606838,val,1.0,active,0.060294566544566545,170,2,500.0
71,fixed250,whole,0.12352941176470589,0.11212606837606838,val,1.0,endpoint_aware,0.060294566544566545,170,2,500.0
71,fixed250,whole,0.2411764705882353,0.22712912087912088,val,1.0,active,0.1773467917633003,170,3,750.0
71,fixed250,whole,0.2411764705882353,0.22712912087912088,val,1.0,endpoint_aware,0.1773467917633003,170,3,750.0
71,fixed250,whole,0.35294117647058826,0.3697725885225885,val,1.0,active,0.29659446317581745,170,4,1000.0
71,fixed250,whole,0.35294117647058826,0.3697725885225885,val,1.0,endpoint_aware,0.29659446317581745,170,4,1000.0
71,fixed250,whole,0.42038216560509556,0.4425099206349206,val,0.9235294117647059,active,0.42451390620476764,157,5,1250.0
71,fixed250,whole,0.43529411764705883,0.4451808608058609,val,1.0,endpoint_aware,0.4363955668181521,170,5,1250.0
71,fixed250,whole,0.4418604651162791,0.41631944444444446,val,0.7588235294117647,active,0.39365040894553616,129,6,1500.0
71,fixed250,whole,0.5,0.5053991147741147,val,1.0,endpoint_aware,0.5056456674561399,170,6,1500.0
71,fixed250,whole,0.5894736842105263,0.6216524216524216,val,0.5588235294117647,active,0.46625850385054335,95,7,1750.0
71,fixed250,whole,0.6058823529411764,0.6077800671550672,val,1.0,endpoint_aware,0.6058786723513231,170,7,1750.0
71,fixed250,whole,0.5192307692307693,0.42821067821067826,val,0.3058823529411765,active,0.3712962962962963,52,8,2000.0
71,fixed250,whole,0.611764705882353,0.613682844932845,val,1.0,endpoint_aware,0.6066879410645029,170,8,2000.0
71,fixed250,whole,0.5,0.38095238095238093,val,0.10588235294117647,active,0.2846590909090909,18,9,2250.0
71,fixed250,whole,0.611764705882353,0.6140796703296704,val,1.0,endpoint_aware,0.6067103510581772,170,9,2250.0
71,fixed250,whole,0.6666666666666666,0.5,val,0.03529411764705882,active,0.37142857142857144,6,10,2500.0
71,fixed250,whole,0.611764705882353,0.6140796703296704,val,1.0,endpoint_aware,0.6067103510581772,170,10,2500.0
71,fixed250,whole,1.0,1.0,val,0.0058823529411764705,active,1.0,1,11,2750.0
71,fixed250,whole,0.611764705882353,0.6140796703296704,val,1.0,endpoint_aware,0.6067103510581772,170,11,2750.0
71,fixed250,whole,0.611764705882353,0.6140796703296704,val,1.0,endpoint_aware,0.6067103510581772,170,12,3000.0
71,fixed250,whole,0.611764705882353,0.6140796703296704,val,1.0,endpoint_aware,0.6067103510581772,170,13,3250.0
71,fixed250,whole,0.611764705882353,0.6140796703296704,val,1.0,endpoint_aware,0.6067103510581772,170,14,3500.0
71,fixed250,whole,0.611764705882353,0.6140796703296704,val,1.0,endpoint_aware,0.6067103510581772,170,15,3750.0
71,fixed250,whole,0.611764705882353,0.6140796703296704,val,1.0,endpoint_aware,0.6067103510581772,170,16,4000.0
71,fixed250,whole,0.08888888888888889,0.08278186274509804,test,1.0,active,0.03481464771787352,180,1,250.0
71,fixed250,whole,0.08888888888888889,0.08278186274509804,test,1.0,endpoint_aware,0.03481464771787352,180,1,250.0
71,fixed250,whole,0.1,0.0925857843137255,test,1.0,active,0.04746055226824458,180,2,500.0
71,fixed250,whole,0.1,0.0925857843137255,test,1.0,endpoint_aware,0.04746055226824458,180,2,500.0
71,fixed250,whole,0.2722222222222222,0.26062966853408026,test,1.0,active,0.2106693442927601,180,3,750.0
71,fixed250,whole,0.2722222222222222,0.26062966853408026,test,1.0,endpoint_aware,0.2106693442927601,180,3,750.0
71,fixed250,whole,0.39204545454545453,0.3953548085901027,test,0.9777777777777777,active,0.3411411151048301,176,4,1000.0
71,fixed250,whole,0.39444444444444443,0.3949025443510738,test,1.0,endpoint_aware,0.34223506619878125,180,4,1000.0
71,fixed250,whole,0.5033112582781457,0.5613318938686586,test,0.8388888888888889,active,0.4960008952616479,151,5,1250.0
71,fixed250,whole,0.5111111111111111,0.5103174603174603,test,1.0,endpoint_aware,0.4933800045502173,180,5,1250.0
71,fixed250,whole,0.6422018348623854,0.625042070229236,test,0.6055555555555555,active,0.5359213250517598,109,6,1500.0
71,fixed250,whole,0.6111111111111112,0.605657679738562,test,1.0,endpoint_aware,0.610556865984892,180,6,1500.0
71,fixed250,whole,0.6481481481481481,0.5420454545454546,test,0.3,active,0.4209866220735787,54,7,1750.0
71,fixed250,whole,0.6333333333333333,0.6279791083099906,test,1.0,endpoint_aware,0.6345260188626168,180,7,1750.0
71,fixed250,whole,0.5789473684210527,0.5238095238095238,test,0.10555555555555556,active,0.38392857142857145,19,8,2000.0
71,fixed250,whole,0.6388888888888888,0.6338731325863679,test,1.0,endpoint_aware,0.6391717567856186,180,8,2000.0
71,fixed250,whole,0.3333333333333333,0.25,test,0.016666666666666666,active,0.16666666666666666,3,9,2250.0
71,fixed250,whole,0.6333333333333333,0.6269286881419234,test,1.0,endpoint_aware,0.6324110555949952,180,9,2250.0
71,fixed250,whole,0.6333333333333333,0.6269286881419234,test,1.0,endpoint_aware,0.6324110555949952,180,10,2500.0
71,fixed250,whole,0.6333333333333333,0.6269286881419234,test,1.0,endpoint_aware,0.6324110555949952,180,11,2750.0
71,fixed250,whole,0.6333333333333333,0.6269286881419234,test,1.0,endpoint_aware,0.6324110555949952,180,12,3000.0
71,fixed250,whole,0.6333333333333333,0.6269286881419234,test,1.0,endpoint_aware,0.6324110555949952,180,13,3250.0
71,fixed250,whole,0.6333333333333333,0.6269286881419234,test,1.0,endpoint_aware,0.6324110555949952,180,14,3500.0
71,fixed250,whole,0.6333333333333333,0.6269286881419234,test,1.0,endpoint_aware,0.6324110555949952,180,15,3750.0
71,fixed250,whole,0.6333333333333333,0.6269286881419234,test,1.0,endpoint_aware,0.6324110555949952,180,16,4000.0
11,fixed500,whole,0.10062893081761007,0.09302325581395349,train,1.0,active,0.028093038948988847,477,1,500.0
11,fixed500,whole,0.10062893081761007,0.09302325581395349,train,1.0,endpoint_aware,0.028093038948988847,477,1,500.0
11,fixed500,whole,0.4549266247379455,0.4573260304364955,train,1.0,active,0.3952210189099224,477,2,1000.0
11,fixed500,whole,0.4549266247379455,0.4573260304364955,train,1.0,endpoint_aware,0.3952210189099224,477,2,1000.0
11,fixed500,whole,0.7482352941176471,0.7754415180287273,train,0.8909853249475891,active,0.7511189737318557,425,3,1500.0
11,fixed500,whole,0.7756813417190775,0.7803590205843113,train,1.0,endpoint_aware,0.7722883626160004,477,3,1500.0
11,fixed500,whole,0.9035087719298246,0.9358099487131746,train,0.4779874213836478,active,0.9144318698143276,228,4,2000.0
11,fixed500,whole,0.9538784067085954,0.9547907409826014,train,1.0,endpoint_aware,0.9550463805585584,477,4,2000.0
11,fixed500,whole,0.9420289855072463,0.9650297619047619,train,0.14465408805031446,active,0.9494052847313716,69,5,2500.0
11,fixed500,whole,0.9916142557651991,0.9920544733044734,train,1.0,endpoint_aware,0.9917292701666477,477,5,2500.0
11,fixed500,whole,1.0,1.0,train,0.016771488469601678,active,1.0,8,6,3000.0
11,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,477,6,3000.0
11,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,477,7,3500.0
11,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,477,8,4000.0
11,fixed500,whole,0.08928571428571429,0.08784722222222223,val,1.0,active,0.03456327985739751,168,1,500.0
11,fixed500,whole,0.08928571428571429,0.08784722222222223,val,1.0,endpoint_aware,0.03456327985739751,168,1,500.0
11,fixed500,whole,0.23214285714285715,0.23189484126984128,val,1.0,active,0.16018048735872709,168,2,1000.0
11,fixed500,whole,0.23214285714285715,0.23189484126984128,val,1.0,endpoint_aware,0.16018048735872709,168,2,1000.0
11,fixed500,whole,0.2733333333333333,0.30628815628815625,val,0.8928571428571429,active,0.2664983421006251,150,3,1500.0
11,fixed500,whole,0.32142857142857145,0.32507249694749696,val,1.0,endpoint_aware,0.2995043420037372,168,3,1500.0
11,fixed500,whole,0.3058823529411765,0.3041428268700996,val,0.5059523809523809,active,0.22785110056781885,85,4,2000.0
11,fixed500,whole,0.4226190476190476,0.42204670329670324,val,1.0,endpoint_aware,0.41042036643314944,168,4,2000.0
11,fixed500,whole,0.4166666666666667,0.4228395061728395,val,0.2857142857142857,active,0.3072128851540616,48,5,2500.0
11,fixed500,whole,0.4583333333333333,0.45627289377289376,val,1.0,endpoint_aware,0.437252485444474,168,5,2500.0
11,fixed500,whole,0.23076923076923078,0.2857142857142857,val,0.07738095238095238,active,0.13095238095238096,13,6,3000.0
11,fixed500,whole,0.4583333333333333,0.45666971916971916,val,1.0,endpoint_aware,0.43645126627702674,168,6,3000.0
11,fixed500,whole,0.3333333333333333,0.3333333333333333,val,0.017857142857142856,active,0.16666666666666666,3,7,3500.0
11,fixed500,whole,0.4583333333333333,0.45666971916971916,val,1.0,endpoint_aware,0.43645126627702674,168,7,3500.0
11,fixed500,whole,0.5,0.5,val,0.011904761904761904,active,0.3333333333333333,2,8,4000.0
11,fixed500,whole,0.4583333333333333,0.45666971916971916,val,1.0,endpoint_aware,0.43645126627702674,168,8,4000.0
11,fixed500,whole,0.11057692307692307,0.11077069716775599,test,1.0,active,0.0614462292093871,208,1,500.0
11,fixed500,whole,0.11057692307692307,0.11077069716775599,test,1.0,endpoint_aware,0.0614462292093871,208,1,500.0
11,fixed500,whole,0.34615384615384615,0.3486996187363835,test,1.0,active,0.26797574021297,208,2,1000.0
11,fixed500,whole,0.34615384615384615,0.3486996187363835,test,1.0,endpoint_aware,0.26797574021297,208,2,1000.0
11,fixed500,whole,0.510989010989011,0.5523812312415253,test,0.875,active,0.5029181101549522,182,3,1500.0
11,fixed500,whole,0.5336538461538461,0.5382284858387799,test,1.0,endpoint_aware,0.5211470257506063,208,3,1500.0
11,fixed500,whole,0.6506024096385542,0.6510513633062653,test,0.39903846153846156,active,0.43954287400578956,83,4,2000.0
11,fixed500,whole,0.6442307692307693,0.6476988017429194,test,1.0,endpoint_aware,0.6438775035476684,208,4,2000.0
11,fixed500,whole,0.6,0.6666666666666666,test,0.02403846153846154,active,0.45,5,5,2500.0
11,fixed500,whole,0.6442307692307693,0.6476988017429194,test,1.0,endpoint_aware,0.6442168933181406,208,5,2500.0
11,fixed500,whole,0.6442307692307693,0.6476988017429194,test,1.0,endpoint_aware,0.6442168933181406,208,6,3000.0
11,fixed500,whole,0.6442307692307693,0.6476988017429194,test,1.0,endpoint_aware,0.6442168933181406,208,7,3500.0
11,fixed500,whole,0.6442307692307693,0.6476988017429194,test,1.0,endpoint_aware,0.6442168933181406,208,8,4000.0
23,fixed500,whole,0.10707070707070707,0.1050003076165867,train,1.0,active,0.041848777571625806,495,1,500.0
23,fixed500,whole,0.10707070707070707,0.1050003076165867,train,1.0,endpoint_aware,0.041848777571625806,495,1,500.0
23,fixed500,whole,0.4101010101010101,0.4150821482708946,train,1.0,active,0.3241871470735448,495,2,1000.0
23,fixed500,whole,0.4101010101010101,0.4150821482708946,train,1.0,endpoint_aware,0.3241871470735448,495,2,1000.0
23,fixed500,whole,0.7603485838779956,0.7757863595882334,train,0.9272727272727272,active,0.7494425939231474,459,3,1500.0
23,fixed500,whole,0.7777777777777778,0.7792239749444535,train,1.0,endpoint_aware,0.7642741308081485,495,3,1500.0
23,fixed500,whole,0.9003831417624522,0.922208912804888,train,0.5272727272727272,active,0.9058940750726396,261,4,2000.0
23,fixed500,whole,0.9474747474747475,0.9472787622097586,train,1.0,endpoint_aware,0.9481657060771904,495,4,2000.0
23,fixed500,whole,0.9146341463414634,0.838080855237718,train,0.16565656565656567,active,0.8314925509828058,82,5,2500.0
23,fixed500,whole,0.9858585858585859,0.9861036932237695,train,1.0,endpoint_aware,0.9861118176061243,495,5,2500.0
23,fixed500,whole,1.0,1.0,train,0.030303030303030304,active,1.0,15,6,3000.0
23,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,495,6,3000.0
23,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,495,7,3500.0
23,fixed500,whole,1.0,1.0,train,1.0,endpoint_aware,1.0,495,8,4000.0
23,fixed500,whole,0.08839779005524862,0.07908496732026143,val,1.0,active,0.018724371325527397,181,1,500.0
23,fixed500,whole,0.08839779005524862,0.07908496732026143,val,1.0,endpoint_aware,0.018724371325527397,181,1,500.0
23,fixed500,whole,0.27624309392265195,0.28994469582704874,val,1.0,active,0.20198824593258333,181,2,1000.0
23,fixed500,whole,0.27624309392265195,0.28994469582704874,val,1.0,endpoint_aware,0.20198824593258333,181,2,1000.0
23,fixed500,whole,0.39473684210526316,0.45910902822667526,val,0.8397790055248618,active,0.3807692265306289,152,3,1500.0
23,fixed500,whole,0.44751381215469616,0.4508107088989442,val,1.0,endpoint_aware,0.41693331022400476,181,3,1500.0
23,fixed500,whole,0.4675324675324675,0.42439393939393943,val,0.425414364640884,active,0.35148928611495456,77,4,2000.0
23,fixed500,whole,0.5248618784530387,0.5248507415786828,val,1.0,endpoint_aware,0.5090078965078965,181,4,2000.0
23,fixed500,whole,0.48148148148148145,0.47916666666666663,val,0.14917127071823205,active,0.37666666666666665,27,5,2500.0
23,fixed500,whole,0.5524861878453039,0.5512804801407744,val,1.0,endpoint_aware,0.5355374838411163,181,5,2500.0
23,fixed500,whole,0.0,0.0,val,0.027624309392265192,active,0.0,5,6,3000.0
