representation,variant,hidden_cap,output_cap,seed,split,dt_ms,state_beta,output_beta,valid_count_loss,valid_count_accuracy,valid_count_balanced_accuracy,valid_count_macro_f1,full_count_balanced_accuracy,hidden_count_linear_balanced_accuracy,hidden_count_linear_macro_f1,uend_linear_balanced_accuracy,uend_linear_macro_f1,state_tail_event_fraction,output_tail_event_fraction,mean_valid_steps,mean_valid_duration_s,mean_theoretical_output_count_levels,local_fraction_at_cap,local_fraction_ge4,local_fraction_gt1,local_fraction_one,local_fraction_zero,local_mean_events_per_neuron_second,local_mean_events_per_neuron_step,local_pre_reset_membrane_max,local_pre_reset_membrane_mean,state_fraction_at_cap,state_fraction_ge4,state_fraction_gt1,state_fraction_one,state_fraction_zero,state_mean_events_per_neuron_second,state_mean_events_per_neuron_step,state_pre_reset_membrane_max,state_pre_reset_membrane_mean,output_fraction_at_cap,output_fraction_ge4,output_fraction_gt1,output_fraction_one,output_fraction_zero,output_mean_events_per_neuron_second,output_mean_events_per_neuron_step,output_pre_reset_membrane_max,output_pre_reset_membrane_mean
repeat4,multi_h,31,1,37,test,62.5,0.7788007830714049,0.7788007830714049,3.215124355603571,0.10273972602739725,0.09398240648240647,0.09022678733632082,0.09398240648240647,0.11022519147519146,0.09563384313103655,0.14648060273060273,0.1307731157731158,0.8560724789149141,0.0,22.575342465753426,1.4109589041095891,23.575342465753426,0.0,0.0,0.00021719925449634837,0.01683485588977394,0.9829479619248273,0.27630808102349713,0.01726925506396857,1.3858771242507517,0.04504489235273779,0.042211694119829835,0.10570235004367894,0.13304160152600236,0.04103656039152243,0.8259218424966891,36.32829533537773,2.2705184584611082,199.765841967439,-1.1706146774430797,0.019271054560293075,0.0,0.0,0.019271054560293075,0.9807289667325477,0.3083368729646892,0.019271054560293075,4.445169788517364,-16.39416740691825
repeat4,multi_h,31,1,53,train,62.5,0.7788007830714049,0.7788007830714049,1.3091129694461001,0.5456110154905336,0.5451835638719388,0.5797372490719276,0.5436112368279137,0.8080667020841245,0.8428436061329659,0.591701317689743,0.6151356320693854,0.7457445312079792,0.008213545517954276,27.580034423407916,1.7237521514629948,28.580034423407916,0.0,0.0,0.00022482914921147156,0.016778745356684298,0.9829964252018888,0.27575107485620165,0.017234442178512603,1.420311887580228,0.04959111109940197,0.07564463940883462,0.13080417458448887,0.15408100567360547,0.02965063530560615,0.8162683480372732,50.1295260168394,3.1330953760524625,133.79780581239578,-2.995171378688845,0.012594532292086163,0.0,0.0,0.012594532292086163,0.9874054673616735,0.2015125166733786,0.012594532292086163,10.555777549743652,-25.9845618282456
repeat4,multi_h,31,1,53,val,62.5,0.7788007830714049,0.7788007830714049,2.755192518234253,0.19047619047619047,0.21560846560846558,0.17313616294964929,0.21560846560846558,0.20116041366041362,0.19115225371787492,0.1990079365079365,0.18642785946174692,0.8119040727615356,0.0,24.53968253968254,1.5337301587301588,25.53968253968254,0.0,0.0,4.0426908526569605e-05,0.010379608720541,0.989579975605011,0.16736739873886108,0.010460462421178818,1.1262603998184204,0.04640917107462883,0.04322899878025055,0.0827917829155922,0.10141848027706146,0.027679799124598503,0.8709017038345337,30.423633575439453,1.9014770984649658,132.7667236328125,-1.6531106233596802,0.009891116991639137,0.0,0.0,0.009891116991639137,0.9901089072227478,0.1582578718662262,0.009891116991639137,4.943212509155273,-14.830947875976562
repeat4,multi_h,31,1,53,test,62.5,0.7788007830714049,0.7788007830714049,2.9451765622178168,0.13013698630136986,0.12996309246309246,0.12187613980377139,0.12996309246309246,0.1899309024309024,0.17162775949540657,0.16402486402486402,0.148468395109982,0.8346174792067645,0.0017023540727079732,22.575342465753426,1.4109589041095891,23.575342465753426,0.0,0.0,9.421341452900677e-05,0.016542016184085035,0.9833637475967407,0.2676870978041871,0.016730443612761693,1.2534151714142054,0.05394412148488711,0.056817648141351464,0.11317646631026922,0.14004505655332788,0.038242693327061116,0.8217122244508299,40.90533873153059,2.556583670720662,127.96792309904751,-2.07704244411155,0.013707897887399343,0.0,0.0,0.013707897887399343,0.9862920837859585,0.2193263661983895,0.013707897887399343,5.903015802984369,-19.170591057163396
repeat4,multi_h,31,1,71,train,62.5,0.7788007830714049,0.7788007830714049,1.2544481098754476,0.576592082616179,0.5709591732813766,0.6205419914514929,0.5709591732813766,0.7935862860376691,0.8262852346747191,0.6489482749691166,0.6790084101630001,0.7559237588908709,0.006633480424109507,27.580034423407916,1.7237521514629948,28.580034423407916,0.0,0.0,0.0002463173265687381,0.01496887753321669,0.9847847968083445,0.24757372148065682,0.015473357592541051,1.6195089252803494,0.03455162895987653,0.05871108325643917,0.11975318411438887,0.13719082265938415,0.024878166808318763,0.8379310028893607,42.3974427635206,2.6498401727200376,158.15289918567967,-3.7198096938469734,0.012960890590144311,0.0,0.0,0.012960890590144311,0.9870391131062927,0.20737424944230898,0.012960890590144311,12.539121361894985,-24.744684130722806
repeat4,multi_h,31,1,71,val,62.5,0.7788007830714049,0.7788007830714049,2.7382497787475586,0.15873015873015872,0.1762265512265512,0.11991615988392783,0.1762265512265512,0.15284992784992787,0.1452770741470432,0.11872294372294373,0.10493568522980289,0.8277994394302368,0.008196720853447914,24.53968253968254,1.5337301587301588,25.53968253968254,0.0,0.0,0.0,0.009267868474125862,0.9907321333885193,0.1482858955860138,0.009267868474125862,0.9361385703086853,0.033301424235105515,0.03086341731250286,0.07021395862102509,0.08417640626430511,0.022209532558918,0.8936140537261963,23.9188232421875,1.4949264526367188,155.9202880859375,-1.925875186920166,0.009783311747014523,0.0,0.0,0.009783311747014523,0.9902166724205017,0.15653298795223236,0.009783311747014523,6.375990867614746,-13.014026641845703
repeat4,multi_h,31,1,71,test,62.5,0.7788007830714049,0.7788007830714049,2.7360277796444827,0.15753424657534246,0.14918414918414916,0.1305590453383626,0.14918414918414916,0.17475233100233098,0.16845285677993935,0.2080877455877456,0.2047639424979327,0.8478979305045246,0.003359050987517997,22.575342465753426,1.4109589041095891,23.575342465753426,0.0,0.0,9.472181369496306e-05,0.014928187205366893,0.9849770763149001,0.24188209416931622,0.015117630885582264,1.1719253781723649,0.04055381596904911,0.04108204843144711,0.09637653659263702,0.1173238156695072,0.031289033413137476,0.851387135786553,32.496744861341504,2.031046553833844,153.1853196653601,-2.463865202583679,0.013885118143811617,0.0,0.0,0.013885118143811617,0.9861149004060928,0.22216189030098588,0.013885118143811617,6.644237622822801,-16.909614700160613
repeat4,multi_ho,31,31,11,train,62.5,0.7788007830714049,0.7788007830714049,1.6381122019533036,0.4406196213425129,0.4424478056391372,0.43133832616054496,0.3321624675129592,0.8716319399925058,0.8903859198942072,0.7948122618244602,0.8125466517858794,0.727273302418845,0.7195293290890022,27.580034423407916,1.7237521514629948,855.9810671256454,0.0,2.017784695399095e-06,0.00037628822127319455,0.020032644621296922,0.9795910658606564,0.3330064394900803,0.02081290246813002,1.7236403805458607,0.0544335204986102,0.03875727781612368,0.1595414269093597,0.20033182380737002,0.041849404618323566,0.7578187701829329,46.60875327000314,2.9130470793751964,168.4761027928679,-3.567748645086502,0.22007493441363415,0.4102694288588637,0.45023534445672353,0.029771762603505957,0.5199928985918245,150.89026774473732,9.430641734046082,221.19730402147093,11.453340745423624
repeat4,multi_ho,31,31,11,val,62.5,0.7788007830714049,0.7788007830714049,2.3838582038879395,0.2777777777777778,0.27817460317460324,0.2678871420976684,0.20714285714285718,0.24064454064454063,0.23705486979480783,0.160515873015873,0.15606482652518458,0.8000743985176086,0.7899175882339478,24.53968253968254,1.5337301587301588,761.7301587301588,0.0,0.0,0.00012128072557970881,0.012158392928540707,0.9877203106880188,0.19841526448726654,0.012400954030454159,1.3712435960769653,0.05162472277879715,0.022560741752386093,0.10241904854774475,0.13589757680892944,0.03869865834712982,0.8254037499427795,29.049118041992188,1.8155698776245117,164.10525512695312,-2.0156607627868652,0.13737063109874725,0.27695128321647644,0.3151412308216095,0.033015307039022446,0.6518434882164001,97.39370727539062,6.087106704711914,190.1650848388672,6.999238014221191
repeat4,multi_ho,31,31,11,test,62.5,0.7788007830714049,0.7788007830714049,2.391856801019956,0.22602739726027396,0.2192626817626818,0.20333819807504014,0.16376262626262625,0.1758553946053946,0.1626892915592606,0.2354270729270729,0.21486204348523189,0.8272469460147701,0.8064701148908432,22.575342465753426,1.4109589041095891,700.8356164383562,0.0,0.0,0.00019784816476988465,0.01947791624992882,0.9803242266994633,0.3179778033127523,0.01987361270704702,1.201832010321421,0.06207625894513849,0.024252541997942002,0.13109566796928235,0.17558845591871705,0.04892968774250109,0.7754818503170797,35.08098825689864,2.192561766056165,146.42533832706818,-2.407562887015408,0.16456794177424416,0.3662100219971513,0.41415524707265094,0.038850580890701245,0.5469941921430092,126.12700266380833,7.88293766648802,179.82518047175995,7.923178813228868
repeat4,multi_ho,31,31,23,train,62.5,0.7788007830714049,0.7788007830714049,0.8306797192449619,0.7555938037865749,0.7524265800910553,0.7682766853335576,0.5952808956862324,0.9351358716431276,0.9414231525633158,0.8658407817563788,0.8733082676980458,0.6593713283333639,0.7125694972307465,27.580034423407916,1.7237521514629948,855.9810671256454,0.0,5.926149809114289e-06,0.000832704732414149,0.028055802064590324,0.971111496221178,0.4763588588332145,0.029772428677075906,2.0888712603130766,0.06273115562233375,0.19101135258317609,0.2849409284259284,0.3117206745529339,0.025792047349341766,0.6624872724488762,116.89762996601361,7.306101872875851,224.09359993335508,-6.2183152074042365,0.35312123317111177,0.4720839220972767,0.48550201293318285,0.009354609521602804,0.5051433741533408,201.23814628456628,12.577384142785393,203.92558545951383,13.003802535866296
repeat4,multi_ho,31,31,23,val,62.5,0.7788007830714049,0.7788007830714049,3.298835515975952,0.25396825396825395,0.26213924963924967,0.23145259563826193,0.22804834054834056,0.25671596921596923,0.22937095015756345,0.27106782106782107,0.24525819897336928,0.7241286039352417,0.7742621302604675,24.53968253968254,1.5337301587301588,761.7301587301588,0.0,0.0,0.0002728816180024296,0.018879365175962448,0.9808477759361267,0.31080207228660583,0.019425129517912865,1.4591810703277588,0.0587892010807991,0.14985749125480652,0.2372579425573349,0.26486194133758545,0.028308942914009094,0.7068291306495667,94.5530014038086,5.909562587738037,211.258056640625,-4.443386077880859,0.2773016393184662,0.3782072067260742,0.3924913704395294,0.011184778064489365,0.5963238477706909,160.10995483398438,10.006872177124023,205.57962036132812,9.261001586914062
repeat4,multi_ho,31,31,23,test,62.5,0.7788007830714049,0.7788007830714049,3.43406675286489,0.19863013698630136,0.20541888666888664,0.20924203245285353,0.1631132756132756,0.23049103674103674,0.23327115864556816,0.23747363747363748,0.23335672983091926,0.7434151972809883,0.8012954698850031,22.575342465753426,1.4109589041095891,700.8356164383562,0.0,0.0,0.0006044910347953516,0.02819032010252345,0.9712052124820344,0.4703888495082725,0.02939930309426703,1.3589900895340803,0.06670856945318719,0.17294057928127785,0.28030656155658096,0.31304728964420214,0.033368494183029215,0.6535842304360376,110.8104476928711,6.925652980804443,216.76196623501713,-4.446509563759582,0.3032774061781086,0.41334636529831037,0.4286607365085654,0.012491755812645776,0.5588474877893108,175.33647479749706,10.958529674843566,192.27219129588505,8.101531218176019
repeat4,multi_ho,31,31,37,train,62.5,0.7788007830714049,0.7788007830714049,0.7685103122010288,0.7710843373493976,0.7700732787006701,0.7802301285279823,0.4780858743002658,0.9398301802938751,0.9469269947570204,0.8668064098815549,0.8745796652135992,0.6659179761774979,0.6989563528108514,27.580034423407916,1.7237521514629948,855.9810671256454,0.0,2.017784695399095e-06,0.0009357492434840309,0.0336929891906076,0.9653712693672377,0.5697224215057755,0.03560765134411096,1.7767591835504555,0.08188974189214575,0.10499205382576088,0.2019533976117428,0.23144323598086936,0.02909799242029912,0.7394587708422321,73.46369488924587,4.591480930577867,162.62374683583664,-10.809708331004682,0.29822125907814234,0.512870752360037,0.5293237665434097,0.013109384749001357,0.45756684913077167,200.4988221055259,12.531176381595369,210.3253301991448,14.609543257038688
repeat4,multi_ho,31,31,37,val,62.5,0.7788007830714049,0.7788007830714049,2.6531083583831787,0.25396825396825395,0.2588985088985089,0.27211357898137184,0.171031746031746,0.20258537758537756,0.19591356093549075,0.3129028379028379,0.3007011507011507,0.7245815396308899,0.751294732093811,24.53968253968254,1.5337301587301588,761.7301587301588,0.0,0.0,0.00038405563100241125,0.024448173120617867,0.9751677513122559,0.4034605324268341,0.02521628327667713,1.3158643245697021,0.07603375613689423,0.08401216566562653,0.17491206526756287,0.20542176067829132,0.03187156468629837,0.7627066969871521,61.50703430175781,3.8441896438598633,136.4183349609375,-8.31617259979248,0.24973048269748688,0.44165050983428955,0.45965394377708435,0.01608990877866745,0.52425616979599,170.82579040527344,10.67661190032959,169.87054443359375,11.667481422424316
repeat4,multi_ho,31,31,37,test,62.5,0.7788007830714049,0.7788007830714049,3.0833527943859362,0.2465753424657534,0.2524635087135087,0.24781422432284503,0.17371933621933622,0.25183219558219555,0.2361158456267152,0.23268953268953266,0.22804446595445835,0.7429853016383028,0.7721585476235168,22.575342465753426,1.4109589041095891,700.8356164383562,0.0,0.0,0.0006600022881111602,0.03499707152224975,0.9643429452425814,0.5810732241362742,0.036317076508517135,1.429081044784964,0.09138423286072195,0.09671012087635798,0.20573917562014435,0.24191202080413088,0.038115961298550646,0.7199719899321255,71.85157232415186,4.490723270259491,145.8967074041497,-9.32696345081068,0.2862842025822156,0.5026567165982233,0.5239374915214434,0.017770247635980174,0.45829227035992764,194.86746529357075,12.179216580848172,179.60237017069778,12.923106258862639
repeat4,multi_ho,31,31,53,train,62.5,0.7788007830714049,0.7788007830714049,0.5542606995561242,0.8072289156626506,0.8069367676656248,0.8137670177993916,0.44113047802254385,0.961571719625316,0.9639043911693652,0.9429446540191994,0.9474553068180979,0.736522247274238,0.7548149419938841,27.580034423407916,1.7237521514629948,855.9810671256454,0.0,6.039210726633642e-06,0.001065829418829631,0.035723855773471105,0.9632103207189326,0.606542572712529,0.03790891079453306,1.9522324449634387,0.0838952845222158,0.02608801822038608,0.17632389499480466,0.22790724931608583,0.044655492641480575,0.7274372560226979,43.43295609807394,2.714559756129621,106.40040362517313,-6.1006934950561,0.1177034182618284,0.36497380621667164,0.40876694898186783,0.02917900025562452,0.5620540560009968,111.7106352131461,6.981914700821632,152.64537393697978,1.19223708088755
repeat4,multi_ho,31,31,53,val,62.5,0.7788007830714049,0.7788007830714049,3.5531625747680664,0.31746031746031744,0.32837301587301587,0.2804701377328304,0.2261904761904762,0.305988455988456,0.29462269212269215,0.2987133237133237,0.28415697888092106,0.8053767085075378,0.8195502758026123,24.53968253968254,1.5337301587301588,761.7301587301588,0.0,0.0,0.0003739488893188536,0.025307243689894676,0.97431880235672,0.4168822765350342,0.026055142283439636,1.3398535251617432,0.07855716347694397,0.014947849325835705,0.13986194133758545,0.19311681389808655,0.047029126435518265,0.7598540782928467,31.749231338500977,1.984326958656311,103.6119155883789,-4.022996425628662,0.07287623733282089,0.29328373074531555,0.3403676152229309,0.03110176883637905,0.6285306215286255,82.2647705078125,5.141548156738281,209.18861389160156,0.05468639358878136
repeat4,multi_ho,31,31,53,test,62.5,0.7788007830714049,0.7788007830714049,4.39057671533872,0.2191780821917808,0.21887903762903763,0.2178845529064827,0.16515151515151516,0.2113504551004551,0.20447184910262192,0.24887334887334886,0.24572956666253767,0.8275839980334452,0.8376094053869378,22.575342465753426,1.4109589041095891,700.8356164383562,0.0,0.0,0.0006238421363826229,0.03599187405142065,0.9633842976125953,0.5959836628339062,0.03724897892711914,1.6278483688014826,0.091652586239658,0.015406439017045172,0.16694017938555103,0.22915698342943844,0.055883985982365804,0.7149590408965333,36.75755161128632,2.297346975705395,98.10288248976616,-4.597677619489905,0.08124650973979741,0.34592258113704316,0.39846351783569545,0.03425330617656446,0.5672831763959911,97.02838448302387,6.064274030188992,118.17933675687607,0.10889151406614747
repeat4,multi_ho,31,31,71,train,62.5,0.7788007830714049,0.7788007830714049,0.7649911173752376,0.7710843373493976,0.7755499881244797,0.7799186154548972,0.4211512032109517,0.9576887530263409,0.9613244355923175,0.8959542716435968,0.9018517600471014,0.5968990072531052,0.6708305535546268,27.580034423407916,1.7237521514629948,855.9810671256454,0.0,4.021426031234548e-06,0.0007831593075760748,0.03345138489199793,0.9657654600176261,0.560790381517755,0.035049398844859685,1.7348415541771973,0.08574208613363273,0.07955350204917527,0.22706873594380902,0.2564678953354617,0.028285516967769334,0.7152465720390083,74.20667033105217,4.63791689569076,262.05563454291496,-11.78781911222947,0.3403394777783018,0.5103215080735606,0.5257550609296447,0.015587091912385621,0.4586578483425607,211.24436916541725,13.202773072838578,149.90595564456487,10.211083646895759
repeat4,multi_ho,31,31,71,val,62.5,0.7788007830714049,0.7788007830714049,2.9612555503845215,0.2698412698412698,0.2766053391053391,0.25472496452187526,0.203968253968254,0.2584415584415584,0.24998602973431347,0.24657287157287155,0.23174474125693637,0.6688907742500305,0.7424858808517456,24.53968253968254,1.5337301587301588,761.7301587301588,0.0,0.0,0.00018192108836956322,0.022962484508752823,0.9768555760383606,0.373221218585968,0.023326326161623,1.2099395990371704,0.0801975205540657,0.059811610728502274,0.18916760385036469,0.22075113654136658,0.03032776154577732,0.7489210963249207,59.39686965942383,3.7123043537139893,188.90591430664062,-8.398846626281738,0.2626940608024597,0.4021938443183899,0.41758301854133606,0.013098318129777908,0.5693186521530151,164.60414123535156,10.287758827209473,147.327392578125,7.007442951202393
repeat4,multi_ho,31,31,71,test,62.5,0.7788007830714049,0.7788007830714049,3.4775717650374323,0.21232876712328766,0.2150689588189588,0.20998318453028597,0.14058441558441556,0.2098221223221223,0.20583138911312285,0.21519244644244642,0.21451256804197982,0.6862495149651618,0.7631717414072116,22.575342465753426,1.4109589041095891,700.8356164383562,0.0,0.0,0.0004998395044622905,0.03523616385582375,0.9642639772532737,0.5797735250567737,0.03623584531604836,1.3816173893131622,0.09387087138140038,0.07338953380511232,0.22873208212525878,0.26545447907219194,0.03627708896178089,0.698268421708721,72.18165290518982,4.511353306574364,248.98951721191406,-9.694323703034284,0.31321554804501467,0.4654544604151216,0.48382503774068125,0.014391571793654193,0.5017833783201975,193.05383948757225,12.065864967973265,153.88297344887093,7.918417205549266
raw64,binary,1,1,11,train,15.625,0.9394130628134758,0.9394130628134758,0.3066511336399848,0.9070567986230637,0.9080429731226487,0.9100879056715329,0.9031319708649482,0.9811847274366219,0.9824387423434383,0.8185924846027942,0.8222765681874313,0.010687015905796763,0.007007517354168549,102.76592082616179,1.605717512908778,103.76592082616179,0.015860527728182517,0.0,0.0,0.015860527728182517,0.9841394744518497,1.015073774603681,0.015860527728182517,3.020348598952958,-0.004376282627740795,0.023767885737595584,0.0,0.0,0.023767885737595584,0.976232126637293,1.5211446872061174,0.023767885737595584,3.190755733319281,-0.318043402006622,0.03445379061563495,0.0,0.0,0.03445379061563495,0.9655462193612182,2.205042599400637,0.03445379061563495,5.016275167875569,-0.23520497400666268
raw64,binary,1,1,11,val,15.625,0.9394130628134758,0.9394130628134758,4.299343109130859,0.2222222222222222,0.22278739778739778,0.2204782590076708,0.22278739778739778,0.2100889850889851,0.1968237135572395,0.20099807599807598,0.20560064935064934,0.00917431153357029,0.011674118228256702,90.4047619047619,1.4125744047619047,91.4047619047619,0.01139125693589449,0.0,0.0,0.01139125693589449,0.988608717918396,0.7290404438972473,0.01139125693589449,2.3044850826263428,-0.0035901647061109543,0.017703121528029442,0.0,0.0,0.017703121528029442,0.982296884059906,1.1329997777938843,0.017703121528029442,3.177180290222168,-0.2205432951450348,0.02910923771560192,0.0,0.0,0.02910923771560192,0.9708907604217529,1.862991213798523,0.02910923771560192,6.445748329162598,-0.14372140169143677
raw64,binary,1,1,11,test,15.625,0.9394130628134758,0.9394130628134758,5.451071954753301,0.19863013698630136,0.1984938672438672,0.1842721610444947,0.1984938672438672,0.20520382395382394,0.19338037373629877,0.20453435453435453,0.19230489578506357,0.007331576249370836,0.008508530381607683,82.68493150684931,1.2919520547945205,83.68493150684931,0.016251431101907608,0.0,0.0,0.016251431101907608,0.9837485592659205,1.0400915905220869,0.016251431101907608,2.079119778659246,-0.004044371207359515,0.0251994982157668,0.0,0.0,0.0251994982157668,0.9748005279122967,1.6127678858090753,0.0251994982157668,2.6155125131345773,-0.32540969264833897,0.04005812026866495,0.0,0.0,0.04005812026866495,0.9599418909582373,2.5637196971945566,0.04005812026866495,5.24916097562607,-0.2115918363202108
raw64,binary,1,1,23,train,15.625,0.9394130628134758,0.9394130628134758,0.4158554918384388,0.8760757314974182,0.8790753019166789,0.8766069590850686,0.8790753019166789,0.9825427521279799,0.983558482472482,0.8277363937656639,0.8327021544223929,0.008803264395030866,0.007135175053100783,102.76592082616179,1.605717512908778,103.76592082616179,0.016048919598663326,0.0,0.0,0.016048919598663326,0.9839510829436389,1.0271308543144528,0.016048919598663326,3.13182649760156,-0.004511168560016381,0.021899541339832206,0.0,0.0,0.021899541339832206,0.9781004584389587,1.4015706457492612,0.021899541339832206,2.5619101113994027,-0.27460084252841704,0.02018462652709213,0.0,0.0,0.02018462652709213,0.9798153682953314,1.2918160977338964,0.02018462652709213,3.121706207524889,-0.34002252777143926
raw64,binary,1,1,23,val,15.625,0.9394130628134758,0.9394130628134758,3.3496484756469727,0.23809523809523808,0.23760221260221256,0.23611478077119483,0.23760221260221256,0.2079064454064454,0.20085532920959367,0.20639129389129388,0.19687784634593142,0.004463318269699812,0.004972375463694334,90.4047619047619,1.4125744047619047,91.4047619047619,0.011492762714624405,0.0,0.0,0.011492762714624405,0.9885072112083435,0.7355368137359619,0.011492762714624405,2.1884567737579346,-0.0041442736983299255,0.01575668342411518,0.0,0.0,0.01575668342411518,0.9842433333396912,1.0084277391433716,0.01575668342411518,2.1568636894226074,-0.1882481575012207,0.013175606727600098,0.0,0.0,0.013175606727600098,0.9868243932723999,0.8432388305664062,0.013175606727600098,2.3681530952453613,-0.24349449574947357
raw64,binary,1,1,23,test,15.625,0.9394130628134758,0.9394130628134758,4.0216560233129215,0.2328767123287671,0.22281121656121652,0.22308368175132165,0.2168588356088356,0.21881382506382507,0.21433041405240047,0.21170218670218668,0.2015435286338185,0.004024795065187428,0.003191526417862879,82.68493150684931,1.2919520547945205,83.68493150684931,0.01606300418354469,0.0,0.0,0.01606300418354469,0.9839370218041825,1.02803226774686,0.01606300418354469,2.158802040635723,-0.004978962516896937,0.022599642203278737,0.0,0.0,0.022599642203278737,0.9774003641246116,1.4463771010098392,0.022599642203278737,2.5330933430423475,-0.284033427091494,0.020160677153872302,0.0,0.0,0.020160677153872302,0.9798393241346699,1.2902833378478273,0.020160677153872302,2.067174039474905,-0.3478741323294705
raw64,binary,1,1,37,train,15.625,0.9394130628134758,0.9394130628134758,0.32631592003695936,0.8881239242685026,0.8901069277293797,0.8895873159744578,0.8901069277293797,0.9857478803331082,0.9868091140108519,0.8435806434017651,0.8501507042947795,0.01086083775716425,0.008545272864991231,102.76592082616179,1.605717512908778,103.76592082616179,0.01780161412237228,0.0,0.0,0.01780161412237228,0.9821983813829143,1.1393033038318259,0.01780161412237228,3.0838825673942107,0.0015990093202937696,0.026154764297958495,0.0,0.0,0.026154764297958495,0.973845232169107,1.6739049150693437,0.026154764297958495,3.4009101083069373,-0.2768882961876421,0.03495905581034604,0.0,0.0,0.03495905581034604,0.9650409409388413,2.2373795718621468,0.03495905581034604,4.3797899572861585,-0.2846238857805216
raw64,binary,1,1,37,val,15.625,0.9394130628134758,0.9394130628134758,3.8197267055511475,0.25396825396825395,0.24733044733044732,0.2557806057032063,0.23807118807118807,0.2246151996151996,0.2243899451326988,0.1892255892255892,0.18685465167848977,0.0042950185015797615,0.005044843070209026,90.4047619047619,1.4125744047619047,91.4047619047619,0.013120966963469982,0.0,0.0,0.013120966963469982,0.9868790507316589,0.8397418856620789,0.013120966963469982,1.955876350402832,0.0016005875077098608,0.019397852942347527,0.0,0.0,0.019397852942347527,0.9806021451950073,1.2414625883102417,0.019397852942347527,3.091867446899414,-0.19455116987228394,0.02597079612314701,0.0,0.0,0.02597079612314701,0.9740291833877563,1.6621309518814087,0.02597079612314701,2.80771803855896,-0.17571057379245758
raw64,binary,1,1,37,test,15.625,0.9394130628134758,0.9394130628134758,5.266627076553972,0.15753424657534246,0.1551635864135864,0.1491514023250675,0.1551635864135864,0.24455960705960703,0.21852376025296916,0.2683899433899433,0.26599354712099815,0.00404536438314882,0.0035164731822601735,82.68493150684931,1.2919520547945205,83.68493150684931,0.017934290755999414,0.0,0.0,0.017934290755999414,0.9820656874408461,1.1477946083839625,0.017934290755999414,1.961508478203865,0.0019191939428397646,0.025032625890860003,0.0,0.0,0.025032625890860003,0.974967358863517,1.6020880570150402,0.025032625890860003,3.7562260954347377,-0.26892555494831033,0.034808482898220625,0.0,0.0,0.034808482898220625,0.9651914949286474,2.22774290548612,0.034808482898220625,3.2816995594599474,-0.24662888407298963
raw64,binary,1,1,53,train,15.625,0.9394130628134758,0.9394130628134758,0.6599082893430673,0.7762478485370051,0.7689824901059432,0.773571169236976,0.7657145162497341,0.9713176835379466,0.97311381831144,0.7850738988908125,0.7905790969798794,0.015063349947833461,0.013178999415517059,102.76592082616179,1.605717512908778,103.76592082616179,0.015220044283340596,0.0,0.0,0.015220044283340596,0.9847799546747322,0.9740828341337981,0.015220044283340596,2.8938461946333134,0.0005026307517443039,0.02389828602682395,0.0,0.0,0.02389828602682395,0.9761017009026007,1.5294903057167328,0.02389828602682395,4.33387155992439,-0.17589710927255797,0.022530817550169415,0.0,0.0,0.022530817550169415,0.9774691884160658,1.4419723232108426,0.022530817550169415,3.102449960429574,-0.25711207684264126
raw64,binary,1,1,53,val,15.625,0.9394130628134758,0.9394130628134758,3.979508876800537,0.21428571428571427,0.20946368446368446,0.22171468881995202,0.20946368446368446,0.17873977873977875,0.16772564161693151,0.2018037518037518,0.18709818160282557,0.006829494144767523,0.007302231155335903,90.4047619047619,1.4125744047619047,91.4047619047619,0.010766449384391308,0.0,0.0,0.010766449384391308,0.9892335534095764,0.6890527606010437,0.010766449384391308,1.7546018362045288,0.0005778174381703138,0.01765373907983303,0.0,0.0,0.01765373907983303,0.98234623670578,1.129839301109314,0.01765373907983303,4.1461181640625,-0.12431719154119492,0.01790156029164791,0.0,0.0,0.01790156029164791,0.9820984601974487,1.1456998586654663,0.01790156029164791,3.0456016063690186,-0.17301194369792938
raw64,binary,1,1,53,test,15.625,0.9394130628134758,0.9394130628134758,4.2639622067751946,0.22602739726027396,0.23210747585747582,0.21348413362000318,0.2256972194472194,0.2030282217782218,0.19393162987396736,0.23002622377622375,0.2242596227117851,0.006831459394873005,0.005945644558292546,82.68493150684931,1.2919520547945205,83.68493150684931,0.014995685127908236,0.0,0.0,0.014995685127908236,0.9850042952250128,0.9597238481861271,0.014995685127908236,1.8052049075087455,0.0006117035335006371,0.023815040974176093,0.0,0.0,0.023815040974176093,0.9761849674460006,1.52416262234727,0.023815040974176093,3.4278751628039634,-0.16820596362629983,0.023914153253889247,0.0,0.0,0.023914153253889247,0.9760858604352768,1.5305058082489118,0.023914153253889247,2.06433895516069,-0.2456409459652966
raw64,binary,1,1,71,train,15.625,0.9394130628134758,0.9394130628134758,0.5283446936209313,0.8158347676419966,0.80801979214278,0.8145738633792093,0.7987878166809655,0.9730471958556942,0.9748927381925525,0.784862771099912,0.7865825845496128,0.02648357630237655,0.02464017647730504,102.76592082616179,1.605717512908778,103.76592082616179,0.015033905290182609,0.0,0.0,0.015033905290182609,0.9849660860281598,0.962169938571687,0.015033905290182609,2.8781116525810884,-0.003351258295916803,0.026858370488256268,0.0,0.0,0.026858370488256268,0.9731416333973305,1.7189357112484012,0.026858370488256268,5.943121042185929,-0.22477178057581956,0.029522571366491907,0.0,0.0,0.029522571366491907,0.9704774128795696,1.889444567455482,0.029522571366491907,3.064831169870347,-0.15027909047529742
