condition,architecture_family,beta,tau_mem_ms,shift_syn,tau_syn_ms,seed,probe_type,probe_C,val_ba,test_ba,test_accuracy,test_macro_f1
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_synaptic_state,10.0,0.3484126984126984,0.3417808219178082,0.34178082191780823,0.3248113218293168
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_membrane,0.1,0.3341269841269841,0.33972602739726027,0.33972602739726027,0.32155143639856515
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_spike,1.0,0.3087301587301587,0.3308219178082192,0.3308219178082192,0.3082350563100464
syn_multi_s23456,syn,0.5,22.542110013890053,"[2, 3, 4, 5, 6]","[54.31342963722199, 117.0136826471659, 242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_contextual,0.1,0.3404761904761905,0.30479452054794515,0.3047945205479452,0.28196646504860456
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_synaptic_state,10.0,0.3484126984126984,0.3219178082191781,0.3219178082191781,0.30195682853230843
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_membrane,10.0,0.34285714285714286,0.3219178082191781,0.3219178082191781,0.303976697585899
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_spike,0.1,0.3404761904761905,0.30479452054794515,0.3047945205479452,0.28196646504860456
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",11,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_contextual,0.001,0.326984126984127,0.3136986301369863,0.3136986301369863,0.2825635867268824
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_synaptic_state,10.0,0.3603174603174603,0.3486301369863013,0.34863013698630135,0.3298953317739408
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_membrane,0.1,0.3476190476190476,0.3445205479452055,0.3445205479452055,0.32546954292867286
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_spike,0.001,0.326984126984127,0.3136986301369863,0.3136986301369863,0.2825635867268824
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",23,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_contextual,1.0,0.33412698412698416,0.3294520547945205,0.32945205479452055,0.30807794230813773
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_synaptic_state,10.0,0.36507936507936506,0.3527397260273973,0.3527397260273973,0.3319980487611144
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_membrane,10.0,0.3571428571428571,0.3582191780821917,0.3582191780821918,0.33725300297722566
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_spike,1.0,0.33412698412698416,0.3294520547945205,0.32945205479452055,0.30807794230813773
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",37,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_contextual,10.0,0.29999999999999993,0.30205479452054795,0.30205479452054795,0.277439185749897
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_synaptic_state,1.0,0.3365079365079365,0.32191780821917815,0.3219178082191781,0.30269204673277333
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_membrane,0.1,0.3373015873015873,0.3267123287671233,0.3267123287671233,0.304417972044441
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_spike,10.0,0.29999999999999993,0.30205479452054795,0.30205479452054795,0.277439185749897
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_contextual,0.01,0.3,0.3267123287671233,0.3267123287671233,0.2991248610386629
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_synaptic_state,0.1,0.33174603174603173,0.33767123287671236,0.3376712328767123,0.31386421354527344
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_membrane,0.1,0.3238095238095239,0.3308219178082191,0.3308219178082192,0.30768566744827797
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_spike,0.01,0.3,0.3267123287671233,0.3267123287671233,0.2991248610386629
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,phase_contextual,0.001,0.319047619047619,0.3178082191780822,0.3178082191780822,0.288176260542055
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,phase_synaptic_state,10.0,0.33174603174603173,0.3164383561643836,0.31643835616438354,0.2945650386419191
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,phase_membrane,10.0,0.3388888888888889,0.30479452054794526,0.3047945205479452,0.28417031645088314
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,phase_spike,0.001,0.319047619047619,0.3178082191780822,0.3178082191780822,0.288176260542055
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,phase_contextual,0.001,0.31031746031746027,0.3116438356164383,0.3116438356164384,0.2854704832744374
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,phase_synaptic_state,10.0,0.3547619047619048,0.34109589041095884,0.3410958904109589,0.32078088969516755
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,phase_membrane,10.0,0.3412698412698413,0.33150684931506846,0.3315068493150685,0.31149363754114845
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,phase_spike,0.001,0.31031746031746027,0.3116438356164383,0.3116438356164384,0.2854704832744374
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,phase_contextual,10.0,0.319047619047619,0.3294520547945205,0.32945205479452055,0.31044207748485253
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,phase_synaptic_state,1.0,0.3579365079365079,0.3602739726027397,0.36027397260273974,0.3406918480929813
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,phase_membrane,10.0,0.35952380952380947,0.35821917808219184,0.3582191780821918,0.33845650065421473
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,phase_spike,10.0,0.319047619047619,0.3294520547945205,0.32945205479452055,0.31044207748485253
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,phase_contextual,0.001,0.29523809523809524,0.30753424657534245,0.30753424657534245,0.2714522873445938
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,phase_synaptic_state,10.0,0.3357142857142857,0.3287671232876712,0.3287671232876712,0.3117050537331627
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,phase_membrane,10.0,0.33015873015873015,0.32054794520547947,0.32054794520547947,0.3006341544855105
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,phase_spike,0.001,0.29523809523809524,0.30753424657534245,0.30753424657534245,0.2714522873445938
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,phase_contextual,0.001,0.3071428571428572,0.3219178082191781,0.3219178082191781,0.2885900948291706
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,phase_synaptic_state,1.0,0.3444444444444444,0.3287671232876712,0.3287671232876712,0.30563687493214625
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,phase_membrane,0.1,0.3285714285714286,0.31506849315068497,0.3150684931506849,0.29225109453635223
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,phase_spike,0.001,0.3071428571428572,0.3219178082191781,0.3219178082191781,0.2885900948291706
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,phase_contextual,0.01,0.3055555555555556,0.3191780821917808,0.31917808219178084,0.29544417625173647
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,phase_membrane,10.0,0.330952380952381,0.3424657534246575,0.3424657534246575,0.32471888387372944
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,phase_spike,0.01,0.3055555555555556,0.3191780821917808,0.31917808219178084,0.29544417625173647
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,phase_contextual,0.01,0.30238095238095236,0.3321917808219178,0.3321917808219178,0.3071047849011253
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,phase_membrane,1.0,0.33015873015873015,0.35342465753424657,0.35342465753424657,0.3380044851188568
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,phase_spike,0.01,0.30238095238095236,0.3321917808219178,0.3321917808219178,0.3071047849011253
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,phase_contextual,0.01,0.3142857142857143,0.3232876712328767,0.3232876712328767,0.3022629531696476
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,phase_membrane,10.0,0.34444444444444444,0.3657534246575343,0.36575342465753424,0.3503908934509551
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,phase_spike,0.01,0.3142857142857143,0.3232876712328767,0.3232876712328767,0.3022629531696476
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,phase_contextual,0.1,0.32539682539682535,0.31643835616438354,0.31643835616438354,0.2941716209394148
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,phase_membrane,1.0,0.3325396825396826,0.3287671232876712,0.3287671232876712,0.3125238056182381
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,phase_spike,0.1,0.32539682539682535,0.31643835616438354,0.31643835616438354,0.2941716209394148
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,phase_contextual,1.0,0.2992063492063492,0.32123287671232875,0.32123287671232875,0.3003568724209426
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,phase_membrane,0.1,0.3246031746031746,0.34726027397260273,0.34726027397260273,0.3269463479558434
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,phase_spike,1.0,0.2992063492063492,0.32123287671232875,0.32123287671232875,0.3003568724209426
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,phase_gate,0.001,0.1,0.1,0.1,0.01818181818181818
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,phase_contextual,1.0,0.346031746031746,0.34383561643835614,0.34383561643835614,0.3261057818243365
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,phase_membrane,10.0,0.3373015873015873,0.3582191780821918,0.3582191780821918,0.34104525128118923
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,phase_spike,1.0,0.3055555555555555,0.3226027397260274,0.3226027397260274,0.30347561387216265
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,phase_gate,10.0,0.3095238095238095,0.3253424657534246,0.3253424657534247,0.30729812051979444
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,phase_contextual,0.1,0.3484126984126984,0.37054794520547946,0.37054794520547946,0.3539533746727298
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,phase_membrane,1.0,0.3484126984126984,0.34657534246575344,0.34657534246575344,0.3289644644084157
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,phase_spike,0.1,0.31825396825396823,0.3253424657534246,0.3253424657534247,0.3031125409959434
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,phase_gate,0.01,0.3142857142857143,0.3013698630136986,0.3013698630136986,0.28298658172262936
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,phase_contextual,1.0,0.3674603174603174,0.3698630136986301,0.3698630136986301,0.35379613618403133
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,phase_membrane,10.0,0.3468253968253968,0.3595890410958905,0.3595890410958904,0.33988747536395597
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,phase_spike,10.0,0.326984126984127,0.3089041095890411,0.3089041095890411,0.2898095362357835
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,phase_gate,10.0,0.3388888888888889,0.3486301369863013,0.34863013698630135,0.3244438157161237
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,phase_contextual,1.0,0.34444444444444444,0.3595890410958904,0.3595890410958904,0.34389286551186937
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,phase_membrane,1.0,0.3246031746031746,0.3589041095890411,0.3589041095890411,0.34111398427215994
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,phase_spike,10.0,0.2873015873015873,0.31232876712328766,0.31232876712328766,0.29036505254649425
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,phase_gate,1.0,0.32777777777777783,0.32808219178082193,0.32808219178082193,0.30976394765092374
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,phase_contextual,0.1,0.35,0.3650684931506849,0.36506849315068496,0.343637638236002
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,phase_synaptic_state,0.001,0.1,0.1,0.1,0.01818181818181818
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,phase_membrane,0.1,0.3357142857142857,0.3445205479452055,0.3445205479452055,0.3226347135834627
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,phase_spike,1.0,0.2992063492063492,0.323972602739726,0.323972602739726,0.30125030308343753
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,phase_gate,10.0,0.31746031746031744,0.35,0.35,0.32896140928911805
