condition,architecture_family,beta,tau_mem_ms,shift_syn,tau_syn_ms,seed,probe_type,probe_C,val_ba,test_ba,test_accuracy,test_macro_f1
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,hidden_whole_count,1.0,0.4611892736892737,0.4366668054168054,0.4452054794520548,0.41275509134996763
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,hidden_fixed250_ordered,1.0,0.550450937950938,0.47427156177156177,0.4863013698630137,0.47380011672473415
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,hidden_relative10_ordered,10.0,0.5446909571909572,0.4905205905205905,0.5068493150684932,0.4710020852661461
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",53,hidden_uend,1.0,0.5343434343434342,0.5580599955599955,0.5684931506849316,0.5641720826566533
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,hidden_whole_count,0.01,0.4666426166426166,0.44888791763791763,0.4589041095890411,0.44252048594000865
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,hidden_fixed250_ordered,0.01,0.4997113997113997,0.51006216006216,0.5273972602739726,0.5053406215362738
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,hidden_relative10_ordered,0.1,0.5546777296777297,0.5386918636918637,0.5547945205479452,0.5330598422593215
syn_multi_s456,syn,0.5,22.542110013890053,"[4, 5, 6]","[242.10347130039656, 492.1461612435418, 992.1669944116244]",71,hidden_uend,0.1,0.5678992303992304,0.5637258574758574,0.5753424657534246,0.5675367386236951
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,hidden_whole_count,1.0,0.3868867243867244,0.4638243700743701,0.4657534246575342,0.44664061377787495
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,hidden_fixed250_ordered,0.1,0.46797138047138054,0.5143641081141082,0.5273972602739726,0.5048217764569342
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,hidden_relative10_ordered,1.0,0.48615921115921124,0.5414245476745477,0.5547945205479452,0.521675900369545
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",11,hidden_uend,0.01,0.5532828282828283,0.5890283327783327,0.6095890410958904,0.5778764747609273
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,hidden_whole_count,1.0,0.41625180375180376,0.4242528305028304,0.4383561643835616,0.41865404949882445
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,hidden_fixed250_ordered,0.1,0.534968734968735,0.49068084693084685,0.5068493150684932,0.5027768476055904
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,hidden_relative10_ordered,10.0,0.5427068302068302,0.5074057886557886,0.5205479452054794,0.5101584237143103
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",23,hidden_uend,0.01,0.5446188071188072,0.600484237984238,0.6164383561643836,0.6074695620975114
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,hidden_whole_count,0.1,0.4367544492544493,0.45889457764457764,0.4657534246575342,0.4361424694997951
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,hidden_fixed250_ordered,0.1,0.4909872534872535,0.5217893217893218,0.5342465753424658,0.5203192850184369
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,hidden_relative10_ordered,0.01,0.5312289562289563,0.5322080697080697,0.541095890410959,0.5230263402237709
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",37,hidden_uend,0.01,0.5845959595959597,0.5498147685647685,0.5684931506849316,0.5484477941884564
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,hidden_whole_count,0.1,0.4411135161135162,0.41363775113775114,0.4246575342465753,0.3889297792335255
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,hidden_fixed250_ordered,1.0,0.5334114959114961,0.48201867576867574,0.4931506849315068,0.4826995730065906
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,hidden_relative10_ordered,1.0,0.522564935064935,0.5337724775224776,0.547945205479452,0.5110268664979797
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",53,hidden_uend,10.0,0.5551767676767676,0.5386537074037074,0.547945205479452,0.546776074927931
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,hidden_whole_count,0.01,0.4522907647907648,0.47924297924297926,0.4863013698630137,0.4590050648474562
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,hidden_fixed250_ordered,0.1,0.5128487253487254,0.5268009768009768,0.547945205479452,0.5224134525605114
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,hidden_relative10_ordered,10.0,0.5080146705146705,0.5525425962925962,0.5684931506849316,0.5459160081111301
syn_multi_s56,syn,0.5,22.542110013890053,"[5, 6]","[492.1461612435418, 992.1669944116244]",71,hidden_uend,0.1,0.5582130832130833,0.5584568209568209,0.5753424657534246,0.5617765987283224
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,hidden_whole_count,0.1,0.5531866281866282,0.5155316905316905,0.5273972602739726,0.50582164237086
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,hidden_fixed250_ordered,0.01,0.5531866281866281,0.5541076978576979,0.5753424657534246,0.555948785676806
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,hidden_relative10_ordered,0.001,0.5752104377104377,0.580940587190587,0.6027397260273972,0.5860736397202035
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],11,hidden_uend,0.01,0.46592712842712847,0.45981379731379723,0.4657534246575342,0.44320711248495964
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,hidden_whole_count,0.01,0.5230940355940356,0.5488879176379177,0.5684931506849316,0.5514933453464189
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,hidden_fixed250_ordered,0.001,0.5303330928330928,0.5336462148962149,0.547945205479452,0.54741596932188
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,hidden_relative10_ordered,0.001,0.5906866281866282,0.602827034077034,0.6232876712328768,0.6129155817974699
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],23,hidden_uend,0.01,0.4353354978354978,0.4714611777111777,0.4863013698630137,0.4770893517508694
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,hidden_whole_count,0.1,0.5340367965367966,0.5095772283272283,0.5273972602739726,0.5069912635673505
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,hidden_fixed250_ordered,0.1,0.5335738335738337,0.5327894327894328,0.547945205479452,0.5365296009832488
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,hidden_relative10_ordered,0.001,0.5619829244829245,0.5954455266955266,0.6095890410958904,0.6037100396916861
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],37,hidden_uend,0.001,0.4124759499759499,0.4333208458208459,0.4589041095890411,0.4267306712894949
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,hidden_whole_count,10.0,0.5551406926406927,0.4930881618381618,0.5068493150684932,0.4858371553248213
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,hidden_fixed250_ordered,0.001,0.5587481962481963,0.5573433510933511,0.5753424657534246,0.5527087403693711
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,hidden_relative10_ordered,0.01,0.5513047138047138,0.6196331446331446,0.636986301369863,0.6091723962312198
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],53,hidden_uend,0.1,0.4104978354978355,0.4736277611277611,0.4794520547945205,0.46988231380587614
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,hidden_whole_count,0.1,0.5026575276575277,0.47521367521367514,0.4931506849315068,0.4655060536933939
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,hidden_fixed250_ordered,0.01,0.5137686387686388,0.5443944943944944,0.5616438356164384,0.5491829386394603
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,hidden_relative10_ordered,10.0,0.5483645983645983,0.5549845987345986,0.5684931506849316,0.5571669973843888
rsnn_beta050,rsnn,0.5,22.542110013890053,[],[],71,hidden_uend,0.01,0.43100048100048105,0.4418956043956043,0.4589041095890411,0.443785760387591
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,hidden_whole_count,0.01,0.5488215488215488,0.5935286935286935,0.6164383561643836,0.5870439897557194
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,hidden_fixed250_ordered,0.01,0.5898989898989899,0.6292069042069042,0.6506849315068494,0.6203172477889394
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,hidden_relative10_ordered,0.01,0.6485690235690236,0.685190503940504,0.7054794520547946,0.6744357581860744
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],11,hidden_uend,0.1,0.4798460798460799,0.4790119602619603,0.4863013698630137,0.4747708781042115
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,hidden_whole_count,0.1,0.5166726791726791,0.5918081918081918,0.6095890410958904,0.5846207887341733
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,hidden_fixed250_ordered,0.1,0.567502405002405,0.5929965867465866,0.6164383561643836,0.5888759189103118
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,hidden_relative10_ordered,0.01,0.6046777296777296,0.6670093795093796,0.684931506849315,0.6757055415280023
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],23,hidden_uend,1.0,0.4687650312650313,0.44987928737928734,0.4657534246575342,0.4516826857483142
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,hidden_whole_count,0.1,0.5207431457431456,0.5566058941058941,0.5616438356164384,0.5546834929654004
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,hidden_fixed250_ordered,0.001,0.5616161616161616,0.5742424242424242,0.5821917808219178,0.5834659556055437
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,hidden_relative10_ordered,0.001,0.5842652717652718,0.6901695526695525,0.6986301369863014,0.693497785739165
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],37,hidden_uend,0.01,0.45275372775372774,0.4123973248973249,0.4315068493150685,0.41416296542432357
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,hidden_whole_count,0.1,0.5067279942279942,0.56129773004773,0.5753424657534246,0.5569003777337111
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,hidden_fixed250_ordered,0.01,0.54498556998557,0.639531302031302,0.6506849315068494,0.6380691420551742
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,hidden_relative10_ordered,0.01,0.6133417508417508,0.6234869297369298,0.6438356164383562,0.6194355031733217
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],53,hidden_uend,0.1,0.39214766714766713,0.48128954378954375,0.4931506849315068,0.48031650432545564
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,hidden_whole_count,0.1,0.5306938431938432,0.5781628094128094,0.5958904109589042,0.5722542486650568
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,hidden_fixed250_ordered,1.0,0.5508417508417508,0.6000242812742812,0.6164383561643836,0.5970579185749464
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,hidden_relative10_ordered,0.1,0.6160834535834535,0.6618339993339993,0.678082191780822,0.6583536319359133
factorized_rsnn_beta050,factorized,0.5,22.542110013890053,[],[],71,hidden_uend,0.01,0.3795755170755171,0.43098290598290595,0.4452054794520548,0.432986273837258
