condition,architecture_family,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
direct,direct,37,14,1.2348290285842554,0.6713546026060421,1.6946380138397217,0.4598605098605099
direct,direct,37,15,1.188518427735557,0.6930467600544458,1.6683735847473145,0.4598605098605098
direct,direct,37,16,1.144718142877142,0.6932722554313484,1.6450833082199097,0.4515271765271765
direct,direct,37,17,1.1080524527472595,0.7071249943644192,1.6227480173110962,0.4598605098605098
direct,direct,37,18,1.0733636391963073,0.7181362362686056,1.610245943069458,0.4598605098605099
direct,direct,37,19,1.0415966625673223,0.724178562353477,1.5956683158874512,0.4827140452140452
direct,direct,37,20,1.0136729545519396,0.7259811851119822,1.5800480842590332,0.4674362674362673
direct,direct,37,21,0.9875880896327008,0.7322644775393289,1.5665730237960815,0.4743807118807119
direct,direct,37,22,0.9631494507321804,0.7388632709028281,1.5519652366638184,0.4896584896584897
direct,direct,37,23,0.9406510810023124,0.7388958794953702,1.5426963567733765,0.4889009139009139
direct,direct,37,24,0.9200673034597388,0.7480667043366568,1.5293214321136477,0.4654160654160654
direct,direct,37,25,0.9007377699402236,0.7507548763796675,1.5195581912994385,0.4896584896584897
direct,direct,37,26,0.8824884952037962,0.7641126181529692,1.51532244682312,0.4681938431938432
direct,direct,37,27,0.8663560072033828,0.7618042842560776,1.504897952079773,0.4896584896584897
direct,direct,37,28,0.8501459899744765,0.7615561822737914,1.497559905052185,0.4751382876382877
direct,direct,37,29,0.8346602291945951,0.7679095271380502,1.4860652685165403,0.4966029341029341
direct,direct,37,30,0.8199922622994178,0.7671277970671042,1.481975793838501,0.4729918229918231
direct,direct,37,31,0.8070004092026085,0.7705809561084985,1.4760948419570925,0.4716029341029341
direct,direct,37,32,0.7942201222281858,0.77532929419017,1.4750807285308838,0.4751382876382877
direct,direct,37,33,0.7823758266879031,0.7773295665213248,1.472797989845276,0.4751382876382877
direct,direct,37,34,0.7705394171191164,0.7840751236266227,1.4643969535827637,0.4890271765271765
direct,direct,37,35,0.7601850016392037,0.7892371737963478,1.455360770225525,0.4751382876382876
direct,direct,37,36,0.7492925159492099,0.7948260732049875,1.4547806978225708,0.4737493987493987
direct,direct,37,37,0.7390368621854077,0.8011626823280392,1.456644058227539,0.4654160654160654
direct,direct,37,38,0.729765135429402,0.8039102085970709,1.45252525806427,0.4820827320827321
direct,direct,37,39,0.7206228977636708,0.8065650882127348,1.450302243232727,0.4737493987493987
direct,direct,37,40,0.7118050370897565,0.8055351902835582,1.4437333345413208,0.4598605098605099
direct,direct,37,41,0.7028897132807878,0.8101904456556097,1.4398411512374878,0.4893578643578644
direct,direct,37,42,0.6946282452437225,0.811566380040007,1.428538203239441,0.5032467532467533
direct,direct,37,43,0.6873228392994958,0.8197073345350124,1.4260430335998535,0.4856541606541606
direct,direct,37,44,0.6795754291104368,0.8197151190953775,1.4284954071044922,0.4737493987493987
direct,direct,37,45,0.6711468719163983,0.8214826530320293,1.42688250541687,0.4963023088023088
direct,direct,37,46,0.664328973798046,0.8208938097454442,1.4291366338729858,0.5088383838383839
direct,direct,37,47,0.6576661027442158,0.8241932775732139,1.4245449304580688,0.4893578643578644
direct,direct,37,48,0.6510805047522724,0.8257958416757779,1.4210366010665894,0.493987493987494
direct,direct,37,49,0.6448558575109853,0.8290099402082728,1.420895218849182,0.4989478114478115
direct,direct,37,50,0.6385249379579869,0.8273343032142395,1.4175618886947632,0.4845959595959596
direct,direct,37,51,0.6322361295481762,0.8305732969249314,1.4119127988815308,0.491540404040404
direct,direct,37,52,0.6266752130603627,0.8316589048653779,1.4129278659820557,0.4845959595959596
direct,direct,37,53,0.620581043156412,0.8332917060264808,1.411963701248169,0.4998737373737373
direct,direct,37,54,0.6150138892117958,0.8382027082841813,1.411152958869934,0.4929292929292929
direct,direct,37,55,0.6099401909389922,0.8414018866165004,1.4090697765350342,0.4929292929292929
direct,direct,37,56,0.6045923795224056,0.8418897914870804,1.404887557029724,0.4929292929292929
direct,direct,37,57,0.5992045244538641,0.8403186502100568,1.4079710245132446,0.4929292929292929
direct,direct,37,58,0.5941384418285652,0.84240198354339,1.4081631898880005,0.4998737373737373
direct,direct,37,59,0.5901694275220782,0.8472108616180837,1.4155590534210205,0.4935606060606061
direct,direct,37,60,0.5847638802356031,0.8467241425145055,1.4113396406173706,0.4935606060606061
direct,direct,37,61,0.5806297051516744,0.855335851864194,1.402565360069275,0.4859848484848485
direct,direct,37,62,0.5754396939031433,0.8569698387922986,1.4027645587921145,0.4784090909090909
direct,direct,37,63,0.5723105886511877,0.8569698387922986,1.407440423965454,0.4797979797979797
direct,direct,37,64,0.5671748724123287,0.8612919977634138,1.4014796018600464,0.4859848484848485
direct,direct,37,65,0.5631207068692796,0.8612919977634138,1.3984700441360474,0.4859848484848485
direct,direct,37,66,0.558142561818154,0.8596591966023107,1.3960397243499756,0.4998737373737373
direct,direct,37,67,0.5546371156090097,0.8602075755899689,1.3943523168563845,0.4853535353535353
direct,direct,37,68,0.5509793722485922,0.8644052290259236,1.3970863819122314,0.4784090909090908
direct,direct,37,69,0.5473544765872923,0.8660694530125671,1.395679950714111,0.4859848484848485
direct,direct,37,70,0.5431361467210438,0.8645285487940825,1.400787591934204,0.4859848484848485
direct,direct,37,71,0.5395914779883039,0.864497125968542,1.3967405557632446,0.4784090909090908
direct,direct,37,72,0.5357579961290868,0.8663489778203939,1.394732117652893,0.4929292929292929
direct,direct,37,73,0.5322605390967272,0.869616951676603,1.3999923467636108,0.4776515151515152
direct,direct,37,74,0.5288481315318976,0.8696181374436045,1.404331922531128,0.4707070707070707
direct,direct,37,75,0.5258497568087815,0.8694329522584193,1.4037301540374756,0.4707070707070707
direct,direct,37,76,0.5231986895280533,0.8696822400077071,1.406058669090271,0.4790404040404041
direct,direct,37,77,0.5185657187706427,0.8693688496943168,1.4069135189056396,0.4859848484848485
direct,direct,37,78,0.5156107909605548,0.8742406445661116,1.4073046445846558,0.4714646464646464
direct,direct,37,79,0.5121478201395058,0.8693386837817979,1.4053609371185305,0.4784090909090908
direct,direct,37,80,0.5092287309301085,0.8676744597951545,1.3986153602600098,0.4784090909090908
direct,direct,37,81,0.5062967918415693,0.8662873179363144,1.3939636945724487,0.4770202020202019
direct,direct,37,82,0.5033499876008387,0.867953984602981,1.3958213329315186,0.4784090909090909
direct,direct,37,83,0.50090607923813,0.8727942855032155,1.39920973777771,0.4720959595959597
direct,direct,37,84,0.4976769960685769,0.8803624730346383,1.4015549421310425,0.4720959595959595
direct,direct,37,85,0.4954790009791592,0.8784791983572461,1.4007039070129397,0.4714646464646464
direct,direct,37,86,0.4918861208602196,0.8832589592644579,1.4025436639785769,0.4720959595959595
direct,direct,37,87,0.4889850489243788,0.883199605038437,1.4020580053329468,0.4776515151515152
direct,direct,37,88,0.4863080571112247,0.8834488927877248,1.401332974433899,0.4700757575757576
direct,direct,37,89,0.4838799585984208,0.8850502711232874,1.4021340608596802,0.4784090909090908
direct,direct,37,90,0.4816950344690562,0.8816552093948923,1.406420350074768,0.4575757575757576
direct,direct,37,91,0.4789402117622494,0.8815656181103324,1.4022883176803589,0.4790404040404041
direct,direct,37,92,0.4764037329235503,0.8865621240502346,1.4009454250335691,0.4790404040404041
direct,direct,37,93,0.4735224979469575,0.886623783934314,1.4044972658157349,0.4720959595959595
direct,direct,37,94,0.4710530521742448,0.8881949252113376,1.405311107635498,0.464520202020202
direct,direct,37,95,0.468540839966316,0.8865911753417719,1.3996728658676147,0.4784090909090908
direct,direct,37,96,0.4665068781416921,0.8885023814196448,1.3959968090057373,0.4784090909090908
direct,direct,37,97,0.46360643056707,0.8948556551378832,1.397827386856079,0.4790404040404041
direct,direct,37,98,0.4614610624805785,0.8885047529536477,1.402427077293396,0.4790404040404041
direct,direct,37,99,0.4591498599610517,0.8865621240502346,1.4084088802337646,0.4651515151515151
direct,direct,37,100,0.456927993416581,0.8882982351613457,1.4053704738616943,0.464520202020202
direct,direct,53,1,2.739157838788582,0.1038340590227382,2.490664005279541,0.1180555555555555
direct,direct,53,2,2.399585440729243,0.1234397987410843,2.319911003112793,0.1327380952380952
direct,direct,53,3,2.232516047876591,0.2164458551119205,2.228766679763794,0.1767857142857143
direct,direct,53,4,2.0940707197698174,0.2812624479184782,2.1264402866363525,0.2609126984126984
direct,direct,53,5,1.9442697346928608,0.3657110347698165,2.0282139778137207,0.2982503607503607
direct,direct,53,6,1.8115765315940584,0.4589388158634919,1.9524189233779907,0.3167027417027417
