architecture,seed,sample_index,label,length,routing_disagreement_rate,mean_abs_bin_error,within1_bin_accuracy
gru64_progress,53,60,11,62,0.7096774193548387,1.3548387096774193,0.5967741935483871
gru64_progress,53,61,9,86,0.5581395348837209,0.7093023255813954,0.8604651162790697
gru64_progress,53,62,2,54,0.9074074074074074,1.6111111111111112,0.4074074074074074
gru64_progress,53,63,10,54,0.9074074074074074,1.9444444444444444,0.3333333333333333
gru64_progress,53,64,8,54,0.9074074074074074,1.8148148148148149,0.3333333333333333
gru64_progress,53,65,1,81,0.3333333333333333,0.35802469135802467,0.9876543209876543
gru64_progress,53,66,11,68,0.7794117647058824,0.8235294117647058,0.9705882352941176
gru64_progress,53,67,4,83,0.4819277108433735,0.5060240963855421,0.9879518072289156
gru64_progress,53,68,5,74,0.5135135135135135,0.7297297297297297,0.7972972972972973
gru64_progress,53,69,2,57,0.8771929824561403,2.1578947368421053,0.3333333333333333
gru64_progress,53,70,7,48,0.9375,2.1458333333333335,0.3333333333333333
gru64_progress,53,71,3,68,0.7058823529411765,0.8382352941176471,0.8823529411764706
gru64_progress,53,72,6,76,0.35526315789473684,0.4473684210526316,0.9210526315789473
gru64_progress,53,73,0,72,0.7777777777777778,1.1666666666666667,0.7222222222222222
gru64_progress,53,74,9,65,0.8153846153846154,1.646153846153846,0.4461538461538462
gru64_progress,53,75,8,67,0.7611940298507462,0.9402985074626866,0.835820895522388
gru64_progress,53,76,1,122,0.6885245901639344,0.8852459016393442,0.819672131147541
gru64_progress,53,77,11,81,0.49382716049382713,0.7654320987654321,0.7901234567901234
gru64_progress,53,78,4,121,0.4793388429752066,0.5537190082644629,0.9338842975206612
gru64_progress,53,79,5,119,0.6218487394957983,0.7563025210084033,0.8739495798319328
gru64_progress,53,80,2,75,0.7333333333333333,0.8933333333333333,0.8533333333333334
gru64_progress,53,81,7,95,0.6736842105263158,1.1263157894736842,0.631578947368421
gru64_progress,53,82,3,93,0.5053763440860215,0.9032258064516129,0.7204301075268817
gru64_progress,53,83,6,103,0.4854368932038835,0.5631067961165048,0.9320388349514563
gru64_progress,53,84,0,90,0.2111111111111111,0.23333333333333334,0.9888888888888889
gru64_progress,53,85,9,91,0.5824175824175825,0.6923076923076923,0.9010989010989011
gru64_progress,53,86,6,83,0.40963855421686746,0.43373493975903615,0.9879518072289156
gru64_progress,53,87,4,93,0.6344086021505376,0.7419354838709677,0.9032258064516129
gru64_progress,53,88,3,83,0.4578313253012048,0.4819277108433735,0.9879518072289156
gru64_progress,53,89,8,59,0.864406779661017,1.5254237288135593,0.6101694915254238
gru64_progress,53,90,7,86,0.45348837209302323,0.47674418604651164,0.9883720930232558
gru64_progress,53,91,1,103,0.4368932038834951,0.46601941747572817,0.9805825242718447
gru64_progress,53,92,11,72,0.5972222222222222,0.8611111111111112,0.7916666666666666
gru64_progress,53,93,9,82,0.4024390243902439,0.4268292682926829,0.9878048780487805
gru64_progress,53,94,2,63,0.8412698412698413,1.3492063492063493,0.5238095238095238
gru64_progress,53,95,10,57,0.8947368421052632,1.631578947368421,0.40350877192982454
gru64_progress,53,96,9,100,0.63,0.73,0.91
gru64_progress,53,97,2,64,0.828125,0.96875,0.875
gru64_progress,53,98,0,100,0.58,0.63,0.96
gru64_progress,53,99,10,69,0.8115942028985508,0.9710144927536232,0.855072463768116
gru64_progress,53,100,6,104,0.5865384615384616,0.6826923076923077,0.9134615384615384
gru64_progress,53,101,1,113,0.5221238938053098,0.7256637168141593,0.8141592920353983
gru64_progress,53,102,7,90,0.34444444444444444,0.36666666666666664,0.9888888888888889
gru64_progress,53,103,5,104,0.6730769230769231,0.7211538461538461,0.9615384615384616
gru64_progress,53,104,4,106,0.6132075471698113,0.660377358490566,0.9622641509433962
gru64_progress,53,105,1,99,0.21212121212121213,0.23232323232323232,0.98989898989899
gru64_progress,53,106,11,59,0.8983050847457628,1.3728813559322033,0.5423728813559322
gru64_progress,53,107,4,93,0.3548387096774194,0.3763440860215054,0.989247311827957
gru64_progress,53,108,2,56,0.8928571428571429,1.6964285714285714,0.4107142857142857
gru64_progress,53,109,7,48,0.9375,2.0,0.3333333333333333
gru64_progress,53,110,3,70,0.7714285714285715,0.8714285714285714,0.9142857142857143
gru64_progress,53,111,6,88,0.5681818181818182,0.625,0.9545454545454546
gru64_progress,53,112,0,81,0.32098765432098764,0.345679012345679,0.9876543209876543
gru64_progress,53,113,9,76,0.6842105263157895,0.9473684210526315,0.75
gru64_progress,53,114,6,76,0.42105263157894735,0.4605263157894737,0.9736842105263158
gru64_progress,53,115,4,83,0.37349397590361444,0.40963855421686746,0.9759036144578314
gru64_progress,53,116,3,66,0.7272727272727273,1.0454545454545454,0.696969696969697
gru64_progress,53,117,8,46,0.9347826086956522,2.0217391304347827,0.30434782608695654
gru64_progress,53,118,7,44,0.9318181818181818,2.5454545454545454,0.3181818181818182
gru64_progress,53,119,1,87,0.26436781609195403,0.28735632183908044,0.9885057471264368
gru64_progress,53,120,11,55,0.8909090909090909,1.7818181818181817,0.509090909090909
gru64_progress,53,121,9,92,0.41304347826086957,0.43478260869565216,0.9891304347826086
gru64_progress,53,122,2,53,0.9056603773584906,1.679245283018868,0.37735849056603776
gru64_progress,53,123,10,53,0.8490566037735849,1.320754716981132,0.7169811320754716
gru64_progress,53,124,8,56,0.8928571428571429,1.9642857142857142,0.4107142857142857
gru64_progress,53,125,1,83,0.5542168674698795,0.7349397590361446,0.8313253012048193
gru64_progress,53,126,11,65,0.7384615384615385,0.9846153846153847,0.7692307692307693
gru64_progress,53,127,4,82,0.3902439024390244,0.4146341463414634,0.9878048780487805
gru64_progress,53,128,5,81,0.2839506172839506,0.30864197530864196,0.9876543209876543
gru64_progress,53,129,2,55,0.9090909090909091,2.090909090909091,0.34545454545454546
gru64_progress,53,130,7,94,0.3191489361702128,0.3404255319148936,0.9893617021276596
gru64_progress,53,131,3,79,0.3670886075949367,0.4050632911392405,0.9746835443037974
gru64_progress,53,132,6,86,0.3372093023255814,0.36046511627906974,0.9883720930232558
gru64_progress,53,133,0,88,0.5340909090909091,0.6022727272727273,0.9431818181818182
gru64_progress,53,134,9,83,0.5783132530120482,0.7951807228915663,0.7951807228915663
gru64_progress,53,135,2,59,0.8983050847457628,1.7966101694915255,0.4745762711864407
gru64_progress,53,136,5,94,0.48936170212765956,0.5319148936170213,0.9680851063829787
gru64_progress,53,137,8,61,0.7213114754098361,1.2459016393442623,0.6229508196721312
gru64_progress,53,138,3,72,0.4722222222222222,0.5416666666666666,0.9444444444444444
gru64_progress,53,139,4,91,0.4065934065934066,0.45054945054945056,0.967032967032967
gru64_progress,53,140,6,86,0.2558139534883721,0.27906976744186046,0.9883720930232558
gru64_progress,53,141,1,89,0.5617977528089888,0.5955056179775281,0.9775280898876404
gru64_progress,53,142,10,57,0.8596491228070176,1.8421052631578947,0.45614035087719296
gru64_progress,53,143,0,88,0.2159090909090909,0.23863636363636365,0.9886363636363636
gru64_progress,53,144,9,79,0.5063291139240507,0.569620253164557,0.9493670886075949
gru64_progress,53,145,7,86,0.36046511627906974,0.38372093023255816,0.9883720930232558
