architecture,seed,sample_index,label,length,routing_disagreement_rate,mean_abs_bin_error,within1_bin_accuracy
rsnn64_progress,37,82,3,93,0.7956989247311828,1.3225806451612903,0.6344086021505376
rsnn64_progress,37,83,6,103,0.5436893203883495,0.8737864077669902,0.7766990291262136
rsnn64_progress,37,84,0,90,0.5777777777777777,0.7111111111111111,0.9
rsnn64_progress,37,85,9,91,0.8571428571428571,1.4065934065934067,0.6263736263736264
rsnn64_progress,37,86,6,83,0.7710843373493976,1.3012048192771084,0.6746987951807228
rsnn64_progress,37,87,4,93,0.8494623655913979,1.8172043010752688,0.5376344086021505
rsnn64_progress,37,88,3,83,0.6867469879518072,1.1204819277108433,0.6746987951807228
rsnn64_progress,37,89,8,59,1.0,2.830508474576271,0.1694915254237288
rsnn64_progress,37,90,7,86,0.872093023255814,1.3837209302325582,0.6046511627906976
rsnn64_progress,37,91,1,103,0.6796116504854369,0.9902912621359223,0.7961165048543689
rsnn64_progress,37,92,11,72,0.8055555555555556,1.1944444444444444,0.7222222222222222
rsnn64_progress,37,93,9,82,0.7073170731707317,1.2804878048780488,0.6097560975609756
rsnn64_progress,37,94,2,63,0.9682539682539683,2.253968253968254,0.14285714285714285
rsnn64_progress,37,95,10,57,0.9824561403508771,2.754385964912281,0.15789473684210525
rsnn64_progress,37,96,9,100,0.62,0.89,0.83
rsnn64_progress,37,97,2,64,0.9375,2.0,0.265625
rsnn64_progress,37,98,0,100,0.63,1.02,0.72
rsnn64_progress,37,99,10,69,0.927536231884058,1.8115942028985508,0.3333333333333333
rsnn64_progress,37,100,6,104,0.6923076923076923,1.25,0.6346153846153846
rsnn64_progress,37,101,1,113,0.7610619469026548,1.168141592920354,0.6991150442477876
rsnn64_progress,37,102,7,90,0.7888888888888889,1.3333333333333333,0.6666666666666666
rsnn64_progress,37,103,5,104,0.8076923076923077,1.0769230769230769,0.7788461538461539
rsnn64_progress,37,104,4,106,0.7547169811320755,1.1132075471698113,0.7169811320754716
rsnn64_progress,37,105,1,99,0.6666666666666666,1.1616161616161615,0.696969696969697
rsnn64_progress,37,106,11,59,0.8813559322033898,1.6779661016949152,0.3389830508474576
rsnn64_progress,37,107,4,93,0.8064516129032258,1.6236559139784945,0.4731182795698925
rsnn64_progress,37,108,2,56,0.8392857142857143,1.5535714285714286,0.5357142857142857
rsnn64_progress,37,109,7,48,1.0,3.0625,0.16666666666666666
rsnn64_progress,37,110,3,70,0.5428571428571428,0.8571428571428571,0.7857142857142857
rsnn64_progress,37,111,6,88,0.5681818181818182,0.8295454545454546,0.8409090909090909
rsnn64_progress,37,112,0,81,0.8271604938271605,1.3950617283950617,0.654320987654321
rsnn64_progress,37,113,9,76,0.6052631578947368,0.881578947368421,0.8289473684210527
rsnn64_progress,37,114,6,76,0.6973684210526315,1.0921052631578947,0.7105263157894737
rsnn64_progress,37,115,4,83,0.7710843373493976,1.3734939759036144,0.6265060240963856
rsnn64_progress,37,116,3,66,0.8333333333333334,1.2121212121212122,0.7424242424242424
rsnn64_progress,37,117,8,46,0.9782608695652174,2.5217391304347827,0.15217391304347827
rsnn64_progress,37,118,7,44,0.9090909090909091,2.1136363636363638,0.20454545454545456
rsnn64_progress,37,119,1,87,0.5402298850574713,0.8160919540229885,0.8275862068965517
rsnn64_progress,37,120,11,55,0.8181818181818182,2.036363636363636,0.45454545454545453
rsnn64_progress,37,121,9,92,0.5978260869565217,0.8043478260869565,0.8913043478260869
rsnn64_progress,37,122,2,53,0.6792452830188679,1.0,0.7924528301886793
rsnn64_progress,37,123,10,53,0.9622641509433962,2.830188679245283,0.1509433962264151
rsnn64_progress,37,124,8,56,0.8928571428571429,2.4642857142857144,0.23214285714285715
rsnn64_progress,37,125,1,83,0.7349397590361446,1.216867469879518,0.6265060240963856
rsnn64_progress,37,126,11,65,1.0,2.3692307692307693,0.16923076923076924
rsnn64_progress,37,127,4,82,0.6951219512195121,1.451219512195122,0.5609756097560976
rsnn64_progress,37,128,5,81,0.7407407407407407,1.0246913580246915,0.8271604938271605
rsnn64_progress,37,129,2,55,0.9454545454545454,1.9454545454545455,0.34545454545454546
rsnn64_progress,37,130,7,94,0.8085106382978723,1.2127659574468086,0.7021276595744681
rsnn64_progress,37,131,3,79,0.620253164556962,1.0,0.7215189873417721
rsnn64_progress,37,132,6,86,0.7790697674418605,1.755813953488372,0.46511627906976744
rsnn64_progress,37,133,0,88,0.8636363636363636,1.8522727272727273,0.3181818181818182
rsnn64_progress,37,134,9,83,0.891566265060241,2.3373493975903616,0.37349397590361444
rsnn64_progress,37,135,2,59,0.8305084745762712,1.6101694915254237,0.4745762711864407
rsnn64_progress,37,136,5,94,0.9574468085106383,1.7659574468085106,0.3723404255319149
rsnn64_progress,37,137,8,61,0.9508196721311475,1.7540983606557377,0.4262295081967213
rsnn64_progress,37,138,3,72,0.8055555555555556,1.5277777777777777,0.4583333333333333
rsnn64_progress,37,139,4,91,0.7252747252747253,1.4615384615384615,0.5934065934065934
rsnn64_progress,37,140,6,86,0.9069767441860465,1.6744186046511629,0.5
rsnn64_progress,37,141,1,89,0.7528089887640449,1.0674157303370786,0.7865168539325843
rsnn64_progress,37,142,10,57,0.9298245614035088,1.9649122807017543,0.21052631578947367
rsnn64_progress,37,143,0,88,0.6818181818181818,1.1704545454545454,0.6704545454545454
rsnn64_progress,37,144,9,79,0.7848101265822784,1.1518987341772151,0.7341772151898734
rsnn64_progress,37,145,7,86,0.9767441860465116,2.0232558139534884,0.3372093023255814
