contrast,left_variant,right_variant,rotation,seed,probe,test_ba_delta
D0_minus_D2,original,masked_accel_reencode,4,11,l1__spike__fixed250_count,-0.06820436507936511
D0_minus_D1,original,postencode_mask,4,11,l2__syn_current__whole_mean,-0.02721688034188041
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__syn_current__whole_mean,-0.0009310134310134277
D0_minus_D2,original,masked_accel_reencode,4,11,l2__syn_current__whole_mean,-0.02814789377289384
D0_minus_D1,original,postencode_mask,4,11,l2__syn_current__fixed250_ordered_mean,0.00293040293040292
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__syn_current__fixed250_ordered_mean,0.014655830280830284
D0_minus_D2,original,masked_accel_reencode,4,11,l2__syn_current__fixed250_ordered_mean,0.017586233211233204
D0_minus_D1,original,postencode_mask,4,11,l2__pre_reset__whole_mean,0.0019726800976802017
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__pre_reset__whole_mean,-0.02996031746031752
D0_minus_D2,original,masked_accel_reencode,4,11,l2__pre_reset__whole_mean,-0.02798763736263732
D0_minus_D1,original,postencode_mask,4,11,l2__pre_reset__fixed250_ordered_mean,0.01566697191697186
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__pre_reset__fixed250_ordered_mean,0.037026862026862006
D0_minus_D2,original,masked_accel_reencode,4,11,l2__pre_reset__fixed250_ordered_mean,0.05269383394383387
D0_minus_D1,original,postencode_mask,4,11,l2__spike__whole_mean,0.002419108669108716
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__spike__whole_mean,0.058566086691086594
D0_minus_D2,original,masked_accel_reencode,4,11,l2__spike__whole_mean,0.06098519536019531
D0_minus_D1,original,postencode_mask,4,11,l2__spike__fixed250_ordered_mean,0.02807921245421252
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__spike__fixed250_ordered_mean,-0.01199252136752138
D0_minus_D2,original,masked_accel_reencode,4,11,l2__spike__fixed250_ordered_mean,0.01608669108669114
D0_minus_D1,original,postencode_mask,4,11,l2__post_reset__whole_mean,-0.03132249694749689
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__post_reset__whole_mean,-0.0531135531135532
D0_minus_D2,original,masked_accel_reencode,4,11,l2__post_reset__whole_mean,-0.0844360500610501
D0_minus_D1,original,postencode_mask,4,11,l2__post_reset__fixed250_ordered_mean,-0.012992216117216016
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__post_reset__fixed250_ordered_mean,0.03930860805860814
D0_minus_D2,original,masked_accel_reencode,4,11,l2__post_reset__fixed250_ordered_mean,0.026316391941392125
D0_minus_D1,original,postencode_mask,4,11,l2__spike__whole_count,0.0010302197802196655
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__spike__whole_count,0.03277243589743606
D0_minus_D2,original,masked_accel_reencode,4,11,l2__spike__whole_count,0.033802655677655724
D0_minus_D1,original,postencode_mask,4,11,l2__spike__fixed250_count,-0.012793803418803318
D1_minus_D2,postencode_mask,masked_accel_reencode,4,11,l2__spike__fixed250_count,0.0018849206349206282
D0_minus_D2,original,masked_accel_reencode,4,11,l2__spike__fixed250_count,-0.01090888278388269
D0_minus_D1,original,postencode_mask,4,23,input__events__whole_count,-0.04543650793650783
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,input__events__whole_count,0.03560363247863241
D0_minus_D2,original,masked_accel_reencode,4,23,input__events__whole_count,-0.009832875457875423
D0_minus_D1,original,postencode_mask,4,23,input__events__fixed250_count,-0.05913843101343097
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,input__events__fixed250_count,0.07765186202686203
D0_minus_D2,original,masked_accel_reencode,4,23,input__events__fixed250_count,0.01851343101343106
D0_minus_D1,original,postencode_mask,4,23,l1__syn_current__whole_mean,-0.0611836080586079
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__syn_current__whole_mean,0.010885989010988861
D0_minus_D2,original,masked_accel_reencode,4,23,l1__syn_current__whole_mean,-0.050297619047619035
D0_minus_D1,original,postencode_mask,4,23,l1__syn_current__fixed250_ordered_mean,0.010790598290598252
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__syn_current__fixed250_ordered_mean,0.005009920634920562
D0_minus_D2,original,masked_accel_reencode,4,23,l1__syn_current__fixed250_ordered_mean,0.015800518925518814
D0_minus_D1,original,postencode_mask,4,23,l1__pre_reset__whole_mean,0.08497023809523802
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__pre_reset__whole_mean,-0.10849358974358969
D0_minus_D2,original,masked_accel_reencode,4,23,l1__pre_reset__whole_mean,-0.023523351648351676
D0_minus_D1,original,postencode_mask,4,23,l1__pre_reset__fixed250_ordered_mean,-0.003979700854700785
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__pre_reset__fixed250_ordered_mean,0.05447573260073246
D0_minus_D2,original,masked_accel_reencode,4,23,l1__pre_reset__fixed250_ordered_mean,0.05049603174603168
D0_minus_D1,original,postencode_mask,4,23,l1__spike__whole_mean,0.00868055555555558
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__spike__whole_mean,-0.030284645909645913
D0_minus_D2,original,masked_accel_reencode,4,23,l1__spike__whole_mean,-0.021604090354090333
D0_minus_D1,original,postencode_mask,4,23,l1__spike__fixed250_ordered_mean,0.021936050061049983
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__spike__fixed250_ordered_mean,-0.046130952380952384
D0_minus_D2,original,masked_accel_reencode,4,23,l1__spike__fixed250_ordered_mean,-0.0241949023199024
D0_minus_D1,original,postencode_mask,4,23,l1__post_reset__whole_mean,0.07175289987789996
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__post_reset__whole_mean,-0.013690476190476197
D0_minus_D2,original,masked_accel_reencode,4,23,l1__post_reset__whole_mean,0.05806242368742376
D0_minus_D1,original,postencode_mask,4,23,l1__post_reset__fixed250_ordered_mean,-0.041292735042734785
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__post_reset__fixed250_ordered_mean,0.05982142857142847
D0_minus_D2,original,masked_accel_reencode,4,23,l1__post_reset__fixed250_ordered_mean,0.018528693528693685
D0_minus_D1,original,postencode_mask,4,23,l1__spike__whole_count,-0.09388354700854701
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__spike__whole_count,0.03571047008547018
D0_minus_D2,original,masked_accel_reencode,4,23,l1__spike__whole_count,-0.05817307692307683
D0_minus_D1,original,postencode_mask,4,23,l1__spike__fixed250_count,0.004365079365079294
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l1__spike__fixed250_count,-0.04578373015873011
D0_minus_D2,original,masked_accel_reencode,4,23,l1__spike__fixed250_count,-0.04141865079365081
D0_minus_D1,original,postencode_mask,4,23,l2__syn_current__whole_mean,0.013392857142857206
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__syn_current__whole_mean,-0.01764728327228332
D0_minus_D2,original,masked_accel_reencode,4,23,l2__syn_current__whole_mean,-0.004254426129426114
D0_minus_D1,original,postencode_mask,4,23,l2__syn_current__fixed250_ordered_mean,-0.04744352869352886
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__syn_current__fixed250_ordered_mean,0.024740537240537375
D0_minus_D2,original,masked_accel_reencode,4,23,l2__syn_current__fixed250_ordered_mean,-0.022702991452991483
D0_minus_D1,original,postencode_mask,4,23,l2__pre_reset__whole_mean,-0.048943070818070866
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__pre_reset__whole_mean,0.0634271978021978
D0_minus_D2,original,masked_accel_reencode,4,23,l2__pre_reset__whole_mean,0.014484126984126933
D0_minus_D1,original,postencode_mask,4,23,l2__pre_reset__fixed250_ordered_mean,-0.02443910256410259
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__pre_reset__fixed250_ordered_mean,0.03349358974358979
D0_minus_D2,original,masked_accel_reencode,4,23,l2__pre_reset__fixed250_ordered_mean,0.009054487179487203
D0_minus_D1,original,postencode_mask,4,23,l2__spike__whole_mean,-0.05828373015873012
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__spike__whole_mean,0.02743055555555557
D0_minus_D2,original,masked_accel_reencode,4,23,l2__spike__whole_mean,-0.03085317460317455
D0_minus_D1,original,postencode_mask,4,23,l2__spike__fixed250_ordered_mean,-0.029597832722832784
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__spike__fixed250_ordered_mean,0.027243589743589647
D0_minus_D2,original,masked_accel_reencode,4,23,l2__spike__fixed250_ordered_mean,-0.0023542429792431374
D0_minus_D1,original,postencode_mask,4,23,l2__post_reset__whole_mean,-0.019803113553113483
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__post_reset__whole_mean,0.03738553113553117
D0_minus_D2,original,masked_accel_reencode,4,23,l2__post_reset__whole_mean,0.017582417582417686
D0_minus_D1,original,postencode_mask,4,23,l2__post_reset__fixed250_ordered_mean,-0.016491147741147683
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__post_reset__fixed250_ordered_mean,0.012870115995116005
D0_minus_D2,original,masked_accel_reencode,4,23,l2__post_reset__fixed250_ordered_mean,-0.0036210317460316777
D0_minus_D1,original,postencode_mask,4,23,l2__spike__whole_count,-0.04813797313797319
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__spike__whole_count,0.05485729548229551
D0_minus_D2,original,masked_accel_reencode,4,23,l2__spike__whole_count,0.0067193223443223205
D0_minus_D1,original,postencode_mask,4,23,l2__spike__fixed250_count,-0.03654227716727726
D1_minus_D2,postencode_mask,masked_accel_reencode,4,23,l2__spike__fixed250_count,0.02198565323565327
D0_minus_D2,original,masked_accel_reencode,4,23,l2__spike__fixed250_count,-0.014556623931623991
D0_minus_D1,original,postencode_mask,4,37,input__events__whole_count,-0.04543650793650783
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,input__events__whole_count,0.03560363247863241
D0_minus_D2,original,masked_accel_reencode,4,37,input__events__whole_count,-0.009832875457875423
D0_minus_D1,original,postencode_mask,4,37,input__events__fixed250_count,-0.05913843101343097
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,input__events__fixed250_count,0.07765186202686203
D0_minus_D2,original,masked_accel_reencode,4,37,input__events__fixed250_count,0.01851343101343106
D0_minus_D1,original,postencode_mask,4,37,l1__syn_current__whole_mean,-0.06961614774114772
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__syn_current__whole_mean,-0.04063644688644702
D0_minus_D2,original,masked_accel_reencode,4,37,l1__syn_current__whole_mean,-0.11025259462759474
D0_minus_D1,original,postencode_mask,4,37,l1__syn_current__fixed250_ordered_mean,-0.09388354700854684
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__syn_current__fixed250_ordered_mean,0.03320741758241741
D0_minus_D2,original,masked_accel_reencode,4,37,l1__syn_current__fixed250_ordered_mean,-0.06067612942612943
D0_minus_D1,original,postencode_mask,4,37,l1__pre_reset__whole_mean,-0.012141330891330848
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__pre_reset__whole_mean,-0.0011027167277168903
D0_minus_D2,original,masked_accel_reencode,4,37,l1__pre_reset__whole_mean,-0.013244047619047739
D0_minus_D1,original,postencode_mask,4,37,l1__pre_reset__fixed250_ordered_mean,-0.03442078754578759
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__pre_reset__fixed250_ordered_mean,0.06570894383394377
D0_minus_D2,original,masked_accel_reencode,4,37,l1__pre_reset__fixed250_ordered_mean,0.03128815628815618
D0_minus_D1,original,postencode_mask,4,37,l1__spike__whole_mean,-0.0651633089133089
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__spike__whole_mean,0.07240537240537237
D0_minus_D2,original,masked_accel_reencode,4,37,l1__spike__whole_mean,0.007242063492063466
D0_minus_D1,original,postencode_mask,4,37,l1__spike__fixed250_ordered_mean,0.011061507936508008
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__spike__fixed250_ordered_mean,-0.02475198412698426
D0_minus_D2,original,masked_accel_reencode,4,37,l1__spike__fixed250_ordered_mean,-0.013690476190476253
D0_minus_D1,original,postencode_mask,4,37,l1__post_reset__whole_mean,-0.03644688644688643
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__post_reset__whole_mean,-0.04009081196581199
D0_minus_D2,original,masked_accel_reencode,4,37,l1__post_reset__whole_mean,-0.07653769841269842
D0_minus_D1,original,postencode_mask,4,37,l1__post_reset__fixed250_ordered_mean,-0.03982753357753355
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__post_reset__fixed250_ordered_mean,0.05820741758241765
D0_minus_D2,original,masked_accel_reencode,4,37,l1__post_reset__fixed250_ordered_mean,0.018379884004884106
D0_minus_D1,original,postencode_mask,4,37,l1__spike__whole_count,-0.03474511599511598
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__spike__whole_count,-0.007764804639804612
D0_minus_D2,original,masked_accel_reencode,4,37,l1__spike__whole_count,-0.042509920634920595
D0_minus_D1,original,postencode_mask,4,37,l1__spike__fixed250_count,0.010554029304029267
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l1__spike__fixed250_count,-0.016456807081806968
D0_minus_D2,original,masked_accel_reencode,4,37,l1__spike__fixed250_count,-0.005902777777777701
D0_minus_D1,original,postencode_mask,4,37,l2__syn_current__whole_mean,-0.05435363247863251
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__syn_current__whole_mean,0.0423382173382173
D0_minus_D2,original,masked_accel_reencode,4,37,l2__syn_current__whole_mean,-0.012015415140415209
D0_minus_D1,original,postencode_mask,4,37,l2__syn_current__fixed250_ordered_mean,-0.004117063492063533
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__syn_current__fixed250_ordered_mean,0.032463369963370015
D0_minus_D2,original,masked_accel_reencode,4,37,l2__syn_current__fixed250_ordered_mean,0.02834630647130648
D0_minus_D1,original,postencode_mask,4,37,l2__pre_reset__whole_mean,-0.04810363247863236
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__pre_reset__whole_mean,0.04225045787545778
D0_minus_D2,original,masked_accel_reencode,4,37,l2__pre_reset__whole_mean,-0.005853174603174582
D0_minus_D1,original,postencode_mask,4,37,l2__pre_reset__fixed250_ordered_mean,-0.00531898656898655
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__pre_reset__fixed250_ordered_mean,0.016853632478632474
D0_minus_D2,original,masked_accel_reencode,4,37,l2__pre_reset__fixed250_ordered_mean,0.011534645909645924
D0_minus_D1,original,postencode_mask,4,37,l2__spike__whole_mean,-0.05054563492063502
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__spike__whole_mean,0.09505112942612948
D0_minus_D2,original,masked_accel_reencode,4,37,l2__spike__whole_mean,0.04450549450549446
D0_minus_D1,original,postencode_mask,4,37,l2__spike__fixed250_ordered_mean,0.01625839438339427
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__spike__fixed250_ordered_mean,-0.020077838827838757
D0_minus_D2,original,masked_accel_reencode,4,37,l2__spike__fixed250_ordered_mean,-0.0038194444444444864
D0_minus_D1,original,postencode_mask,4,37,l2__post_reset__whole_mean,-0.046008852258852206
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__post_reset__whole_mean,0.039709249084249
D0_minus_D2,original,masked_accel_reencode,4,37,l2__post_reset__whole_mean,-0.006299603174603208
D0_minus_D1,original,postencode_mask,4,37,l2__post_reset__fixed250_ordered_mean,0.011584249084249099
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__post_reset__fixed250_ordered_mean,-0.035847832722832706
D0_minus_D2,original,masked_accel_reencode,4,37,l2__post_reset__fixed250_ordered_mean,-0.024263583638583608
D0_minus_D1,original,postencode_mask,4,37,l2__spike__whole_count,-0.007810592185592158
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__spike__whole_count,0.05453678266178269
D0_minus_D2,original,masked_accel_reencode,4,37,l2__spike__whole_count,0.04672619047619053
D0_minus_D1,original,postencode_mask,4,37,l2__spike__fixed250_count,-0.05077838827838832
D1_minus_D2,postencode_mask,masked_accel_reencode,4,37,l2__spike__fixed250_count,-0.01908577533577538
D0_minus_D2,original,masked_accel_reencode,4,37,l2__spike__fixed250_count,-0.0698641636141637
