variant,rotation,seed,best_epoch,stopped_epoch,model_init_seed,labels_hash,train_sample_hash,val_sample_hash,test_sample_hash,native_train_accuracy,native_train_balanced_accuracy,native_train_macro_f1,native_train_objective_loss,lif_train_accuracy,lif_train_balanced_accuracy,lif_train_macro_f1,native_val_accuracy,native_val_balanced_accuracy,native_val_macro_f1,native_val_objective_loss,lif_val_accuracy,lif_val_balanced_accuracy,lif_val_macro_f1,native_test_accuracy,native_test_balanced_accuracy,native_test_macro_f1,native_test_objective_loss,lif_test_accuracy,lif_test_balanced_accuracy,lif_test_macro_f1,native_test_action0_accuracy,lif_test_action0_accuracy,native_test_action0_balanced_accuracy,lif_test_action0_balanced_accuracy,native_test_action0_macro_f1,lif_test_action0_macro_f1,native_test_action1_accuracy,lif_test_action1_accuracy,native_test_action1_balanced_accuracy,lif_test_action1_balanced_accuracy,native_test_action1_macro_f1,lif_test_action1_macro_f1
original,3,37,97,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,93c5e2be2b79e0c41e39f19439fa5f1c4c73c2e502a5cc1e39f412b96f335706,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,0.6427184466019418,0.6332541101371045,0.6389435343983992,1.3058782925883543,0.5572815533980583,0.5480074280265858,0.5480795884616266,0.4411764705882353,0.4370039682539683,0.4140148303480537,1.847648744022145,0.36470588235294116,0.35709325396825403,0.3301497638682513,0.5833333333333334,0.5600490944240945,0.548562679792348,1.4982054233551025,0.5357142857142857,0.5117356023606023,0.499808275357751,0.5520833333333334,0.53125,0.5258928571428572,0.5058862433862434,0.5096563208685553,0.4959200902583256,0.625,0.5416666666666666,0.6041666666666666,0.5158730158730159,0.5951944025473438,0.49212962962962964
original,4,11,86,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.9056974459724951,0.9059342612172073,0.9042928933108594,0.6283933962960608,0.8369351669941061,0.8386368861433334,0.8378031610468323,0.5057471264367817,0.50196806869601,0.48667449720008116,1.5523363077777557,0.42528735632183906,0.41906865601718546,0.4037760369215005,0.4470588235294118,0.4369658119658119,0.41636881366365963,1.62054861573612,0.4,0.3991071428571428,0.3805146161446871,0.3563218390804598,0.40229885057471265,0.35714285714285715,0.4057539682539683,0.32015484515484516,0.3760638054755702,0.5421686746987951,0.39759036144578314,0.5238095238095238,0.3988095238095238,0.5110235159577265,0.3787063290739761
original,4,23,89,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.9390962671905697,0.9381852882053896,0.9375620169031286,0.532569886190718,0.8703339882121808,0.8694289422924423,0.8689284189293084,0.5172413793103449,0.5063292712189771,0.49473082163598864,1.5421617359950626,0.41379310344827586,0.4010806595365419,0.4012990767160883,0.43529411764705883,0.42944902319902317,0.43975009362486683,1.6458301670411053,0.4294117647058823,0.4213637057387058,0.43400274616481144,0.3793103448275862,0.3448275862068966,0.37946428571428564,0.34375,0.4011108165713429,0.370716551966552,0.4939759036144578,0.5180722891566265,0.4781746031746032,0.4985119047619048,0.4720925996661291,0.49211229946524065
original,4,37,100,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.9587426326129665,0.9582927754354338,0.9586850118096829,0.4505741315178412,0.8703339882121808,0.872616986646074,0.8699266522166607,0.47126436781609193,0.45325011997806114,0.45096492824434,1.5593869562806755,0.41954022988505746,0.4130113350701586,0.40913037348569575,0.48823529411764705,0.4837644993894994,0.4902913461560974,1.6706102090723374,0.37058823529411766,0.36504120879120877,0.35848062282301335,0.42528735632183906,0.3103448275862069,0.43105158730158727,0.30803571428571425,0.433533653246939,0.29397346480679815,0.5542168674698795,0.43373493975903615,0.5386904761904762,0.43204365079365087,0.5370879664997311,0.40760811900517785
postencode_mask,0,11,96,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,10c1761c0467835296a525fd0bf71bcd5f8dc17f97d72d4befaebc1b8d1c03c6,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,0.903921568627451,0.9056435753913753,0.9079564210101282,0.5689134777760974,0.7941176470588235,0.7939031183977513,0.7892869460087416,0.5443786982248521,0.5350628538128538,0.5087413145514512,1.442705954320332,0.46153846153846156,0.46077047952047945,0.4415446944895902,0.5344827586206896,0.5275252525252524,0.5192404753519043,1.6446161092012779,0.47701149425287354,0.4670306001188354,0.4592746369415865,0.5157894736842106,0.4842105263157895,0.49745370370370373,0.4662037037037037,0.4898709786945081,0.4681956415044651,0.5569620253164557,0.46835443037974683,0.558234126984127,0.47470238095238093,0.5417639743297638,0.4356371254591069
postencode_mask,0,23,81,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,10c1761c0467835296a525fd0bf71bcd5f8dc17f97d72d4befaebc1b8d1c03c6,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,0.8705882352941177,0.8700925821595695,0.8722895681971004,0.7422339815719455,0.7647058823529411,0.765097136740411,0.7683886467210023,0.5621301775147929,0.5535804473304473,0.5452941526444248,1.4735865409557636,0.4378698224852071,0.4291909479409479,0.42405809363593344,0.5229885057471264,0.5083871806298277,0.5071362957707902,1.6138955560223809,0.4425287356321839,0.42969214200831846,0.426632571935423,0.5052631578947369,0.4105263157894737,0.4847222222222222,0.3909722222222223,0.49126249418011425,0.39597624053506414,0.5443037974683544,0.4810126582278481,0.533234126984127,0.47420634920634924,0.5211974980357333,0.45252902555534136
postencode_mask,0,37,92,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,10c1761c0467835296a525fd0bf71bcd5f8dc17f97d72d4befaebc1b8d1c03c6,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,0.8901960784313725,0.8916760782892573,0.8917753117323577,0.6293373068173727,0.8019607843137255,0.7990651677900655,0.7987574538485921,0.5857988165680473,0.5684003496503496,0.5606877873544539,1.4266034167193802,0.5443786982248521,0.5248619436119436,0.5167339843455413,0.5402298850574713,0.5267899584076056,0.5182484978251568,1.5902172272232757,0.4540229885057471,0.4424168152109329,0.4398102003599856,0.49473684210526314,0.4631578947368421,0.4708333333333334,0.44305555555555554,0.4677174133056487,0.4476435358014305,0.5949367088607594,0.4430379746835443,0.6026785714285715,0.4469246031746032,0.5755289057920636,0.42922262922262916
postencode_mask,1,11,99,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,176951ca26c6a4c5e014ce7766f40c7ef3a29cb27103a328c5cf044d13e3603e,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,0.91015625,0.9090126416520757,0.9126577153626521,0.5488941296935081,0.822265625,0.8187480184198367,0.8177616410424089,0.5116279069767442,0.5023268398268398,0.502697214485435,1.4863484903823498,0.4127906976744186,0.404040404040404,0.40577914533910325,0.5266272189349113,0.5159177627927628,0.5092426441816914,1.4173332212944707,0.5088757396449705,0.4958780802530803,0.4804210073326851,0.45348837209302323,0.47674418604651164,0.4449404761904762,0.4677579365079365,0.43659576428118624,0.459104171971819,0.6024096385542169,0.5421686746987951,0.5881944444444445,0.5229166666666666,0.5965182965182966,0.5068597209464083
postencode_mask,1,23,97,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,176951ca26c6a4c5e014ce7766f40c7ef3a29cb27103a328c5cf044d13e3603e,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,0.89453125,0.8944040968044565,0.8980587061030042,0.5586875826120377,0.83203125,0.828155616149489,0.830825530132695,0.5058139534883721,0.5121708152958154,0.5112508001457076,1.5417172298874966,0.38372093023255816,0.3844065656565656,0.3911837690466384,0.5029585798816568,0.47978202353202354,0.47294333201608224,1.4279297364534005,0.4911242603550296,0.4750981657231657,0.4581261887208179,0.5232558139534884,0.5116279069767442,0.5029761904761905,0.5094246031746031,0.49939227439227446,0.4763468013468013,0.4819277108433735,0.46987951807228917,0.45545634920634925,0.44007936507936507,0.44338624338624344,0.4252340252340252
postencode_mask,1,37,64,94,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,176951ca26c6a4c5e014ce7766f40c7ef3a29cb27103a328c5cf044d13e3603e,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,ce6bd79ae88e137fd8e292b1ddff024da7431459d2b9147ded368304720b60ab,0.794921875,0.7898652384675479,0.7908090996392412,0.9633615761995316,0.693359375,0.6853634113471404,0.6898296959885203,0.5174418604651163,0.5278619528619529,0.5106169292176667,1.6035368276196857,0.4127906976744186,0.4216555435305435,0.40714509652167563,0.48520710059171596,0.4763209013209013,0.45034462708815753,1.4965389988126134,0.46745562130177515,0.45594960594960593,0.4386567642460091,0.46511627906976744,0.47674418604651164,0.4618055555555556,0.47371031746031744,0.43284960812134726,0.4506210285815549,0.5060240963855421,0.4578313253012048,0.49146825396825394,0.43184523809523817,0.4793013252731923,0.4289492954710347
postencode_mask,2,11,94,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,d99112eb9d6f7e364119209b28f85c778b00aa97870242756b5b5508ccc2a812,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,0.5126705653021443,0.49734818077660764,0.4736875050106648,1.6143881122038843,0.45419103313840153,0.44101869815478434,0.41204249668275633,0.47619047619047616,0.44410485347985346,0.3857417756042567,1.7617923134849185,0.4166666666666667,0.38851495726495716,0.33318364762605707,0.36627906976744184,0.3602573352573353,0.33423356757170125,1.9603612589281658,0.3372093023255814,0.3249203342953343,0.28902974983096685,0.367816091954023,0.3218390804597701,0.3511904761904761,0.30803571428571425,0.30386384528260957,0.2626149461282108,0.36470588235294116,0.35294117647058826,0.37152777777777773,0.3442460317460317,0.34883448878014095,0.3055725384061216
postencode_mask,2,23,100,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,d99112eb9d6f7e364119209b28f85c778b00aa97870242756b5b5508ccc2a812,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,0.5769980506822612,0.5678049928528407,0.5467582303476308,1.4244115334040472,0.49902534113060426,0.48565098268216506,0.46164451533083667,0.5178571428571429,0.49428037240537237,0.4523082419548919,1.6035458190100533,0.44047619047619047,0.40914351851851855,0.35665860356346957,0.3488372093023256,0.3490319865319866,0.2919896896663533,1.8860211649606393,0.32558139534883723,0.32375841750841755,0.27370108909169116,0.3448275862068966,0.3448275862068966,0.3461309523809524,0.33988095238095245,0.2938470758836892,0.2864642667274246,0.35294117647058826,0.3058823529411765,0.34672619047619047,0.3055555555555555,0.2916245791245791,0.25609456635318706
postencode_mask,2,37,100,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,d99112eb9d6f7e364119209b28f85c778b00aa97870242756b5b5508ccc2a812,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,caff9a2cea507f0c294a00a5b33c49b07ef4b074ce4ef38dee4de9bce2debaae,0.5614035087719298,0.5560781051825398,0.5390007308635978,1.4089481407671178,0.5009746588693957,0.49589006623664655,0.4806967283057284,0.5416666666666666,0.5210724460724461,0.49066124646572545,1.6123002483731224,0.44047619047619047,0.4192078754578754,0.37848435290761623,0.4011627906976744,0.4010371572871572,0.3953098275678921,1.859938762908758,0.31976744186046513,0.32656325156325156,0.29788753558103404,0.3563218390804598,0.27586206896551724,0.3565476190476191,0.2824404761904762,0.35524891774891776,0.24815682870956704,0.4470588235294118,0.36470588235294116,0.45039682539682535,0.3700396825396825,0.4344877344877345,0.34303642211250907
postencode_mask,3,11,99,100,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,93c5e2be2b79e0c41e39f19439fa5f1c4c73c2e502a5cc1e39f412b96f335706,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,0.7184466019417476,0.707237139195133,0.7005506151088362,1.1113897925441705,0.6737864077669903,0.6659793011041816,0.66926877232054,0.4235294117647059,0.4170749389499389,0.4060784781110492,1.8336153535281912,0.34705882352941175,0.3396939865689866,0.3362888369230112,0.5952380952380952,0.5681356837606837,0.539424197292197,1.4210393315269834,0.5238095238095238,0.4939115282865283,0.46778963841044013,0.5416666666666666,0.4895833333333333,0.5036375661375662,0.44973544973544977,0.4506308506308507,0.40410029371026807,0.6666666666666666,0.5694444444444444,0.6507936507936508,0.552579365079365,0.6187000091411856,0.5267533256503845
postencode_mask,3,23,100,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,93c5e2be2b79e0c41e39f19439fa5f1c4c73c2e502a5cc1e39f412b96f335706,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,0.7553398058252427,0.7427797313627725,0.7415639996114489,1.0666675534063172,0.6679611650485436,0.6562654499182433,0.6548980911505821,0.40588235294117647,0.40020985958485955,0.4005426370276204,1.8544990483452293,0.36470588235294116,0.36275946275946275,0.3623298271350615,0.6011904761904762,0.5710673585673586,0.5475746526434419,1.3736300809042794,0.49404761904761907,0.4644357956857957,0.441200972516762,0.5625,0.4375,0.5244708994708994,0.39732142857142855,0.4722046306445284,0.35297924297924294,0.6527777777777778,0.5694444444444444,0.6299603174603174,0.548611111111111,0.6258201357466062,0.5390989729225024
postencode_mask,3,37,91,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,93c5e2be2b79e0c41e39f19439fa5f1c4c73c2e502a5cc1e39f412b96f335706,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,1c4313f1225e4411e8381a7031a0f8d5db3cabe3dbb8086cd02d488c9f1770d0,0.6932038834951456,0.6897307920553458,0.6825724382030266,1.212263913524961,0.6271844660194175,0.6195580836222179,0.6213567306764152,0.43529411764705883,0.43222680097680094,0.4290828812528727,1.8208493457121007,0.3411764705882353,0.3388125763125763,0.3249172208160986,0.5416666666666666,0.5173572954822955,0.4981360545571087,1.5449490547180176,0.43452380952380953,0.4141597985347985,0.3984247197972688,0.4583333333333333,0.3854166666666667,0.42427248677248675,0.35185185185185186,0.3898055103937456,0.3229360916860917,0.6527777777777778,0.5,0.6349206349206349,0.4920634920634921,0.6189960502460502,0.47501388329393435
postencode_mask,4,11,63,93,3218771927,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.8153241650294696,0.8024527820879781,0.8016912248959472,0.887069915624405,0.7131630648330058,0.7023193126810646,0.6995023736355236,0.5229885057471264,0.5126918220668222,0.5046645946708203,1.6928286292087074,0.3735632183908046,0.37083718977101326,0.36932077244540507,0.4647058823529412,0.46130570818070815,0.459730835586855,1.7891690562753115,0.36470588235294116,0.36114545177045176,0.3660714693849442,0.41379310344827586,0.3448275862068966,0.4141865079365079,0.34077380952380953,0.41887705374547474,0.34570621372091964,0.5180722891566265,0.3855421686746988,0.5054563492063492,0.37847222222222215,0.49478092993539224,0.3826527639027639
postencode_mask,4,23,83,100,3253763832,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.9174852652259332,0.9152444803749783,0.9171119303975304,0.5671702743981817,0.8388998035363457,0.8342882617871256,0.835691254226793,0.5344827586206896,0.5245196592623064,0.5099511616135493,1.5463729466515026,0.45977011494252873,0.45719311325928974,0.4518123523196483,0.45294117647058824,0.447008547008547,0.4464810328028719,1.6975701528436997,0.38235294117647056,0.3763240231990232,0.37467374062745734,0.40229885057471265,0.3448275862068966,0.39732142857142855,0.341765873015873,0.4002042950892056,0.33355206884618654,0.5060240963855421,0.42168674698795183,0.494047619047619,0.41170634920634913,0.4891093791829085,0.4118220630368968
postencode_mask,4,37,99,100,2825277461,022b1ed3ffb2ad5719555b8ecfd7610c334247a244cc227a2e8a90bc1ffb7891,0c648c7adde3456d55fb61985681ecd994eb1ab010cad8befc95e9d68ae076d0,6aa99b2693032130ead2571c5580294337279e52f8d24a4b1ba43044567f3fb7,39c3b2bf50a66c0b2885f817a194e1d9f61e7338ef4eaeef6375239843c9aac6,0.9528487229862476,0.9536029924817896,0.9544926574148862,0.41678862979229403,0.8722986247544204,0.8733567735257534,0.871221823562302,0.5402298850574713,0.5396934560537502,0.5334207711627554,1.5610438722303543,0.4425287356321839,0.4381071746880571,0.42796396408877896,0.4647058823529412,0.46119505494505497,0.47706345761835584,1.6808756702086505,0.34705882352941175,0.34700854700854694,0.35233143924605437,0.41379310344827586,0.3218390804597701,0.410218253968254,0.3239087301587302,0.4317690071366542,0.3242144837733073,0.5180722891566265,0.37349397590361444,0.5049603174603174,0.3621031746031746,0.5060322847087554,0.36458209546444836
