architecture,objective,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
A,fixed250_sequence_ce,11,86,0.08198490599731365,0.9821153872504224,3.401698589324951,0.4254810004810005
A,fixed250_sequence_ce,11,87,0.07680740347212235,0.9821153872504224,3.4501466751098633,0.4338143338143338
A,fixed250_sequence_ce,11,88,0.07317624400127776,0.9821153872504224,3.583765983581543,0.43242544492544494
A,fixed250_sequence_ce,11,89,0.07084584552890873,0.9821153872504224,3.7426211833953857,0.43242544492544494
A,fixed250_sequence_ce,11,90,0.06757952803152768,0.9821153872504224,3.7328898906707764,0.4274651274651275
A,fixed250_sequence_ce,11,91,0.06491366834115243,0.9821153872504224,3.674588441848755,0.43936988936988935
A,fixed250_sequence_ce,11,92,0.06381223050688302,0.9821153872504224,3.7505640983581543,0.43936988936988935
A,fixed250_sequence_ce,11,93,0.06531611377318837,0.9805721773738791,3.8117430210113525,0.44631433381433383
A,fixed250_sequence_ce,11,94,0.06582437283816313,0.9821153872504224,3.83402419090271,0.43936988936988935
A,fixed250_sequence_ce,11,95,0.0628544970987791,0.9837179513529865,3.892193078994751,0.42809644059644064
A,fixed250_sequence_ce,11,96,0.06095368356128158,0.9837179513529865,3.801600933074951,0.42409211159211163
A,fixed250_sequence_ce,11,97,0.05935863592692373,0.9837179513529865,3.87554669380188,0.4018698893698894
A,fixed250_sequence_ce,11,98,0.0576267698058368,0.9852902783970117,3.9390711784362793,0.42071909571909577
A,fixed250_sequence_ce,11,99,0.055673232100096094,0.9868928424995757,3.939146041870117,0.40758778258778255
A,fixed250_sequence_ce,11,100,0.054135689018182005,0.9868928424995757,4.0419392585754395,0.42210798460798465
A,fixed250_sequence_ce,23,1,2.5028712835656592,0.07860454723199822,2.482295513153076,0.09027777777777778
A,fixed250_sequence_ce,23,2,2.44506680370403,0.10278444112956692,2.4781839847564697,0.09722222222222221
A,fixed250_sequence_ce,23,3,2.4125840044267823,0.12509932313784514,2.464790105819702,0.09722222222222221
A,fixed250_sequence_ce,23,4,2.3830322394477728,0.1430130866516364,2.4529592990875244,0.09027777777777778
A,fixed250_sequence_ce,23,5,2.3485706742987573,0.15107516985453537,2.441195487976074,0.09722222222222221
A,fixed250_sequence_ce,23,6,2.31147892216602,0.16176852932217342,2.4229791164398193,0.12499999999999999
A,fixed250_sequence_ce,23,7,2.2576021914227695,0.19909950284742184,2.4225058555603027,0.12499999999999999
A,fixed250_sequence_ce,23,8,2.196678826813033,0.21285871568326545,2.4269516468048096,0.09722222222222222
A,fixed250_sequence_ce,23,9,2.1437389005276914,0.23598437378395132,2.421278715133667,0.13194444444444445
A,fixed250_sequence_ce,23,10,2.0834247680211027,0.25730914302349267,2.432239294052124,0.09722222222222222
A,fixed250_sequence_ce,23,11,2.010142028639526,0.3008168611809056,2.425154447555542,0.11805555555555557
A,fixed250_sequence_ce,23,12,1.9514025505151273,0.30543685447736946,2.427635669708252,0.1550925925925926
A,fixed250_sequence_ce,23,13,1.884408556450665,0.3427281470111718,2.4198896884918213,0.1327020202020202
A,fixed250_sequence_ce,23,14,1.8023914480373495,0.37273367865673457,2.377795457839966,0.14953703703703705
A,fixed250_sequence_ce,23,15,1.7368497304785067,0.3952102750374235,2.3387064933776855,0.19616402116402118
A,fixed250_sequence_ce,23,16,1.6693079553659935,0.4073832537160918,2.349733352661133,0.20310846560846563
A,fixed250_sequence_ce,23,17,1.6057790441890591,0.4425632670658732,2.2798562049865723,0.2421957671957672
A,fixed250_sequence_ce,23,18,1.5266597714153296,0.48900666311378566,2.158972978591919,0.2560846560846561
A,fixed250_sequence_ce,23,19,1.4587333659912345,0.5115811629632145,2.1423776149749756,0.23690476190476187
A,fixed250_sequence_ce,23,20,1.4012940077691398,0.5338521202091995,2.1591708660125732,0.2916005291005291
A,fixed250_sequence_ce,23,21,1.3601268876645323,0.5504202937749222,2.225371837615967,0.28525132275132276
A,fixed250_sequence_ce,23,22,1.2956631862768413,0.5791495877330389,2.1546289920806885,0.3197089947089947
A,fixed250_sequence_ce,23,23,1.2416568612888224,0.5931137121356546,2.1386537551879883,0.2965608465608465
A,fixed250_sequence_ce,23,24,1.182790622038193,0.6173171660335267,2.143110752105713,0.31276455026455025
A,fixed250_sequence_ce,23,25,1.1284884140536624,0.6211859647781129,2.083383321762085,0.33326719576719577
A,fixed250_sequence_ce,23,26,1.0912573241120567,0.6282057712605983,2.1863982677459717,0.33095238095238094
A,fixed250_sequence_ce,23,27,1.0503438479313547,0.6494342614471906,2.180612087249756,0.3145502645502645
A,fixed250_sequence_ce,23,28,1.0166545494903592,0.6608280858043443,2.2647738456726074,0.3307900432900433
A,fixed250_sequence_ce,23,29,0.9662057438323501,0.684184665440983,2.2096993923187256,0.321993746993747
A,fixed250_sequence_ce,23,30,0.9168280262544931,0.7028961523875329,2.2164549827575684,0.32903439153439157
A,fixed250_sequence_ce,23,31,0.8545359332056751,0.7237945994807173,2.0585012435913086,0.35575396825396827
A,fixed250_sequence_ce,23,32,0.8251354231686683,0.7316200094764459,1.9945552349090576,0.3431216931216931
A,fixed250_sequence_ce,23,33,0.8163348973925881,0.7498097136579243,2.1164112091064453,0.40892857142857136
A,fixed250_sequence_ce,23,34,0.7864302786615343,0.7528653639898389,2.068357467651367,0.4117724867724868
A,fixed250_sequence_ce,23,35,0.722167310431574,0.7652075476245678,2.161860466003418,0.3937830687830688
A,fixed250_sequence_ce,23,36,0.6808094400752227,0.7926000909538541,2.0616085529327393,0.4847222222222223
A,fixed250_sequence_ce,23,37,0.6451732631189278,0.808753921339974,2.052517890930176,0.45965608465608465
A,fixed250_sequence_ce,23,38,0.6333239394498159,0.8132463946605566,2.239029884338379,0.38822751322751325
A,fixed250_sequence_ce,23,39,0.5990803541291806,0.8273443770911787,2.089184522628784,0.4224867724867725
A,fixed250_sequence_ce,23,40,0.5746235428906964,0.8321342631310648,2.1125104427337646,0.4258597883597884
A,fixed250_sequence_ce,23,41,0.5473248708268657,0.8361531364574204,2.1494643688201904,0.45030062530062537
A,fixed250_sequence_ce,23,42,0.5261856354452452,0.8350543829297424,2.0569007396698,0.4762265512265513
A,fixed250_sequence_ce,23,43,0.5113828844950244,0.858762394962719,2.0622000694274902,0.4964646464646465
A,fixed250_sequence_ce,23,44,0.4809771135013403,0.8754599977166971,2.116783380508423,0.45125661375661386
A,fixed250_sequence_ce,23,45,0.46102648029639265,0.8714832645732975,2.0340521335601807,0.4496693121693122
A,fixed250_sequence_ce,23,46,0.4424969341586666,0.8728347589822744,2.0695791244506836,0.4643217893217893
A,fixed250_sequence_ce,23,47,0.41886792279356727,0.8787737236914003,2.119852066040039,0.4730278980278981
A,fixed250_sequence_ce,23,48,0.41014790273369284,0.8782555817622812,2.187183380126953,0.4493446368446368
A,fixed250_sequence_ce,23,49,0.3897622961185475,0.8862393509835643,2.333911418914795,0.4197450697450697
A,fixed250_sequence_ce,23,50,0.37915425389851226,0.8922370810727683,2.2836222648620605,0.418488455988456
A,fixed250_sequence_ce,23,51,0.36894465918795377,0.8909247722681348,2.2816214561462402,0.4231180856180856
A,fixed250_sequence_ce,23,52,0.3590087213019701,0.8902214451538306,2.301712989807129,0.4529160654160654
A,fixed250_sequence_ce,23,53,0.35342015595321197,0.9007396411437246,2.171440362930298,0.4541426166426166
A,fixed250_sequence_ce,23,54,0.36001826184136526,0.8982193921958953,2.2819597721099854,0.4768578643578644
A,fixed250_sequence_ce,23,55,0.3862473114222134,0.8885732310404868,2.3738701343536377,0.438997113997114
A,fixed250_sequence_ce,23,56,0.3719604918140142,0.8809187169088131,2.365468740463257,0.41474867724867726
A,fixed250_sequence_ce,23,57,0.37488621704139313,0.887394438282706,2.294732093811035,0.3974867724867725
A,fixed250_sequence_ce,23,58,0.36901532352073263,0.8855970025535727,2.539362668991089,0.3945466570466571
A,fixed250_sequence_ce,23,59,0.3607911272118711,0.8944930798255286,2.287264585494995,0.4378968253968254
A,fixed250_sequence_ce,23,60,0.35151942056345653,0.8932669645517377,2.465405225753784,0.4095598845598845
A,fixed250_sequence_ce,23,61,0.3476165537938809,0.9094468205047623,2.332414388656616,0.43822751322751324
A,fixed250_sequence_ce,23,62,0.3226844117481409,0.909017095908371,2.177155017852783,0.4161375661375662
A,fixed250_sequence_ce,23,63,0.306380010512938,0.9152927578825625,2.276529550552368,0.42404401154401156
A,fixed250_sequence_ce,23,64,0.2885795581361308,0.9237885821381907,2.293891668319702,0.4449134199134199
A,fixed250_sequence_ce,23,65,0.28561482725988774,0.9252551901489164,2.236967086791992,0.4747113997113997
A,fixed250_sequence_ce,23,66,0.27093813923570664,0.9306771986959249,2.2552387714385986,0.470508658008658
A,fixed250_sequence_ce,23,67,0.2591169862759503,0.9363306887244148,2.1810293197631836,0.45459956709956706
A,fixed250_sequence_ce,23,68,0.2505506202450307,0.9363306887244148,2.150237798690796,0.47530663780663773
A,fixed250_sequence_ce,23,69,0.2443012112491923,0.939120984950432,2.2427620887756348,0.46899350649350646
A,fixed250_sequence_ce,23,70,0.24097786053835626,0.9347988259793167,2.3495004177093506,0.46806758056758063
A,fixed250_sequence_ce,23,71,0.23565851300698346,0.9375825234119706,2.333827018737793,0.47808441558441556
A,fixed250_sequence_ce,23,72,0.22958524494388632,0.9381309023996285,2.336573839187622,0.4950456950456951
A,fixed250_sequence_ce,23,73,0.2196003861609917,0.9426395034689508,2.407472610473633,0.46895141895141895
A,fixed250_sequence_ce,23,74,0.2224842370479735,0.9418209895455981,2.4287760257720947,0.48549182299182303
A,fixed250_sequence_ce,23,75,0.21312711504568538,0.9450575405762667,2.508669137954712,0.4552308802308802
A,fixed250_sequence_ce,23,76,0.20849582722182938,0.9461431485167134,2.5470640659332275,0.4691197691197691
A,fixed250_sequence_ce,23,77,0.20427186410111117,0.9485820328104363,2.5681402683258057,0.455988455988456
A,fixed250_sequence_ce,23,78,0.20101770722722434,0.9485820328104363,2.539064645767212,0.46078643578643574
A,fixed250_sequence_ce,23,79,0.20013331805264478,0.9451869710820412,2.5227859020233154,0.46911976911976905
A,fixed250_sequence_ce,23,80,0.1945921190070203,0.9449940698474734,2.545916795730591,0.45430495430495427
A,fixed250_sequence_ce,23,81,0.19192419117781465,0.9500510499044535,2.5260820388793945,0.4467291967291967
A,fixed250_sequence_ce,23,82,0.18668927467731108,0.9551258362292397,2.5197911262512207,0.431451418951419
A,fixed250_sequence_ce,23,83,0.18256533045879536,0.9487155798189834,2.5298264026641846,0.46019119769119765
A,fixed250_sequence_ce,23,84,0.18404801943934107,0.9487155798189834,2.595961093902588,0.468524531024531
A,fixed250_sequence_ce,23,85,0.17782780638352524,0.9537132056499426,2.596547842025757,0.4598605098605098
A,fixed250_sequence_ce,23,86,0.1719554053064878,0.9590016671884042,2.6092565059661865,0.44597162097162096
A,fixed250_sequence_ce,23,87,0.1682722579540361,0.9590016671884042,2.6238629817962646,0.45493626743626736
A,fixed250_sequence_ce,23,88,0.16634855330913695,0.95739910308584,2.542457103729248,0.4404160654160654
A,fixed250_sequence_ce,23,89,0.16786883455956045,0.9576169680095873,2.5893421173095703,0.4946188071188071
A,fixed250_sequence_ce,23,90,0.15930008354777928,0.9576483908351278,2.6337273120880127,0.4862854737854738
A,fixed250_sequence_ce,23,91,0.1577267184879201,0.9576483908351278,2.6330339908599854,0.47841510341510346
A,fixed250_sequence_ce,23,92,0.15249408627643848,0.96245608314282,2.694084644317627,0.47206589706589713
A,fixed250_sequence_ce,23,93,0.1473662099206304,0.9640586472453841,2.6773977279663086,0.48039923039923044
A,fixed250_sequence_ce,23,94,0.14472868930862612,0.96245608314282,2.6979780197143555,0.4799723424723425
A,fixed250_sequence_ce,23,95,0.1433118264032159,0.9640284101868452,2.780090808868408,0.458507696007696
A,fixed250_sequence_ce,23,96,0.1383120569555977,0.9640586472453841,2.8378865718841553,0.4591390091390091
A,fixed250_sequence_ce,23,97,0.13509018488369381,0.9640284101868452,2.733349084854126,0.458507696007696
A,fixed250_sequence_ce,23,98,0.13252584423337663,0.9656309742894092,2.791273355484009,0.46747234247234243
A,fixed250_sequence_ce,23,99,0.12950965631336436,0.9656309742894092,2.7990400791168213,0.47441678691678696
A,fixed250_sequence_ce,23,100,0.12846733078283615,0.9640284101868453,2.7667438983917236,0.4578823953823954
A,fixed250_sequence_ce,101,1,2.527059815631676,0.07336182336182336,2.482454299926758,0.09027777777777778
A,fixed250_sequence_ce,101,2,2.447420154709414,0.09734881470730528,2.481952667236328,0.075
A,fixed250_sequence_ce,101,3,2.4167541267539465,0.1342956860640468,2.4804489612579346,0.075
A,fixed250_sequence_ce,101,4,2.3831972054072788,0.1432059760710349,2.479205369949341,0.075
A,fixed250_sequence_ce,101,5,2.344878489712635,0.1711043568505185,2.473808526992798,0.075
A,fixed250_sequence_ce,101,6,2.306868100946003,0.17874099150708622,2.4625980854034424,0.07361111111111111
A,fixed250_sequence_ce,101,7,2.262443472719439,0.1894426736990555,2.466859817504883,0.10436507936507937
A,fixed250_sequence_ce,101,8,2.2010269558983704,0.2212442458212466,2.45513916015625,0.12936507936507935
A,fixed250_sequence_ce,101,9,2.1356538794742392,0.2534291090940662,2.405428647994995,0.13921957671957672
A,fixed250_sequence_ce,101,10,2.0653759440128243,0.2872967813600011,2.393524408340454,0.1406084656084656
A,fixed250_sequence_ce,101,11,1.9891866078270077,0.31745474994120465,2.4078967571258545,0.15727513227513226
A,fixed250_sequence_ce,101,12,1.926039531596146,0.32872437175004215,2.406958818435669,0.14894179894179896
A,fixed250_sequence_ce,101,13,1.8625716440854097,0.35118629944916147,2.4144699573516846,0.16283068783068783
A,fixed250_sequence_ce,101,14,1.7826290495834745,0.38320788598466926,2.365985631942749,0.16005291005291006
A,fixed250_sequence_ce,101,15,1.720970372119582,0.39134877723876804,2.349430799484253,0.18968253968253965
A,fixed250_sequence_ce,101,16,1.6473187854491085,0.4244804069938255,2.245851993560791,0.20853174603174604
A,fixed250_sequence_ce,101,17,1.59034272705216,0.43841851052585395,2.2285192012786865,0.2615079365079365
A,fixed250_sequence_ce,101,18,1.5319268910691988,0.46308203082140786,2.1899702548980713,0.2568783068783069
A,fixed250_sequence_ce,101,19,1.4476436610476284,0.490493590389599,2.1921401023864746,0.2672318422318422
A,fixed250_sequence_ce,101,20,1.3837114621768105,0.5166674305938698,2.2222418785095215,0.30254930254930257
A,fixed250_sequence_ce,101,21,1.3218134797583758,0.5290257479911746,2.195556163787842,0.2943783068783069
A,fixed250_sequence_ce,101,22,1.2328083305884145,0.5668984392135714,2.2119927406311035,0.30965608465608463
A,fixed250_sequence_ce,101,23,1.1841965704489492,0.581121475309713,2.2331724166870117,0.32678571428571423
A,fixed250_sequence_ce,101,24,1.1383020582379655,0.6099435969100425,2.0270659923553467,0.35780423280423285
A,fixed250_sequence_ce,101,25,1.0904673292796911,0.6327569386027356,2.0944082736968994,0.380026455026455
A,fixed250_sequence_ce,101,26,1.028780160385237,0.6689844078396896,2.1307146549224854,0.3951719576719577
A,fixed250_sequence_ce,101,27,0.9799592357494334,0.6740118273415804,2.3492114543914795,0.35687830687830685
A,fixed250_sequence_ce,101,28,0.9373936747519777,0.6941952470939529,2.0559568405151367,0.3974867724867725
A,fixed250_sequence_ce,101,29,0.8845199293195688,0.7096493741164762,2.122239112854004,0.4067460317460317
A,fixed250_sequence_ce,101,30,0.8400297598871634,0.7372864831223449,2.181739568710327,0.3942460317460317
A,fixed250_sequence_ce,101,31,0.8059453030666673,0.7360478829970464,2.0885186195373535,0.40859788359788357
A,fixed250_sequence_ce,101,32,0.7812194026070495,0.7552418473376071,2.1290462017059326,0.4013227513227513
A,fixed250_sequence_ce,101,33,0.7463283749127347,0.7688737008923735,2.207423210144043,0.40056517556517557
A,fixed250_sequence_ce,101,34,0.73039465496339,0.7526047054787672,2.0653765201568604,0.4224867724867724
A,fixed250_sequence_ce,101,35,0.748251264559012,0.7650164403619719,2.3713033199310303,0.3777477152477153
A,fixed250_sequence_ce,101,36,0.7041495819920722,0.7759655624829849,2.1072490215301514,0.441005291005291
A,fixed250_sequence_ce,101,37,0.6991657283343055,0.77223764611837,2.18332839012146,0.4277477152477152
A,fixed250_sequence_ce,101,38,0.6602550343884453,0.7808253652553371,2.3185293674468994,0.35704665704665706
A,fixed250_sequence_ce,101,39,0.6549251927976559,0.7915074605527194,2.467193841934204,0.3755651755651756
A,fixed250_sequence_ce,101,40,0.6333745535392564,0.8009523832990215,2.226513385772705,0.38558201058201064
A,fixed250_sequence_ce,101,41,0.596190714282136,0.8082019934876826,2.0685760974884033,0.40919312169312166
A,fixed250_sequence_ce,101,42,0.5686153125229473,0.8232715064431093,2.2237722873687744,0.3999338624338624
A,fixed250_sequence_ce,101,43,0.5580281203872366,0.8206278343018883,2.1712560653686523,0.41613756613756614
A,fixed250_sequence_ce,101,44,0.5437642863203039,0.826782358276703,2.275831699371338,0.37493386243386245
A,fixed250_sequence_ce,101,45,0.5261069058140871,0.8342377727786862,2.3948793411254883,0.3846560846560847
A,fixed250_sequence_ce,101,46,0.5060914806162429,0.837350940226531,2.258181571960449,0.4170634920634921
A,fixed250_sequence_ce,101,47,0.48805375245885474,0.85121193262919,2.2473528385162354,0.407473544973545
A,fixed250_sequence_ce,101,48,0.46339328194649415,0.8613187867475144,2.313249349594116,0.4138227513227513
A,fixed250_sequence_ce,101,49,0.44703608069075157,0.859702606087216,2.4621901512145996,0.37493386243386245
A,fixed250_sequence_ce,101,50,0.4365148432488696,0.8573687280915734,2.369476318359375,0.3872715247715248
A,fixed250_sequence_ce,101,51,0.4180361223302897,0.8737582619484597,2.431633234024048,0.43141534391534386
A,fixed250_sequence_ce,101,52,0.3903805690460074,0.8833428351095698,2.736464738845825,0.3889550264550265
A,fixed250_sequence_ce,101,53,0.37389001809381167,0.8946266499331567,2.560781717300415,0.4237133237133237
A,fixed250_sequence_ce,101,54,0.3523844537451838,0.9035629872886117,2.7320406436920166,0.41769480519480523
A,fixed250_sequence_ce,101,55,0.333431804703353,0.9064416817008322,2.8088276386260986,0.37463924963924966
A,fixed250_sequence_ce,101,56,0.3230945062719401,0.9101596146510548,2.6310791969299316,0.4229557479557479
A,fixed250_sequence_ce,101,57,0.3078190042106707,0.9165977866940654,2.610806941986084,0.4268278018278018
A,fixed250_sequence_ce,101,58,0.29525422485683134,0.9212031146877585,2.782130002975464,0.4059944684944685
A,fixed250_sequence_ce,101,59,0.277534038623516,0.9255827945148577,2.766995429992676,0.429016354016354
A,fixed250_sequence_ce,101,60,0.26556186457509223,0.9270832344344152,2.5130362510681152,0.4384078884078884
A,fixed250_sequence_ce,101,61,0.25052256299993875,0.9260415822179556,2.503471612930298,0.4808682058682059
