architecture,objective,seed,firing_rate,layer,neurons,scope,shift,split,tau_syn_ms
E,relative10_sequence_ce,23,0.0012252541578039425,L1,64,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,101,0.001128427152595173,L1,64,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,11,0.012909656740415696,L1,64,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,23,0.0164200282211466,L1,64,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,101,0.016800793876764867,L1,64,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,11,0.020249271539584196,L2,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,23,0.024609712312178737,L2,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,101,0.024484683148444673,L2,43,tau_subgroup,2,train,54.31342963722199
E,relative10_sequence_ce,11,0.033508984377586516,L2,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,23,0.06165768417165842,L2,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,101,0.06975770438665405,L2,43,tau_subgroup,3,train,117.0136826471659
E,relative10_sequence_ce,11,0.07159485965991066,L2,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,23,0.09809251048971684,L2,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,101,0.10013223303959734,L2,42,tau_subgroup,4,train,242.10347130039656
E,relative10_sequence_ce,11,0.0069564969350327435,L1,128,whole_layer,-1,train,
E,relative10_sequence_ce,23,0.008822641189475271,L1,128,whole_layer,-1,train,
E,relative10_sequence_ce,101,0.00896461051468002,L1,128,whole_layer,-1,train,
E,relative10_sequence_ce,11,0.04155147742308272,L2,128,whole_layer,-1,train,
E,relative10_sequence_ce,23,0.06116705851072739,L2,128,whole_layer,-1,train,
E,relative10_sequence_ce,101,0.0645154410286901,L2,128,whole_layer,-1,train,
E,relative10_sequence_ce,11,0.14391057581188135,L3,64,whole_layer,-1,train,
E,relative10_sequence_ce,23,0.1810651912673556,L3,64,whole_layer,-1,train,
E,relative10_sequence_ce,101,0.21723897532952585,L3,64,whole_layer,-1,train,
E,relative10_sequence_ce,11,0.000433456237380388,L1,64,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,23,0.0005130146606970416,L1,64,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,101,0.00040876569221315074,L1,64,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,11,0.009017535773856554,L1,64,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,23,0.011608671319462733,L1,64,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,101,0.012106597313668685,L1,64,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,11,0.011226733467670315,L2,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,23,0.014932229238505308,L2,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,101,0.013907348314560863,L2,43,tau_subgroup,2,val,54.31342963722199
E,relative10_sequence_ce,11,0.020922270335822037,L2,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,23,0.04511109341728374,L2,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,101,0.052916112883896506,L2,43,tau_subgroup,3,val,117.0136826471659
E,relative10_sequence_ce,11,0.05701033815334579,L2,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,23,0.08081359134822395,L2,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,101,0.08333228823089239,L2,42,tau_subgroup,4,val,242.10347130039656
E,relative10_sequence_ce,11,0.004725496005618471,L1,128,whole_layer,-1,val,
E,relative10_sequence_ce,23,0.006060842990079887,L1,128,whole_layer,-1,val,
E,relative10_sequence_ce,101,0.006257681502940918,L1,128,whole_layer,-1,val,
E,relative10_sequence_ce,11,0.0295065731718023,L2,128,whole_layer,-1,val,
E,relative10_sequence_ce,23,0.046687763365815114,L2,128,whole_layer,-1,val,
E,relative10_sequence_ce,101,0.04979191357211834,L2,128,whole_layer,-1,val,
E,relative10_sequence_ce,11,0.11846523571240453,L3,64,whole_layer,-1,val,
E,relative10_sequence_ce,23,0.14884146475287507,L3,64,whole_layer,-1,val,
E,relative10_sequence_ce,101,0.19805657975594768,L3,64,whole_layer,-1,val,
A,timestep_ce,11,0.02062559538601723,L1,128,whole_layer,-1,test,
A,timestep_ce,23,0.022669322606030485,L1,128,whole_layer,-1,test,
A,timestep_ce,101,0.02377661116633532,L1,128,whole_layer,-1,test,
A,timestep_ce,11,0.1485009215540093,L2,128,whole_layer,-1,test,
A,timestep_ce,23,0.15542293116302186,L2,128,whole_layer,-1,test,
A,timestep_ce,101,0.16216761928429424,L2,128,whole_layer,-1,test,
A,timestep_ce,11,0.3198607832173625,L3,64,whole_layer,-1,test,
A,timestep_ce,23,0.3921432343439364,L3,64,whole_layer,-1,test,
A,timestep_ce,101,0.3696622349237906,L3,64,whole_layer,-1,test,
A,timestep_ce,11,0.017735436171638166,L1,128,whole_layer,-1,train,
A,timestep_ce,23,0.01969042574572496,L1,128,whole_layer,-1,train,
A,timestep_ce,101,0.020246265094545027,L1,128,whole_layer,-1,train,
A,timestep_ce,11,0.11966731811177919,L2,128,whole_layer,-1,train,
A,timestep_ce,23,0.13002205038772674,L2,128,whole_layer,-1,train,
A,timestep_ce,101,0.13387942891955718,L2,128,whole_layer,-1,train,
A,timestep_ce,11,0.2837088825430854,L3,64,whole_layer,-1,train,
A,timestep_ce,23,0.35935746646121897,L3,64,whole_layer,-1,train,
A,timestep_ce,101,0.34337551501498986,L3,64,whole_layer,-1,train,
A,timestep_ce,11,0.012660762882977789,L1,128,whole_layer,-1,val,
A,timestep_ce,23,0.01443711043806514,L1,128,whole_layer,-1,val,
A,timestep_ce,101,0.01500087788605039,L1,128,whole_layer,-1,val,
A,timestep_ce,11,0.0982093867965938,L2,128,whole_layer,-1,val,
A,timestep_ce,23,0.11018704459661136,L2,128,whole_layer,-1,val,
A,timestep_ce,101,0.11555860986743921,L2,128,whole_layer,-1,val,
A,timestep_ce,11,0.26058675708892987,L3,64,whole_layer,-1,val,
A,timestep_ce,23,0.333200278728821,L3,64,whole_layer,-1,val,
A,timestep_ce,101,0.31859307786849267,L3,64,whole_layer,-1,val,
B,timestep_ce,11,0.0023025907057654077,L1,64,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,23,0.003429941186216037,L1,64,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,101,0.003480419565937707,L1,64,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,11,0.033671667909211396,L1,64,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,23,0.035908248426110005,L1,64,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,101,0.037588272448641484,L1,64,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,11,0.04432648898277004,L2,64,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,23,0.05527900306494367,L2,64,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,101,0.04674686257455268,L2,64,tau_subgroup,2,test,54.31342963722199
B,timestep_ce,11,0.18912436837309476,L2,64,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,23,0.1843884609012591,L2,64,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,101,0.18295176855533465,L2,64,tau_subgroup,3,test,117.0136826471659
B,timestep_ce,11,0.017987129307488404,L1,128,whole_layer,-1,test,
B,timestep_ce,23,0.019669094806163023,L1,128,whole_layer,-1,test,
B,timestep_ce,101,0.020534346007289594,L1,128,whole_layer,-1,test,
B,timestep_ce,11,0.11672542867793241,L2,128,whole_layer,-1,test,
B,timestep_ce,23,0.11983373198310139,L2,128,whole_layer,-1,test,
B,timestep_ce,101,0.11484931556494367,L2,128,whole_layer,-1,test,
B,timestep_ce,11,0.3461289554340623,L3,64,whole_layer,-1,test,
B,timestep_ce,23,0.36506870236911865,L3,64,whole_layer,-1,test,
B,timestep_ce,101,0.3611559807819748,L3,64,whole_layer,-1,test,
B,timestep_ce,11,0.0023994778669167768,L1,64,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,23,0.003273799554491098,L1,64,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,101,0.00310029602894133,L1,64,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,11,0.027893504949168438,L1,64,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,23,0.03200263369454168,L1,64,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,101,0.030922881739159563,L1,64,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,11,0.036515818915705024,L2,64,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,23,0.047600679149848425,L2,64,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,101,0.0385651493962182,L2,64,tau_subgroup,2,train,54.31342963722199
B,timestep_ce,11,0.14738038462826805,L2,64,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,23,0.15449376748119986,L2,64,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,101,0.14795506598891253,L2,64,tau_subgroup,3,train,117.0136826471659
B,timestep_ce,11,0.015146491408042608,L1,128,whole_layer,-1,train,
B,timestep_ce,23,0.017638216624516388,L1,128,whole_layer,-1,train,
B,timestep_ce,101,0.017011588884050445,L1,128,whole_layer,-1,train,
B,timestep_ce,11,0.09194810177198653,L2,128,whole_layer,-1,train,
B,timestep_ce,23,0.10104722331552414,L2,128,whole_layer,-1,train,
B,timestep_ce,101,0.09326010769256536,L2,128,whole_layer,-1,train,
B,timestep_ce,11,0.2980801036729362,L3,64,whole_layer,-1,train,
B,timestep_ce,23,0.33971179049357697,L3,64,whole_layer,-1,train,
B,timestep_ce,101,0.31916405320984137,L3,64,whole_layer,-1,train,
B,timestep_ce,11,0.00108364059345097,L1,64,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,23,0.0015280704064612413,L1,64,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,101,0.001689930647002019,L1,64,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,11,0.02148214599245018,L1,64,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,23,0.02452731322974278,L1,64,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,101,0.024265319111579316,L1,64,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,11,0.026483353085769466,L2,64,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,23,0.03455167456764112,L2,64,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,101,0.026244677815819507,L2,64,tau_subgroup,2,val,54.31342963722199
B,timestep_ce,11,0.12759662233342112,L2,64,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,23,0.13321234966201387,L2,64,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,101,0.1352973290316917,L2,64,tau_subgroup,3,val,117.0136826471659
B,timestep_ce,11,0.011282893292950576,L1,128,whole_layer,-1,val,
B,timestep_ce,23,0.01302769181810201,L1,128,whole_layer,-1,val,
B,timestep_ce,101,0.012977624879290668,L1,128,whole_layer,-1,val,
B,timestep_ce,11,0.07703998770959529,L2,128,whole_layer,-1,val,
B,timestep_ce,23,0.0838820121148275,L2,128,whole_layer,-1,val,
B,timestep_ce,101,0.0807710034237556,L2,128,whole_layer,-1,val,
B,timestep_ce,11,0.2815202242998859,L3,64,whole_layer,-1,val,
B,timestep_ce,23,0.3081695527170573,L3,64,whole_layer,-1,val,
B,timestep_ce,101,0.2975416447195154,L3,64,whole_layer,-1,val,
C,timestep_ce,11,0.002606454297470988,L1,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,23,0.0020786135897791543,L1,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,101,0.0010942099341932898,L1,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,11,0.016372694068149243,L1,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,23,0.011258033196171807,L1,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,101,0.010300599503752677,L1,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,11,0.05631883303354476,L1,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,23,0.0566067878443624,L1,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,101,0.050640600839407995,L1,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,11,0.05154537888945397,L2,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,23,0.048262749086874106,L2,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,101,0.051327692758179604,L2,43,tau_subgroup,2,test,54.31342963722199
C,timestep_ce,11,0.10210057484550064,L2,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,23,0.08074999614714812,L2,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,101,0.06432721500454637,L2,43,tau_subgroup,3,test,117.0136826471659
C,timestep_ce,11,0.19962565874593707,L2,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,23,0.16913203319763956,L2,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,101,0.19739696740193757,L2,42,tau_subgroup,4,test,242.10347130039656
C,timestep_ce,11,0.024855424743207424,L1,128,whole_layer,-1,test,
C,timestep_ce,23,0.023054382041086813,L1,128,whole_layer,-1,test,
C,timestep_ce,101,0.020444390945990723,L1,128,whole_layer,-1,test,
C,timestep_ce,11,0.11711760685884692,L2,128,whole_layer,-1,test,
C,timestep_ce,23,0.09883666749502983,L2,128,whole_layer,-1,test,
C,timestep_ce,101,0.10362370050530152,L2,128,whole_layer,-1,test,
C,timestep_ce,11,0.35809621438038436,L3,64,whole_layer,-1,test,
C,timestep_ce,23,0.34103193339960236,L3,64,whole_layer,-1,test,
C,timestep_ce,101,0.29298039885685884,L3,64,whole_layer,-1,test,
C,timestep_ce,11,0.002921631642271698,L1,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,23,0.0021660036745331174,L1,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,101,0.0013387078995451042,L1,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,11,0.014514678462772275,L1,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,23,0.009921706815569519,L1,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,101,0.009299676988518739,L1,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,11,0.05045073282465883,L1,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,23,0.05144407571258694,L1,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,101,0.04217420466771464,L1,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,11,0.0465871907037506,L2,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,23,0.046469562020112945,L2,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,101,0.042703496648945766,L2,43,tau_subgroup,2,train,54.31342963722199
C,timestep_ce,11,0.09383536112979624,L2,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,23,0.07629077031597324,L2,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,101,0.055750153559962,L2,43,tau_subgroup,3,train,117.0136826471659
C,timestep_ce,11,0.1894262218596049,L2,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,23,0.15672207215074885,L2,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,101,0.1810001539262765,L2,42,tau_subgroup,4,train,242.10347130039656
C,timestep_ce,11,0.02241165713400439,L1,128,whole_layer,-1,train,
C,timestep_ce,23,0.020940802585961444,L1,128,whole_layer,-1,train,
C,timestep_ce,101,0.017412243329927815,L1,128,whole_layer,-1,train,
C,timestep_ce,11,0.10932868005426499,L2,128,whole_layer,-1,train,
C,timestep_ce,23,0.09266422906861842,L2,128,whole_layer,-1,train,
C,timestep_ce,101,0.09246494862411443,L2,128,whole_layer,-1,train,
C,timestep_ce,11,0.3542593937896729,L3,64,whole_layer,-1,train,
C,timestep_ce,23,0.34025977900413684,L3,64,whole_layer,-1,train,
C,timestep_ce,101,0.28003469023732563,L3,64,whole_layer,-1,train,
C,timestep_ce,11,0.0013147874801199642,L1,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,23,0.000890135623186808,L1,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,101,0.00041852707053508176,L1,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,11,0.009127973328596831,L1,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,23,0.006098245657016045,L1,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,101,0.00547351744441246,L1,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,11,0.03901576432521916,L1,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,23,0.040246895000647966,L1,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,101,0.03359168265673401,L1,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,11,0.03751023349727345,L2,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,23,0.03332496279192263,L2,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,101,0.03078725962765382,L2,43,tau_subgroup,2,val,54.31342963722199
C,timestep_ce,11,0.07281758548670615,L2,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,23,0.05857745711118325,L2,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,101,0.04184862386257612,L2,43,tau_subgroup,3,val,117.0136826471659
C,timestep_ce,11,0.1759785294154533,L2,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,23,0.1339445092407958,L2,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,101,0.16278097579124706,L2,42,tau_subgroup,4,val,242.10347130039656
C,timestep_ce,11,0.016310162628390835,L1,128,whole_layer,-1,val,
C,timestep_ce,23,0.015553671758405758,L1,128,whole_layer,-1,val,
C,timestep_ce,101,0.013001629575981038,L1,128,whole_layer,-1,val,
C,timestep_ce,11,0.09480620665437627,L2,128,whole_layer,-1,val,
C,timestep_ce,23,0.07482401128083575,L2,128,whole_layer,-1,val,
C,timestep_ce,101,0.07781362479150206,L2,128,whole_layer,-1,val,
C,timestep_ce,11,0.31745456939689226,L3,64,whole_layer,-1,val,
C,timestep_ce,23,0.29579958958827146,L3,64,whole_layer,-1,val,
C,timestep_ce,101,0.246568014221754,L3,64,whole_layer,-1,val,
D,timestep_ce,11,0.002083851060304838,L1,64,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,23,0.0025498053346587144,L1,64,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,101,0.0024488485752153745,L1,64,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,11,0.02705252857852883,L1,64,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,23,0.026567159542743538,L1,64,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,101,0.027374813618290257,L1,64,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,11,0.030840995692511596,L2,32,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,23,0.032904137673956266,L2,32,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,101,0.02806339049039099,L2,32,tau_subgroup,2,test,54.31342963722199
D,timestep_ce,11,0.05160443588469185,L2,32,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,23,0.07504193588469185,L2,32,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,101,0.04945586895294897,L2,32,tau_subgroup,3,test,117.0136826471659
D,timestep_ce,11,0.12583871769383698,L2,32,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,23,0.14408082753479126,L2,32,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,101,0.14991302186878727,L2,32,tau_subgroup,4,test,242.10347130039656
D,timestep_ce,11,0.24312976308813783,L2,32,tau_subgroup,5,test,492.1461612435418
D,timestep_ce,23,0.23915103131212723,L2,32,tau_subgroup,5,test,492.1461612435418
D,timestep_ce,101,0.2792541625248509,L2,32,tau_subgroup,5,test,492.1461612435418
D,timestep_ce,11,0.014568189819416832,L1,128,whole_layer,-1,test,
D,timestep_ce,23,0.014558482438701127,L1,128,whole_layer,-1,test,
D,timestep_ce,101,0.014911831096752816,L1,128,whole_layer,-1,test,
D,timestep_ce,11,0.11285347808979457,L2,128,whole_layer,-1,test,
D,timestep_ce,23,0.12279448310139165,L2,128,whole_layer,-1,test,
D,timestep_ce,101,0.12667161095924453,L2,128,whole_layer,-1,test,
D,timestep_ce,11,0.3144608909045726,L3,64,whole_layer,-1,test,
D,timestep_ce,23,0.34755917619284293,L3,64,whole_layer,-1,test,
D,timestep_ce,101,0.35237274271040425,L3,64,whole_layer,-1,test,
D,timestep_ce,11,0.002183318120153416,L1,64,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,23,0.0026378816554172876,L1,64,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,101,0.002547073626207982,L1,64,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,11,0.022594712512770697,L1,64,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,23,0.023655360761719733,L1,64,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,101,0.023074398730467113,L1,64,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,11,0.02512634615706701,L2,32,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,23,0.030583202137102854,L2,32,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,101,0.025357684191133368,L2,32,tau_subgroup,2,train,54.31342963722199
D,timestep_ce,11,0.040362206273971225,L2,32,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,23,0.06267690555546251,L2,32,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,101,0.04342717353074179,L2,32,tau_subgroup,3,train,117.0136826471659
D,timestep_ce,11,0.09920685598003584,L2,32,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,23,0.12773680221749545,L2,32,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,101,0.13020719932336242,L2,32,tau_subgroup,4,train,242.10347130039656
D,timestep_ce,11,0.20439395715745223,L2,32,tau_subgroup,5,train,492.1461612435418
D,timestep_ce,23,0.2167511765789606,L2,32,tau_subgroup,5,train,492.1461612435418
D,timestep_ce,101,0.2507029117188939,L2,32,tau_subgroup,5,train,492.1461612435418
D,timestep_ce,11,0.012389015316462056,L1,128,whole_layer,-1,train,
D,timestep_ce,23,0.01314662120856851,L1,128,whole_layer,-1,train,
D,timestep_ce,101,0.012810736178337548,L1,128,whole_layer,-1,train,
D,timestep_ce,11,0.09227234139213157,L2,128,whole_layer,-1,train,
D,timestep_ce,23,0.10943702162225535,L2,128,whole_layer,-1,train,
D,timestep_ce,101,0.11242374219103288,L2,128,whole_layer,-1,train,
D,timestep_ce,11,0.29632177759726663,L3,64,whole_layer,-1,train,
D,timestep_ce,23,0.3421327273184049,L3,64,whole_layer,-1,train,
D,timestep_ce,101,0.3430504903110188,L3,64,whole_layer,-1,train,
D,timestep_ce,11,0.0009313822315863401,L1,64,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,23,0.0012372706522693355,L1,64,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,101,0.0012166951979633044,L1,64,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,11,0.016550895443771398,L1,64,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,23,0.018052903608111667,L1,64,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,101,0.017217540163286804,L1,64,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,11,0.016877359318760426,L2,32,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,23,0.018866319901676764,L2,32,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,101,0.015417873759985953,L2,32,tau_subgroup,2,val,54.31342963722199
D,timestep_ce,11,0.02928298656834343,L2,32,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,23,0.05080216837854447,L2,32,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,101,0.028649262575717673,L2,32,tau_subgroup,3,val,117.0136826471659
D,timestep_ce,11,0.08411520059696251,L2,32,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,23,0.1037963084891581,L2,32,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,101,0.1119633921516987,L2,32,tau_subgroup,4,val,242.10347130039656
D,timestep_ce,11,0.17249637872004214,L2,32,tau_subgroup,5,val,492.1461612435418
D,timestep_ce,23,0.19247377315424458,L2,32,tau_subgroup,5,val,492.1461612435418
D,timestep_ce,101,0.21767733298217892,L2,32,tau_subgroup,5,val,492.1461612435418
D,timestep_ce,11,0.00874113883767887,L1,128,whole_layer,-1,val,
D,timestep_ce,23,0.0096450871301905,L1,128,whole_layer,-1,val,
D,timestep_ce,101,0.009217117680625055,L1,128,whole_layer,-1,val,
D,timestep_ce,11,0.07569298130102713,L2,128,whole_layer,-1,val,
D,timestep_ce,23,0.09148464248090597,L2,128,whole_layer,-1,val,
D,timestep_ce,101,0.09342696536739531,L2,128,whole_layer,-1,val,
D,timestep_ce,11,0.2567034830129049,L3,64,whole_layer,-1,val,
D,timestep_ce,23,0.30409012597664825,L3,64,whole_layer,-1,val,
D,timestep_ce,101,0.3045427859713809,L3,64,whole_layer,-1,val,
E,timestep_ce,11,0.0029238630715705764,L1,64,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,23,0.002473440606361829,L1,64,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,101,0.001879348906560636,L1,64,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,11,0.03529085901259112,L1,64,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,23,0.027346338634857522,L1,64,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,101,0.0323255777833002,L1,64,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,11,0.04100012329126019,L2,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,23,0.0277482392466904,L2,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,101,0.04871545918288717,L2,43,tau_subgroup,2,test,54.31342963722199
E,timestep_ce,11,0.08070761477645753,L2,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,23,0.12161334319663415,L2,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,101,0.07337756407292678,L2,43,tau_subgroup,3,test,117.0136826471659
E,timestep_ce,11,0.25097825743949004,L2,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,23,0.20243814888447095,L2,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,101,0.2830497175676102,L2,42,tau_subgroup,4,test,242.10347130039656
E,timestep_ce,11,0.01910736104208085,L1,128,whole_layer,-1,test,
E,timestep_ce,23,0.014909889620609676,L1,128,whole_layer,-1,test,
E,timestep_ce,101,0.017102463344930416,L1,128,whole_layer,-1,test,
E,timestep_ce,11,0.1232384339794566,L2,128,whole_layer,-1,test,
E,timestep_ce,23,0.11660117420477137,L2,128,whole_layer,-1,test,
E,timestep_ce,101,0.1338913135768721,L2,128,whole_layer,-1,test,
E,timestep_ce,11,0.3347156643472498,L3,64,whole_layer,-1,test,
E,timestep_ce,23,0.3334394673624917,L3,64,whole_layer,-1,test,
E,timestep_ce,101,0.3314513957919152,L3,64,whole_layer,-1,test,
E,timestep_ce,11,0.0029105674376538764,L1,64,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,23,0.002384037885005108,L1,64,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,101,0.0020187122112985075,L1,64,tau_subgroup,2,train,54.31342963722199
E,timestep_ce,11,0.029308749392868507,L1,64,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,23,0.024329224379051034,L1,64,tau_subgroup,3,train,117.0136826471659
E,timestep_ce,101,0.02653164620563753,L1,64,tau_subgroup,3,train,117.0136826471659
