condition,checkpoint_source_condition,seed,lambda_con,epoch,train_loss,train_loss_cls,train_loss_con,train_effective_lambda_con,train_active_item_fraction,train_valid_anchor_fraction,train_accuracy,train_balanced_accuracy,train_macro_f1,train_l1_fr,train_l2_fr,train_l3_fr,train_l1_dead_fraction,train_l2_dead_fraction,train_l3_dead_fraction,val_loss,val_loss_cls,val_loss_con,val_effective_lambda_con,val_active_item_fraction,val_valid_anchor_fraction,val_accuracy,val_balanced_accuracy,val_macro_f1,val_l1_fr,val_l2_fr,val_l3_fr,val_l1_dead_fraction,val_l2_dead_fraction,val_l3_dead_fraction
cls_only,con250,101,0.0,56,0.15485278205781045,0.15485278205781045,0.0,0.0,0.0,0.0,0.9556962025316456,0.9567752646410908,0.9580723878822681,0.004846790168858781,0.027050066597854035,0.06338172622873814,0.125,0.0390625,0.0,2.5373677015304565,2.5373677015304565,0.0,0.0,0.0,0.0,0.6190476190476191,0.6137235449735451,0.5950984298352718,0.003880092075892857,0.0233246334015377,0.062499515593998016,0.2890625,0.0546875,0.0
cls_only,con250,101,0.0,57,0.14852892258499242,0.14852892258499242,0.0,0.0,0.0,0.0,0.9572784810126582,0.958318474517634,0.9593392584289114,0.004893532282189477,0.027482189709627177,0.06473135646385482,0.125,0.03125,0.0,2.715485239785815,2.715485239785815,0.0,0.0,0.0,0.0,0.626984126984127,0.6192791005291005,0.6019040916324447,0.003923930819072421,0.023805890764508928,0.06406124054439484,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,58,0.14704804216759115,0.14704804216759115,0.0,0.0,0.0,0.0,0.9588607594936709,0.9585178365591012,0.9605070425864769,0.004943557932407041,0.02786568750309039,0.06566088712668117,0.125,0.03125,0.0,2.540599202352857,2.540599202352857,0.0,0.0,0.0,0.0,0.626984126984127,0.6170965608465608,0.5985653235653235,0.003981090727306548,0.024276975601438492,0.06440323118179564,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,59,0.1465707172321368,0.1465707172321368,0.0,0.0,0.0,0.0,0.9572784810126582,0.9586186198199211,0.9591223853421297,0.004989817172666139,0.0281524658203125,0.06526541408104232,0.125,0.0234375,0.0,2.8030719908456954,2.8030719908456954,0.0,0.0,0.0,0.0,0.6190476190476191,0.6123346560846561,0.5939006489716429,0.004001677982390873,0.02435544937375992,0.06417023189484126,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,60,0.13757254239879077,0.13757254239879077,0.0,0.0,0.0,0.0,0.9620253164556962,0.9623797717230431,0.9640634588132501,0.0050256946418858785,0.028302397909043712,0.06553717504573774,0.125,0.03125,0.0,2.650778921823653,2.650778921823653,0.0,0.0,0.0,0.0,0.6349206349206349,0.6227513227513227,0.6079909654773538,0.004040430462549603,0.024425203838045636,0.06431216285342262,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,61,0.1343271185325671,0.1343271185325671,0.0,0.0,0.0,0.0,0.9620253164556962,0.9628922936115686,0.9636995788871229,0.005082190791262856,0.028435719164111948,0.06616993191875989,0.125,0.03125,0.0,2.671510855356852,2.671510855356852,0.0,0.0,0.0,0.0,0.6111111111111112,0.6019179894179895,0.5875126833687027,0.004085480220734127,0.024631560794890872,0.06581382145957342,0.28125,0.046875,0.0
cls_only,con250,101,0.0,62,0.1237497537196437,0.1237497537196437,0.0,0.0,0.0,0.0,0.9699367088607594,0.9707049828991314,0.9720285598445909,0.005110921739022943,0.028601296340362934,0.06750449651404272,0.125,0.03125,0.0,2.829062953827873,2.829062953827873,0.0,0.0,0.0,0.0,0.626984126984127,0.6158068783068783,0.5994397712032314,0.004116966610863095,0.02502925812251984,0.06689985971602183,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,63,0.12197110905677458,0.12197110905677458,0.0,0.0,0.0,0.0,0.9667721518987342,0.9673099211707363,0.9688080314075754,0.005153462856630736,0.029031632821771163,0.06769764574268196,0.125,0.03125,0.0,2.710455065681821,2.710455065681821,0.0,0.0,0.0,0.0,0.6190476190476191,0.6137235449735451,0.594900133475451,0.004157898918030754,0.025359623015873016,0.06672159830729167,0.28125,0.046875,0.0
cls_only,con250,101,0.0,64,0.12385468750814849,0.12385468750814849,0.0,0.0,0.0,0.0,0.9651898734177216,0.9661565748419515,0.966948794207231,0.0051970180076888845,0.02935023247441159,0.0679217954225178,0.125,0.03125,0.0,2.7322072982788086,2.7322072982788086,0.0,0.0,0.0,0.0,0.6190476190476191,0.6127976190476191,0.5893223574708297,0.004181877015128968,0.025622897677951388,0.0669618636842758,0.28125,0.046875,0.0
cls_only,con250,101,0.0,65,0.12032255115388316,0.12032255115388316,0.0,0.0,0.0,0.0,0.9699367088607594,0.9709436748671467,0.9717475653167719,0.005220678788197192,0.029608231556566455,0.0682821153085443,0.125,0.03125,0.0,2.5464274788659718,2.5464274788659718,0.0,0.0,0.0,0.0,0.626984126984127,0.6206679894179895,0.6029920128604339,0.004200042240203373,0.02587406218998016,0.06734648204985119,0.28125,0.0390625,0.0
cls_only,con250,101,0.0,66,0.11148125169020665,0.11148125169020665,0.0,0.0,0.0,0.0,0.9715189873417721,0.9724056631712403,0.9736291477974816,0.005243373822562302,0.029880813405483583,0.06863229486006725,0.125,0.03125,0.0,2.620659430821737,2.620659430821737,0.0,0.0,0.0,0.0,0.626984126984127,0.6192791005291006,0.6003256022101523,0.004219176277281746,0.0261291019500248,0.0681089370969742,0.28125,0.0390625,0.0
cls_only,con250,101,0.0,67,0.10958444129062604,0.10958444129062604,0.0,0.0,0.0,0.0,0.9683544303797469,0.9694536282016615,0.9704973658077135,0.005270656151107595,0.030213271515278875,0.06974927684928797,0.125,0.03125,0.0,2.671609609846085,2.671609609846085,0.0,0.0,0.0,0.0,0.626984126984127,0.6185846560846561,0.6013154133392823,0.004237825908358135,0.026380266462053572,0.06896488250248016,0.28125,0.046875,0.0
cls_only,con250,101,0.0,68,0.10481770845908153,0.10481770845908153,0.0,0.0,0.0,0.0,0.9683544303797469,0.969372406629212,0.9702292085356211,0.005294268644308742,0.030480541760408427,0.07034359702581092,0.125,0.0234375,0.0,2.673142383969019,2.673142383969019,0.0,0.0,0.0,0.0,0.6349206349206349,0.6290013227513228,0.6107391845627139,0.004262046208457341,0.026636759440104168,0.06964644174727183,0.28125,0.046875,0.0
cls_only,con250,101,0.0,69,0.10248103794417804,0.10248103794417804,0.0,0.0,0.0,0.0,0.9683544303797469,0.969319243418154,0.9705798503392535,0.005323434177833267,0.030745107916337024,0.07124067861822587,0.125,0.0234375,0.0,2.754946825996278,2.754946825996278,0.0,0.0,0.0,0.0,0.6428571428571429,0.6345568783068783,0.6173953823953824,0.004294985816592262,0.026973421611483136,0.07069178989955358,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,70,0.10303469379491444,0.10303469379491444,0.0,0.0,0.0,0.0,0.9715189873417721,0.9726975183503135,0.9738457768384677,0.00536090512818928,0.03105149088026602,0.07208667223966575,0.125,0.0234375,0.0,2.745087116483658,2.745087116483658,0.0,0.0,0.0,0.0,0.626984126984127,0.6192791005291006,0.5984894292095103,0.004330831860739087,0.027294824993799604,0.07155209495907738,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,71,0.10109471633464476,0.10109471633464476,0.0,0.0,0.0,0.0,0.9731012658227848,0.9741595066544071,0.9753478919193451,0.005398810664309731,0.031358936164952535,0.07268321363231804,0.125,0.0234375,0.0,2.8849931028154163,2.8849931028154163,0.0,0.0,0.0,0.0,0.6031746031746031,0.5912698412698413,0.5696053503254315,0.004358443002852183,0.027552771189856152,0.0719846695188492,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,72,0.09461756390106829,0.09461756390106829,0.0,0.0,0.0,0.0,0.9715189873417721,0.9726162967778639,0.9735372139982014,0.0054297145408920095,0.031714379032955896,0.0733898500852947,0.125,0.0234375,0.0,2.9077928974514915,2.9077928974514915,0.0,0.0,0.0,0.0,0.5952380952380952,0.5901124338624338,0.5730519933883326,0.004384358723958333,0.027906871977306548,0.072967529296875,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,73,0.09521537226966664,0.09521537226966664,0.0,0.0,0.0,0.0,0.9746835443037974,0.9756214949585007,0.9761859177490458,0.005459556096716773,0.03202573558952235,0.07398532915718947,0.125,0.0234375,0.0,2.9861993638295976,2.9861993638295976,0.0,0.0,0.0,0.0,0.6111111111111112,0.6040013227513228,0.5848095894664522,0.00440397716703869,0.028066483754960316,0.07326495458209326,0.28125,0.0546875,0.0
cls_only,con250,101,0.0,74,0.09034758400690707,0.09034758400690707,0.0,0.0,0.0,0.0,0.9762658227848101,0.9772469852135838,0.977821515103277,0.005478050135358979,0.03202645989912975,0.07378049440021757,0.125,0.0234375,0.0,2.985588421897283,2.985588421897283,0.0,0.0,0.0,0.0,0.6190476190476191,0.6123346560846562,0.5905407004607212,0.004420446971106151,0.028038872612847224,0.07314482189360119,0.28125,0.046875,0.0
cls_only,con250,101,0.0,75,0.08944333677144745,0.08944333677144745,0.0,0.0,0.0,0.0,0.9746835443037974,0.9757318336984322,0.9763429099704967,0.005507698541955102,0.03221579443050336,0.07424453542202333,0.125,0.0234375,0.0,2.9341118297879656,2.9341118297879656,0.0,0.0,0.0,0.0,0.6031746031746031,0.5970568783068783,0.5814349493578436,0.004450480143229167,0.028353978717137896,0.07391793387276786,0.28125,0.046875,0.0
cls_only,con250,101,0.0,76,0.0879726922964748,0.0879726922964748,0.0,0.0,0.0,0.0,0.9778481012658228,0.9787089735176774,0.9793271522942458,0.005543527723867682,0.03259238713904272,0.07514914983435522,0.1328125,0.0234375,0.0,2.928733995982579,2.928733995982579,0.0,0.0,0.0,0.0,0.6190476190476191,0.6102513227513228,0.5960611702426456,0.004476395864335317,0.028646317739335316,0.07444835844494048,0.2734375,0.0546875,0.0
cls_only,con250,101,0.0,77,0.08438796823537803,0.08438796823537803,0.0,0.0,0.0,0.0,0.9794303797468354,0.9801709618217709,0.9806474094417489,0.005573079555849486,0.032868445674075354,0.07539145554168315,0.1328125,0.0234375,0.0,3.055730320158459,3.055730320158459,0.0,0.0,0.0,0.0,0.5952380952380952,0.5894179894179895,0.5713836606767463,0.004500373961433532,0.028878348214285716,0.0750456310453869,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,78,0.08369850064627826,0.08369850064627826,0.0,0.0,0.0,0.0,0.9794303797468354,0.9801709618217709,0.9806474094417489,0.005601182768616496,0.033089649828174444,0.07636299616173853,0.1328125,0.0234375,0.0,3.0226423778231184,3.0226423778231184,0.0,0.0,0.0,0.0,0.6031746031746031,0.5998346560846562,0.5798036597236804,0.004528953915550595,0.029128543914310516,0.07629927377852183,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,79,0.08359469586535345,0.08359469586535345,0.0,0.0,0.0,0.0,0.9762658227848101,0.9771657636411342,0.9774691745418159,0.005617552165743671,0.033222439922863924,0.077350278443928,0.1328125,0.03125,0.0,3.111465264880468,3.111465264880468,0.0,0.0,0.0,0.0,0.6190476190476191,0.6151124338624339,0.5953785325382422,0.004533313569568452,0.02917359367249504,0.07713148328993055,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,80,0.08093542086927197,0.08093542086927197,0.0,0.0,0.0,0.0,0.9794303797468354,0.9801709618217709,0.9806474094417489,0.005631024324441258,0.03336044504672666,0.07839115963706487,0.1328125,0.03125,0.0,3.1685405950697643,3.1685405950697643,0.0,0.0,0.0,0.0,0.6031746031746031,0.5934854497354498,0.573326319649849,0.004546876937624008,0.029362996419270832,0.07792881556919642,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,81,0.08007547966664351,0.08007547966664351,0.0,0.0,0.0,0.0,0.9778481012658228,0.9786277519452278,0.9793652020569592,0.005652270739591575,0.0335737783697587,0.07899803451344936,0.1328125,0.03125,0.0,3.2555290290287564,3.2555290290287564,0.0,0.0,0.0,0.0,0.5952380952380952,0.5894179894179894,0.5719992881693088,0.004566737583705357,0.029638865637400792,0.07862296937003968,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,82,0.0773701457943343,0.0773701457943343,0.0,0.0,0.0,0.0,0.9778481012658228,0.9787585324432398,0.9791722530235366,0.005684623235388648,0.03388808045206191,0.0795410735697686,0.1328125,0.03125,0.0,3.066324729768057,3.066324729768057,0.0,0.0,0.0,0.0,0.6031746031746031,0.5986772486772487,0.5871706967723568,0.004589989071800595,0.029809376550099208,0.0792575412326389,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,83,0.08055491311640679,0.08055491311640679,0.0,0.0,0.0,0.0,0.9794303797468354,0.9801709618217709,0.9806474094417489,0.005696019039878362,0.03387934044946598,0.07989028737514833,0.1328125,0.0390625,0.0,3.111272024729895,3.111272024729895,0.0,0.0,0.0,0.0,0.6349206349206349,0.6240410052910053,0.6031209298815433,0.004576183500744048,0.029586549789186508,0.07814340742807539,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,84,0.07829256940491591,0.07829256940491591,0.0,0.0,0.0,0.0,0.9778481012658228,0.978319109969919,0.9789604543324663,0.00569920600215091,0.03380763379833366,0.07828714877744264,0.1328125,0.0390625,0.0,3.1739978298308356,3.1739978298308356,0.0,0.0,0.0,0.0,0.6111111111111112,0.6053902116402117,0.5898883783532906,0.004591200086805556,0.029737926664806548,0.07801407102554564,0.2734375,0.0390625,0.0
cls_only,con250,101,0.0,85,0.0940542541727235,0.0940542541727235,0.0,0.0,0.0,0.0,0.9746835443037974,0.9755850417693194,0.9759032971196189,0.005714126780063291,0.03381188308136373,0.07873728305478639,0.1328125,0.03125,0.0,3.1051578824482267,3.1051578824482267,0.0,0.0,0.0,0.0,0.5952380952380952,0.5882605820105821,0.5777953384418902,0.004572066049727183,0.029352823893229168,0.07667807927207342,0.2734375,0.0390625,0.0
cls_only,con250,101,0.0,86,0.12244249729416039,0.12244249729416039,0.0,0.0,0.0,0.0,0.9636075949367089,0.9644923728298971,0.9651840913049186,0.0057028758374950556,0.033335770232768,0.07383670082575158,0.1328125,0.03125,0.0,3.752807885881454,3.752807885881454,0.0,0.0,0.0,0.0,0.6190476190476191,0.6059854497354497,0.5819420532006343,0.004555596245659722,0.028801812065972224,0.07088845873635913,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,87,0.2003221138368679,0.2003221138368679,0.0,0.0,0.0,0.0,0.9477848101265823,0.9485906481919497,0.9487573192688039,0.0056305897386768194,0.03186812581895273,0.07092352758480024,0.125,0.03125,0.0,2.903376477105277,2.903376477105277,0.0,0.0,0.0,0.0,0.6349206349206349,0.6281746031746033,0.6073185178625155,0.004473005022321429,0.026457287016369048,0.066162109375,0.2734375,0.046875,0.0
cls_only,con250,101,0.0,88,0.2194657263499272,0.2194657263499272,0.0,0.0,0.0,0.0,0.9335443037974683,0.9333065763966221,0.9343045321660903,0.005530538438241693,0.02929475035848497,0.06301551529123814,0.125,0.03125,0.0,2.9226909289284357,2.9226909289284357,0.0,0.0,0.0,0.0,0.5873015873015873,0.5859457671957672,0.5577408722109535,0.004381936693948413,0.025456262013268848,0.06079343765500992,0.265625,0.0390625,0.015625
cls_only,con250,101,0.0,89,0.19185879685078996,0.19185879685078996,0.0,0.0,0.0,0.0,0.9430379746835443,0.9430542933138891,0.9437267241185525,0.005429859402813489,0.027992827982842167,0.05867709389215783,0.125,0.03125,0.0,2.6884970778510686,2.6884970778510686,0.0,0.0,0.0,0.0,0.6031746031746031,0.6041005291005291,0.5866620528805884,0.004308549184647817,0.02413577125186012,0.05563984219990079,0.2578125,0.046875,0.015625
cls_only,con250,101,0.0,90,0.1586108783000632,0.1586108783000632,0.0,0.0,0.0,0.0,0.9525316455696202,0.9531945312606425,0.9538611762708961,0.005349461036392405,0.026404465301127375,0.05628214003164557,0.125,0.03125,0.0,2.6760102605062817,2.6760102605062817,0.0,0.0,0.0,0.0,0.5873015873015873,0.583862433862434,0.562375189606427,0.004261319599454365,0.023321242559523808,0.057138109964037696,0.2578125,0.0625,0.015625
cls_only,con250,101,0.0,91,0.1222096287374255,0.1222096287374255,0.0,0.0,0.0,0.0,0.9699367088607594,0.9712147280728253,0.9714222851694873,0.005368824246563489,0.026323390912406052,0.05896730060818829,0.125,0.0390625,0.0,2.8787523943280418,2.8787523943280418,0.0,0.0,0.0,0.0,0.6507936507936508,0.6506283068783069,0.6281194617141582,0.00430879138764881,0.023611159551711308,0.05835057818700397,0.2578125,0.0625,0.015625
cls_only,con250,101,0.0,92,0.10730945130315007,0.10730945130315007,0.0,0.0,0.0,0.0,0.9746835443037974,0.9752172718844355,0.9759663690321263,0.00540658492076246,0.026119135603120056,0.05719177632392207,0.125,0.0390625,0.0,2.6576934012155684,2.6576934012155684,0.0,0.0,0.0,0.0,0.6507936507936508,0.6442791005291005,0.624451457663799,0.004336402529761905,0.023584759424603176,0.054924858940972224,0.2578125,0.0625,0.015625
cls_only,con250,101,0.0,93,0.09983943817736227,0.09983943817736227,0.0,0.0,0.0,0.0,0.9731012658227848,0.9742526733119158,0.9746425069629541,0.005453809907164754,0.026836926424050632,0.055747020093700556,0.125,0.03125,0.0,2.7460145193433005,2.7460145193433005,0.0,0.0,0.0,0.0,0.6349206349206349,0.6353505291005291,0.6174390149218525,0.004374186197916667,0.024464198521205356,0.05615089053199405,0.265625,0.0625,0.015625
cls_only,con250,101,0.0,94,0.08527834024987643,0.08527834024987643,0.0,0.0,0.0,0.0,0.9810126582278481,0.9817701865758656,0.9823046214039901,0.005494660969021954,0.02753994132899031,0.057436206672765035,0.125,0.0234375,0.0,2.6544995989118303,2.6544995989118303,0.0,0.0,0.0,0.0,0.6746031746031746,0.6700727513227512,0.6539121139616944,0.004404945979042659,0.02487424820188492,0.05820670960441468,0.265625,0.0546875,0.015625
cls_only,con250,101,0.0,95,0.07978530303586888,0.07978530303586888,0.0,0.0,0.0,0.0,0.9794303797468354,0.9804146265391198,0.9800593636375506,0.005525371696375594,0.027883746955968156,0.059410964386372625,0.125,0.03125,0.0,2.6629300231025335,2.6629300231025335,0.0,0.0,0.0,0.0,0.6746031746031746,0.6700727513227513,0.6549773035984342,0.004434736948164683,0.025223020523313492,0.05976165287078373,0.265625,0.0546875,0.015625
cls_only,con250,101,0.0,96,0.07419551079031787,0.07419551079031787,0.0,0.0,0.0,0.0,0.9810126582278481,0.9818766148432134,0.9819342203925444,0.005561635464052611,0.028209734566604035,0.060690095153036,0.1328125,0.0390625,0.0,2.637289641395448,2.637289641395448,0.0,0.0,0.0,0.0,0.6349206349206349,0.6339616402116403,0.6147810109279839,0.004472278413318452,0.025559198288690476,0.06068347749255952,0.265625,0.0546875,0.015625
cls_only,con250,101,0.0,97,0.07219432539577726,0.07219432539577726,0.0,0.0,0.0,0.0,0.9810126582278481,0.9818766148432134,0.9819342203925444,0.0056000721605518194,0.028502935095678403,0.06183102764660799,0.1328125,0.0390625,0.0,2.6263726136041066,2.6263726136041066,0.0,0.0,0.0,0.0,0.6825396825396826,0.6770171957671959,0.6592657379985234,0.004512241908482143,0.02588617234002976,0.062020922464037696,0.265625,0.0625,0.015625
cls_only,con250,101,0.0,98,0.07052482740034031,0.07052482740034031,0.0,0.0,0.0,0.0,0.9810126582278481,0.9817410694083838,0.9820322716000419,0.005634259574020965,0.02874514422839201,0.06290445448477057,0.1328125,0.0390625,0.0,2.6051015967414495,2.6051015967414495,0.0,0.0,0.0,0.0,0.6507936507936508,0.6428902116402117,0.6230273901842529,0.004544697110615079,0.026123046875,0.06302025204613096,0.265625,0.0625,0.015625
cls_only,con250,101,0.0,99,0.06805867956408972,0.06805867956408972,0.0,0.0,0.0,0.0,0.9825949367088608,0.9833133964524089,0.9836332641168761,0.005662652510630933,0.028942397878139833,0.06363146818136867,0.1328125,0.03125,0.0,2.6948768335675437,2.6948768335675437,0.0,0.0,0.0,0.0,0.6428571428571429,0.6323743386243387,0.6121920316562933,0.004566979786706349,0.026397947281125992,0.06399778335813493,0.265625,0.0625,0.015625
cls_only,con250,101,0.0,100,0.06713451779907263,0.06713451779907263,0.0,0.0,0.0,0.0,0.9825949367088608,0.9833133964524089,0.9836332641168761,0.005694666995277888,0.02929233599312698,0.06480253195460839,0.1328125,0.03125,0.0,2.7657649517059326,2.7657649517059326,0.0,0.0,0.0,0.0,0.6428571428571429,0.6323743386243387,0.6140066020951044,0.004602825830853175,0.026776268368675596,0.06517876519097222,0.265625,0.0625,0.015625
con250,con250,11,0.1,1,2.4861196022999437,2.4861196022999437,0.0,0.0,0.0,0.0,0.08069620253164557,0.0748000954767872,0.026443161161536045,0.0002662079243720332,0.00014375131341475475,9.454654741890823e-05,0.3203125,0.3203125,0.25,2.4847300658150324,2.4847300658150324,0.0,0.0,0.0,0.0,0.09523809523809523,0.08333333333333333,0.014492753623188406,0.00011359320746527778,1.4774383060515873e-05,0.0,0.578125,0.8046875,1.0
con250,con250,11,0.1,2,2.468387410610537,2.468387410610537,0.0,0.0,0.0,0.0,0.11550632911392406,0.10913532348477469,0.06489967956537561,0.00028455710109276107,0.00018117397646360758,0.00014138523536392405,0.3125,0.28125,0.21875,2.4814126945677257,2.4814126945677257,0.0,0.0,0.0,0.0,0.10317460317460317,0.09027777777777778,0.027526395173454,0.00014895484561011906,3.3181811135912696e-05,9.688120039682539e-06,0.5859375,0.640625,0.796875
con250,con250,11,0.1,3,2.4343921112108835,2.4343921112108835,0.0,0.0,0.0,0.0,0.12025316455696203,0.1155750598429759,0.10379980789262096,0.00036345856099189084,0.00038021425657634494,0.0005417835863330697,0.3125,0.2734375,0.1875,2.468024689053732,2.468024689053732,0.0,0.0,0.0,0.0,0.1111111111111111,0.09722222222222222,0.037259816207184625,0.0001957000248015873,8.065359933035714e-05,7.605174231150794e-05,0.578125,0.5859375,0.53125
con250,con250,11,0.1,4,2.390695070918602,2.390695070918602,0.0,0.0,0.0,0.0,0.14556962025316456,0.13975137063567553,0.11065618805556637,0.0004396076443829114,0.0006206367589250396,0.0012417563909216773,0.296875,0.234375,0.125,2.468515978919135,2.468515978919135,0.0,0.0,0.0,0.0,0.10317460317460317,0.09027777777777778,0.026495726495726495,0.00022936624193948413,0.00012909419952876984,0.00014629061259920634,0.5703125,0.546875,0.390625
con250,con250,11,0.1,5,2.3269629599172856,2.3269629599172856,0.0,0.0,0.0,0.0,0.16455696202531644,0.15790643581485564,0.13496994708748775,0.0004931582680231408,0.0008222845536244067,0.0017249191863627374,0.2421875,0.203125,0.109375,2.4558100662534197,2.4558100662534197,0.0,0.0,0.0,0.0,0.11904761904761904,0.10555555555555557,0.049914008755472174,0.00029887850322420637,0.00022985064794146825,0.0003444126674107143,0.5390625,0.46875,0.25
con250,con250,11,0.1,6,2.2593363568752625,2.2593363568752625,0.0,0.0,0.0,0.0,0.20411392405063292,0.19612602516115074,0.18888577399199333,0.0006229062623615507,0.0013836244993571994,0.0033675568013251584,0.203125,0.15625,0.09375,2.434873482537648,2.434873482537648,0.0,0.0,0.0,0.0,0.14285714285714285,0.13125,0.08815721315721316,0.00040447901165674606,0.0004926409040178571,0.0010172526041666667,0.53125,0.375,0.1875
con250,con250,11,0.1,7,2.178972183903561,2.178972183903561,0.0,0.0,0.0,0.0,0.2389240506329114,0.22887769362101076,0.22378987362454175,0.0007482601117484178,0.002014884465857397,0.005341348768789557,0.1953125,0.15625,0.046875,2.4344238213130405,2.4344238213130405,0.0,0.0,0.0,0.0,0.1349206349206349,0.12222222222222223,0.06881690206825475,0.00045873248387896825,0.0006357828776041666,0.0013093494233630952,0.5234375,0.3046875,0.171875
con250,con250,11,0.1,8,2.092596576183657,2.092596576183657,0.0,0.0,0.0,0.0,0.24367088607594936,0.23386112624999286,0.24633502441023838,0.0008010381384740902,0.002222230162801622,0.005314501026008702,0.1953125,0.1328125,0.0,2.379312129247756,2.379312129247756,0.0,0.0,0.0,0.0,0.16666666666666666,0.1571759259259259,0.11936919289860465,0.0005144391741071429,0.000862000480530754,0.0018489777095734127,0.5078125,0.2734375,0.09375
con250,con250,11,0.1,9,2.0005030481121207,2.0005030481121207,0.0,0.0,0.0,0.0,0.2958860759493671,0.28422437574489473,0.2949341062301114,0.000923929335195807,0.002923796448526503,0.007135511953619462,0.1796875,0.1328125,0.0,2.386345416780502,2.386345416780502,0.0,0.0,0.0,0.0,0.19047619047619047,0.17939814814814814,0.15304886785839264,0.0006287589905753969,0.0013408358134920635,0.0032871791294642855,0.484375,0.2265625,0.015625
con250,con250,11,0.1,10,1.910248395762866,1.910248395762866,0.0,0.0,0.0,0.0,0.32436708860759494,0.31149609883175866,0.3270362706527175,0.0010798973373219937,0.003943962386891812,0.009568902510630934,0.1953125,0.1171875,0.0,2.465233360018049,2.465233360018049,0.0,0.0,0.0,0.0,0.1984126984126984,0.19120370370370368,0.169776628600158,0.0007464696490575396,0.0019061376178075397,0.004739912729414683,0.4609375,0.2109375,0.015625
con250,con250,11,0.1,11,1.7879074766666074,1.7879074766666074,0.0,0.0,0.0,0.0,0.3813291139240506,0.37366587857874806,0.4000046018907107,0.0012404526336283624,0.0050100495543661,0.011853085288518592,0.1875,0.1171875,0.015625,2.4556525056324308,2.4556525056324308,0.0,0.0,0.0,0.0,0.23809523809523808,0.23723544973544972,0.2319022771480467,0.000873626224578373,0.002652122860863095,0.006647503565228175,0.46875,0.1875,0.015625
con250,con250,11,0.1,12,1.6576888199093975,1.6576888199093975,0.0,0.0,0.0,0.0,0.4161392405063291,0.4064673114606458,0.43877450715145233,0.0014268899265723893,0.006344517575034612,0.014833571035650712,0.1796875,0.1171875,0.015625,2.436425867534819,2.436425867534819,0.0,0.0,0.0,0.0,0.1984126984126984,0.191765873015873,0.17891124297438774,0.0010436527312748015,0.003784906296502976,0.00938778831845238,0.453125,0.1875,0.015625
con250,con250,11,0.1,13,1.5218640414974358,1.5218640414974358,0.0,0.0,0.0,0.0,0.47468354430379744,0.4742575830635704,0.5020081149231336,0.0016473214837569225,0.008158816566950158,0.019219410570361948,0.1796875,0.1015625,0.0,2.521159569422404,2.521159569422404,0.0,0.0,0.0,0.0,0.23809523809523808,0.2348214285714286,0.22308367960541875,0.0012340242900545635,0.005162556966145833,0.013418046254960318,0.4296875,0.15625,0.015625
con250,con250,11,0.1,14,1.390063048918036,1.390063048918036,0.0,0.0,0.0,0.0,0.5395569620253164,0.532711306875885,0.5629704176147922,0.0018396015408672865,0.009440844572043116,0.02164198477056962,0.171875,0.09375,0.0,2.5703371252332414,2.5703371252332414,0.0,0.0,0.0,0.0,0.31746031746031744,0.3173280423280423,0.30691485658590917,0.0013524615575396825,0.00582062251984127,0.015321761842757936,0.4296875,0.1328125,0.0
con250,con250,11,0.1,15,1.2836035822011247,1.2836035822011247,0.0,0.0,0.0,0.0,0.560126582278481,0.5581760455388879,0.5764569862271012,0.0019924791553352452,0.010264722606803797,0.02386696730987935,0.171875,0.109375,0.0,2.5771707769424195,2.5771707769424195,0.0,0.0,0.0,0.0,0.31746031746031744,0.31478174603174597,0.3222682909912013,0.0014817979600694445,0.006637088836185516,0.016552637493799604,0.421875,0.125,0.0
con250,con250,11,0.1,16,1.16080657288998,1.16080657288998,0.0,0.0,0.0,0.0,0.6329113924050633,0.627134030297213,0.6511603600005459,0.002117398418957674,0.010887677156472509,0.024433570572092563,0.1640625,0.1015625,0.0,2.4673306487855458,2.4673306487855458,0.0,0.0,0.0,0.0,0.3412698412698413,0.33816137566137566,0.3385881730990426,0.0015823122054811508,0.007276020352802579,0.0189606197296627,0.4140625,0.1328125,0.015625
con250,con250,11,0.1,17,1.033352264120609,1.033352264120609,0.0,0.0,0.0,0.0,0.6503164556962026,0.6435799192325362,0.666827270312485,0.0022700828841969935,0.011997367762312104,0.027845744845233385,0.171875,0.09375,0.0,2.5754929345751565,2.5754929345751565,0.0,0.0,0.0,0.0,0.373015873015873,0.37232142857142864,0.3652564120211179,0.0017220633370535715,0.00849793449280754,0.023057725694444444,0.3828125,0.1171875,0.0
