epoch,optimization_train_loss,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,model,split_seed,representation,requested_duration_ms,actual_duration_ms,n_time_bins
165,1.107389337869508,1.1034869403508358,0.6383174910138076,1.9284164688803933,0.35767001244942426,0.3693181818181818,0.3408059599131028,small_temporal_cnn,37,raw_timestep,15.625,15.625,256
166,1.1066786774321098,1.09285359391817,0.6327361220803539,1.831477078524503,0.34876672891378774,0.36363636363636365,0.3477900025724725,small_temporal_cnn,37,raw_timestep,15.625,15.625,256
167,1.100879712945464,1.0843547396577162,0.6508942724154495,1.8747679536992854,0.36979069405539994,0.3806818181818182,0.3673141253840127,small_temporal_cnn,37,raw_timestep,15.625,15.625,256
168,1.0943585962688762,1.0801558871260037,0.6427848329994609,1.884634408083829,0.3530744242141301,0.36363636363636365,0.3448288556049666,small_temporal_cnn,37,raw_timestep,15.625,15.625,256
1,2.4874036482074127,2.473441269126701,0.08685250448521813,2.482841881838712,0.07230392156862746,0.07386363636363637,0.05223211105806755,small_temporal_gru,37,raw_timestep,15.625,15.625,256
2,2.4692249100562007,2.460422427668048,0.10014743241045637,2.4735523570667612,0.09136710239651415,0.09090909090909091,0.07242917900812638,small_temporal_gru,37,raw_timestep,15.625,15.625,256
3,2.4562884746029656,2.4480953841310473,0.12046225531306291,2.4656330888921563,0.08164488017429194,0.07954545454545454,0.07113368506189538,small_temporal_gru,37,raw_timestep,15.625,15.625,256
4,2.4441056435278155,2.4357364522239378,0.15512927530788898,2.4578754251653496,0.08284313725490196,0.08522727272727272,0.0774050580248545,small_temporal_gru,37,raw_timestep,15.625,15.625,256
5,2.4320558642606054,2.4233948114060713,0.16869425179723338,2.4506611824035645,0.10645424836601307,0.10795454545454546,0.09306739674386733,small_temporal_gru,37,raw_timestep,15.625,15.625,256
6,2.419448319198079,2.4111204643470012,0.18104917309511306,2.442997368899259,0.10171568627450982,0.10795454545454546,0.09423315358594082,small_temporal_gru,37,raw_timestep,15.625,15.625,256
7,2.406512717980181,2.397508838043507,0.19735409823586259,2.4333119825883345,0.12459150326797386,0.13068181818181818,0.10627290719279786,small_temporal_gru,37,raw_timestep,15.625,15.625,256
8,2.393286706395232,2.384148092398524,0.20597295983570074,2.4253433400934394,0.13929738562091504,0.14772727272727273,0.12353049692563757,small_temporal_gru,37,raw_timestep,15.625,15.625,256
9,2.379239145730961,2.368973983735248,0.22185408103177387,2.4167415878989478,0.14419934640522877,0.1534090909090909,0.12621447037946032,small_temporal_gru,37,raw_timestep,15.625,15.625,256
10,2.3635053772457764,2.352187140139541,0.23650646462371408,2.407377763227983,0.13169934640522876,0.14204545454545456,0.1139134683724236,small_temporal_gru,37,raw_timestep,15.625,15.625,256
11,2.3459215816505155,2.3324569194992155,0.24007925494836224,2.3944829160516914,0.15686274509803919,0.17045454545454544,0.13332385719708453,small_temporal_gru,37,raw_timestep,15.625,15.625,256
12,2.325003423672421,2.3096057913895978,0.25723310938419347,2.381279555234042,0.16241830065359478,0.17613636363636365,0.13526507609165866,small_temporal_gru,37,raw_timestep,15.625,15.625,256
13,2.3002456309478405,2.2822211969335187,0.2699962712068838,2.364077568054199,0.16732026143790849,0.18181818181818182,0.13959998334998336,small_temporal_gru,37,raw_timestep,15.625,15.625,256
14,2.271147287879606,2.2492498827807474,0.2653144820144651,2.341744379563765,0.18529411764705883,0.19886363636363635,0.1549307961542004,small_temporal_gru,37,raw_timestep,15.625,15.625,256
15,2.2348484221221394,2.2063110182510406,0.27203737737105077,2.3141837987032803,0.2047064659197012,0.2159090909090909,0.18218615410948005,small_temporal_gru,37,raw_timestep,15.625,15.625,256
16,2.189516926546777,2.1597933319032996,0.26838382747848605,2.284282684326172,0.2025822829131653,0.21022727272727273,0.17542590806056377,small_temporal_gru,37,raw_timestep,15.625,15.625,256
17,2.1469258940518476,2.1137203370904647,0.2758723353240465,2.2535249970176,0.21083391690009334,0.2159090909090909,0.18362647342910499,small_temporal_gru,37,raw_timestep,15.625,15.625,256
18,2.10042799506803,2.0705455695503248,0.29771088360206105,2.222399364818226,0.20388947245564892,0.21022727272727273,0.17080961436224593,small_temporal_gru,37,raw_timestep,15.625,15.625,256
19,2.0569828512121946,2.0228878105766284,0.3077133378474375,2.1811730644919654,0.21514063958916904,0.2215909090909091,0.1868245025760696,small_temporal_gru,37,raw_timestep,15.625,15.625,256
20,2.0112769066253837,1.978699568379132,0.321012055350918,2.1441069516268643,0.2424048786181139,0.25,0.2127835645811745,small_temporal_gru,37,raw_timestep,15.625,15.625,256
21,1.96435089423707,1.9329592276630145,0.32682981106724157,2.1104550795121626,0.2420664098972923,0.25,0.20026012084788117,small_temporal_gru,37,raw_timestep,15.625,15.625,256
22,1.920148741532842,1.8906007116240573,0.35376653305277744,2.079006238417192,0.24609302054155,0.2556818181818182,0.19600795947015334,small_temporal_gru,37,raw_timestep,15.625,15.625,256
23,1.877140060784959,1.8451509659460286,0.3615753077953832,2.051213958046653,0.24510095704948645,0.2556818181818182,0.189578517777645,small_temporal_gru,37,raw_timestep,15.625,15.625,256
24,1.8343295449236685,1.8050119348573777,0.37051723170260936,2.028873313557018,0.24934932306255841,0.26136363636363635,0.19129281949934127,small_temporal_gru,37,raw_timestep,15.625,15.625,256
25,1.7962474947030833,1.763729982982481,0.3883060380045548,2.0133562954989346,0.26046043417366954,0.2727272727272727,0.19812824464003856,small_temporal_gru,37,raw_timestep,15.625,15.625,256
26,1.754508394037368,1.7299598076440006,0.3948536700609367,2.0058083100752397,0.25936916433239965,0.2727272727272727,0.21209752846166355,small_temporal_gru,37,raw_timestep,15.625,15.625,256
27,1.724620566891797,1.696976716807812,0.41533954818307434,1.9915474544871936,0.2636671335200747,0.2784090909090909,0.21909001804835138,small_temporal_gru,37,raw_timestep,15.625,15.625,256
28,1.6990341823225077,1.672507627851012,0.40986769410680535,1.9844486930153586,0.25845880018674133,0.2727272727272727,0.21422642843091041,small_temporal_gru,37,raw_timestep,15.625,15.625,256
29,1.6715449795327895,1.641600044706194,0.4196948038488417,1.9731473489241167,0.25881477591036417,0.2727272727272727,0.21936168186168184,small_temporal_gru,37,raw_timestep,15.625,15.625,256
30,1.6431225506097136,1.62451515124253,0.43855394787648055,1.9697090495716443,0.26196311858076565,0.2784090909090909,0.22195181882164708,small_temporal_gru,37,raw_timestep,15.625,15.625,256
31,1.6200181176896729,1.5978730997368549,0.4166948901152323,1.9532563469626687,0.268312324929972,0.2840909090909091,0.22634524638628606,small_temporal_gru,37,raw_timestep,15.625,15.625,256
32,1.5965693890474206,1.567544786456922,0.4384955860442002,1.9553808732466265,0.27242063492063495,0.2897727272727273,0.23118221159288221,small_temporal_gru,37,raw_timestep,15.625,15.625,256
33,1.565019614664346,1.543202429607884,0.4467851027140272,1.9663562341169878,0.26196311858076565,0.2784090909090909,0.22474358877620662,small_temporal_gru,37,raw_timestep,15.625,15.625,256
34,1.5389468318465127,1.5174950450831066,0.4503241520684438,1.9502254832874646,0.2849702380952381,0.30113636363636365,0.24158108636009967,small_temporal_gru,37,raw_timestep,15.625,15.625,256
35,1.5166064572012723,1.5022207748912892,0.4436611581007209,1.9651805704290217,0.27941468253968255,0.29545454545454547,0.2411138561209127,small_temporal_gru,37,raw_timestep,15.625,15.625,256
36,1.4959606198676518,1.4821665806118005,0.4578572628454249,1.9802599386735396,0.2616479925303455,0.2784090909090909,0.22275854969753764,small_temporal_gru,37,raw_timestep,15.625,15.625,256
37,1.4734380993999268,1.4516026601626004,0.4612851798641208,1.9470246921886096,0.27067577030812323,0.2897727272727273,0.22555382763716095,small_temporal_gru,37,raw_timestep,15.625,15.625,256
38,1.4559032241733088,1.4321874717756502,0.48269963256742204,1.98464805429632,0.25605158730158734,0.2727272727272727,0.22403414236747568,small_temporal_gru,37,raw_timestep,15.625,15.625,256
39,1.4228058538914645,1.410047275712265,0.4841986733581702,1.9618132764642888,0.2724118814192344,0.2897727272727273,0.2272441899816763,small_temporal_gru,37,raw_timestep,15.625,15.625,256
40,1.4067832895326706,1.3792080704646763,0.4934240819365776,1.9846459735523572,0.24078256302521006,0.2556818181818182,0.20536909741989143,small_temporal_gru,37,raw_timestep,15.625,15.625,256
41,1.384829414143498,1.3592788203832962,0.495117712272323,2.0024386752735484,0.2303250466853408,0.24431818181818182,0.20017652653897897,small_temporal_gru,37,raw_timestep,15.625,15.625,256
42,1.369505166088685,1.3517114459204995,0.5026870099210102,2.0162596702575684,0.25809407096171805,0.2727272727272727,0.22516801200676842,small_temporal_gru,37,raw_timestep,15.625,15.625,256
43,1.3402636000646102,1.3264165962821945,0.5135815151586182,2.0031347274780273,0.25084325396825397,0.26704545454545453,0.21849761472242524,small_temporal_gru,37,raw_timestep,15.625,15.625,256
44,1.3264955872515494,1.303229883227045,0.5312486709198593,2.0408036492087622,0.2435428338001867,0.26136363636363635,0.222174960188763,small_temporal_gru,37,raw_timestep,15.625,15.625,256
45,1.321995319428931,1.3067331516214418,0.5376373894444212,2.0519947572187944,0.23833450046685342,0.2556818181818182,0.21302326152492634,small_temporal_gru,37,raw_timestep,15.625,15.625,256
46,1.2912442712884877,1.2824888063993067,0.5338826738963484,2.0150274363431064,0.2449404761904762,0.26136363636363635,0.22012878491033874,small_temporal_gru,37,raw_timestep,15.625,15.625,256
47,1.273218641161689,1.259504690335665,0.5534768912383213,2.0487959601662378,0.247015056022409,0.26704545454545453,0.21930261868064493,small_temporal_gru,37,raw_timestep,15.625,15.625,256
48,1.254389681912571,1.2312180936221673,0.5648284673806995,2.0617283907803623,0.24835434173669468,0.26704545454545453,0.22544978114957837,small_temporal_gru,37,raw_timestep,15.625,15.625,256
49,1.2302169503504141,1.214020716202282,0.5691254590373298,2.0575470490889116,0.24280753968253968,0.26136363636363635,0.2150967374423003,small_temporal_gru,37,raw_timestep,15.625,15.625,256
50,1.2157925332901796,1.1932711794197215,0.5844500078754589,2.0792136625810103,0.24424603174603177,0.26136363636363635,0.223628109949116,small_temporal_gru,37,raw_timestep,15.625,15.625,256
51,1.1931670963879035,1.1796087970623392,0.6012906035017511,2.095451138236306,0.22752976190476193,0.24431818181818182,0.20349985634645532,small_temporal_gru,37,raw_timestep,15.625,15.625,256
52,1.1807334788272836,1.178267289678026,0.5755944839170601,2.0704027089205654,0.2580765639589169,0.2784090909090909,0.22587189488561457,small_temporal_gru,37,raw_timestep,15.625,15.625,256
53,1.1732628146807353,1.146406052429552,0.5975333367776633,2.0805891210382637,0.23611111111111113,0.2556818181818182,0.21253580350354542,small_temporal_gru,37,raw_timestep,15.625,15.625,256
54,1.1480686324639586,1.1403976111513112,0.6128491197389717,2.0973881374705923,0.2572663787737317,0.2727272727272727,0.2525590429702729,small_temporal_gru,37,raw_timestep,15.625,15.625,256
55,1.1401684574768494,1.1318270291896224,0.6225288386607118,2.074242938648571,0.2632187597261127,0.2784090909090909,0.2532253511725681,small_temporal_gru,37,raw_timestep,15.625,15.625,256
56,1.123115254505062,1.1044594015000184,0.6078723065623194,2.073707277124578,0.2469654528478058,0.26704545454545453,0.21871426145806952,small_temporal_gru,37,raw_timestep,15.625,15.625,256
57,1.1022421700416962,1.0851651680492482,0.6384869384850909,2.0748678120699795,0.25256185807656395,0.2727272727272727,0.22916756357144452,small_temporal_gru,37,raw_timestep,15.625,15.625,256
58,1.0827066001405146,1.0722927155981634,0.6320186722804694,2.1012676412409004,0.2615400326797385,0.2840909090909091,0.2402498179304534,small_temporal_gru,37,raw_timestep,15.625,15.625,256
59,1.0695991957118745,1.0658588455361897,0.6509851706884725,2.1094413237138228,0.2356977513227513,0.25,0.23184774098101582,small_temporal_gru,37,raw_timestep,15.625,15.625,256
1,2.487050976137665,2.4785373371690222,0.11871980676328503,2.4795643199573862,0.11045751633986928,0.125,0.04806498500054293,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
2,2.4763427749993943,2.4715504434986153,0.1281542689539584,2.477551286870783,0.11699346405228757,0.125,0.06130252100840336,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
3,2.4701580348961154,2.4652068187735674,0.10716316986855408,2.4747113314541904,0.09027777777777778,0.09090909090909091,0.024624624624624624,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
4,2.463065784560922,2.4580565730041624,0.08527131782945736,2.4708607413552026,0.0923202614379085,0.10227272727272728,0.029225718632396508,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
5,2.4581136919400137,2.451675157785875,0.08333333333333333,2.4668762467124243,0.08333333333333333,0.09659090909090909,0.01468048359240069,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
6,2.4519287239839116,2.4426410579497646,0.08514492753623189,2.459086678244851,0.08333333333333333,0.09659090909090909,0.01468048359240069,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
7,2.439767294995817,2.4311006064589544,0.15748466980320944,2.455843752080744,0.11642156862745097,0.11363636363636363,0.032766439909297056,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
8,2.427329181935746,2.4168093209092096,0.17549142278204133,2.444266666065563,0.12279411764705882,0.13068181818181818,0.06728449007107397,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
9,2.412313200375478,2.399925419360916,0.16810660961372936,2.433609442277388,0.12810457516339868,0.13636363636363635,0.04692891649413389,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
10,2.394920051901786,2.379132022747415,0.20729604289576098,2.4209246201948686,0.15751633986928107,0.17045454545454544,0.07299519985299084,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
11,2.371974395189671,2.3520278122154044,0.16783880095900275,2.4020924134687944,0.13202614379084968,0.14772727272727273,0.07385775862068965,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
12,2.3415649272573247,2.3161116987753925,0.29852218666439534,2.375232696533203,0.2425653594771242,0.26136363636363635,0.17283507593675174,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
13,2.3091020005286773,2.2784975470835076,0.3076786243071594,2.3472473838112573,0.2630718954248366,0.2784090909090909,0.1938206436871944,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
14,2.2735623132746112,2.2366025829131435,0.31001134573471695,2.3143749237060547,0.269281045751634,0.2840909090909091,0.19993591266943778,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
15,2.2205879862827604,2.1908744764236125,0.29779220522741195,2.2700740640813653,0.2647058823529412,0.2840909090909091,0.18438619859672492,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
16,2.1843232456199924,2.141410746785717,0.3007866222506041,2.2297560518438164,0.24869281045751634,0.26704545454545453,0.20196717380696008,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
17,2.1380571312987047,2.0942156999327084,0.3203359390613363,2.1980866518887607,0.23325163398692808,0.24431818181818182,0.20483746220926802,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
18,2.0869939111331064,2.049194152185223,0.3448869246023006,2.1609547354958276,0.27708333333333335,0.29545454545454547,0.20221252941181814,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
19,2.041269464988929,2.0051811857719644,0.33410987330392516,2.112257957458496,0.2874727668845316,0.30113636363636365,0.23495836314985252,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
20,1.9960767830038346,1.9655830295099688,0.3485459275324842,2.101204612038352,0.29807325708061,0.3068181818181818,0.26106583015274704,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
21,1.9615395271249818,1.93479509298512,0.3387405109917622,2.0730502388694068,0.2760825163398693,0.29545454545454547,0.234151037521523,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
22,1.9269339569731254,1.9026537676537427,0.35550957348150786,2.0562655275518242,0.27647058823529413,0.29545454545454547,0.2210281324308914,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
23,1.8953547172234009,1.867422142469814,0.34583382328232787,2.0000580874356357,0.28658088235294116,0.3068181818181818,0.23656020001247927,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
24,1.8607751760409288,1.8319664901851,0.3909397966299523,2.0115107623013584,0.2962214052287582,0.3125,0.24572734820796838,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
25,1.8274841678395206,1.8015097230385724,0.3480635034003905,1.9556048133156516,0.3166802832244009,0.32954545454545453,0.29498042204076,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
26,1.8000398210477737,1.7726052859385348,0.3976906128271707,1.961952729658647,0.29807325708061,0.3068181818181818,0.2708119889504593,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
27,1.7743912510329818,1.744390278193303,0.4285871596213661,1.9324963743036443,0.3454180283224401,0.35795454545454547,0.31764083934952286,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
28,1.743603204945838,1.720419032954986,0.41797861488338633,1.9207376133311878,0.3238902505446623,0.3352272727272727,0.2866092849645481,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
29,1.7198008491813792,1.6986669731507642,0.4149011830522343,1.9087096561085095,0.2900531045751634,0.3068181818181818,0.27003944573575284,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
30,1.6962904861207642,1.6734776763328008,0.4168081293203097,1.8885879516601562,0.32779139433551197,0.3409090909090909,0.2918885987914893,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
31,1.6886293187536485,1.6527589419443942,0.45361764564636037,1.891926722093062,0.31043222844693436,0.32386363636363635,0.29652511566213674,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
32,1.654905937310588,1.632719041754515,0.4363574253983262,1.8584648045626553,0.341292211328976,0.3522727272727273,0.3122406952074472,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
33,1.6462885554815303,1.6218742230953738,0.448415791146801,1.8381623354825107,0.3530977668845316,0.3693181818181818,0.33063888708262784,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
34,1.6232785294281036,1.601160512494214,0.4594595886229367,1.8499338843605735,0.3439950980392157,0.3522727272727273,0.3043275839328471,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
35,1.600419714501368,1.5801573700068774,0.48908801343937097,1.8280164111744275,0.3394744008714597,0.3522727272727273,0.3307400392297492,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
36,1.580303512097324,1.5547107942761254,0.4910468273303674,1.8138119957663796,0.34851093215063805,0.35795454545454547,0.3368236584622198,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
37,1.5658726207553078,1.5404576667241738,0.4803094879034207,1.8223062428561123,0.353024821039527,0.36363636363636365,0.3288815075854329,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
38,1.5506778264091654,1.521389476136665,0.5059586734599689,1.8096869642084294,0.3574891067538126,0.3693181818181818,0.3441268071632219,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
39,1.5250693862837863,1.5078964527402081,0.5169035337955207,1.8075086853720925,0.3504191954559602,0.36363636363636365,0.3447920818570224,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
40,1.5216853632403247,1.4915495451704845,0.5205835111320255,1.765771909193559,0.40651260504201675,0.4147727272727273,0.384264367798167,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
41,1.4962887396472497,1.4768281286162448,0.5377386140906477,1.7920856909318403,0.3775618580765639,0.38636363636363635,0.3663039716838528,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
42,1.4848448800673144,1.4561264243888488,0.5407511315994248,1.7542337070811878,0.3901523109243698,0.3977272727272727,0.38525194291603854,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
43,1.4722994327085785,1.4424095558063603,0.5299826377714819,1.773522290316495,0.36757411297852477,0.375,0.3528141528988162,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
44,1.449355763507027,1.4256498432343176,0.5507441127622622,1.7449498610063032,0.3984856442577031,0.4090909090909091,0.39114966588156586,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
45,1.4313550799338575,1.410122568207669,0.5413394407689124,1.7667028253728694,0.37760270774976656,0.38636363636363635,0.3632729359783112,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
46,1.4168242526192196,1.3968026210806963,0.5495836250077819,1.7228957522999158,0.3919701213818861,0.4034090909090909,0.3911893722523341,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
47,1.4028947442942272,1.3826161037290716,0.5652197641145253,1.761219154704701,0.38277019140989726,0.39204545454545453,0.37106637774557377,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
48,1.382842236860639,1.3698339756283917,0.567992241876819,1.6961413730274548,0.4085871848739495,0.42045454545454547,0.3919413976712948,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
49,1.3761460735159343,1.3544512346300777,0.5668164464446749,1.755578171123158,0.37279119981325864,0.3806818181818182,0.3674992246514352,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
50,1.3649902520611565,1.338627822596673,0.5804506475615633,1.694331169128418,0.4148867880485527,0.42613636363636365,0.40250952766937426,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
51,1.3400029162221332,1.3217346617711532,0.6036922547709994,1.7195335734974255,0.3765610410830999,0.38636363636363635,0.36693893660805427,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
52,1.3264189154656176,1.3080630954749781,0.5889638111909209,1.6712765260176226,0.4257002801120448,0.4375,0.41854409773100887,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
53,1.3076271080557322,1.2961799928448334,0.5877017437797342,1.720079855485396,0.4038846093993153,0.4090909090909091,0.3974699026139665,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
54,1.302743128958465,1.280857893772897,0.5897299833813396,1.6784147782759233,0.4499649859943977,0.4602272727272727,0.449309529515344,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
55,1.2810617618707794,1.264484841010474,0.6234976372785398,1.7000246047973633,0.40096580298786183,0.4090909090909091,0.4025203025531973,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
56,1.2711387958829803,1.2467300225774218,0.6110227409451499,1.686131564053622,0.4107784780578898,0.42045454545454547,0.4132669657859684,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
57,1.2545042173481171,1.2342618214601726,0.6143767093924921,1.6714838201349431,0.4322070494864612,0.4431818181818182,0.41690202582017405,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
58,1.2444603241018248,1.2188384748837393,0.6236715315689462,1.6776284304532139,0.40977766106442576,0.42045454545454547,0.4113362010803809,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
59,1.2286923574804112,1.2040649847717873,0.635995764621392,1.63920259475708,0.43235585901027074,0.4431818181818182,0.4380602830357732,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
60,1.2047020884837258,1.192707798614208,0.6253537949536038,1.6783479777249424,0.4266514939309056,0.4375,0.4172438683597608,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
61,1.1983280001577845,1.173337000183517,0.6428003291480744,1.6439315189014783,0.4323062558356676,0.4431818181818182,0.4365027408202696,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
62,1.1841836733625115,1.1598102527317053,0.6503078564212537,1.6539893583817915,0.4218895891690009,0.4318181818181818,0.42284357304295145,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
63,1.1749660110887075,1.1490778105337036,0.6624694371660546,1.629413518038663,0.4252460706504824,0.4318181818181818,0.4282323352241335,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
64,1.1582500770372233,1.137788222244939,0.6557490937843541,1.6283507347106934,0.4664332399626517,0.4772727272727273,0.4696837720806382,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
65,1.1387577058033218,1.1228700391589332,0.661949046379077,1.6468955820257014,0.44642662620603796,0.45454545454545453,0.4484102843774213,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
66,1.127183528879015,1.1063845915601433,0.701176758385162,1.6086122772910378,0.43600995953937133,0.4431818181818182,0.4395402125597012,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
67,1.107734618159388,1.0953708016573809,0.6699003200063359,1.6098899841308594,0.45769432773109237,0.4715909090909091,0.4570618772641446,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
68,1.101752896070021,1.0845626323898403,0.6619181874176857,1.635546164079146,0.4426237161531279,0.45454545454545453,0.4351004491078021,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
69,1.0933149391516095,1.0722393456681385,0.6897334622866435,1.6321162310513584,0.44121829287270464,0.44886363636363635,0.4439994668263291,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
70,1.080225214792814,1.0529923778967591,0.6959791432334063,1.5915538614446467,0.45232940398381577,0.4602272727272727,0.45523236278196855,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
71,1.062483334013033,1.0433401592894096,0.6945014941211656,1.6256362741643733,0.4255524431995021,0.4318181818181818,0.4272320927867052,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
72,1.0528219831472188,1.029155571336691,0.7051275246673093,1.5991552959788928,0.46205162620603796,0.4715909090909091,0.4590578028459989,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
73,1.03734110350324,1.017479094466722,0.7001405027914487,1.5817288485440342,0.433266223155929,0.4431818181818182,0.44041830967959644,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
74,1.0311234964341327,1.0075315060183723,0.7098629126521389,1.6275525960055264,0.4530734516028634,0.4602272727272727,0.45626529303440844,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
75,1.0204004412211893,0.9900990074539919,0.7156299684785697,1.561366688121449,0.4534868113912231,0.4659090909090909,0.45941671505515597,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
76,1.0033013209671873,0.9808070728544555,0.7104678590724526,1.6260155764493076,0.46383734049175224,0.4715909090909091,0.47395776318190114,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
77,0.9914898257953813,0.9718209424689556,0.7103379266988129,1.562622157010165,0.46018323996265176,0.4715909090909091,0.46859282022325505,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
78,0.979451185131808,0.9659573034973733,0.7205908505425115,1.6230077743530273,0.45328937130407715,0.4602272727272727,0.4576328084480348,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
79,0.9645564969564449,0.9442712438359196,0.7399818025484763,1.5747732682661577,0.46014239028944903,0.4715909090909091,0.47069558676105644,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
80,0.9445625356396729,0.9290654893555393,0.7338346766812563,1.5795269012451172,0.4738571817615935,0.48295454545454547,0.47635585424888355,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
81,0.9380506667557938,0.9205868542768593,0.7439882290998314,1.5655180324207654,0.4679544039838157,0.4772727272727273,0.46916433074470487,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
82,0.927344176925446,0.907283865647509,0.7491906170371966,1.5524216131730513,0.4700464908185496,0.4772727272727273,0.4757131527364793,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
83,0.9219512584581541,0.8962431486861094,0.7524739054251999,1.560046369379217,0.48686974789915954,0.5,0.49589116471731715,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
84,0.9135739523091987,0.8909494385324231,0.7460068664598077,1.5629452792080967,0.48052929505135383,0.4943181818181818,0.48260822118551266,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
85,0.89646976520101,0.8806289092194368,0.7513776706680194,1.5246315435929731,0.4820582399626518,0.4943181818181818,0.49640567507002215,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
86,0.879448029462083,0.8757457227835536,0.7661091945841791,1.6009817123413086,0.44152466542172425,0.44886363636363635,0.4454038912862443,small_temporal_cnn,37,fixed_100ms,100.0,93.75,43
