timestep,true_class,competitor_class,evidence_true,evidence_competitor,mem_beta1_true,mem_beta1_competitor,spike_beta1_true,spike_beta1_competitor,mem_beta05_true,mem_beta05_competitor,spike_beta05_true,spike_beta05_competitor,cumulative_evidence_true,cumulative_evidence_competitor,cumulative_spike_beta1_true,cumulative_spike_beta05_true
64,3,11,-0.10640009224376838,0.1284144616378495,-0.06665683241975924,0.025695420890067933,0.0,1.0,-0.16535075792270348,0.13634003292057414,0.0,0.0,12.93334316758024,6.025695420890067,26.0,12.0
65,3,11,-0.27492722150970395,0.43732203963683947,-0.34158405392946317,0.4630174605269074,0.0,0.0,-0.3576026004710557,0.005492056097126552,0.0,1.0,12.658415946070535,6.463017460526906,26.0,12.0
66,3,11,-0.1890167986816782,-0.023155239403394177,-0.5306008526111414,0.4398622211235132,0.0,0.0,-0.36781809891720607,-0.0204092113548309,0.0,0.0,12.469399147388858,6.439862221123512,26.0,12.0
67,3,11,-1.839377021703587e-05,0.44596352429260344,-0.5306192463813585,0.3858257454161167,0.0,1.0,-0.18392744322882007,0.435758918615188,0.0,0.0,12.46938075361864,6.885825745416115,26.0,12.0
68,3,11,-0.34771086393027256,0.005177521078086191,-0.878330110311631,0.39100326649420286,0.0,0.0,-0.4396745855446826,0.2230569803856802,0.0,0.0,12.121669889688368,6.891003266494201,26.0,12.0
69,3,11,-0.046473951122276036,0.06868221528125214,-0.924804061433907,0.459685481775455,0.0,0.0,-0.26631124389461736,0.18021070547409224,0.0,0.0,12.075195938566091,6.959685481775454,26.0,12.0
70,3,11,0.3266710559940299,-0.1872179080225636,-0.5981330054398771,0.2724675737528914,0.0,0.0,0.19351543404672122,-0.09711255528551749,0.0,0.0,12.401866994560121,6.77246757375289,26.0,12.0
71,3,11,-0.04851553707852036,0.09648655595589792,-0.6466485425183975,0.36895412970878927,0.0,0.0,0.04824217994484025,0.047930278313139174,0.0,0.0,12.353351457481601,6.868954129708788,26.0,12.0
72,3,11,-0.04624781443998706,-0.15750103129156,-0.6928963569583846,0.21145309841722926,0.0,0.0,-0.022126724467566933,-0.13353589213499042,0.0,0.0,12.307103643041614,6.711453098417228,26.0,12.0
73,3,11,0.05304785109388778,-0.12571743902141835,-0.6398485058644968,0.0857356593958109,0.0,0.0,0.041984488860104315,-0.19248538508891355,0.0,0.0,12.360151494135502,6.58573565939581,26.0,12.0
74,3,11,0.17124552716211927,-0.23172494141865388,-0.46860297870237755,-0.14598928202284298,0.0,0.0,0.19223777159217142,-0.3279676339631107,0.0,0.0,12.531397021297622,6.354010717977156,26.0,12.0
75,3,11,0.046381738982048934,0.06289563073923532,-0.4222212397203286,-0.08309365128360766,0.0,0.0,0.14250062477813463,-0.10108818624232002,0.0,0.0,12.57777876027967,6.416906348716391,26.0,12.0
76,3,11,0.03841852754289412,-0.21489953914583657,-0.3838027121774345,-0.2979931904294442,0.0,0.0,0.10966883993196144,-0.2654436322669966,0.0,0.0,12.616197287822565,6.2020068095705545,26.0,12.0
77,3,11,0.06613141714820461,0.32955450943285836,-0.31767129502922986,0.031561319003414134,0.0,0.0,0.12096583711418533,0.19683269329936007,0.0,0.0,12.68232870497077,6.531561319003413,26.0,12.0
78,3,11,-0.07715872929227227,0.1586349935387435,-0.39483002432150216,0.19019631254215763,0.0,0.0,-0.016675810735179604,0.2570513401884235,0.0,0.0,12.605169975678498,6.690196312542157,26.0,12.0
79,3,11,0.25850113400547475,0.29303578105858247,-0.1363288903160274,0.4832320936007401,0.0,0.0,0.2501632286378849,0.4215614511527942,0.0,0.0,12.863671109683972,6.98323209360074,26.0,12.0
80,3,11,-0.06323576330099276,0.05346184842704479,-0.19956465361702017,0.036693942027784865,0.0,1.0,0.061845851017949705,0.26424257400344187,0.0,0.0,12.80043534638298,7.036693942027784,26.0,12.0
81,3,11,0.034178626200380105,0.49047256410827034,-0.16538602741664005,0.027166506136055202,0.0,1.0,0.06510155170935496,0.12259385110999133,0.0,1.0,12.834613972583359,7.527166506136055,26.0,12.0
82,3,11,0.2697463008445839,-0.2914989717370348,0.10436027342794385,-0.2643324656009796,0.0,0.0,0.30229707669926137,-0.23020204618203916,0.0,0.0,13.104360273427943,7.23566753439902,26.0,12.0
83,3,11,0.37480991814394526,-0.017067334810397062,0.4791701915718891,-0.2813998004113767,0.0,0.0,0.025958456493575977,-0.13216835790141665,1.0,0.0,13.479170191571889,7.218600199588623,26.0,13.0
84,3,11,0.06307454018028415,-0.3566750463396267,0.04224473175217325,-0.6380748467510033,1.0,0.0,0.07605376842707214,-0.42275922529033505,0.0,0.0,13.542244731752174,6.861925153248997,27.0,13.0
85,3,11,0.3314760267767293,0.15431351662008755,0.3737207585289026,-0.4837613301309158,0.0,0.0,0.3695029109902654,-0.057066096025079976,0.0,0.0,13.873720758528902,7.016238669869084,27.0,13.0
86,3,11,0.03589440675807602,-0.06505239081782593,0.4096151652869786,-0.5488137209487418,0.0,0.0,0.2206458622532087,-0.09358543883036592,0.0,0.0,13.90961516528698,6.951186279051258,27.0,13.0
87,3,11,0.018405989616705254,0.4066683168938551,0.42802115490368386,-0.14214540405488674,0.0,0.0,0.1287289207433096,0.3598755974786721,0.0,0.0,13.928021154903684,7.357854595945113,27.0,13.0
88,3,11,0.32860208212306663,-0.04596300170779665,0.2566232370267505,-0.1881084057626834,1.0,0.0,0.3929665424947214,0.1339747970315394,0.0,0.0,14.256623237026751,7.311891594237316,28.0,13.0
89,3,11,0.16853396933489884,-0.06349968676882842,0.42515720636164933,-0.25160809253151184,0.0,0.0,0.36501724058225954,0.003487711746941277,0.0,0.0,14.42515720636165,7.248391907468488,28.0,13.0
