timestep,true_class,competitor_class,evidence_true,evidence_competitor,mem_beta1_true,mem_beta1_competitor,spike_beta1_true,spike_beta1_competitor,mem_beta05_true,mem_beta05_competitor,spike_beta05_true,spike_beta05_competitor,cumulative_evidence_true,cumulative_evidence_competitor,cumulative_spike_beta1_true,cumulative_spike_beta05_true
148,6,1,0.2747941459529102,0.3385133004776435,0.1972418223740533,0.32999723542889114,1.0,1.0,0.29123764408036296,0.0010798419516780955,0.0,1.0,6.197241822374053,2.829997235428891,12.0,1.0
149,6,1,0.02211441728286445,0.11506860791996587,0.21935623965691775,0.445065843348857,0.0,0.0,0.16773323932304593,0.11560852889580492,0.0,0.0,6.219356239656918,2.945065843348857,12.0,1.0
150,6,1,0.3803213839419186,0.4497449814371066,0.09967762359883636,0.39481082478596363,1.0,1.0,0.4641880036034416,0.007549245885009048,0.0,1.0,6.599677623598836,3.3948108247859636,13.0,1.0
151,6,1,0.2699684032704681,0.10091285659291316,0.3696460268693045,0.4957236813788768,0.0,0.0,0.002062405072188911,0.10468747953541768,1.0,0.0,6.8696460268693045,3.495723681378877,13.0,2.0
152,6,1,0.20982155832462013,0.2518147257651435,0.0794675851939246,0.2475384071440203,1.0,1.0,0.21085276086071458,0.30415846553285236,0.0,0.0,7.079467585193925,3.7475384071440203,14.0,2.0
153,6,1,0.047405069693922997,0.2564004738815129,0.1268726548878476,0.003938881025533192,0.0,1.0,0.1528314501242803,0.4084797066479391,0.0,0.0,7.126872654887848,4.003938881025533,14.0,2.0
154,6,1,0.33365175942890346,0.35487422994629014,0.46052441431675106,0.35881311097182333,0.0,0.0,0.4100674844910436,0.05911408327025969,0.0,1.0,7.460524414316751,4.358813110971823,14.0,2.0
155,6,1,0.11810286063700914,0.05288067339279223,0.0786272749537602,0.41169378436461557,1.0,0.0,0.32313660288253093,0.08243771502792208,0.0,0.0,7.57862727495376,4.411693784364616,15.0,2.0
156,6,1,0.35170400771312416,0.47922779522195924,0.43033128266688436,0.3909215795865748,0.0,1.0,0.013272309154389594,0.02044665273592028,1.0,1.0,7.930331282666884,4.890921579586575,15.0,3.0
157,6,1,0.0817201528698206,0.0959370662458241,0.012051435536704957,0.4868586458323989,1.0,0.0,0.08835630744701539,0.10616039261378424,0.0,0.0,8.012051435536705,4.986858645832399,16.0,3.0
158,6,1,0.2722640063147992,0.348898175128852,0.28431544185150415,0.3357568209612509,0.0,1.0,0.3164421600383069,0.4019783714357441,0.0,0.0,8.284315441851504,5.335756820961251,16.0,3.0
159,6,1,0.2643132535740733,0.1813609625241952,0.04862869542557746,0.017117783485446125,1.0,1.0,0.4225343335932268,0.38235014824206726,0.0,0.0,8.548628695425577,5.517117783485446,17.0,3.0
160,6,1,0.3011791128665209,0.390659712953493,0.34980780829209834,0.4077774964389391,0.0,0.0,0.012446279663134274,0.08183478707452663,1.0,1.0,8.849807808292098,5.907777496438939,17.0,4.0
161,6,1,0.1813431465998292,0.20169089241244365,0.03115095489192754,0.10946838885138277,1.0,1.0,0.18756628643139633,0.24260828594970696,0.0,0.0,9.031150954891928,6.109468388851383,18.0,4.0
162,6,1,0.2521529409568757,0.3781955940212356,0.2833038958488032,0.48766398287261836,0.0,0.0,0.3459360841725738,0.49949973699608907,0.0,0.0,9.283303895848803,6.487663982872618,18.0,4.0
163,6,1,0.21114607714116573,0.24272232921794057,0.49444997298996896,0.23038631209055893,0.0,1.0,0.38411411922745264,0.4924721977159851,0.0,0.0,9.494449972989969,6.730386312090559,18.0,4.0
164,6,1,0.060456895269453526,0.1083785211230861,0.05490686825942248,0.33876483321364503,1.0,0.0,0.25251395488317985,0.3546146199810787,0.0,0.0,9.554906868259422,6.838764833213645,19.0,4.0
165,6,1,0.30377953383140266,0.31667137770273257,0.35868640209082514,0.1554362109163776,0.0,1.0,0.4300365112729926,0.4939786876932719,0.0,0.0,9.858686402090825,7.155436210916378,19.0,4.0
166,6,1,0.24297421425580978,0.3489179990720004,0.10166061634663492,0.004354209988377988,1.0,1.0,0.4579924698923061,0.09590734291863634,0.0,1.0,10.101660616346635,7.504354209988378,20.0,4.0
167,6,1,0.09970258269459009,0.14291844768740702,0.20136319904122502,0.147272657675785,0.0,0.0,0.32869881764074316,0.1908721191467252,0.0,0.0,10.201363199041225,7.647272657675785,20.0,4.0
168,6,1,0.46803436893969774,0.3808129913668381,0.16939756798092276,0.028085649042623118,1.0,1.0,0.13238377776006938,0.4762490509402007,1.0,0.0,10.669397567980923,8.028085649042623,21.0,5.0
169,6,1,0.09280943847261369,0.1347815659828484,0.26220700645353645,0.16286721502547152,0.0,0.0,0.15900132735264838,0.37290609145294873,0.0,0.0,10.762207006453536,8.162867215025472,21.0,5.0
170,6,1,0.14452196285128593,0.1791357164765941,0.4067289693048224,0.3420029315020656,0.0,0.0,0.22402262652761012,0.36558876220306846,0.0,0.0,10.906728969304822,8.342002931502066,21.0,5.0
