architecture,training_family,regularization,layer,shift,n,tau_syn_ms_mean,valid_firing_fraction_mean,valid_spikes_per_neuron_second_mean,active_neuron_sample_fraction_mean,p32_violation_fraction_mean,p84_violation_fraction_mean,mean_max_run_length_mean,p95_max_run_length_mean,global_max_run_length_mean,tau_syn_ms_std,valid_firing_fraction_std,valid_spikes_per_neuron_second_std,active_neuron_sample_fraction_std,p32_violation_fraction_std,p84_violation_fraction_std,mean_max_run_length_std,p95_max_run_length_std,global_max_run_length_std
34x234,local_tsce,task_only,L2,3,3,117.01368264716591,0.2871235121570319,18.375904778050046,0.8544653286609324,0.21562627498980003,0.267039180609632,15.957895295741743,55.0,107.33333333333333,0.0,0.0073305975585816925,0.4691582437492283,0.016608869321621283,0.002507394091761326,0.0056609219033481786,0.12543946189043878,1.0,2.516611478423585
34x234,local_tsce,task_only,L2,4,3,242.10347130039656,0.35564062713665096,22.761000136745665,0.8521961295933899,0.3005383081359312,0.3443244990303813,23.319906501413353,70.14999999999993,109.0,0.0,0.007253224735583507,0.46420638307734186,0.012327659747485958,0.006846892728375199,0.007361517358961818,0.6778326314331238,0.785811682275165,3.4641016151377544
34x234,local_tsce,task_plus_reg,L1,3,3,117.01368264716591,0.014240511790368867,0.9113927545836095,0.3311929223744292,0.0007100664968873333,0.0017222850678732333,0.438570205479452,2.0,14.333333333333334,0.0,0.0034820269433466617,0.22284972437418485,0.040858916578872535,0.0003682555872301658,0.0008812724977238025,0.06858439181780364,0.0,7.505553499465135
34x234,local_tsce,task_plus_reg,L1,4,3,242.10347130039656,0.06759615915617406,4.32615418599514,0.5245790525114155,0.016608747170345165,0.035127733785822,1.718464611872146,7.0,74.33333333333333,0.0,0.0033391105297578983,0.2137030739045055,0.023298138139514302,0.0011258683463928024,0.0018573699193573368,0.10362531319810665,0.0,10.5987420637231
34x234,local_tsce,task_plus_reg,L2,2,3,54.31342963722199,0.1407324785139293,9.006878624891478,0.7645216098545183,0.07232005369763488,0.10874390543337187,5.75066369332059,21.666666666666668,66.66666666666667,0.0,0.004543128460832334,0.2907602214932711,0.01778190846285228,0.0029860853065807303,0.003923759897524834,0.20420207535502144,0.5773502691896255,8.144527815247075
34x234,local_tsce,task_plus_reg,L2,3,3,117.01368264716591,0.22925945618279978,14.67260519569919,0.7994584262503982,0.16125215514404914,0.20764881265565258,12.138897738133162,45.0,104.66666666666667,0.0,0.010795925468902073,0.6909392300097325,0.01393278032102242,0.007770121214477405,0.009947538674003028,0.5504507152143232,3.0,3.2145502536643176
34x234,local_tsce,task_plus_reg,L2,4,3,242.10347130039656,0.3137339981276363,20.078975880168723,0.8219721678625788,0.2584121594308351,0.30026502908855845,20.093770384866275,64.66666666666667,106.66666666666667,0.0,0.007667328997723083,0.4907090558542774,0.011877177799656944,0.008163433945578088,0.008000487231923694,0.8007382723306715,1.5275252316519485,0.5773502691896247
34x34,e2e_wc,task_only,L1,3,3,117.01368264716591,0.011425802821957098,0.7312513806052573,0.265625,0.0004757357102433,0.0013254147812970666,0.3398615867579909,1.0,10.333333333333334,0.0,0.0014304112821103172,0.0915463220550579,0.027850645436890864,0.00010532434351996102,0.00019099488964714395,0.03874267015688482,0.0,1.5275252316519468
34x34,e2e_wc,task_only,L1,4,3,242.10347130039656,0.05537305679810026,3.543875635078418,0.4569420662100456,0.0143737620260328,0.028925810708898898,1.4696061643835616,5.666666666666667,75.66666666666667,0.0,0.00433559194641258,0.2774778845704045,0.0017822482872141307,0.0019792237568181897,0.003938603852156041,0.1415198953395266,1.1547005383792517,12.423096769056148
34x34,e2e_wc,task_only,L2,3,3,117.01368264716591,0.1778918502871659,11.385078418378617,0.6510416666666666,0.12542444821731746,0.1599424962292609,9.86654537671233,47.666666666666664,109.0,0.0,0.015225689324273182,0.9744441167534847,0.05346298566902684,0.012869135033461435,0.015362336209848277,0.9069488017406606,4.163331998932266,1.0
34x34,e2e_wc,task_only,L2,4,3,242.10347130039656,0.2398818892202341,15.352440910094984,0.6808290525114155,0.19167683573853989,0.2269334464555052,15.329444920091325,62.666666666666664,112.66666666666667,0.0,0.008444001552849401,0.5404160993823603,0.011179592716668225,0.010693079408962983,0.009488187639842207,0.9146347532012452,3.214550253664317,4.041451884327381
34x34,e2e_wc,task_plus_reg,L1,3,3,117.01368264716591,0.008382431107797633,0.5364755908990502,0.2244577625570776,0.00030241935483866665,0.0008069381598793,0.2775756278538813,1.0,11.0,0.0,0.0007189375064879608,0.046012000415229244,0.02574735861524181,6.105766811585631e-05,0.0001857513627558539,0.026287944392250736,0.0,2.0
34x34,e2e_wc,task_plus_reg,L1,4,3,242.10347130039656,0.0437518120444002,2.800115970841617,0.41003139269406397,0.009529304612337267,0.020890365761689234,1.1035245433789955,4.0,67.0,0.0,0.006294942720931093,0.4028763341395898,0.023714732779539227,0.0019660535009428715,0.004128118118595058,0.16254407280610797,1.0,8.18535277187245
34x34,e2e_wc,task_plus_reg,L2,3,3,117.01368264716591,0.10368647490059636,6.635934393638171,0.541488299086758,0.06256808856819464,0.08529317496229254,5.231628139269406,27.0,99.0,0.0,0.029482233664723793,1.8868629545423212,0.04767430084131601,0.02507397021263232,0.029725264293237946,1.8310435954626139,9.539392014169456,10.816653826391969
34x34,e2e_wc,task_plus_reg,L2,4,3,242.10347130039656,0.18354025154627784,11.746576098961784,0.6204337899543378,0.13863716751556301,0.1687490573152338,11.199843036529678,53.666666666666664,107.66666666666667,0.0,0.011385823755634537,0.7286927203606082,0.01838584773678656,0.009358227866198596,0.010894463027865961,0.7418939288915949,2.0816659994661326,1.1547005383792526
34x34,local_tsce,task_only,L1,3,3,117.01368264716591,0.0150598147227744,0.9638281422575657,0.35298944063926935,0.0007202355687605666,0.0017873303167420332,0.46496860730593603,1.6666666666666667,10.666666666666666,0.0,0.00357278651302368,0.2286583368335138,0.0587926059805927,0.0002537137887621594,0.0006347123552719162,0.08777748967232166,0.5773502691896257,1.5275252316519465
34x34,local_tsce,task_only,L1,4,3,242.10347130039656,0.0762409052628672,4.879417936823503,0.5418450342465754,0.02152659875495183,0.042922794117647,2.035138413242009,8.666666666666666,77.0,0.0,0.005587012648294108,0.3575688094908224,0.016443246610404794,0.0010576782002768342,0.003693017442760447,0.048800235494606874,1.1547005383792515,8.54400374531753
34x34,local_tsce,task_only,L2,3,3,117.01368264716591,0.2549619815827258,16.317566821294456,0.8235944634703195,0.18366758630447086,0.2343651018099547,13.659424942922373,49.333333333333336,107.66666666666667,0.0,0.008249751486013288,0.5279840951048489,0.015114292394172195,0.007483822788958378,0.007837854911788794,0.5272365131227118,1.5275252316519474,1.5275252316519452
34x34,local_tsce,task_only,L2,4,3,242.10347130039656,0.3183658465871438,20.375414181577202,0.827197488584475,0.26099188242784377,0.30449943438914023,20.273116438356166,66.0,109.66666666666667,0.0,0.0011959037780741866,0.07653784179674913,0.004418190517643402,0.001429178112778033,0.0012510768520891356,0.20015494911582252,1.0,3.7859388972001833
34x34,local_tsce,task_plus_reg,L1,3,3,117.01368264716591,0.013073037469626632,0.8366743980561079,0.3156749429223744,0.0006185448500282334,0.0015120663650074666,0.4122431506849315,1.6666666666666667,13.666666666666666,0.0,0.0025868964369279977,0.16556137196339235,0.043564768802055724,0.00020694542899083699,0.0005104076545416484,0.061394452657508695,0.5773502691896257,6.350852961085883
34x34,local_tsce,task_plus_reg,L1,4,3,242.10347130039656,0.060356178898829195,3.862795449525072,0.4922231735159817,0.014989654074702832,0.031190610859728466,1.5556150114155252,6.333333333333333,75.33333333333333,0.0,0.0035916043070995515,0.22986267565436969,0.018096390920209485,0.0011388777779915242,0.0021241285969378155,0.09745126399285449,0.5773502691896257,9.504384952922171
34x34,local_tsce,task_plus_reg,L2,3,3,117.01368264716591,0.19556791197260878,12.516346366246964,0.771546803652968,0.12780577956989245,0.17140837104072393,9.739797374429223,37.666666666666664,98.33333333333333,0.0,0.010682348040577399,0.6836702745969535,0.015094956485353774,0.007790562457594048,0.009995214216427233,0.4932194530706282,1.5275252316519456,6.429100507328638
34x34,local_tsce,task_plus_reg,L2,4,3,242.10347130039656,0.28313021178484643,18.120333554230175,0.7965896118721462,0.22542798528579508,0.2675702300150829,17.555079908675797,61.61666666666679,107.33333333333333,0.0,0.010818572365287845,0.6923886313784221,0.012307052805302452,0.008834180762244175,0.010724544432584155,0.5273512439189952,0.5392896562455308,0.5773502691896247
34x345,e2e_wc,task_only,L1,3,3,117.01368264716591,0.007991978683454767,0.5114866357411089,0.22231735159817348,0.00023079371816629997,0.0005967194570135334,0.2668022260273972,1.0,9.666666666666666,0.0,0.00170210583066834,0.1089347731627724,0.039319287172803204,8.177558702142216e-05,0.00018173962373841404,0.05186291281201971,0.0,0.5773502691896255
34x345,e2e_wc,task_only,L1,4,3,242.10347130039656,0.042457063176496536,2.717252043295781,0.41538242009132426,0.007774476513865268,0.01861896681749617,0.9988941210045662,3.6666666666666665,61.666666666666664,0.0,0.002057999036633067,0.13171193834451492,0.04396660624905569,9.804903589243117e-05,0.0003433854615663441,0.0530476937745345,0.5773502691896257,2.081665999466132
34x345,e2e_wc,task_only,L2,3,3,117.01368264716591,0.12464168477507047,7.977067825604512,0.5694488690665818,0.07911912188573457,0.10656775053491874,6.44032069661251,33.049999999999876,94.33333333333333,0.0,0.006309748134885006,0.4038238806326391,0.05587139250089067,0.003896259243582944,0.004919088560395298,0.2727560064619974,1.6454482671906432,17.47378989610821
34x345,e2e_wc,task_only,L2,4,3,242.10347130039656,0.18146482859946264,11.61374903036561,0.589731336943825,0.14010607915136672,0.16842821565119784,11.363810130614846,54.333333333333336,106.33333333333333,0.0,0.03954830550170922,2.53109155210939,0.09000545949016975,0.034542074916425226,0.039140352241550165,2.6800858473909317,4.72581562625261,1.5275252316519463
34x345,e2e_wc,task_only,L2,5,3,492.1461612435418,0.273344720039551,17.49406208253127,0.6607958251793868,0.23195219230872877,0.263685987215399,18.856490541422048,70.0,109.66666666666667,0.0,0.00918991998119053,0.5881548787961933,0.017193809984471252,0.010879060127050661,0.010810068720694435,0.7593486834465852,2.0,5.507570547286103
34x345,e2e_wc,task_plus_reg,L1,3,3,117.01368264716591,0.0050508580461674,0.32325491495471614,0.161636700913242,9.550084889640493e-05,0.0002705505279034333,0.1838969748858447,1.0,8.0,0.0,0.0013339524104307274,0.0853729542675648,0.025324854874767776,6.044953769682583e-05,0.00017951091832409328,0.035723441804756874,0.0,2.6457513110645907
34x345,e2e_wc,task_plus_reg,L1,4,3,242.10347130039656,0.030107117710404196,1.9268555334658715,0.33725742009132426,0.004471296689303867,0.011347096530920033,0.689640410958904,2.3333333333333335,53.0,0.0,0.00723689855626749,0.4631615076011187,0.03815613988353011,0.0022579021539869486,0.004757346421057146,0.18699806639972233,0.5773502691896257,13.0
34x345,e2e_wc,task_plus_reg,L2,3,3,117.01368264716591,0.06944316016048409,4.444362250270983,0.4504619305511309,0.036184704070754505,0.05299308990143461,3.256026335350961,18.333333333333332,72.66666666666667,0.0,0.018615806967273153,1.1914116459054807,0.027931041162040062,0.014118152607896685,0.018346024963985498,1.0255894030961095,5.131601439446885,21.54839514519198
34x345,e2e_wc,task_plus_reg,L2,4,3,242.10347130039656,0.12503274924098814,8.002095951423245,0.5035043007327175,0.08808386307103087,0.11126872215791504,7.388021662949984,42.333333333333336,99.33333333333333,0.0,0.014336361282129388,0.9175271220562782,0.037408911373654145,0.011792948739394587,0.013421812586946488,1.0079988925579322,5.686240703077327,6.429100507328638
34x345,e2e_wc,task_plus_reg,L2,5,3,492.1461612435418,0.20521448031388387,13.13372674008857,0.5928462709284626,0.16122362357506667,0.1917726064784888,13.183681235051097,58.333333333333336,106.33333333333333,0.0,0.03090624390944732,1.9779996102046316,0.057427020564138356,0.028668613524408176,0.03126747676900381,2.2925180473511837,4.618802153517006,0.5773502691896278
34x345,local_tsce,task_only,L1,3,3,117.01368264716591,0.012895284542743466,0.8252982107355864,0.3218107876712329,0.0005526669496320667,0.0013857466063348,0.41231449771689493,1.3333333333333333,10.333333333333334,0.0,0.0023172218823798323,0.14830220047231038,0.03433008333121884,0.00020559781013315678,0.00045440021508665724,0.055355734004444615,0.5773502691896257,1.5275252316519468
34x345,local_tsce,task_only,L1,4,3,242.10347130039656,0.06455667039430084,4.131626905235255,0.505386700913242,0.015466274052065599,0.03346295248868773,1.5986372716894977,6.666666666666667,69.33333333333333,0.0,0.0032569154583560874,0.20844258933478932,0.022698534295157672,0.0003300321941486598,0.00099091729629784,0.004373898939046165,0.5773502691896257,6.027713773341708
34x345,local_tsce,task_only,L2,3,3,117.01368264716591,0.22468483671613726,14.379829549832786,0.80211319953276,0.1554270146483989,0.20205759584692554,11.844111712859721,43.666666666666664,99.33333333333333,0.0,0.010426178121534365,0.6672753997781977,0.00877425663232778,0.009332802510821938,0.009805500204186284,0.763936502472082,2.309401076758502,8.082903768654761
34x345,local_tsce,task_only,L2,4,3,242.10347130039656,0.28692444814318224,18.363164681163664,0.8062015503875969,0.22754899251128569,0.271365533691115,17.723054051184032,61.333333333333336,107.0,0.0,0.01033137083236753,0.6612077332715212,0.018840512820310292,0.008424185984862206,0.009890542085103112,0.5965873408882783,0.5773502691896263,0.0
34x345,local_tsce,task_only,L2,5,3,492.1461612435418,0.3339618374409627,21.373557596221616,0.7827788649706457,0.2875892688711024,0.3246074840192487,22.956403565992606,72.66666666666667,109.33333333333333,0.0,0.007628263758490098,0.48820888054336437,0.016691508913142843,0.0059957638308176615,0.007017791898437773,0.35387309944725676,1.5275252316519463,4.04145188432738
34x345,local_tsce,task_plus_reg,L1,3,3,117.01368264716591,0.0108118649215816,0.6919593549812237,0.2866723744292237,0.0004067628749292,0.0009931184012065667,0.3573059360730593,1.0,9.0,0.0,0.00198827225267931,0.12724942417147678,0.028873607008999408,0.00013428346664239464,0.0003515907728893363,0.03992445015117878,0.0,2.0
34x345,local_tsce,task_plus_reg,L1,4,3,242.10347130039656,0.05204881820189967,3.331124364921582,0.4661101598173516,0.010966680814940533,0.024792609351432866,1.252960901826484,5.0,63.333333333333336,0.0,0.0032503437603397575,0.20802200066174462,0.04590923718960497,0.0002985049920132711,0.0010663511780196005,0.04220605121729822,0.0,1.5275252316519468
34x345,local_tsce,task_plus_reg,L2,3,3,117.01368264716591,0.17689534626864134,11.321302161193048,0.7554422852288415,0.11008409997236146,0.15143358237749474,8.643729425507061,34.333333333333336,80.66666666666667,0.0,0.0033809918651316107,0.21638347936842478,0.004752859817889922,0.0010349493902627105,0.0021010275221458943,0.060872903571052454,0.5773502691896263,1.5275252316519463
