architecture,training_family,regularization,source,split,n,accuracy_mean,balanced_accuracy_mean,macro_f1_mean,accuracy_std,balanced_accuracy_std,macro_f1_std
34x45,e2e_wc,task_plus_reg,pre_output_fixed250,train,3,0.8755020080321284,0.8712003654295897,0.8813401310384981,0.0862018313328555,0.09032305415891917,0.0839738958046472
34x45,e2e_wc,task_plus_reg,pre_output_fixed250,val,3,0.42063492063492064,0.40467973384640055,0.40368903824924773,0.007936507936507922,0.010451085120589324,0.013539348437299977
34x45,local_tsce,task_only,l2_fixed250,test,3,0.54337899543379,0.5311880249380249,0.5293072700277254,0.022017467490851553,0.022495232462374753,0.03604198654991186
34x45,local_tsce,task_only,l2_fixed250,train,3,0.9380378657487092,0.9352075924556272,0.9411055230042279,0.03514729407342884,0.0376982742764495,0.034116945757109
34x45,local_tsce,task_only,l2_fixed250,val,3,0.4894179894179895,0.4811808561808563,0.48685308771948205,0.022910724967842338,0.02522324240129893,0.024077140993506416
34x45,local_tsce,task_only,temporary_analog_head,test,3,0.47260273972602745,0.45410029785029776,0.4274946190276097,0.013698630136986314,0.01574461133658528,0.035015632955495056
34x45,local_tsce,task_only,temporary_analog_head,train,3,0.9018932874354562,0.8979719953412193,0.9002101858460355,0.028438402137449723,0.03343196290991513,0.03293557940753372
34x45,local_tsce,task_only,temporary_analog_head,val,3,0.4523809523809524,0.4435165143498477,0.4146504445824122,0.020998026278290425,0.018001449360694484,0.02976824652884054
34x45,local_tsce,task_plus_reg,l2_fixed250,test,3,0.5639269406392694,0.5527969715469715,0.5430512397775024,0.010462501586657144,0.009886055204765607,0.00859196887144407
34x45,local_tsce,task_plus_reg,l2_fixed250,train,3,0.9747561675272518,0.9743360305750063,0.9766066097756161,0.0114601172435101,0.012068851081923692,0.010377041991668676
34x45,local_tsce,task_plus_reg,l2_fixed250,val,3,0.48412698412698413,0.47898629148629146,0.4822539097298664,0.007936507936507943,0.009061030086046085,0.006595818221790319
34x45,local_tsce,task_plus_reg,temporary_analog_head,test,3,0.4611872146118721,0.44468401968401966,0.41603618793902236,0.03894685413066661,0.043087438935437775,0.03201836542430584
34x45,local_tsce,task_plus_reg,temporary_analog_head,train,3,0.8582903040734365,0.8502225705770504,0.8525462551652633,0.07455535879570596,0.07872882721102835,0.07912567388513185
34x45,local_tsce,task_plus_reg,temporary_analog_head,val,3,0.43915343915343913,0.4239397947731281,0.3848612978788557,0.0320750149549792,0.03232283323919089,0.030873645976796565
4x4,e2e_wc,task_only,e2e_wholecount,test,3,0.42922374429223736,0.4198447385947386,0.4077138011887689,0.007908907797118146,0.0014215791368884282,0.009084005244177795
4x4,e2e_wc,task_only,e2e_wholecount,train,3,0.9139414802065405,0.9109269041766187,0.9137872178438106,0.013661366494309393,0.012741423809310693,0.013264005245369841
4x4,e2e_wc,task_only,e2e_wholecount,val,3,0.4365079365079365,0.4231240981240982,0.3984009981344771,0.04123930494211614,0.041839849978136064,0.032873678681701525
4x4,e2e_wc,task_only,l2_fixed250,test,3,0.5296803652968037,0.5184121434121434,0.524288760743313,0.04128571077631308,0.039370165400726,0.042417216411866174
4x4,e2e_wc,task_only,l2_fixed250,train,3,0.9632816982214573,0.963666803675881,0.9666765246031007,0.020749445002897462,0.020973809930261572,0.01850247769794395
4x4,e2e_wc,task_only,l2_fixed250,val,3,0.4656084656084656,0.45566378066378066,0.47009333351687826,0.039149863986636876,0.04000622691636507,0.027608117644457877
4x4,e2e_wc,task_only,post_output_fixed250,test,3,0.44977168949771684,0.4433374495874496,0.43864433931352576,0.048593143045188976,0.04501102706382682,0.04390291985844027
4x4,e2e_wc,task_only,post_output_fixed250,train,3,0.9586919104991395,0.9577454027119173,0.9612459962381373,0.020868082018902147,0.02251937033713764,0.020080150634039014
4x4,e2e_wc,task_only,post_output_fixed250,val,3,0.44708994708994715,0.43548180214846877,0.4355619080641214,0.03994621394323148,0.03939221476782346,0.05348456448754798
4x4,e2e_wc,task_only,pre_output_fixed250,test,3,0.4771689497716895,0.4737533300033299,0.4648014276671814,0.03772308594031573,0.03460019765256976,0.050839734520854295
4x4,e2e_wc,task_only,pre_output_fixed250,train,3,0.9466437177280551,0.9443873142398949,0.9491270921322613,0.04058459938916203,0.04333823595421012,0.03970338820101805
4x4,e2e_wc,task_only,pre_output_fixed250,val,3,0.4603174603174603,0.4474306557639891,0.45944517804607926,0.041996052556580794,0.04609101553449482,0.05262682881507007
4x4,e2e_wc,task_plus_reg,e2e_wholecount,test,3,0.3949771689497717,0.3859355921855922,0.36304095569827305,0.03894685413066661,0.038191926709888205,0.03127375251402945
4x4,e2e_wc,task_plus_reg,e2e_wholecount,train,3,0.8973034997131383,0.8958288375551229,0.8976705105110904,0.024961916142061995,0.0244891638963693,0.024068083308604236
4x4,e2e_wc,task_plus_reg,e2e_wholecount,val,3,0.4047619047619047,0.3917408209074876,0.37118050238562844,0.023809523809523794,0.018254709240026583,0.020128269487986218
4x4,e2e_wc,task_plus_reg,l2_fixed250,test,3,0.5136986301369862,0.49925791800791797,0.5042097978974484,0.02985547221603201,0.024330621983247452,0.02389046516430598
4x4,e2e_wc,task_plus_reg,l2_fixed250,train,3,0.9506597819850832,0.9506262959144142,0.956081706171223,0.027232230146427564,0.027483517427512136,0.023153092066584172
4x4,e2e_wc,task_plus_reg,l2_fixed250,val,3,0.48412698412698413,0.4740520282186949,0.4887853675728823,0.03636964837266543,0.039888921728105486,0.03976808550684416
4x4,e2e_wc,task_plus_reg,post_output_fixed250,test,3,0.41780821917808214,0.41291139416139416,0.39341739844876306,0.053494860793881216,0.05122280141096514,0.049368230344082796
4x4,e2e_wc,task_plus_reg,post_output_fixed250,train,3,0.9271371199082044,0.9220928508064614,0.9303717441962635,0.021793941380634077,0.026657741987561163,0.0241592355921239
4x4,e2e_wc,task_plus_reg,post_output_fixed250,val,3,0.41005291005291006,0.3915784832451499,0.3890075458513946,0.04783899820112466,0.04064171321564422,0.030318125391316644
4x4,e2e_wc,task_plus_reg,pre_output_fixed250,test,3,0.4429223744292237,0.4317939005439005,0.41207446044372675,0.01425798629771324,0.013256175821096993,0.014999241070437616
4x4,e2e_wc,task_plus_reg,pre_output_fixed250,train,3,0.9282845668387837,0.918770744526185,0.9165911535296128,0.07188505471224921,0.0895000900473472,0.0973916436026769
4x4,e2e_wc,task_plus_reg,pre_output_fixed250,val,3,0.4444444444444444,0.4263227513227514,0.4277057649114781,0.05555555555555553,0.05166023505673341,0.054196617395983186
4x4,local_tsce,task_only,l2_fixed250,test,3,0.547945205479452,0.5374590687090687,0.5381779235781493,0.053494860793881174,0.047464247211064646,0.04750504030367205
4x4,local_tsce,task_only,l2_fixed250,train,3,0.9793459552495697,0.9794368989712575,0.9808892144288605,0.0045537888314364765,0.004223516730733139,0.0038749720013726806
4x4,local_tsce,task_only,l2_fixed250,val,3,0.5079365079365079,0.5025412858746192,0.5115413089873889,0.015873015873015886,0.021614777930662084,0.022161053804203412
4x4,local_tsce,task_only,temporary_analog_head,test,3,0.4429223744292237,0.4245640933140932,0.4099284599435757,0.030885272279608873,0.028945685164875078,0.03946660171041038
4x4,local_tsce,task_only,temporary_analog_head,train,3,0.8628800917957545,0.8578896167429916,0.8597976011052214,0.06170661920710855,0.06323740478045724,0.06545785471866554
4x4,local_tsce,task_only,temporary_analog_head,val,3,0.4338624338624339,0.4244789161455828,0.39048162941437864,0.04371087735941352,0.04375981072617161,0.05362565558978549
4x4,local_tsce,task_plus_reg,l2_fixed250,test,3,0.5684931506849314,0.5564555814555815,0.5625504475795903,0.04277395889313977,0.03887555837767651,0.039592559411988366
4x4,local_tsce,task_plus_reg,l2_fixed250,train,3,0.9661503155479059,0.9663137155818875,0.9692230022992203,0.008133933952241998,0.007940677218499087,0.007108316898193375
4x4,local_tsce,task_plus_reg,l2_fixed250,val,3,0.5026455026455027,0.4949695366362033,0.5035235221197798,0.030047134104763375,0.029475574918435117,0.023368607607538873
4x4,local_tsce,task_plus_reg,temporary_analog_head,test,3,0.4406392694063927,0.4225154475154475,0.3979446628209275,0.03378686891997429,0.033021886577074444,0.03243301510145296
4x4,local_tsce,task_plus_reg,temporary_analog_head,train,3,0.8749282845668388,0.8706021334608897,0.8729617788522268,0.04702082958040814,0.04829221572290458,0.04952238220091642
4x4,local_tsce,task_plus_reg,temporary_analog_head,val,3,0.43915343915343913,0.4267716851050185,0.39713009628523266,0.022910724967842296,0.01947574724254608,0.031147817964593087
5x5,e2e_wc,task_only,e2e_wholecount,test,3,0.34018264840182644,0.3366735116735116,0.32270900652149964,0.024054004001946887,0.01914733422603816,0.01899439517385153
5x5,e2e_wc,task_only,e2e_wholecount,train,3,0.8204245553643145,0.8181244878605737,0.8194292489970428,0.12332919533980191,0.12109232712944856,0.12379723569270355
5x5,e2e_wc,task_only,e2e_wholecount,val,3,0.3412698412698412,0.33433341350008017,0.31726580617103495,0.023809523809523794,0.01943453665431031,0.011289730713797222
5x5,e2e_wc,task_only,l2_fixed250,test,3,0.38127853881278534,0.37864635364635363,0.37606024533080157,0.04810800800389378,0.04092779159139574,0.050448333444536454
5x5,e2e_wc,task_only,l2_fixed250,train,3,0.9833620195065977,0.9822445497048538,0.983613287260923,0.008663034349134595,0.010466357916058058,0.009289193559626277
5x5,e2e_wc,task_only,l2_fixed250,val,3,0.44708994708994715,0.44000921917588576,0.43776952377724876,0.018328579974273833,0.01755270201465801,0.012342754478899156
5x5,e2e_wc,task_only,post_output_fixed250,test,3,0.3675799086757991,0.3655286842786843,0.35225751249599524,0.05984174621954868,0.04989609177955159,0.04886623556154956
5x5,e2e_wc,task_only,post_output_fixed250,train,3,0.9391853126792885,0.9365660976305411,0.9410030035614745,0.05224349942780129,0.05465678259407199,0.051368712134703384
5x5,e2e_wc,task_only,post_output_fixed250,val,3,0.35714285714285715,0.3455427288760622,0.35100196953568424,0.013746434980705382,0.018032011077469465,0.017706473495190483
5x5,e2e_wc,task_only,pre_output_fixed250,test,3,0.3515981735159817,0.35000555000555006,0.3230948574852281,0.017237064920709453,0.013487791797194481,0.02299163747120958
5x5,e2e_wc,task_only,pre_output_fixed250,train,3,0.8892713711990821,0.8759102191740559,0.8745165246755314,0.07229598634513115,0.08746420365926169,0.0951826079915173
5x5,e2e_wc,task_only,pre_output_fixed250,val,3,0.4021164021164021,0.3883457591790925,0.38608838844768606,0.004582144993568474,0.01100798614198937,0.014997657684289213
5x5,e2e_wc,task_plus_reg,e2e_wholecount,test,3,0.2853881278538813,0.2776214526214526,0.24729140569288657,0.05825274348024233,0.05995159307949091,0.08680926531166683
5x5,e2e_wc,task_plus_reg,e2e_wholecount,train,3,0.6959265633964429,0.6885500695896477,0.6567724701865177,0.29123064348729594,0.30056124703713805,0.3581574411228517
5x5,e2e_wc,task_plus_reg,e2e_wholecount,val,3,0.31216931216931215,0.3096961680295014,0.27136949847357233,0.07331431989709533,0.06182159211293044,0.09351248808495145
5x5,e2e_wc,task_plus_reg,l2_fixed250,test,3,0.3949771689497717,0.38614949864949866,0.3820443157615417,0.06860721096491652,0.06730605634020347,0.07886382231188906
5x5,e2e_wc,task_plus_reg,l2_fixed250,train,3,0.9650028686173265,0.964196270777797,0.9680349277798408,0.022463306885200103,0.024208031798709194,0.02050156513328368
5x5,e2e_wc,task_plus_reg,l2_fixed250,val,3,0.373015873015873,0.3622154080487414,0.37051134781654554,0.061986108538941695,0.05849483308689784,0.05751524519564728
5x5,e2e_wc,task_plus_reg,post_output_fixed250,test,3,0.2922374429223744,0.28670010545010544,0.25935800901758504,0.04810800800389378,0.04036900984936853,0.03942659082418901
5x5,e2e_wc,task_plus_reg,post_output_fixed250,train,3,0.8479632816982215,0.843004612660553,0.84776397627689,0.20371950021109797,0.2125125293431862,0.20925863118104654
5x5,e2e_wc,task_plus_reg,post_output_fixed250,val,3,0.335978835978836,0.32788199454866124,0.32013982793567625,0.05284387395618565,0.044738901828852776,0.04924394738961625
5x5,e2e_wc,task_plus_reg,pre_output_fixed250,test,3,0.3310502283105023,0.32815725940725937,0.3187407543352369,0.01425798629771326,0.013509458098023688,0.013606278541930741
5x5,e2e_wc,task_plus_reg,pre_output_fixed250,train,3,0.9420539300057372,0.9417647274939128,0.9445532805140865,0.042451659744546046,0.043088111668699074,0.04264581158254365
5x5,e2e_wc,task_plus_reg,pre_output_fixed250,val,3,0.41534391534391535,0.4068742985409652,0.41435563124036223,0.039946213943231466,0.03703572194067492,0.03723728474273204
5x5,local_tsce,task_only,l2_fixed250,test,3,0.4269406392694064,0.41792119917119913,0.4189139756878994,0.03894685413066664,0.03522596870877753,0.03630723216398198
5x5,local_tsce,task_only,l2_fixed250,train,3,0.9948364888123925,0.9949321504121725,0.9950919170450238,0.0029811545741288874,0.0027945490277090186,0.0027022205738536273
5x5,local_tsce,task_only,l2_fixed250,val,3,0.44708994708994704,0.44553270803270806,0.44599661619042025,0.03578769645097537,0.03875516003859291,0.038416481239996546
5x5,local_tsce,task_only,temporary_analog_head,test,3,0.35616438356164387,0.3447862322862323,0.3212723222515475,0.011863361695677222,0.011437564156515418,0.020261035758802788
5x5,local_tsce,task_only,temporary_analog_head,train,3,0.8950086058519794,0.888763277395788,0.8913270122070269,0.0439151491296835,0.046953008820981496,0.047318615817935665
5x5,local_tsce,task_only,temporary_analog_head,val,3,0.35714285714285715,0.34707391374058033,0.3028432967112314,0.00793650793650795,0.00963552690713501,0.0011319252356878807
5x5,local_tsce,task_plus_reg,l2_fixed250,test,3,0.4634703196347032,0.4507497132497132,0.43806626696662426,0.037723085940315794,0.03808873658612504,0.033733020425376896
5x5,local_tsce,task_plus_reg,l2_fixed250,train,3,0.9885255306942055,0.9883408414059841,0.9890607350746897,0.004331517174567249,0.004555324011403503,0.004136663940827075
5x5,local_tsce,task_plus_reg,l2_fixed250,val,3,0.4576719576719577,0.4510762385762385,0.45980411561035917,0.02551230360051046,0.03417500589817454,0.030275145452277625
5x5,local_tsce,task_plus_reg,temporary_analog_head,test,3,0.39954337899543374,0.38599386724386725,0.37176737166889784,0.030885272279608883,0.03199029160561545,0.03274989039304123
5x5,local_tsce,task_plus_reg,temporary_analog_head,train,3,0.9133677567412507,0.9097269140911609,0.9121329778499988,0.00794974553101028,0.009421524293667967,0.00868012048161828
5x5,local_tsce,task_plus_reg,temporary_analog_head,val,3,0.3703703703703704,0.35881433381433386,0.3173161731988878,0.022910724967842272,0.01909295212020807,0.009443069342190335
