contrast,architecture,training_family,source,seed,metric,delta,regularization
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.0684931506849315,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.06399503274503265,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.07747127922244018,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.061643835616438436,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,0.07815656565656559,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,0.08531316421884882,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.0958904109589041,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.09397408147408137,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.10627529100943728,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,-0.06164383561643838,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,-0.053930097680097655,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,-0.04557368272064971,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.13698630136986306,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.14051712176712167,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.17442265960235814,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.0273972602739726,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.02188644688644681,task_only
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.022962412085120454,task_only
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.136986301369863,task_plus_reg
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.13260350760350753,task_plus_reg
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.16219521633705292,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.0684931506849315,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,0.06536172161172155,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,0.0666744066445289,task_plus_reg
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.06164383561643838,task_plus_reg
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.05998862248862252,task_plus_reg
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.09813502970442567,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,-0.020547945205479423,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,-0.014251720501720522,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,-0.0007345087738259704,task_plus_reg
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.05479452054794526,task_plus_reg
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.06547896547896559,task_plus_reg
l2_probe_minus_e2e,34x45,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.08914437580854379,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.0136986301369863,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.02824467199467201,task_plus_reg
pre_minus_post_output_probe,34x45,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.05018567060732804,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.13013698630136994,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.13555680430680433,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.14873079314924026,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.0273972602739726,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,0.02850621600621589,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,0.038486012516335655,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.06164383561643838,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.057387057387057405,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.07952552875331609,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,0.0,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,0.004162504162504188,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,-0.008643553338825105,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.10958904109589046,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.10275835275835271,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.12146855676107599,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.0547945205479452,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.0585789210789211,task_only
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.04862880588345636,task_only
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.0958904109589041,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.10147977022977023,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.11973353811252585,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,-0.020547945205479423,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,-0.028023365523365595,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,-0.03519209389444766,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.09589041095890416,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.085805167055167,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.12450401678580042,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,0.0136986301369863,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,0.01399017649017642,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,0.031052881342364558,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.1643835616438356,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.15268204018204012,task_plus_reg
l2_probe_minus_e2e,4x4,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.1792689716991997,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.0821917808219178,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.07068070818070815,task_plus_reg
pre_minus_post_output_probe,4x4,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.06011039853697414,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.08904109589041098,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.0884497446997447,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.10308001668206401,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,-0.034246575342465724,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,-0.033733627483627515,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,-0.06488118243325874,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.0136986301369863,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.02131340881340893,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.03516067881813617,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,-0.04794520547945208,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,-0.045213120213120184,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,-0.049017432430408625,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.02054794520547948,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.01615537240537246,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.021813020927705762,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.03424657534246578,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.032377344877344894,task_only
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.026410649831365984,task_only
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,11,accuracy,0.13013698630136988,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,11,balanced_accuracy,0.12409465534465536,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,11,macro_f1,0.1460324261119315,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,11,accuracy,0.0547945205479452,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,11,balanced_accuracy,0.060563048063048075,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,11,macro_f1,0.0822465050139731,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,23,accuracy,0.0547945205479452,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,23,balanced_accuracy,0.05611749361749363,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,23,macro_f1,0.050675363530768014,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,23,accuracy,-0.0068493150684931225,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,23,balanced_accuracy,-0.0010822510822510734,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,23,macro_f1,0.01656341078033563,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,37,accuracy,0.14383561643835616,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,37,balanced_accuracy,0.1453719891219891,task_plus_reg
l2_probe_minus_e2e,5x5,e2e_wc,l2_fixed250-e2e_wholecount,37,macro_f1,0.20755094056326592,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,37,accuracy,0.0684931506849315,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,37,balanced_accuracy,0.06489066489066489,task_plus_reg
pre_minus_post_output_probe,5x5,e2e_wc,pre_output_fixed250-post_output_fixed250,37,macro_f1,0.07933832015864706,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,11,accuracy,0.11643835616438358,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,11,balanced_accuracy,0.12158952158952158,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,11,macro_f1,0.1309533369069315,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,23,accuracy,-0.006849315068493178,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,23,balanced_accuracy,0.005366161616161658,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,23,macro_f1,0.037098616231743264,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,37,accuracy,0.13013698630136983,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,37,balanced_accuracy,0.13820831945831952,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,37,macro_f1,0.16262321322056156,task_only
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,11,accuracy,0.10273972602739723,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,11,balanced_accuracy,0.10087551337551343,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,11,macro_f1,0.10319643883805796,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,23,accuracy,0.041095890410958846,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,23,balanced_accuracy,0.042605311355311315,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,23,macro_f1,0.04240986497133048,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,37,accuracy,0.06849315068493156,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,37,balanced_accuracy,0.07563408813408823,task_plus_reg
local_linear_minus_e2e_wholecount,234x234,cross_family,deployment,37,macro_f1,0.10304860009736211,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,11,accuracy,0.10273972602739723,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,11,balanced_accuracy,0.0919427794427794,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,11,macro_f1,0.10006553221117037,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,23,accuracy,0.10273972602739723,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,23,balanced_accuracy,0.10156787656787658,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,23,macro_f1,0.11538532425483561,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,37,accuracy,0.14383561643835618,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,37,balanced_accuracy,0.14999167499167504,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,37,macro_f1,0.16976279531999233,task_only
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,11,accuracy,0.19178082191780826,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,11,balanced_accuracy,0.19007589632589633,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,11,macro_f1,0.18641910239368092,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,23,accuracy,0.13013698630136983,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,23,balanced_accuracy,0.12522824397824395,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,23,macro_f1,0.14064152017488862,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,37,accuracy,0.06849315068493145,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,37,balanced_accuracy,0.07008061383061392,task_plus_reg
local_linear_minus_e2e_wholecount,34x234,cross_family,deployment,37,macro_f1,0.09693150792592109,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,11,accuracy,0.12328767123287665,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,11,balanced_accuracy,0.12092421467421466,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,11,macro_f1,0.11589752190466374,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,23,accuracy,0.1232876712328767,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,23,balanced_accuracy,0.12555777555777559,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,23,macro_f1,0.16090820921961274,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,37,accuracy,0.13698630136986306,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,37,balanced_accuracy,0.14462065712065714,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,37,macro_f1,0.1649727010237178,task_only
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,11,accuracy,0.16438356164383566,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,11,balanced_accuracy,0.16273310023310034,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,11,macro_f1,0.15540228634570857,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,23,accuracy,0.19178082191780826,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,23,balanced_accuracy,0.19126151626151622,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,23,macro_f1,0.2156830500155446,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,37,accuracy,0.06849315068493145,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,37,balanced_accuracy,0.06321109446109441,task_plus_reg
local_linear_minus_e2e_wholecount,34x34,cross_family,deployment,37,macro_f1,0.07331401642031354,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,11,accuracy,0.13013698630136988,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,11,balanced_accuracy,0.12946081696081707,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,11,macro_f1,0.1313431878838952,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,23,accuracy,0.08219178082191786,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,23,balanced_accuracy,0.07793387168387172,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,23,macro_f1,0.10608804466908056,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,37,accuracy,0.15068493150684936,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,37,balanced_accuracy,0.16418720168720163,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,37,macro_f1,0.166795239610822,task_only
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,11,accuracy,0.24657534246575347,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,11,balanced_accuracy,0.23938145188145182,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,11,macro_f1,0.24886049769749152,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,23,accuracy,0.26027397260273977,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,23,balanced_accuracy,0.2613442113442112,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,23,macro_f1,0.2927233575105091,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,37,accuracy,0.17808219178082196,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,37,balanced_accuracy,0.18525294150294153,task_plus_reg
local_linear_minus_e2e_wholecount,34x345,cross_family,deployment,37,macro_f1,0.2005124722079542,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,11,accuracy,0.11643835616438364,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,11,balanced_accuracy,0.11980796980796965,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,11,macro_f1,0.14586955908570348,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,23,accuracy,0.08219178082191786,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,23,balanced_accuracy,0.07105741480741468,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,23,macro_f1,0.06863057454182103,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,37,accuracy,0.10273972602739728,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,37,balanced_accuracy,0.10659271284271282,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,37,macro_f1,0.133618538573947,task_only
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,11,accuracy,0.15068493150684936,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,11,balanced_accuracy,0.14375069375069366,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,11,macro_f1,0.17548217899298169,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,23,accuracy,0.13013698630136983,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,23,balanced_accuracy,0.1380328005328007,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,23,macro_f1,0.14914413956721317,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,37,accuracy,0.0684931506849315,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,37,balanced_accuracy,0.0817488067488068,task_plus_reg
local_linear_minus_e2e_wholecount,34x45,cross_family,deployment,37,macro_f1,0.08627402079812801,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,11,accuracy,0.136986301369863,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,11,balanced_accuracy,0.13971237096237105,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,11,macro_f1,0.149801053679337,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,23,accuracy,0.15753424657534248,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,23,balanced_accuracy,0.14849039849039852,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,23,macro_f1,0.16055752143880875,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,37,accuracy,0.06164383561643838,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,37,balanced_accuracy,0.06464022089022081,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,37,macro_f1,0.0810337920499955,task_only
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,11,accuracy,0.2191780821917808,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,11,balanced_accuracy,0.21970460095460093,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,11,macro_f1,0.2415273976790528,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,23,accuracy,0.14383561643835618,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,23,balanced_accuracy,0.1367070429570429,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,23,macro_f1,0.17186646147798096,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,37,accuracy,0.15753424657534243,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,37,balanced_accuracy,0.1551483238983239,task_plus_reg
local_linear_minus_e2e_wholecount,4x4,cross_family,deployment,37,macro_f1,0.18513461648691792,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,11,accuracy,0.11643835616438358,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,11,balanced_accuracy,0.11174589299589299,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,11,macro_f1,0.11627010643730662,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,23,accuracy,0.020547945205479423,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,23,balanced_accuracy,0.01947843822843831,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,23,macro_f1,0.035504882614133704,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,37,accuracy,0.1232876712328767,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,37,balanced_accuracy,0.11251873126873124,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,37,macro_f1,0.13683991844775878,task_only
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,11,accuracy,0.0821917808219178,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,11,balanced_accuracy,0.07474192474192465,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,11,macro_f1,0.08783645041724802,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,23,accuracy,0.2123287671232877,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,23,balanced_accuracy,0.21159673659673656,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,23,macro_f1,0.2103145899720243,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,37,accuracy,0.23972602739726026,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,37,balanced_accuracy,0.23304612054612064,task_plus_reg
local_linear_minus_e2e_wholecount,5x5,cross_family,deployment,37,macro_f1,0.27417354343194067,task_plus_reg
