architecture,training_family,regularization,seed,layer,shift,tau_syn_ms,valid_firing_fraction,valid_spikes_per_neuron_second,active_neuron_sample_fraction,p32_violation_fraction,p84_violation_fraction,mean_max_run_length,p95_max_run_length,global_max_run_length
4x4,local_tsce,task_plus_reg,11,L1,4,242.10347130039656,0.0443459037442014,2.838137839628893,0.4364833047945205,0.0075087542444821,0.0181865101809954,1.0035851883561644,4.0,65
4x4,local_tsce,task_plus_reg,11,L2,4,242.10347130039656,0.261613263129556,16.743248840291585,0.7714576198630136,0.2073250477504244,0.2466869343891402,16.308540239726028,59.0,107
4x4,local_tsce,task_plus_reg,23,L1,4,242.10347130039656,0.0454175985752153,2.906726308813784,0.444777397260274,0.0100693707555178,0.0211114253393665,1.1776005993150684,4.0,89
4x4,local_tsce,task_plus_reg,23,L2,4,242.10347130039656,0.2822278568174287,18.06258283631544,0.8121789383561644,0.221185271646859,0.2660173925339366,17.143675085616437,59.0,110
4x4,local_tsce,task_plus_reg,37,L1,4,242.10347130039656,0.041291314612326,2.642644135188867,0.4153467465753425,0.0076858287351443,0.0177106900452488,0.9725492294520548,3.0,61
4x4,local_tsce,task_plus_reg,37,L2,4,242.10347130039656,0.2645746614065606,16.932778330019882,0.7705479452054794,0.2069098843378607,0.2488440328054298,16.12334118150685,57.0,107
5x5,e2e_wc,task_only,11,L1,5,492.1461612435418,0.0517118642312789,3.3095593108018555,0.3596960616438356,0.0121252918081494,0.0271259898190045,1.2285958904109588,5.0,68
5x5,e2e_wc,task_only,11,L2,5,492.1461612435418,0.2510613402915838,16.067925778661365,0.592412243150685,0.2215420734295416,0.2446422511312217,18.35509417808219,70.0,110
5x5,e2e_wc,task_only,23,L1,5,492.1461612435418,0.0560795383946322,3.5890904572564613,0.3417701198630137,0.0160991882427843,0.031787330316742,1.481538955479452,6.0,83
5x5,e2e_wc,task_only,23,L2,5,492.1461612435418,0.2808435843273691,17.973989396951623,0.6095355308219178,0.2531508648132428,0.2763468608597285,21.113923373287676,76.0,113
5x5,e2e_wc,task_only,37,L1,5,492.1461612435418,0.0544364024188204,3.4839297548045063,0.3493685787671233,0.0187659168081494,0.0338058540723981,1.6834867294520548,6.0,100
5x5,e2e_wc,task_only,37,L2,5,492.1461612435418,0.2674920528909874,17.119491385023196,0.5561322773972602,0.2407695776740237,0.2638793834841629,19.931239297945204,75.0,115
5x5,e2e_wc,task_plus_reg,11,L1,5,492.1461612435418,0.0302876749917163,1.938411199469848,0.2916845034246575,0.0040322580645161,0.0113475678733031,0.6074486301369864,2.0,56
5x5,e2e_wc,task_plus_reg,11,L2,5,492.1461612435418,0.1800647935304837,11.52414678595096,0.5110231164383562,0.1504516394312393,0.1713256504524886,12.53226669520548,59.0,107
5x5,e2e_wc,task_plus_reg,23,L1,5,492.1461612435418,0.0460867606858846,2.9495526838966204,0.3377568493150685,0.0105548334040747,0.0230380373303167,1.0870612157534247,4.0,72
5x5,e2e_wc,task_plus_reg,23,L2,5,492.1461612435418,0.2460600977468522,15.747846255798542,0.5738976883561644,0.217890492359932,0.2397744626696832,18.121682363013697,73.0,114
5x5,e2e_wc,task_plus_reg,37,L1,5,492.1461612435418,0.0301802466451292,1.9315357852882704,0.2236729452054794,0.006397230475382,0.0155224830316742,0.6731592465753424,2.0,62
5x5,e2e_wc,task_plus_reg,37,L2,5,492.1461612435418,0.1886105243538767,12.071073558648113,0.4592786815068493,0.1620337701612903,0.1813334276018099,13.50535102739726,63.0,107
5x5,local_tsce,task_only,11,L1,5,492.1461612435418,0.0687936184973492,4.402791583830351,0.4688570205479452,0.0156661184210526,0.0364232183257918,1.5872752568493151,8.0,63
5x5,local_tsce,task_only,11,L2,5,492.1461612435418,0.3103896154324055,19.86493538767396,0.7335188356164384,0.2731907894736842,0.3032473133484163,22.200074914383563,72.0,111
5x5,local_tsce,task_only,23,L1,5,492.1461612435418,0.068681012881047,4.395584824387012,0.4595462328767123,0.0173765120967741,0.036710265837104,1.691245719178082,8.0,90
5x5,local_tsce,task_only,23,L2,5,492.1461612435418,0.3182137642892644,20.36568091451292,0.7357662671232876,0.2804534963921901,0.3113108031674208,22.84150256849315,74.0,116
5x5,local_tsce,task_only,37,L1,5,492.1461612435418,0.0686609509609012,4.394300861497681,0.4560680650684932,0.01987677737691,0.0392173359728506,1.8944242294520548,8.0,99
5x5,local_tsce,task_only,37,L2,5,492.1461612435418,0.3037672403081511,19.44110337972167,0.7222281678082192,0.2653411502546689,0.2965596719457014,21.55340325342466,70.0,115
5x5,local_tsce,task_plus_reg,11,L1,5,492.1461612435418,0.0549826043737574,3.518886679920477,0.4204837328767123,0.0108048599320882,0.0264776583710407,1.2177333047945205,5.0,60
5x5,local_tsce,task_plus_reg,11,L2,5,492.1461612435418,0.2855976122432074,18.278247183565277,0.7039811643835616,0.2483731695670628,0.27703125,20.240689212328768,69.64999999999782,114
5x5,local_tsce,task_plus_reg,23,L1,5,492.1461612435418,0.054930831676607,3.5155732273028497,0.4315068493150685,0.0118626644736842,0.0263701923076923,1.2831763698630136,5.0,72
5x5,local_tsce,task_plus_reg,23,L2,5,492.1461612435418,0.2885389486000663,18.466492710404243,0.7043022260273972,0.2493692964770797,0.2804051187782805,20.20949272260274,69.0,116
5x5,local_tsce,task_plus_reg,37,L1,5,492.1461612435418,0.0553230098575215,3.5406726308813785,0.4167380136986301,0.0133316532258064,0.0284063914027149,1.3756421232876712,5.0,90
5x5,local_tsce,task_plus_reg,37,L2,5,492.1461612435418,0.2710604860420808,17.347871106693173,0.695580051369863,0.2321546052631579,0.2621669966063348,18.873501712328768,67.0,115
