boundary_class,boundary_type,offset_steps,layer,state,transition_mean,transition_std,transition_count
motion_matched,press,-9,L2,spike50,0.045908921753701926,0.0674322931381172,631
motion_matched,press,-9,L2,syn_current,0.05888057452441151,0.08929631484506519,663
motion_matched,press,-9,L2,pre_reset,0.031698851278725154,0.0555934084388511,663
motion_matched,press,-8,L1,spike50,0.07483356881607486,0.08474558496370699,676
motion_matched,press,-8,L1,syn_current,0.06032155935820959,0.09241372370571785,744
motion_matched,press,-8,L1,pre_reset,0.0378190019169274,0.04952328962769697,744
motion_matched,press,-8,L2,spike50,0.04422635686080207,0.06255487771186456,646
motion_matched,press,-8,L2,syn_current,0.06561181338241467,0.12267323832104013,684
motion_matched,press,-8,L2,pre_reset,0.038669013390263456,0.09315566766947067,684
motion_matched,press,-7,L1,spike50,0.0756072700796152,0.07292629015304046,686
motion_matched,press,-7,L1,syn_current,0.06242800788272868,0.08823364426722716,792
motion_matched,press,-7,L1,pre_reset,0.03795291879560322,0.04256146864913586,792
motion_matched,press,-7,L2,spike50,0.04025838161873522,0.045097382613976875,659
motion_matched,press,-7,L2,syn_current,0.06213137757187415,0.1056095941378076,694
motion_matched,press,-7,L2,pre_reset,0.03334416011664999,0.06263004362377914,694
motion_matched,press,-6,L1,spike50,0.07375471757747264,0.0850733452626749,696
motion_matched,press,-6,L1,syn_current,0.06191477973899668,0.10955712840099636,810
motion_matched,press,-6,L1,pre_reset,0.0414208733544274,0.06869692073109682,810
motion_matched,press,-6,L2,spike50,0.03915884138773302,0.046271827945832726,670
motion_matched,press,-6,L2,syn_current,0.058296449504307776,0.09600942879784606,702
motion_matched,press,-6,L2,pre_reset,0.030782406993297005,0.05671673807829962,702
motion_matched,press,-5,L1,spike50,0.0732792726853222,0.08107074189157006,708
motion_matched,press,-5,L1,syn_current,0.0748106012247612,0.11101569350633646,843
motion_matched,press,-5,L1,pre_reset,0.046572117682044833,0.07132465000443187,843
motion_matched,press,-5,L2,spike50,0.041149929612579045,0.060676601562400324,682
motion_matched,press,-5,L2,syn_current,0.06045407990651744,0.09461445864538687,712
motion_matched,press,-5,L2,pre_reset,0.0317260255873929,0.06246856637292625,712
motion_matched,press,-4,L1,spike50,0.08148493113289929,0.10452560350545599,731
motion_matched,press,-4,L1,syn_current,0.07421760372115163,0.12664885079246102,864
motion_matched,press,-4,L1,pre_reset,0.048967685730078314,0.08272278328968725,864
motion_matched,press,-4,L2,spike50,0.048905406435385546,0.08053540342463676,707
motion_matched,press,-4,L2,syn_current,0.07192514119973965,0.1282550722732383,733
motion_matched,press,-4,L2,pre_reset,0.040485286247278415,0.08365476655576887,733
motion_matched,press,-3,L1,spike50,0.07062354820594245,0.06203633679631764,741
motion_matched,press,-3,L1,syn_current,0.0571569556638169,0.0888017846443339,870
motion_matched,press,-3,L1,pre_reset,0.036712360571071675,0.05290730407236636,870
motion_matched,press,-3,L2,spike50,0.04775690641795664,0.07555871626130167,727
motion_matched,press,-3,L2,syn_current,0.05441228597954357,0.07682921901255432,743
motion_matched,press,-3,L2,pre_reset,0.031044838397004584,0.05232188800607804,743
motion_matched,press,-2,L1,spike50,0.06581060856693269,0.047126267889853996,746
motion_matched,press,-2,L1,syn_current,0.05139827881967539,0.09344291473490626,879
motion_matched,press,-2,L1,pre_reset,0.03359533940604103,0.05486417885472909,879
motion_matched,press,-2,L2,spike50,0.039587821063930065,0.040242081505884805,737
motion_matched,press,-2,L2,syn_current,0.04819714362756331,0.05941870968626625,749
motion_matched,press,-2,L2,pre_reset,0.025112735439184682,0.034532825684271885,749
motion_matched,press,-1,L1,spike50,0.06593507316521396,0.053731335801067516,755
motion_matched,press,-1,L1,syn_current,0.07071628431229882,0.12289376236104442,879
motion_matched,press,-1,L1,pre_reset,0.04375562912406542,0.07321666178276257,879
motion_matched,press,-1,L2,spike50,0.03321579137513801,0.024857732620244162,741
motion_matched,press,-1,L2,syn_current,0.048448747389549594,0.0732367247913479,757
motion_matched,press,-1,L2,pre_reset,0.02614371488308182,0.04636805038380752,757
motion_matched,press,0,L1,spike50,0.0666555589726322,0.056213019364580424,770
motion_matched,press,0,L1,syn_current,0.04186455352873401,0.057723100343429035,888
motion_matched,press,0,L1,pre_reset,0.02857955243406622,0.025142727272129045,888
motion_matched,press,0,L2,spike50,0.03393486820557148,0.031056588702310272,752
motion_matched,press,0,L2,syn_current,0.046850380643237835,0.06447917891852399,772
motion_matched,press,0,L2,pre_reset,0.025223234548720583,0.04070646139014609,772
motion_matched,press,1,L1,spike50,0.059629328817117216,0.0451491578469074,774
motion_matched,press,1,L1,syn_current,0.04387782229693864,0.07401380962019816,888
motion_matched,press,1,L1,pre_reset,0.02943387138827003,0.03212038865553991,888
motion_matched,press,1,L2,spike50,0.03521815674982882,0.04564793574170975,764
motion_matched,press,1,L2,syn_current,0.04255737943533973,0.07350488876682772,776
motion_matched,press,1,L2,pre_reset,0.022520084769249736,0.04944967365809717,776
motion_matched,press,2,L1,spike50,0.06442792967237337,0.06173713932957397,782
motion_matched,press,2,L1,syn_current,0.06561923390338258,0.09843843555115692,888
motion_matched,press,2,L1,pre_reset,0.03958490706148297,0.051212558989281044,888
motion_matched,press,2,L2,spike50,0.035344919370083744,0.04117972810013448,770
motion_matched,press,2,L2,syn_current,0.04979370650985136,0.0863059425135553,786
motion_matched,press,2,L2,pre_reset,0.02690886430420468,0.055874062911831036,786
motion_matched,press,3,L1,spike50,0.05934717925855638,0.051130138898020705,789
motion_matched,press,3,L1,syn_current,0.058820929879729464,0.1001878004832184,888
motion_matched,press,3,L1,pre_reset,0.038048660192310006,0.05242977479346315,888
motion_matched,press,3,L2,spike50,0.035475589995240364,0.0453774802631079,778
motion_matched,press,3,L2,syn_current,0.04075143079983057,0.049647283099075755,793
motion_matched,press,3,L2,pre_reset,0.021316428197981515,0.027764438212325174,793
motion_matched,press,4,L1,spike50,0.06583297904542788,0.06611121384043736,799
motion_matched,press,4,L1,syn_current,0.053035716622393626,0.08421480474790964,879
motion_matched,press,4,L1,pre_reset,0.035038297704297894,0.041361912118366,879
motion_matched,press,4,L2,spike50,0.037083819680418725,0.044973879516400195,783
motion_matched,press,4,L2,syn_current,0.053673087185057006,0.09920813735035794,802
motion_matched,press,4,L2,pre_reset,0.029695371725318952,0.06253865821975015,802
motion_matched,press,5,L1,spike50,0.06465624842525501,0.05476949486583515,811
motion_matched,press,5,L1,syn_current,0.06251948544539926,0.07487747359735888,879
motion_matched,press,5,L1,pre_reset,0.037827049283333844,0.033860833560728255,879
motion_matched,press,5,L2,spike50,0.03847066598887442,0.05179806878770522,794
motion_matched,press,5,L2,syn_current,0.05702240663345687,0.07959010411259565,814
motion_matched,press,5,L2,pre_reset,0.03005415787957835,0.04954744901704805,814
motion_matched,press,6,L1,spike50,0.0668092049198503,0.06050596079456023,821
motion_matched,press,6,L1,syn_current,0.053438788647371026,0.08865828832956589,879
motion_matched,press,6,L1,pre_reset,0.036704691437259546,0.05789677742766803,879
motion_matched,press,6,L2,spike50,0.03604233858029532,0.03605798689831375,804
motion_matched,press,6,L2,syn_current,0.056659910932066286,0.09592079537182484,823
motion_matched,press,6,L2,pre_reset,0.030749799193754812,0.0711346339547539,823
motion_matched,press,7,L1,spike50,0.06342792668547778,0.05670437253621275,827
motion_matched,press,7,L1,syn_current,0.05523024566979474,0.07004065352944204,876
motion_matched,press,7,L1,pre_reset,0.034752546746654414,0.0288335826067566,876
motion_matched,press,7,L2,spike50,0.03769905624959409,0.04246774107129195,812
motion_matched,press,7,L2,syn_current,0.05388048703499613,0.0772048604252456,827
motion_matched,press,7,L2,pre_reset,0.02852879778262955,0.05027433970919353,827
motion_matched,press,8,L1,spike50,0.056277745506146594,0.046752602831259704,825
motion_matched,press,8,L1,syn_current,0.042526561678556854,0.060904745573186585,867
motion_matched,press,8,L1,pre_reset,0.030169062197631658,0.02692844378677758,867
motion_matched,press,8,L2,spike50,0.03826674677464057,0.04037599480297193,814
motion_matched,press,8,L2,syn_current,0.04591380318719793,0.06066649545444616,826
motion_matched,press,8,L2,pre_reset,0.024396666495820094,0.03703524301532744,826
motion_matched,press,9,L1,spike50,0.06083695594490655,0.05761147876649096,836
motion_matched,press,9,L1,syn_current,0.043998476679277275,0.07315359233877007,867
motion_matched,press,9,L1,pre_reset,0.030669781245152367,0.034950362392079486,867
motion_matched,press,9,L2,spike50,0.03801501890163519,0.047996043944913615,822
motion_matched,press,9,L2,syn_current,0.051954605057722425,0.08865703007982467,837
motion_matched,press,9,L2,pre_reset,0.028012904129915722,0.059730572121891645,837
motion_matched,press,10,L1,spike50,0.05937786382731849,0.04341117973225388,843
motion_matched,press,10,L1,syn_current,0.04899320915373581,0.06647164715323192,867
motion_matched,press,10,L1,pre_reset,0.032064498927366,0.029078749359269934,867
motion_matched,press,10,L2,spike50,0.035292375331856043,0.037187539937278934,828
motion_matched,press,10,L2,syn_current,0.050282372124819105,0.07027796012158341,843
motion_matched,press,10,L2,pre_reset,0.02551078572089508,0.0414817205575785,843
motion_matched,press,11,L1,spike50,0.06210021456215644,0.06622172475766988,851
motion_matched,press,11,L1,syn_current,0.049075782078090845,0.06778311646085806,867
motion_matched,press,11,L1,pre_reset,0.03238963132810641,0.029902375236959003,867
motion_matched,press,11,L2,spike50,0.035463405248846655,0.04299507781650307,835
motion_matched,press,11,L2,syn_current,0.05007990935210537,0.0745966322460817,851
motion_matched,press,11,L2,pre_reset,0.027398858216824713,0.05053160658858357,851
motion_matched,press,12,L1,spike50,0.05778099693445485,0.048955001856644566,863
motion_matched,press,12,L1,syn_current,0.03692404159763564,0.05495139955488848,867
motion_matched,press,12,L1,pre_reset,0.027843661815671165,0.02343664240869668,867
motion_matched,press,12,L2,spike50,0.03421496272669374,0.04312922072975595,842
motion_matched,press,12,L2,syn_current,0.04813835199384646,0.07452589859748708,863
motion_matched,press,12,L2,pre_reset,0.026049692869319692,0.04842063739114221,863
motion_matched,press,13,L1,spike50,0.055738862056615796,0.03463882831597471,863
motion_matched,press,13,L1,syn_current,0.048438991886950625,0.06645505212569328,867
motion_matched,press,13,L1,pre_reset,0.03241218764264387,0.029864820932379056,867
motion_matched,press,13,L2,spike50,0.03633864571591861,0.04268966881672617,862
motion_matched,press,13,L2,syn_current,0.043466790281337465,0.0480730258909442,863
motion_matched,press,13,L2,pre_reset,0.02178133364257475,0.0268663693476948,863
motion_matched,press,14,L1,spike50,0.055201849452478455,0.035610891960369324,864
motion_matched,press,14,L1,syn_current,0.04074134106018073,0.05565045677361745,867
motion_matched,press,14,L1,pre_reset,0.029251639959598,0.023786000451914188,867
motion_matched,press,14,L2,spike50,0.03167938148176863,0.019596639689352862,862
motion_matched,press,14,L2,syn_current,0.03984169182192452,0.03711625156690866,864
motion_matched,press,14,L2,pre_reset,0.020127316401780074,0.019335284208574246,864
motion_matched,press,15,L1,spike50,0.05541839485619077,0.0364301722066636,864
motion_matched,press,15,L1,syn_current,0.04088992482212218,0.05355528170335303,867
motion_matched,press,15,L1,pre_reset,0.028672790552512047,0.02277480626225716,867
motion_matched,press,15,L2,spike50,0.031415906874285256,0.021958173717459832,864
motion_matched,press,15,L2,syn_current,0.041599525145312004,0.044414607270891984,864
motion_matched,press,15,L2,pre_reset,0.020946359796864707,0.02523581922272502,864
motion_matched,press,16,L1,spike50,0.05358080581181955,0.03641169485230917,864
motion_matched,press,16,L1,syn_current,0.03686644066029336,0.05445043862257304,867
motion_matched,press,16,L1,pre_reset,0.02718874465863564,0.023324028555463297,867
motion_matched,press,16,L2,spike50,0.03139641896132971,0.022577505290733952,864
motion_matched,press,16,L2,syn_current,0.03997532212994273,0.05194553246581078,864
motion_matched,press,16,L2,pre_reset,0.02036381517279544,0.027466241897193124,864
motion_matched,lift,-16,L1,spike50,0.06299886441384885,0.057063275444014204,512
motion_matched,lift,-16,L1,syn_current,0.07843731879419395,0.15592791032145784,738
motion_matched,lift,-16,L1,pre_reset,0.05445874726759052,0.12725286864014362,738
motion_matched,lift,-16,L2,spike50,0.03742671799089049,0.05141413438306379,493
motion_matched,lift,-16,L2,syn_current,0.04978048666008669,0.08921304191030434,515
motion_matched,lift,-16,L2,pre_reset,0.02752723873603466,0.06251073350938847,515
motion_matched,lift,-15,L1,spike50,0.06696234124915104,0.06845982133320198,529
motion_matched,lift,-15,L1,syn_current,0.07046513884588707,0.13677805955584316,750
motion_matched,lift,-15,L1,pre_reset,0.04545980853694484,0.09448786389941215,750
motion_matched,lift,-15,L2,spike50,0.03429829587458837,0.037638023308052417,498
motion_matched,lift,-15,L2,syn_current,0.0500008129267788,0.0855727057257481,532
motion_matched,lift,-15,L2,pre_reset,0.027210806417493162,0.05169597748378081,532
motion_matched,lift,-14,L1,spike50,0.07240040955040297,0.0711406313100126,548
motion_matched,lift,-14,L1,syn_current,0.06163177392203427,0.10620855270923678,759
motion_matched,lift,-14,L1,pre_reset,0.037047373488018655,0.05617587618580418,759
motion_matched,lift,-14,L2,spike50,0.04265947367296039,0.06697024166210287,517
motion_matched,lift,-14,L2,syn_current,0.05673923101972274,0.09245260362127576,552
motion_matched,lift,-14,L2,pre_reset,0.032076949474154334,0.06343699240086945,552
motion_matched,lift,-13,L1,spike50,0.06600098033900431,0.07197612343676704,555
motion_matched,lift,-13,L1,syn_current,0.06622818264478245,0.11590054075145996,762
motion_matched,lift,-13,L1,pre_reset,0.039942565105527045,0.0640527468595212,762
motion_matched,lift,-13,L2,spike50,0.038930993972614604,0.043694174622853466,534
motion_matched,lift,-13,L2,syn_current,0.047444102219327725,0.07854350652418116,561
motion_matched,lift,-13,L2,pre_reset,0.026316316682375412,0.052143873898263686,561
motion_matched,lift,-12,L1,spike50,0.06867006597957673,0.07060628517555734,571
motion_matched,lift,-12,L1,syn_current,0.06607084260248111,0.09762379608938727,762
motion_matched,lift,-12,L1,pre_reset,0.0374123239113401,0.050434395644924614,762
motion_matched,lift,-12,L2,spike50,0.03800488461707831,0.04896372006302614,543
motion_matched,lift,-12,L2,syn_current,0.05815924690272404,0.11160477959936166,579
motion_matched,lift,-12,L2,pre_reset,0.032422623712526986,0.07724422377551915,579
motion_matched,lift,-11,L1,spike50,0.07360633850752239,0.08381143460891567,578
motion_matched,lift,-11,L1,syn_current,0.06302062957123993,0.10613714116335801,762
motion_matched,lift,-11,L1,pre_reset,0.03779007487358937,0.060832973666886114,762
motion_matched,lift,-11,L2,spike50,0.03896288986530665,0.0545238142110738,553
motion_matched,lift,-11,L2,syn_current,0.0551960266194526,0.0945206970365975,590
motion_matched,lift,-11,L2,pre_reset,0.030655496809231138,0.05892490775927871,590
motion_matched,lift,-10,L1,spike50,0.07542899244714363,0.07153455142586414,591
motion_matched,lift,-10,L1,syn_current,0.06195161199174934,0.11020409674321019,762
motion_matched,lift,-10,L1,pre_reset,0.038725908939150754,0.07144132185646017,762
motion_matched,lift,-10,L2,spike50,0.0444306173930787,0.05885663159171528,577
motion_matched,lift,-10,L2,syn_current,0.05616645663675369,0.09188561721627794,603
motion_matched,lift,-10,L2,pre_reset,0.03103475336507993,0.055939974561280865,603
motion_matched,lift,-9,L1,spike50,0.06783300855488092,0.06581987965826179,609
motion_matched,lift,-9,L1,syn_current,0.06886158025451244,0.10585685256414182,762
motion_matched,lift,-9,L1,pre_reset,0.041473690475414805,0.06885241923449142,762
motion_matched,lift,-9,L2,spike50,0.04383131612708595,0.05304707466334566,591
motion_matched,lift,-9,L2,syn_current,0.055079053439560294,0.08483943144204871,619
motion_matched,lift,-9,L2,pre_reset,0.0302240318283689,0.053320468423468624,619
motion_matched,lift,-8,L1,spike50,0.07017288534798338,0.07560367856449196,630
motion_matched,lift,-8,L1,syn_current,0.059196121543577084,0.0904240585460664,762
motion_matched,lift,-8,L1,pre_reset,0.03603738879805373,0.04610824318849637,762
motion_matched,lift,-8,L2,spike50,0.044496423480642915,0.06295292741955726,603
motion_matched,lift,-8,L2,syn_current,0.058468241435676326,0.09839449178048892,639
motion_matched,lift,-8,L2,pre_reset,0.03190389154066742,0.060197908640788014,639
motion_matched,lift,-7,L1,spike50,0.07659168425161131,0.0930699422198986,644
motion_matched,lift,-7,L1,syn_current,0.06273598472464274,0.09978243270224607,798
motion_matched,lift,-7,L1,pre_reset,0.03745053097713223,0.054935719463681316,798
motion_matched,lift,-7,L2,spike50,0.044374881596443136,0.058881926472860106,619
motion_matched,lift,-7,L2,syn_current,0.06519704150056226,0.10063233550860151,651
motion_matched,lift,-7,L2,pre_reset,0.035052524801289696,0.06080266859598103,651
motion_matched,lift,-6,L1,spike50,0.0845660450087476,0.11768314139246455,667
motion_matched,lift,-6,L1,syn_current,0.07335625684782636,0.12109119884647963,822
motion_matched,lift,-6,L1,pre_reset,0.0450813969575154,0.06922308071506224,822
motion_matched,lift,-6,L2,spike50,0.04883322667966232,0.06646754454115421,642
motion_matched,lift,-6,L2,syn_current,0.06695273096755754,0.10818654497732579,673
motion_matched,lift,-6,L2,pre_reset,0.03644115204564544,0.06698739666161334,673
motion_matched,lift,-5,L1,spike50,0.07754519127056327,0.08090676056532174,685
motion_matched,lift,-5,L1,syn_current,0.07938648514556382,0.13892295327938714,849
motion_matched,lift,-5,L1,pre_reset,0.05106037321010964,0.09564007372778968,849
motion_matched,lift,-5,L2,spike50,0.051654748644993594,0.08129110413328637,659
motion_matched,lift,-5,L2,syn_current,0.07055697663740694,0.11495373308269799,689
motion_matched,lift,-5,L2,pre_reset,0.03918794468551868,0.07673629512396384,689
motion_matched,lift,-4,L1,spike50,0.08122139905578407,0.09984808840274281,715
motion_matched,lift,-4,L1,syn_current,0.06816674988418732,0.12336553707655183,864
motion_matched,lift,-4,L1,pre_reset,0.04535001864308183,0.08286874215647556,864
motion_matched,lift,-4,L2,spike50,0.052523197291498964,0.08445135466070154,680
motion_matched,lift,-4,L2,syn_current,0.07396723929047787,0.12484598256925486,717
motion_matched,lift,-4,L2,pre_reset,0.04259991355697357,0.08122413160852651,717
motion_matched,lift,-3,L1,spike50,0.07336376048161612,0.06766947141076618,738
motion_matched,lift,-3,L1,syn_current,0.0681252059585458,0.12074682175059669,870
motion_matched,lift,-3,L1,pre_reset,0.04379666813361672,0.08007977664371725,870
motion_matched,lift,-3,L2,spike50,0.048412720304586834,0.07240626388173883,701
motion_matched,lift,-3,L2,syn_current,0.0639885415757899,0.09470693613348341,741
motion_matched,lift,-3,L2,pre_reset,0.03694167604975931,0.06121299821037699,741
motion_matched,lift,-2,L1,spike50,0.07501226494656445,0.07357990006863736,760
motion_matched,lift,-2,L1,syn_current,0.06267842174655765,0.09624603153075967,879
motion_matched,lift,-2,L1,pre_reset,0.03828151688681403,0.051083771218322145,879
motion_matched,lift,-2,L2,spike50,0.05051859452722953,0.06951969916840739,732
motion_matched,lift,-2,L2,syn_current,0.06263885123814203,0.09419220038924819,764
motion_matched,lift,-2,L2,pre_reset,0.035009588962911536,0.059516001245396986,764
motion_matched,lift,-1,L1,spike50,0.07682597897720006,0.07141870143114852,778
motion_matched,lift,-1,L1,syn_current,0.0745485054308387,0.12562069786757596,885
motion_matched,lift,-1,L1,pre_reset,0.04717783949450638,0.09017430136179373,885
motion_matched,lift,-1,L2,spike50,0.04600130725575937,0.07151516475546878,751
motion_matched,lift,-1,L2,syn_current,0.06456810860363774,0.11105788420718586,781
motion_matched,lift,-1,L2,pre_reset,0.03593907571543734,0.07591842480867993,781
motion_matched,lift,0,L1,spike50,0.07462378843593621,0.07117448910050109,806
motion_matched,lift,0,L1,syn_current,0.0541770936982267,0.09172524982412934,888
motion_matched,lift,0,L1,pre_reset,0.03590462308749595,0.052768738871775356,888
motion_matched,lift,0,L2,spike50,0.042748115318184086,0.05871820771667602,775
motion_matched,lift,0,L2,syn_current,0.05540787972823724,0.08286479234805323,807
motion_matched,lift,0,L2,pre_reset,0.0313335814564206,0.06078730338493135,807
motion_matched,lift,1,L1,spike50,0.06755552108294717,0.05124760106760569,808
motion_matched,lift,1,L1,syn_current,0.05982474174644828,0.09211148843488207,888
motion_matched,lift,1,L1,pre_reset,0.03767854913753082,0.05411751389554122,888
motion_matched,lift,1,L2,spike50,0.041351404831954285,0.05599353519193696,802
motion_matched,lift,1,L2,syn_current,0.05097154760444274,0.06603027614267584,809
motion_matched,lift,1,L2,pre_reset,0.026380630554552077,0.03810950715797742,809
motion_matched,lift,2,L1,spike50,0.06349972211644649,0.052405329571859394,810
motion_matched,lift,2,L1,syn_current,0.05070007086521504,0.08949783535993694,888
motion_matched,lift,2,L1,pre_reset,0.03477828224288928,0.054149004676793774,888
motion_matched,lift,2,L2,spike50,0.03548123220250802,0.04124580509126857,808
motion_matched,lift,2,L2,syn_current,0.04627853821944663,0.07691710486043236,812
motion_matched,lift,2,L2,pre_reset,0.02428981237015957,0.04296656990876886,812
motion_matched,lift,3,L1,spike50,0.06423652482495319,0.0551025375158641,820
motion_matched,lift,3,L1,syn_current,0.048894752876495626,0.07467067972735837,888
motion_matched,lift,3,L1,pre_reset,0.032307319291562324,0.03345162813459003,888
motion_matched,lift,3,L2,spike50,0.03300509450334952,0.035785701258771306,810
motion_matched,lift,3,L2,syn_current,0.043892156843494935,0.07324439858006924,822
motion_matched,lift,3,L2,pre_reset,0.022776825949233106,0.039407948698996234,822
motion_matched,lift,4,L1,spike50,0.0654608050146547,0.054463601896212625,827
motion_matched,lift,4,L1,syn_current,0.05671226310199842,0.07971927776801224,888
motion_matched,lift,4,L1,pre_reset,0.03575207454797966,0.036637565621789644,888
motion_matched,lift,4,L2,spike50,0.0337227593543346,0.032830819329900666,813
motion_matched,lift,4,L2,syn_current,0.046951746985974964,0.07989240535848925,828
motion_matched,lift,4,L2,pre_reset,0.024279108102355753,0.04660380477539173,828
motion_matched,lift,5,L1,spike50,0.06759365545353917,0.05107529462675937,847
motion_matched,lift,5,L1,syn_current,0.051710709127751026,0.07931163478554774,888
motion_matched,lift,5,L1,pre_reset,0.03482876556492649,0.03827544364334264,888
motion_matched,lift,5,L2,spike50,0.03579064271444366,0.04822711780190755,825
motion_matched,lift,5,L2,syn_current,0.04743659710668551,0.07278603440464142,847
motion_matched,lift,5,L2,pre_reset,0.02536175686302159,0.04387524896918338,847
motion_matched,lift,6,L1,spike50,0.0654104832268954,0.05583417104380958,852
motion_matched,lift,6,L1,syn_current,0.051521863172559926,0.07055005510272594,885
motion_matched,lift,6,L1,pre_reset,0.033217426218853374,0.031324594591894295,885
motion_matched,lift,6,L2,spike50,0.03553440723530556,0.03752627852043471,831
motion_matched,lift,6,L2,syn_current,0.0519747901890269,0.08519886377557127,852
motion_matched,lift,6,L2,pre_reset,0.027222249031176114,0.05167585978811872,852
motion_matched,lift,7,L1,spike50,0.06423587118232359,0.06299063600903057,840
motion_matched,lift,7,L1,syn_current,0.051129050353896685,0.07381251310811224,861
motion_matched,lift,7,L1,pre_reset,0.03395612190195936,0.03468612349457443,861
motion_matched,lift,7,L2,spike50,0.03776334708554492,0.0501967416328677,818
motion_matched,lift,7,L2,syn_current,0.058439989136704826,0.10187672590316232,840
motion_matched,lift,7,L2,pre_reset,0.033001008285498214,0.0683777225852678,840
motion_matched,lift,8,L1,spike50,0.06445604926396754,0.05279740241502008,823
motion_matched,lift,8,L1,syn_current,0.05199018346849712,0.06941008614557764,840
motion_matched,lift,8,L1,pre_reset,0.03412022816730229,0.030313563110344475,840
motion_matched,lift,8,L2,spike50,0.038705214810867396,0.0465582525529409,810
motion_matched,lift,8,L2,syn_current,0.054278810459627486,0.08475242245188508,823
motion_matched,lift,8,L2,pre_reset,0.03004105961687492,0.05389525800480476,823
motion_matched,lift,9,L1,spike50,0.06161291550979572,0.059074361110317684,833
motion_matched,lift,9,L1,syn_current,0.04180198245093611,0.0630604683472306,840
motion_matched,lift,9,L1,pre_reset,0.03020516331624343,0.02801815765414662,840
motion_matched,lift,9,L2,spike50,0.037570810615335175,0.04487501457825844,820
motion_matched,lift,9,L2,syn_current,0.04841934552056669,0.08589868641949615,833
motion_matched,lift,9,L2,pre_reset,0.027607585992617357,0.061890952824596494,833
motion_matched,lift,10,L1,spike50,0.0616765986960017,0.0511196951453522,834
motion_matched,lift,10,L1,syn_current,0.04526114419765931,0.06199633187836343,840
motion_matched,lift,10,L1,pre_reset,0.03072609195206875,0.02669214948185066,840
motion_matched,lift,10,L2,spike50,0.03654091880186095,0.03962165618545438,827
motion_matched,lift,10,L2,syn_current,0.048781219114123586,0.07722069889666847,834
motion_matched,lift,10,L2,pre_reset,0.026396026044446724,0.05058488190814659,834
motion_matched,lift,11,L1,spike50,0.05659586758484209,0.04050956686693663,836
motion_matched,lift,11,L1,syn_current,0.03717162472116964,0.05241211765902699,840
motion_matched,lift,11,L1,pre_reset,0.027493545530549668,0.021449074214723873,840
motion_matched,lift,11,L2,spike50,0.034166237863964416,0.03219011337145944,834
motion_matched,lift,11,L2,syn_current,0.03998999946133892,0.04858598348653471,836
motion_matched,lift,11,L2,pre_reset,0.02179804676075562,0.03276038210071309,836
motion_matched,lift,12,L1,spike50,0.052336180612864186,0.029054920226639476,837
motion_matched,lift,12,L1,syn_current,0.03510153830668285,0.04848375974282369,840
motion_matched,lift,12,L1,pre_reset,0.026457549847401292,0.020276606332603624,840
motion_matched,lift,12,L2,spike50,0.03138614136044132,0.024577303479980005,835
motion_matched,lift,12,L2,syn_current,0.03729078367472834,0.04466634472945344,837
motion_matched,lift,12,L2,pre_reset,0.019399392790559272,0.02692836584921254,837
motion_matched,lift,13,L1,spike50,0.05465426797231747,0.0331300031702407,838
motion_matched,lift,13,L1,syn_current,0.04834115482230353,0.06764955044753355,840
motion_matched,lift,13,L1,pre_reset,0.03206215813227832,0.030276527996617217,840
motion_matched,lift,13,L2,spike50,0.029781212996579338,0.0142786989828248,835
motion_matched,lift,13,L2,syn_current,0.03805877773872546,0.04336521823922341,838
motion_matched,lift,13,L2,pre_reset,0.018930529322158083,0.02200220021618277,838
motion_matched,lift,14,L1,spike50,0.05557717855080503,0.03733134263242961,839
motion_matched,lift,14,L1,syn_current,0.04471909043446756,0.05827349612454541,840
motion_matched,lift,14,L1,pre_reset,0.03078515433498906,0.025010217910978044,840
motion_matched,lift,14,L2,spike50,0.030785621772669254,0.02248445136029147,837
motion_matched,lift,14,L2,syn_current,0.04124175883559963,0.04581205156724845,839
motion_matched,lift,14,L2,pre_reset,0.02031337993409183,0.023024813158146334,839
motion_matched,lift,15,L1,spike50,0.057804489298902764,0.03847906410116528,840
motion_matched,lift,15,L1,syn_current,0.04823115017363708,0.059446933652985395,840
motion_matched,lift,15,L1,pre_reset,0.03166637307169392,0.024483403858927482,840
motion_matched,lift,15,L2,spike50,0.03166689341489983,0.023773902489379994,837
motion_matched,lift,15,L2,syn_current,0.044822686610671895,0.0553091613983527,840
motion_matched,lift,15,L2,pre_reset,0.02189536776727529,0.027240261552511053,840
motion_matched,lift,16,L1,spike50,0.053292211029352374,0.031784140115341114,840
motion_matched,lift,16,L1,syn_current,0.04178245036853661,0.05517630226952116,840
motion_matched,lift,16,L1,pre_reset,0.030150460177896812,0.024351509155358626,840
motion_matched,lift,16,L2,spike50,0.03203180265128636,0.01966106521898316,838
motion_matched,lift,16,L2,syn_current,0.04198008324815629,0.048774453191530495,840
motion_matched,lift,16,L2,pre_reset,0.021415706129477553,0.02637005369078121,840
random,press,-16,L1,spike50,0.06553871556532397,0.058800878406171805,591
random,press,-16,L1,syn_current,0.05878446760753254,0.10367825249437145,725
random,press,-16,L1,pre_reset,0.037231921783434596,0.06361776169052677,725
random,press,-16,L2,spike50,0.03403108783616824,0.034572119503010236,580
random,press,-16,L2,syn_current,0.04827195747758767,0.08351936750857444,595
random,press,-16,L2,pre_reset,0.026383032169299898,0.051683162395024525,595
random,press,-15,L1,spike50,0.06446791463213089,0.0565505430633907,598
random,press,-15,L1,syn_current,0.0592973803917571,0.10897333925932032,726
